Gene = Hcst
Position 1977: 0.0004948464941368055
Position 682: 0.00048386651303372917
Position 1945: 0.0004030611260759403
Position 705: 0.0004023025015685823
Position 1276: 0.00038237302515297007
Position 1809: 0.0003429533573730414
Position 1340: 0.0003374333696911712
Position 150: 0.00032821843989664935
Position 1856: 0.0002597221046749656
Position 1929: 0.00021483323321229184
Position 540: 0.00019469861929615406
Position 1293: 0.00018940476223988368
Position 657: 0.00017208447080068894
Position 1812: 0.00016543017654504458
Position 938: 0.00014936140737031815
Position 1539: 0.00014665774407722503
Position 1890: 0.00014396107213441713
Position 574: 0.00013237534409272066
Position 240: 0.00012874972017165533
Position 946: 0.00011435292394063695
Position 1221: 0.000106477048066161
Position 593: 0.00010614199541489676
Position 702: 0.00010448350113527357
Position 1942: 0.00010091543585921738
Position 1235: 9.98428046854324e-05
Position 1819: 8.981744337124397e-05
Position 861: 8.675142284094243e-05
Position 473: 7.94189283934449e-05
Position 970: 7.723087722915481e-05
Position 870: 7.713235914909644e-05
Position 1587: 7.254790321080596e-05
Position 801: 7.083836672959205e-05
Position 202: 6.667289935470361e-05
Position 2017: 6.597029212768742e-05
Position 1589: 5.795579887391897e-05
Position 363: 5.646633580013707e-05
Position 584: 5.311938840744408e-05
Position 894: 5.2842155420307815e-05
Position 1440: 5.28197996185561e-05
Position 1127: 5.082067326452946e-05
Position 1766: 5.018466116410867e-05
Position 931: 4.786654819396252e-05
Position 1450: 4.784020938045554e-05
Position 876: 4.5056642278894366e-05
Position 1026: 4.0445050783065846e-05
Position 929: 3.6096649647918774e-05
Position 314: 3.170971794401376e-05
Position 995: 3.139298906450975e-05
Position 1006: 2.6407821830729334e-05
Position 963: 2.6066459190188654e-05
Position 270: 2.5891701112984696e-05
Position 2043: 2.3203444839589665e-05
Position 879: 2.1828598320155826e-05
Position 1049: 1.9166766994939507e-05
Position 1867: 1.8281662309443973e-05
Position 611: 1.7159920456455626e-05
Position 1061: 1.5449507374983543e-05
Position 372: 1.3042262676323201e-05
Position 204: 9.940119922477891e-06
Position 180: 9.060143129429017e-06
Position 1685: 8.603610736422995e-06
Position 1593: 8.386070470254864e-06
Position 1694: 6.307295704116535e-06
Position 1602: 4.635171878869126e-06
Position 989: 4.242176112676722e-06
Position 385: 2.9381536844790295e-06
Position 544: 1.5482217473054747e-06
Position 74: 1.2593965166617907e-06
Position 586: 8.86980907905238e-07
Position 94: 8.492365308697605e-07
Position 120: 5.496350615288268e-07
Position 591: 4.919600946734719e-07
Position 1225: 4.342488467421227e-07
Position 210: 3.697680936907535e-07
Position 84: 3.033010196076364e-07
Position 957: 2.597907516552889e-07
Position 901: 5.381029600504545e-08
Position 949: 1.0448688313227337e-08
Position 618: 7.186545568596401e-09
Position 599: 5.59369537998281e-09
Position 331: 5.004127502409359e-09
Position 380: 4.5176490351513595e-09
Position 173: 2.7838916291859348e-09
Position 280: 9.505416707138746e-10
Position 218: 5.712120020608851e-10
Position 184: 3.0271782150619014e-10
Position 389: 3.1677980210307114e-11
Position 156: 2.857752861490546e-11
Position 214: 2.6822008093338194e-11
Position 160: 1.3320031119963742e-11
Position 106: 3.3558010786894183e-12
Position 101: 1.959848625795308e-12
Position 212: 1.5479680081525239e-12
