Gene = Cops9
Position 134: 0.00017430743155885786
Position 678: 0.00015907557129012055
Position 91: 0.00015509566177784626
Position 1720: 0.00013145602983272712
Position 1852: 0.00013090261396635748
Position 2568: 0.00012874061172520786
Position 411: 0.0001238102096192445
Position 717: 0.00011610181953316147
Position 1057: 9.450501081757943e-05
Position 1034: 8.276921861530693e-05
Position 764: 7.284252459345688e-05
Position 625: 6.80342107787088e-05
Position 1548: 6.014965355240128e-05
Position 702: 5.1418872800074796e-05
Position 830: 4.881132117576951e-05
Position 486: 3.979241612485954e-05
Position 697: 3.164788569957956e-05
Position 1352: 2.8791376387636908e-05
Position 222: 2.0833648695862267e-05
Position 434: 2.0244897688129863e-05
Position 291: 1.8311685381217476e-05
Position 55: 1.6444420656209397e-05
Position 404: 1.1260535251877142e-05
Position 465: 8.492995151761537e-06
Position 2355: 8.394557275887775e-06
Position 2405: 3.661343301295672e-06
Position 393: 3.551459359693957e-06
Position 870: 2.4414843793065442e-06
Position 391: 2.394608868027939e-06
Position 449: 1.3785693040042966e-06
Position 858: 1.148220790950083e-06
Position 855: 1.1243532822481308e-06
Position 2418: 4.5129072529166473e-07
Position 2307: 3.557169271994163e-07
Position 771: 3.087726012327194e-07
Position 528: 1.7250359033765408e-07
Position 2506: 1.62977071741626e-07
Position 2561: 1.540649814520869e-07
Position 2277: 5.26532576836343e-08
Position 513: 4.9714170646788706e-08
Position 510: 4.3303570817883205e-08
Position 862: 2.4620457675764607e-08
Position 432: 1.3054119988043697e-09
Position 526: 2.52277175207394e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2225: 0.8879635705353275
Position 570: 0.41051516142598915
Position 4581: 0.3445671018438407
Position 2652: 0.15454341387880605
Position 4555: 0.13728325550964207
Position 3183: 0.07928471656322657
Position 4524: 0.07687566063964371
Position 2128: 0.06759213252818176
Position 3765: 0.05545544338886022
Position 2474: 0.03765867139020927
Position 4367: 0.03667403886020229
Position 2141: 0.03377943107442185
Position 4456: 0.032016824921928734
Position 2405: 0.02592110400435109
Position 492: 0.025128243606856077
Position 4294: 0.020659789833903413
Position 256: 0.018769417343836185
Position 1959: 0.018174524612172966
Position 1203: 0.016896770409273485
Position 1657: 0.016509822004793957
Position 4063: 0.016215183927365918
Position 3685: 0.013604982541988317
Position 284: 0.013383920688691816
Position 4435: 0.012762637181563894
Position 947: 0.011598186194321904
Position 1068: 0.010586383971953555
Position 3596: 0.010208698065759355
Position 3441: 0.009248575369382346
Position 313: 0.007977161871733456
Position 3667: 0.007949889802274167
Position 3879: 0.007928527678177439
Position 3219: 0.0064362728641619215
Position 1145: 0.005884483534681679
Position 4713: 0.005820121956415529
Position 191: 0.005638630622478698
Position 437: 0.005286023966276044
Position 2927: 0.005162909646212972
Position 3121: 0.005044357002294617
Position 3385: 0.004472894484880635
Position 2379: 0.004339619827835777
Position 2991: 0.003914000031835687
Position 3689: 0.003858256041391256
Position 3424: 0.0033105424225150742
Position 3858: 0.003139994638727038
Position 523: 0.0029917891663058106
Position 3612: 0.0026543141523877258
Position 4022: 0.0022179081292947435
Position 3983: 0.00208720842164704
Position 2490: 0.0020414011172604145
Position 3979: 0.0019631507257959957
Position 2232: 0.0019102577387106353
Position 4387: 0.0018369550378022651
Position 4325: 0.001734439182914594
Position 228: 0.0016155028353764503
Position 4663: 0.0016121739141741823
Position 175: 0.0015273395078911959
Position 2540: 0.0015063965047200775
Position 575: 0.001409943704190851
Position 3574: 0.0013339213770936203
Position 2872: 0.0012900239260835087
Position 222: 0.0011910535613228696
Position 4225: 0.0011725376765002156
Position 2443: 0.0011437063388028946
Position 1447: 0.0010355208374451922
Position 4829: 0.0010197213948219062
Position 3470: 0.001003867234162524
Position 708: 0.0009271268600241644
Position 3951: 0.0009013166559075413
Position 2345: 0.0008782095081491263
Position 4087: 0.0008512842136773434
Position 2462: 0.0007610291831765824
Position 2422: 0.0007372978855545573
Position 3569: 0.0007350597269531908
Position 1213: 0.0007160081050514911
Position 2660: 0.0006990081688863245
Position 2409: 0.0006494901364572955
Position 2899: 0.0006253496116379954
Position 4190: 0.0005538635576167618
Position 4616: 0.0005494240450782033
Position 1292: 0.0004944514826621875
Position 349: 0.00048151581512619117
Position 840: 0.00044845110360834504
Position 4682: 0.0004378706184271949
Position 2722: 0.00039644590234392575
Position 1581: 0.0003857124071983873
Position 170: 0.0003834869829756759
Position 4738: 0.00038262132910472924
Position 2950: 0.00038073583725334325
Position 3160: 0.0003703225799357124
Position 4494: 0.0003688491051380028
Position 4803: 0.00035669998742402946
Position 1235: 0.00035139115168861897
Position 3513: 0.0003419412962882649
Position 2933: 0.0003415081420190909
Position 2145: 0.00033507766070616613
Position 4590: 0.0003267618154583498
Position 4692: 0.000247280135037002
Position 4403: 0.00024690006075802625
Position 4620: 0.00024689784776591047
Position 2440: 0.000235864864165908
Position 1962: 0.00022675420145160593
Position 2854: 0.0002247895662392523
Position 2735: 0.00021644821038681414
Position 2691: 0.0002146153269303764
Position 447: 0.0002139542218390554
Position 1630: 0.00021325216055783497
Position 788: 0.0002127599297570508
Position 3333: 0.00019771983650715945
Position 2546: 0.00019665485149463085
Position 3044: 0.00018258334731414456
Position 760: 0.00017634574245031627
Position 3353: 0.00017116555952934487
Position 193: 0.00016863776871967815
Position 1254: 0.00016593202457581175
Position 3364: 0.0001537937300801114
Position 1231: 0.00014321874157437116
Position 2779: 0.0001396436031462596
Position 3526: 0.00013107637170761314
Position 3640: 0.00012912966621573716
Position 209: 0.000124243736375642
Position 3190: 0.00012116649359455404
Position 1267: 0.00011048940745199577
Position 2487: 0.00010974488347288326
Position 315: 0.00010740497887260372
Position 3491: 0.0001057060621701661
Position 267: 0.0001049064953768888
Position 1270: 0.00010015880867289534
Position 1741: 8.52643864659227e-05
Position 260: 8.019873448921194e-05
Position 613: 7.948805824363159e-05
Position 1281: 6.516999286319551e-05
Position 532: 5.9496620196367076e-05
Position 3274: 5.732422075442686e-05
Position 322: 4.7793108134215904e-05
Position 615: 2.869836916092687e-05
Position 1612: 2.752052994283685e-05
Position 2262: 2.5585708027316917e-05
Position 3199: 1.7499085174553425e-05
Position 536: 1.7007247700423664e-05
Position 2438: 1.4233923705192797e-05
Position 4254: 1.4145756341976607e-05
Position 317: 1.1796774311502837e-05
Position 3244: 9.639303265217657e-06
Position 3075: 7.242609879638752e-06
Position 3905: 5.217242993297603e-06
Position 264: 4.9945842001143485e-06
Position 2433: 4.6272642362848555e-06
Position 1969: 3.988743496778682e-06
Position 4235: 3.56614437879285e-06
Position 3123: 3.412138671182669e-06
Position 526: 3.1022921131652206e-06
Position 329: 2.588788187816782e-06
Position 1829: 2.541323358489597e-06
Position 2447: 1.932108433960661e-06
Position 2500: 1.8667163525725196e-06
Position 3187: 1.6505018507632794e-06
Position 357: 1.4513438150124238e-06
Position 377: 1.410147292728263e-06
Position 1089: 1.3075508159834478e-06
Position 1075: 1.1820974788154967e-06
Position 203: 1.142738600264792e-06
Position 1131: 1.0578728359002091e-06
Position 1675: 7.58280981944229e-07
Position 1338: 7.365960244112541e-07
Position 1324: 7.22906222809573e-07
Position 333: 6.193241842003887e-07
Position 582: 5.697666339855573e-07
Position 688: 5.103680869122897e-07
Position 923: 4.69864686605566e-07
Position 910: 3.727791438971962e-07
Position 372: 3.3169187629775866e-07
Position 365: 2.9790825298685237e-07
Position 635: 2.4775577623463164e-07
Position 105: 2.1438612622354047e-07
Position 449: 2.0085027757980943e-07
Position 1084: 1.99865172341642e-07
Position 906: 1.8215069008224014e-07
Position 622: 1.5343499455302167e-07
Position 1817: 1.4208701483366334e-07
Position 146: 8.76404026303592e-08
Position 1890: 4.759783142100213e-08
Position 383: 2.8512165721059667e-08
Position 127: 2.8159066336166226e-08
Position 717: 2.3721918854133574e-08
Position 656: 1.1702395638205176e-08
Position 736: 8.166683855914062e-09
Position 374: 7.722433038684316e-09
Position 660: 9.368176592565983e-10
Position 457: 8.860532304601709e-10
Position 579: 7.187440828275247e-10
Position 637: 6.734776849525031e-11
