Gene = Xpo6
Position 42721: 0.05890366844054691
Position 96745: 0.05580790087083058
Position 52614: 0.05496393107167965
Position 6956: 0.05397238290844379
Position 62649: 0.052503789110345464
Position 39520: 0.051691341244593104
Position 80295: 0.05001376565470112
Position 65071: 0.04962644059608361
Position 84864: 0.04938226761136735
Position 89448: 0.04901017945511042
Position 74298: 0.04885582417743349
Position 49185: 0.04860826511058047
Position 223: 0.045845916151099904
Position 49838: 0.045657995737854104
Position 31900: 0.04541442788509124
Position 74649: 0.045094295485340226
Position 97383: 0.043984270981301865
Position 48574: 0.043810093184620216
Position 92733: 0.04360833890920449
Position 41420: 0.04186264280894617
Position 50901: 0.04143299022970745
Position 33700: 0.03821993301656883
Position 71407: 0.036693594720737854
Position 78272: 0.03645751299527785
Position 33472: 0.035939420568670666
Position 376: 0.03545785565048598
Position 77066: 0.03510056468603552
Position 43690: 0.03485832246490696
Position 97409: 0.028683724493256797
Position 86218: 0.0285900921140776
Position 9852: 0.02847144329555771
Position 62: 0.026467210346101628
Position 41343: 0.025610123234469994
Position 72541: 0.025383211554537006
Position 40033: 0.02454315981160654
Position 29577: 0.0234512595693647
Position 91713: 0.023159792757265513
Position 92367: 0.023100223543326415
Position 359: 0.02291156220068495
Position 56498: 0.022654111784977594
Position 77010: 0.022595880636241416
Position 94677: 0.02256245635080377
Position 75353: 0.021917985633126344
Position 95137: 0.020667487590986862
Position 11671: 0.020324543922378868
Position 12573: 0.020165535138274775
Position 3514: 0.01995273976955962
Position 32726: 0.019382631463999416
Position 91278: 0.018890539782115127
Position 85308: 0.01858375569591242
Position 71015: 0.01853679549807068
Position 51481: 0.018234886573192652
Position 33889: 0.018158621813168904
Position 84695: 0.017619981500425888
Position 62853: 0.017502298315589995
Position 61185: 0.01736333524245547
Position 88222: 0.017335942065076902
Position 87063: 0.017179674460534883
Position 3683: 0.017172974320907315
Position 94209: 0.01717145102610675
Position 13120: 0.016860201429337723
Position 97920: 0.016474851556085128
Position 47703: 0.016099963513867166
Position 55463: 0.015713893040165176
Position 48934: 0.015524773218020177
Position 95744: 0.015483338186335877
Position 42963: 0.015379884680755719
Position 5989: 0.015012592449988395
Position 33460: 0.014262715465025515
Position 97025: 0.014057994204615506
Position 90733: 0.013705544447901025
Position 49752: 0.013466375414032535
Position 248: 0.013426602181735843
Position 87103: 0.013257061073872776
Position 73273: 0.013050523281950789
Position 26666: 0.013002888835382474
Position 49811: 0.012923172136638322
Position 97786: 0.012190810972330086
Position 93764: 0.011794063243613997
Position 63094: 0.011774812562406749
Position 91888: 0.011685519304737527
Position 57955: 0.010994436666652063
Position 97081: 0.010690542460659515
Position 48398: 0.009595113480717139
Position 94907: 0.009509512884878939
Position 46481: 0.009256325462706863
Position 47390: 0.009133208213620505
Position 90455: 0.008982366710975522
Position 95531: 0.008927107116157818
Position 92790: 0.008694666232883053
Position 52880: 0.008606251701603307
Position 76007: 0.00860222922478697
Position 74506: 0.008544438915297752
Position 78267: 0.008395546132902016
Position 62885: 0.007810825544911322
Position 4515: 0.007315932892826324
Position 899: 0.00725528629635042
Position 63319: 0.006966385872338603
Position 293: 0.006588445924971677
Position 45468: 0.006405431923173949
Position 95354: 0.006394110806272322
Position 72593: 0.0062897937860182385
Position 80981: 0.0061890732008226925
Position 282: 0.006188144749707432
Position 96084: 0.006175157774049437
Position 75616: 0.005984605205016654
Position 4149: 0.0059360005388571216
Position 4166: 0.005807486960468045
Position 7062: 0.005652420677401129
Position 95503: 0.005647906635259915
Position 75620: 0.005592736357163241
Position 75158: 0.005525853124924835
Position 70984: 0.005500855085507734
Position 74681: 0.00549904635876914
Position 84515: 0.005489994861142328
Position 81736: 0.00533351809975048
Position 64488: 0.005317046649816877
Position 6100: 0.005247032297652723
Position 40673: 0.005070364855569308
Position 4790: 0.004906618337954458
Position 95345: 0.004890444505523174
Position 95513: 0.0048119929919084705
Position 43998: 0.004676370270498057
Position 76094: 0.004591945170539624
Position 70492: 0.004126742519382057
Position 4438: 0.004008825980979759
Position 63085: 0.0036318205433325604
Position 816: 0.0035831245499448982
Position 47129: 0.00357717248353377
Position 66609: 0.003550027415529341
Position 41352: 0.003494231954522053
Position 42730: 0.003482472440370393
Position 93792: 0.0032581849939534633
Position 96828: 0.003239086450001862
Position 33952: 0.003186695986457734
Position 92542: 0.003090438728368627
Position 42759: 0.0030875562150544057
Position 76041: 0.003019356450908759
Position 84314: 0.002942426366460505
Position 95937: 0.002851413588506449
Position 39464: 0.0027837002481059156
Position 39552: 0.0027815649397764375
Position 990: 0.0025883520715972315
Position 40020: 0.0025813676521977413
Position 92690: 0.002579498235190113
Position 82088: 0.002470790554267424
Position 95812: 0.0024018947204043845
Position 71188: 0.002379488826490912
Position 41490: 0.0023184422995392957
Position 40572: 0.002271329993626724
Position 86684: 0.002249085455244009
Position 74872: 0.0021846717023105222
Position 33902: 0.0021708095023765753
Position 73020: 0.002138078802046562
Position 70549: 0.0021016725813855102
Position 33332: 0.0020847576342857992
Position 74939: 0.002041228288343404
Position 97645: 0.002006523983499062
Position 80056: 0.0019471561431488483
Position 95539: 0.0019301581944446559
Position 143: 0.0018337440775535413
Position 93070: 0.0018005010055020811
Position 189: 0.0016930256121612003
Position 70822: 0.0016634953535231136
Position 69425: 0.0016146696638024412
Position 1948: 0.0015790938581633413
Position 41517: 0.0014335602569576836
Position 93013: 0.0013984232377623538
Position 47092: 0.0013805693471531473
Position 40437: 0.001372983629113871
Position 43731: 0.0013714222671385291
Position 80709: 0.0012804961742939017
Position 71230: 0.0012804602400409125
Position 91961: 0.0012604018113868205
Position 52288: 0.0012207522014881578
Position 95652: 0.0011805051207363047
Position 72958: 0.0011260461923348782
Position 94068: 0.0010592138237348295
Position 42420: 0.0010330149446966033
Position 93343: 0.0010091840405736057
Position 96170: 0.0010051792402257047
Position 70788: 0.0009073143643640033
Position 159: 0.0009003851934100085
Position 81527: 0.0008605691094118196
Position 97706: 0.0008367700823363972
Position 6977: 0.0007957230559829929
Position 32156: 0.0007611379129716087
Position 93244: 0.0007605659042460428
Position 96855: 0.0007360744034707116
Position 40822: 0.0006650242111152047
Position 33931: 0.0006410484670727077
Position 73204: 0.0006343359065404724
Position 93675: 0.0006298266459504823
Position 2598: 0.0006164563604514627
Position 93066: 0.0006065079776568631
Position 97473: 0.0005557632640623495
Position 98380: 0.0005524549902171459
Position 92963: 0.0005184218739411586
Position 96010: 0.0004938928223911315
Position 39820: 0.00046114222013040446
Position 92707: 0.000442128977888317
Position 95771: 0.0004297160131871885
Position 31558: 0.000420823652110165
Position 47551: 0.00039838867497290613
Position 514: 0.0003868279342267258
Position 74346: 0.00037344718714138773
Position 93991: 0.0003716547201870033
Position 93937: 0.00036830696814573024
Position 2895: 0.00036180987528976503
Position 97424: 0.0003538291947738785
Position 1375: 0.0003504720805453185
Position 303: 0.00032969193945248153
Position 48002: 0.0003157681966068495
Position 80198: 0.000308940709292461
Position 2584: 0.00030464905507379
Position 761: 0.0002847533150556975
Position 91181: 0.00027566414162600596
Position 33928: 0.0002747838440957596
Position 2509: 0.0002630467690707647
Position 1318: 0.0002538903893349712
Position 95507: 0.0002421773487629808
Position 91864: 0.00023820862131949938
Position 647: 0.00023076160481402878
Position 92864: 0.00020174507555349274
Position 94556: 0.00018357811189072544
Position 95960: 0.00017126192402356483
Position 93737: 0.0001530935947760561
Position 19: 0.000149484347701617
Position 917: 0.000149221181401
Position 84874: 0.0001422747321039688
Position 73667: 0.0001274828744617708
Position 2114: 0.000109954404650723
Position 52314: 0.00010590669660066528
Position 51857: 0.00010214007537843678
Position 93944: 9.496920761078248e-05
Position 748: 9.366623793263175e-05
Position 33485: 7.84288734353854e-05
Position 91143: 7.832931241891747e-05
Position 87735: 6.680961339425591e-05
Position 615: 6.326271990504005e-05
Position 2481: 5.828299507102111e-05
Position 56352: 5.75800384012626e-05
Position 2511: 5.727590538532279e-05
Position 86704: 5.355598873420154e-05
Position 633: 5.254692058732622e-05
Position 751: 4.6455527958419775e-05
Position 1769: 4.498950958123056e-05
Position 91752: 4.165254174579558e-05
Position 692: 4.143325637095657e-05
Position 809: 4.0003171468283355e-05
Position 788: 3.978604705662258e-05
Position 93513: 3.9119306889690265e-05
Position 2177: 3.8676615328976554e-05
Position 51159: 3.328765231729637e-05
Position 1323: 2.90972753474687e-05
Position 3710: 2.8796648746789338e-05
Position 93319: 2.7586372653783618e-05
Position 3581: 2.7251091827664593e-05
Position 4295: 2.6307430894198873e-05
Position 93525: 2.5304493504533432e-05
Position 531: 2.478703791338774e-05
Position 97489: 2.331375119420984e-05
Position 1960: 2.3206762736656235e-05
Position 994: 2.2991366166295795e-05
Position 1152: 2.263007030571679e-05
Position 96473: 2.2006432358645443e-05
Position 1650: 1.819273395391839e-05
Position 3230: 1.802956543315356e-05
Position 95742: 1.6319092757768355e-05
Position 92288: 1.5524524606451608e-05
Position 326: 1.5394628058370707e-05
Position 1532: 1.4946585175339143e-05
Position 93982: 1.4905779949525431e-05
Position 5727: 1.479126648909502e-05
Position 91938: 1.4148784676962149e-05
Position 51085: 1.1509361695960798e-05
Position 1032: 1.1329439231108735e-05
Position 2348: 1.132451241354676e-05
Position 443: 1.1049100595304136e-05
Position 1701: 1.0849240498170257e-05
Position 1231: 1.0570216391880489e-05
Position 387: 9.874696590246667e-06
Position 93768: 9.779301717030067e-06
Position 600: 9.023269389264566e-06
Position 2550: 8.988390316606495e-06
Position 93766: 8.470554389996814e-06
Position 1974: 8.233472445179885e-06
Position 2181: 8.023300280654457e-06
Position 92269: 7.908344406368888e-06
Position 518: 7.369960165270714e-06
Position 3011: 6.683269072935305e-06
Position 2170: 5.960541642703225e-06
Position 5551: 5.947814081262492e-06
Position 92144: 5.473656383211504e-06
Position 95788: 5.347563758749563e-06
Position 1991: 5.287952197535842e-06
Position 1556: 5.257975115594974e-06
Position 2522: 5.131724265340583e-06
Position 1671: 4.687669472556156e-06
Position 246: 4.682481102830997e-06
Position 2513: 4.520376562564056e-06
Position 2040: 4.370848152231686e-06
Position 1309: 3.892133272503152e-06
Position 93778: 3.828667337722812e-06
Position 72319: 3.7117591010247392e-06
Position 2475: 3.28704874205961e-06
Position 52052: 2.9526014064411912e-06
Position 1455: 2.776846524249501e-06
Position 342: 2.1321227520149538e-06
Position 344: 7.032770133558035e-07
Position 73349: 6.405254668372147e-07
Position 95675: 4.7168197496082125e-07
Position 93576: 3.19130286583507e-08
Position 724: 1.5267128270991815e-08
Position 546: 5.115591222005378e-09
Position 390: 2.131682792676726e-09
Position 540: 1.7024274279893072e-09
Position 626: 1.462510857055833e-09
Position 635: 7.220464491741249e-10
Position 731: 1.1699300671456146e-10
Position 685: 1.1294695517319628e-10
Position 739: 7.879191755774088e-11
Position 827: 4.4008298519692064e-11
Position 820: 3.680940929483446e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18576: 0.9999999999999858
Position 26159: 0.9999999999999843
Position 39387: 0.9862152720080123
Position 51047: 0.9761128493674729
Position 91784: 0.9754476569407784
Position 86604: 0.9108325142088729
Position 31081: 0.8992158027540756
Position 29265: 0.8966792727553697
Position 79958: 0.8951278810884813
Position 43606: 0.8691133953100875
Position 75876: 0.858790616570112
Position 91507: 0.8561497763438255
Position 93175: 0.8501170920207052
Position 87466: 0.8365000649045816
Position 84455: 0.8228543024403874
Position 70767: 0.8088391899922028
Position 9768: 0.8009057358979293
Position 47128: 0.7932572171686108
Position 47870: 0.7817532591791496
Position 90338: 0.7673429904541461
Position 97217: 0.7664856512149778
Position 62196: 0.7550157172458526
Position 72111: 0.7285576874687213
Position 83935: 0.6629255067364048
Position 98017: 0.6628517416680993
Position 69305: 0.6565719062775314
Position 95473: 0.6296640857095327
Position 59733: 0.612154202025117
Position 95208: 0.5260273179908068
Position 59581: 0.5016652157442683
Position 95618: 0.465288750121505
Position 55998: 0.45635223370731987
Position 70135: 0.4392021562897518
Position 80171: 0.3499555843578889
Position 50870: 0.3459756015772768
Position 69273: 0.3372198722813606
Position 7505: 0.30892918295720484
Position 71524: 0.23119494825743275
Position 73273: 0.21660652408016376
Position 34107: 0.2143200928591079
Position 11216: 0.21214787665923585
Position 32322: 0.20446595922614738
Position 80547: 0.18694825155570363
Position 98157: 0.14621548696853587
Position 7390: 0.14510900303558824
Position 3220: 0.13620062631736968
Position 70770: 0.1350439808380422
Position 14980: 0.12651727676969382
Position 96046: 0.11032731452923544
Position 33835: 0.10551575717748925
Position 56294: 0.10496944829515552
Position 47279: 0.1031467722978286
Position 358: 0.10193664456202127
Position 70036: 0.09953752269928194
Position 96692: 0.0964462555161934
Position 32062: 0.09509656715906561
Position 93108: 0.09481188793921536
Position 48237: 0.09469114989497075
Position 88118: 0.09464177170154237
Position 95232: 0.09138588396548797
Position 70078: 0.09136545681943237
Position 9569: 0.08734894301919315
Position 94986: 0.08590651195910447
Position 95630: 0.08099248102891896
Position 48289: 0.07709596196133658
Position 31932: 0.0770349365455596
Position 31120: 0.07574684415023389
Position 93842: 0.07192418798535227
Position 95192: 0.07085103432194927
Position 66028: 0.06962191612161825
Position 65285: 0.06563260471249371
Position 9958: 0.0642460877600076
Position 74426: 0.06336368075006106
Position 49725: 0.06295527011976101
Position 90358: 0.06270254369422892
Position 42491: 0.060606695202922035
Position 11097: 0.05938521146557994
Position 41173: 0.05731222841325691
Position 56406: 0.05701153475296513
Position 76929: 0.05662168584408196
Position 96630: 0.05629706622095215
Position 31971: 0.05614146152798405
Position 1902: 0.05542827406337956
Position 52475: 0.05413769681896577
Position 96564: 0.05318963058028597
Position 80105: 0.05304750770741205
Position 92604: 0.05150309289009076
Position 1858: 0.05061328720402195
Position 86867: 0.04980612096928804
Position 73297: 0.049760581099438345
Position 64918: 0.04962644059608363
Position 95220: 0.0488600121697722
Position 89373: 0.04452224605702136
Position 33641: 0.04257131594811019
Position 95557: 0.041867855519213855
Position 95883: 0.04169190044532201
Position 47394: 0.04131271902258216
Position 70018: 0.041160204844869756
Position 48016: 0.03890990271045404
Position 62216: 0.03777670027281776
Position 6834: 0.03725761803564318
Position 33234: 0.03594468426447853
Position 62230: 0.034486386963957096
Position 84726: 0.034048523051974144
Position 33854: 0.033447079091854154
Position 1862: 0.03291924190029688
Position 62492: 0.03255783330168219
Position 73111: 0.03123176351813669
Position 96932: 0.029606932829123994
Position 91552: 0.02901029038620768
Position 86116: 0.028590092114077627
Position 3296: 0.026938560574823016
Position 78144: 0.02677260686047278
Position 73216: 0.02550294795273496
Position 62711: 0.025313123860501333
Position 94950: 0.02485842367749875
Position 49056: 0.024609829265751528
Position 49139: 0.023998435844828987
Position 31959: 0.02375554869203394
Position 29442: 0.0234512595693647
Position 31875: 0.023219804614828653
Position 90303: 0.02318009901788751
Position 93196: 0.02292333275829671
Position 75243: 0.021917985633126358
Position 47674: 0.020509876932791625
Position 71504: 0.02019179368694499
Position 12441: 0.020165535138274793
Position 62551: 0.019945955808663193
Position 66065: 0.019663330838224195
Position 31009: 0.01929569456770703
Position 75883: 0.01875020471234569
Position 85159: 0.01858375569591245
Position 71179: 0.018503907999581654
Position 87154: 0.018256108610282873
Position 51355: 0.018227614534575696
Position 78072: 0.018080452267707093
Position 91112: 0.018067641797527095
Position 98291: 0.017829178728387456
Position 71378: 0.01765685520710862
Position 95195: 0.017511697007913617
Position 61119: 0.017363335242455483
Position 85532: 0.01696085085166567
Position 12948: 0.01686020142933771
Position 1877: 0.0167951494241806
Position 39898: 0.015952606516515696
Position 72283: 0.015843304803221412
Position 74155: 0.015764125400048287
Position 62997: 0.015406633105739313
Position 93671: 0.015291793749192024
Position 48851: 0.015245172981285159
Position 97833: 0.014975308511390135
Position 70667: 0.014505150686528627
Position 95921: 0.014482864943064302
Position 85622: 0.014419276361343904
Position 42856: 0.013919714037081974
Position 85394: 0.013901037547709884
Position 93256: 0.013834120730500042
Position 70225: 0.013646594272352118
Position 87472: 0.013504766278532102
Position 55253: 0.01331203145025897
Position 97836: 0.013259008255660714
Position 11533: 0.013091099453830388
Position 87136: 0.012729097160750527
Position 6853: 0.012728543708317473
Position 14803: 0.012724337033425076
Position 97552: 0.012482628854983075
Position 74126: 0.012451665722874379
Position 71591: 0.0120706983269141
Position 97672: 0.01166241151463142
Position 75474: 0.011577341562179877
Position 73985: 0.01149837529284569
Position 87078: 0.011422861816829534
Position 47022: 0.011131514530797738
Position 73139: 0.011115314095360566
Position 93952: 0.011014613896838648
Position 86886: 0.01099674561192696
Position 31785: 0.010857510575077728
Position 95425: 0.010520503256348616
Position 90476: 0.01051754691130899
Position 33298: 0.010481160114764642
Position 32533: 0.01024839094035811
Position 86653: 0.009808472282746767
Position 26407: 0.009493573042997526
Position 86684: 0.009487364354389367
Position 98038: 0.00939452012383736
Position 87890: 0.009359397895905737
Position 46404: 0.009256325462706865
Position 88098: 0.009152322980646768
Position 49625: 0.009092273168763947
Position 4065: 0.009042678616428164
Position 71240: 0.008836637730331878
Position 85550: 0.008791730696190313
Position 62175: 0.008756031984821269
Position 72311: 0.008373488513445852
Position 39937: 0.008285530259513424
Position 11245: 0.00822671081023401
Position 31705: 0.00818400665441866
Position 92253: 0.00813465692317855
Position 5987: 0.0077932670290268785
Position 46989: 0.007769062449057983
Position 6768: 0.007664098628326624
Position 74123: 0.007617275784454959
Position 32238: 0.007403081742418981
Position 87573: 0.007373791620831692
Position 80475: 0.007324397163096296
Position 94540: 0.007289503918831803
Position 11569: 0.007233444468548436
Position 79989: 0.007201136706102585
Position 90586: 0.007181609793514912
Position 72420: 0.0070697492913429465
Position 71092: 0.007038672072096767
Position 75838: 0.00674530086808427
Position 80494: 0.006592038832894792
Position 48315: 0.006572798746098899
Position 45390: 0.006405431923173951
Position 51004: 0.006370008704299253
Position 39344: 0.0063338972956352105
Position 87949: 0.006291224581318356
Position 33274: 0.006171638715030565
Position 32345: 0.006170598756202176
Position 94555: 0.006162191382982594
Position 7414: 0.005967314388364486
Position 96083: 0.005855135143638755
Position 93132: 0.005737701219191842
Position 10017: 0.0057241981766944314
Position 70743: 0.005582545111864021
Position 3567: 0.0055650562987228855
Position 75009: 0.005525853124924835
Position 3564: 0.005413339231432207
Position 40558: 0.00532956529722902
Position 9675: 0.005325625245040341
Position 64373: 0.005317046649816879
Position 57706: 0.005301616983375987
Position 95274: 0.005237965390800455
Position 94819: 0.005234414344142584
Position 70773: 0.005197411232816913
Position 9987: 0.005160749052915081
Position 94113: 0.0050458727943841365
Position 41313: 0.004970238103521864
Position 81731: 0.0048309329796324095
Position 95524: 0.004815956388759565
Position 90366: 0.004790149631869333
Position 91391: 0.004761792408579306
Position 52718: 0.0047320053222700414
Position 4495: 0.004686263690520722
Position 41221: 0.004683614786089859
Position 94586: 0.0046740711318235435
Position 3603: 0.004644189052860503
Position 90607: 0.004619733616728268
Position 98506: 0.004539035019762662
Position 89173: 0.004487933398089085
Position 95476: 0.004466921723132406
Position 84776: 0.004432366266531517
Position 96050: 0.004432176621970225
Position 86926: 0.004392950727589468
Position 5723: 0.004259875668877797
Position 80860: 0.004247307188630446
Position 97010: 0.004239407631446395
Position 4359: 0.004147451409824627
Position 80627: 0.004134291272098095
Position 91816: 0.004120562197666492
Position 95503: 0.0040883119663823325
Position 63249: 0.004080857581391014
Position 47154: 0.004080460790550309
Position 31723: 0.0040615941579946295
Position 71471: 0.004025097861505684
Position 42560: 0.003945701995451002
Position 43872: 0.003924818151957483
Position 48336: 0.003913264162092743
Position 39367: 0.0038977801826052807
Position 5894: 0.003894309963263867
Position 85421: 0.003871497237402802
Position 92177: 0.003858585209104857
Position 31763: 0.003820431476962321
Position 41103: 0.0037887414401532463
Position 56365: 0.0037859572705570338
Position 7471: 0.00376114207715549
Position 585: 0.0037416248333299964
Position 88012: 0.003735009906254765
Position 88191: 0.003657087579167082
Position 96120: 0.0036134031084148234
Position 87035: 0.0036058629600463233
Position 66362: 0.003550027415529341
Position 31688: 0.0034786073577149574
Position 92624: 0.0033447512636147485
Position 85674: 0.0033311792930320713
Position 72878: 0.0033281887377074157
Position 92911: 0.003301259452113762
Position 92085: 0.0032994125631184553
Position 41272: 0.0032380836952640942
Position 57861: 0.003223750242270919
Position 84344: 0.0032131379123983956
Position 32624: 0.0030702751346331344
Position 92151: 0.0030196310092582275
Position 94078: 0.0030127416640033998
Position 84247: 0.0029424263664605075
Position 96523: 0.002940865558929733
Position 91585: 0.0029398706790595055
Position 98412: 0.002937864242406103
Position 63184: 0.002885528290947589
Position 91910: 0.002790264203594188
Position 71330: 0.0027659878710783238
Position 32018: 0.0027516933159441813
Position 31856: 0.0027275786898096864
Position 92428: 0.002692074864140898
Position 70350: 0.0026776199609715315
Position 32584: 0.0026454003261262753
Position 93273: 0.002634740546994848
Position 31839: 0.002587053757801059
Position 40420: 0.002522113698460846
Position 81984: 0.002470790554267424
Position 57766: 0.0024690694410051594
Position 61947: 0.0024393389272637208
Position 86970: 0.00240451632001626
Position 72045: 0.002402731790488186
Position 55425: 0.0024018615899061885
Position 73171: 0.0023952924422108875
Position 94706: 0.002389292248276848
Position 39960: 0.0023860416576907163
Position 70526: 0.0023537379587985612
Position 91622: 0.0023152217728718044
Position 94451: 0.0022611121299126948
Position 94081: 0.0022517089298051125
Position 26476: 0.0022476776245117834
Position 52802: 0.0022428380120587334
Position 5842: 0.0022219554273114304
Position 3430: 0.002149947236721988
Position 56332: 0.0021337518471413798
Position 92040: 0.002109244168644192
Position 5874: 0.002093647835296973
Position 47909: 0.002056666452039501
Position 91388: 0.0020519240514543426
Position 97127: 0.0020159808815345633
Position 6946: 0.001914519822605275
Position 73916: 0.001897829164351549
Position 84483: 0.0018911957177734967
Position 505: 0.0018732857925060431
Position 93929: 0.001795537205634862
Position 94751: 0.0017691746807950916
Position 31432: 0.001711512941845383
Position 744: 0.0016923204653618833
Position 87418: 0.0016907702333899704
Position 91786: 0.001674276488397728
Position 94583: 0.0016616017503852136
Position 87334: 0.0016602051705281683
Position 4327: 0.001659867864424022
Position 4236: 0.0016492353980864186
Position 69851: 0.001647572169496336
Position 42610: 0.0016267820391999322
Position 97578: 0.0016233833194275462
Position 92817: 0.001530109450020106
Position 32621: 0.0015233729135147953
Position 70357: 0.0014491225584105235
Position 92272: 0.0014019147985344063
Position 47883: 0.0013662801284344225
Position 81434: 0.0013631542295298952
Position 3978: 0.0013537594139048474
Position 73016: 0.0013382451054666977
Position 91128: 0.001296844355578547
Position 809: 0.0012886738669841563
Position 97624: 0.001279870570304815
Position 4631: 0.0012758733959527164
Position 88154: 0.001271932713416667
Position 96325: 0.0012715884805382196
Position 91566: 0.0012676671663836578
Position 26351: 0.0012616381678731982
Position 3999: 0.0012431162876872775
Position 91744: 0.0012361835229137913
Position 94524: 0.0012277377282166688
Position 97055: 0.0012241821062098548
Position 69765: 0.0011797947373722532
Position 93037: 0.0011672866544575834
Position 31669: 0.0011076399479846225
Position 631: 0.001088857319644778
Position 76867: 0.0010747594781949095
Position 4259: 0.0010700648341159431
Position 71096: 0.0010594728916128438
Position 2410: 0.0010429989061877603
Position 42289: 0.0010330149446966033
Position 91791: 0.0010146472307627772
Position 87606: 0.0009932359258310725
Position 90634: 0.0009689648009908889
Position 32450: 0.0009577396696364987
Position 32318: 0.000944086081289748
Position 48358: 0.000934297380008143
Position 97575: 0.0009106195241416364
Position 90250: 0.0008973561906095284
Position 52143: 0.0008966875672219666
Position 898: 0.0008951942849789447
Position 4663: 0.0008787573590605641
Position 79890: 0.0008766304408351054
Position 40380: 0.0008595071290775732
Position 7022: 0.0008557464469353752
Position 92984: 0.0008508040066792316
Position 52384: 0.0008192127828807319
Position 95410: 0.0008168200039570238
Position 1933: 0.0008125007381247915
Position 92283: 0.0008037158448818954
Position 91717: 0.0007857552935032147
Position 42591: 0.0007546885020723761
Position 831: 0.0007540839205076674
Position 95069: 0.0007517604682505657
Position 41351: 0.0007260941161492726
Position 87015: 0.0006912615971336267
Position 9422: 0.0006812178680021502
Position 40672: 0.0006650242111152044
Position 379: 0.0006211070675780615
Position 91875: 0.0006162856131051928
Position 3323: 0.0006129270373923355
Position 98462: 0.000604003615077684
Position 71423: 0.0005483296288183202
Position 91820: 0.0005468654660834019
Position 3476: 0.0005214798288231784
Position 1909: 0.0005158196779087989
Position 52853: 0.000509641947924156
Position 71901: 0.0005046852120784231
Position 1947: 0.0005029821541882048
Position 39856: 0.0005003490300844378
Position 95560: 0.0004991909864218864
Position 1202: 0.0004905597346659219
Position 3922: 0.00047551358061472725
Position 87634: 0.0004643783655744034
Position 39659: 0.000461142220130405
Position 52644: 0.000433935539258047
Position 98091: 0.0004208077136340846
Position 93280: 0.00039443310921127877
