Gene = Pgghg
Position 5323: 2.167970970539234e-05
Position 2178: 2.0917186152059763e-05
Position 3781: 2.0896063666405563e-05
Position 4144: 1.7361242750849707e-05
Position 3444: 1.6703342951848773e-05
Position 4319: 1.53851258977526e-05
Position 3392: 1.5186950872401672e-05
Position 1849: 1.5117855907115503e-05
Position 666: 1.2666109205862744e-05
Position 3540: 1.0623698040843028e-05
Position 3739: 1.0230483179546167e-05
Position 4612: 1.0030464164273453e-05
Position 957: 9.203010244381854e-06
Position 1143: 8.763433738611864e-06
Position 5250: 8.584462025436347e-06
Position 3788: 7.318323281797511e-06
Position 1312: 7.263181481748962e-06
Position 1373: 5.825030991195641e-06
Position 452: 5.342583617182824e-06
Position 461: 4.947221158828111e-06
Position 3259: 4.696662911200927e-06
Position 411: 4.2634264926164025e-06
Position 2098: 3.4229304935232777e-06
Position 3390: 2.1187637364387263e-06
Position 1641: 2.06303690917499e-06
Position 2055: 1.9050978905210292e-06
Position 1681: 1.1325543807847365e-06
Position 3239: 8.140464179188104e-07
Position 676: 5.429325251637962e-07
Position 592: 3.8574931672266297e-07
Position 5310: 2.441526881748667e-07
Position 478: 2.0115147909057613e-07
Position 596: 1.4388529839199358e-07
Position 640: 1.2845469980288762e-07
Position 1726: 6.43052388966844e-08
Position 497: 2.6902166587118924e-08
Position 653: 2.451257824870808e-08
Position 680: 2.0273395687883486e-08
Position 472: 1.743036530904992e-08
Position 499: 1.2477545870979262e-08
Position 464: 1.1854022343758138e-08
Position 474: 2.6221708598039296e-09
Position 989: 2.2436810055847837e-09
Position 1896: 1.0668395982065593e-10
Position 1876: 8.966954393517357e-11
Position 121: 1.4732334506145107e-12
