Gene = Pign
Position 16467: 0.00354726308829841
Position 1294: 0.003346337821699397
Position 9274: 0.00317722705563448
Position 3838: 0.0029806497356799255
Position 6929: 0.0026486681789985402
Position 172: 0.0025299749776558963
Position 9971: 0.002509201659804778
Position 9127: 0.002505013455833842
Position 6981: 0.0024582458528066816
Position 10748: 0.00225498876668687
Position 9540: 0.00215491284178589
Position 5281: 0.0021402816655592023
Position 2545: 0.0021076436133334237
Position 508: 0.002096541629242286
Position 27210: 0.0016174024354610379
Position 3260: 0.0015782400717454684
Position 9533: 0.0015189463645791615
Position 12757: 0.001232616531261256
Position 1242: 0.001212041725268531
Position 652: 0.0012039453746773606
Position 482: 0.001184403668377979
Position 1316: 0.0011516453524807678
Position 4328: 0.001109739458929724
Position 1452: 0.001080396574875297
Position 103: 0.001063308762571611
Position 2467: 0.0010481501046797734
Position 14423: 0.0010473992672137772
Position 9728: 0.0009950813911268667
Position 6968: 0.0009937672728709606
Position 348: 0.0009650079985861074
Position 3449: 0.0009606585391399573
Position 13840: 0.0009194931536490407
Position 6058: 0.0009124115643532919
Position 8066: 0.0008996642989988776
Position 12966: 0.0008860962560850911
Position 430: 0.0008772970222422168
Position 1459: 0.0008510862916218548
Position 1065: 0.0007951477628456667
Position 470: 0.000783788558820089
Position 4972: 0.0007262152564115215
Position 9580: 0.0007247711651967414
Position 12887: 0.0007205661071366196
Position 7405: 0.0007143774847788053
Position 11827: 0.0006965575046740827
Position 2379: 0.0006952111934902462
Position 27160: 0.0006946440599022612
Position 1972: 0.0006779975257848126
Position 4738: 0.0006757726010190854
Position 13827: 0.0006735939254025748
Position 13162: 0.0006710037392142488
Position 1140: 0.0006496416513584793
Position 1343: 0.0005946299277277196
Position 1156: 0.0005940882484649128
Position 833: 0.0005828325881050824
Position 5358: 0.000575207520289528
Position 2688: 0.0005378428278911214
Position 5382: 0.0004316486689864722
Position 2471: 0.0004156010852142246
Position 4413: 0.0004155924844402745
Position 1132: 0.0004040172135309612
Position 9511: 0.0003916747703656443
Position 7726: 0.00038176296249458496
Position 6: 0.00036156337096924785
Position 5412: 0.0003537007391107495
Position 26331: 0.00033416077519273255
Position 6549: 0.00032812836608771165
Position 5415: 0.0003159647455513483
Position 27155: 0.0002895752237332864
Position 27059: 0.00028685194163246983
Position 3485: 0.0002864134773996956
Position 886: 0.0002749841028191793
Position 2874: 0.0002717850445461312
Position 7753: 0.0002401077144111002
Position 2462: 0.00023093698012608506
Position 614: 0.00022532784289744462
Position 2370: 0.00022116798777008215
Position 1246: 0.00021407480242840904
Position 2349: 0.0002000586620604933
Position 2820: 0.0001903887736432022
Position 6176: 0.0001784687398221101
Position 733: 0.0001701774143965275
Position 6770: 0.00016879501684867004
Position 4409: 0.00016371111783390678
Position 1963: 0.00014780159309169734
Position 10522: 9.04977001544455e-05
Position 5350: 8.878824088809883e-05
Position 5306: 8.228051018250233e-05
Position 5095: 7.878185853079596e-05
Position 6324: 7.60484190143276e-05
Position 17582: 6.810468433383714e-05
Position 6053: 6.59018868123428e-05
Position 6372: 6.512051846930652e-05
Position 5077: 6.146028304331681e-05
Position 5148: 4.6562206230871545e-05
Position 4424: 4.630922181649719e-05
Position 5442: 3.597483168808018e-05
Position 4293: 3.152580132734595e-05
Position 5302: 3.031287615456785e-05
Position 5334: 2.2057477345355337e-05
Position 6305: 2.1342155036696182e-05
Position 245: 2.0317613815380138e-05
Position 12571: 1.2795940172091083e-05
Position 4876: 8.388535875711992e-06
Position 5100: 7.4178349138185255e-06
Position 213: 6.103782342380514e-06
Position 149: 6.0507866896679524e-06
Position 5079: 5.7212169499598754e-06
Position 81: 4.104630047259734e-06
Position 4883: 3.989483017829731e-06
Position 4772: 3.510638600585843e-06
Position 837: 3.4096143009343092e-06
Position 92: 2.5220251429370214e-06
Position 578: 2.4899086660321377e-06
Position 4691: 2.3996162733660956e-06
Position 8073: 2.2584788832754642e-06
Position 606: 1.93774138220859e-06
Position 619: 1.7490572966375577e-06
Position 896: 1.2436567411372781e-06
Position 174: 1.1619873621510424e-06
Position 290: 1.154795430210822e-06
Position 588: 1.042024339965527e-06
Position 43: 8.469540853065039e-07
Position 4659: 8.183761874076836e-07
Position 33: 7.855750235893723e-07
Position 345: 6.330467045252787e-07
Position 668: 4.451217594442682e-07
Position 1167: 4.3231620806058033e-07
Position 711: 4.1477785096043795e-07
Position 136: 3.1293313455806795e-07
Position 206: 2.2180680106133677e-07
Position 1000: 1.9215037236786128e-07
Position 226: 1.8082283446490355e-07
Position 219: 1.5423177586007247e-07
Position 30: 1.3643183055194303e-07
Position 108: 1.0319457479394015e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10432: 0.9955257635895284
Position 16828: 0.9525195158818299
Position 7610: 0.9236568674536019
Position 4276: 0.9117828345247212
Position 25367: 0.8165449119722245
Position 4636: 0.7861903252110306
Position 26077: 0.6535378002560537
Position 15403: 0.6405789900174771
Position 26784: 0.6298246628301446
Position 14235: 0.5448697916136302
Position 22918: 0.4644469760750863
Position 6855: 0.4130299470250644
Position 5947: 0.38124751817811803
Position 34041: 0.3529336446595023
Position 18494: 0.31556001675421785
Position 26791: 0.21461372089688338
Position 15757: 0.2143992161233531
Position 5804: 0.17138392233208094
Position 27380: 0.15821058790663614
Position 29815: 0.14774781855307564
Position 6641: 0.13825679464047463
Position 14501: 0.0976504138955432
Position 9840: 0.09556198394278541
Position 26015: 0.09423808906319282
Position 35843: 0.08880128062640057
Position 8143: 0.07734269387817364
Position 19123: 0.07265047194423233
Position 30526: 0.061059810230574996
Position 5194: 0.058772345028680215
Position 290: 0.055184818435380895
Position 9419: 0.04736232829483416
Position 17164: 0.045905643863500815
Position 34310: 0.04471005183477007
Position 6644: 0.041807083899122584
Position 29290: 0.041097273627181984
Position 6526: 0.0342240460151339
Position 33580: 0.03330330939410201
Position 976: 0.030642457093233665
Position 10607: 0.029845051705713856
Position 18426: 0.028809804784866246
Position 27038: 0.02460033881145541
Position 35042: 0.024372731373857204
Position 5665: 0.023278778767925962
Position 7081: 0.018895426330943873
Position 5925: 0.017410333859896463
Position 6911: 0.017154808179301716
Position 32282: 0.01706571803748165
Position 5792: 0.01513828958228451
Position 32606: 0.014585229179800228
Position 4659: 0.013475927175919975
Position 27766: 0.012964266316113894
Position 27112: 0.01296131734089269
Position 2199: 0.012336678868108571
Position 17849: 0.012149107899802614
Position 2338: 0.012144890165207966
Position 35086: 0.011153615219488534
Position 14038: 0.0107218481726206
Position 26248: 0.010482569398322048
Position 3535: 0.010108887649737846
Position 13900: 0.009567697151907145
Position 30308: 0.009012558107446488
Position 6620: 0.008941799250532852
Position 4175: 0.008860613323664456
Position 9100: 0.008826294212444939
Position 4792: 0.008809673573659938
Position 7656: 0.007546141777692477
Position 31298: 0.007381148532344366
Position 9189: 0.007197723926693244
Position 26245: 0.007121284553097237
Position 10250: 0.006835982089887944
Position 3803: 0.0065527788819950755
Position 10622: 0.006500124395847665
Position 6427: 0.006399677458105659
Position 20442: 0.006074606778218559
Position 5502: 0.0057056823413213584
Position 7565: 0.005561194568207396
Position 9246: 0.005300543802583457
Position 7551: 0.005111543976986208
Position 2686: 0.005010151795505958
Position 3458: 0.004967291244932001
Position 28507: 0.004927508550329171
Position 15790: 0.0047307087373265454
Position 29319: 0.0045342041421890696
Position 3368: 0.004396724142663481
Position 27243: 0.004286184470660704
Position 999: 0.004218658282270817
Position 2779: 0.00419234562757078
Position 1936: 0.004107555153186699
Position 28217: 0.004004012810283592
Position 18747: 0.003916870693395482
Position 206: 0.003868805530740859
Position 6418: 0.003852022074686459
Position 26224: 0.0038338097360080176
Position 17701: 0.0037966507996487968
Position 237: 0.0037484661639658914
Position 16251: 0.0035476861300194184
Position 12746: 0.0035119686475162644
Position 7631: 0.003501949167349827
Position 20420: 0.0034643587014525678
Position 5954: 0.003444387131683308
Position 18110: 0.0032958510407098997
Position 1282: 0.0030558710589636507
Position 7912: 0.0029904727029851728
Position 7972: 0.0027032738481081622
Position 8185: 0.002648737335739311
Position 6207: 0.0026155903466425494
Position 4292: 0.0025607521149098728
Position 4605: 0.0025590276159562306
Position 10590: 0.0025368158368534372
Position 10215: 0.0024015289499547537
Position 5758: 0.0023686704538403965
Position 9877: 0.0023530722463403456
Position 6592: 0.0023465894070135254
Position 2809: 0.0022923372177466915
Position 2281: 0.002247915471068146
Position 28144: 0.002142314408767019
Position 9921: 0.002086674801943817
Position 3648: 0.0019244163933912852
Position 9773: 0.0019167184893149369
Position 7774: 0.0018504406585067934
Position 4873: 0.0018447446201002539
Position 19201: 0.0018447020156607463
Position 4130: 0.0018310969631280644
Position 14610: 0.0018251635287738566
Position 353: 0.0017337895147188308
Position 16730: 0.001710658905807902
Position 13691: 0.001593087079051616
Position 25800: 0.0015905091964365217
Position 4427: 0.0015744110040635524
Position 1119: 0.001512980590523569
Position 1892: 0.0015124519826004048
Position 8958: 0.0014653421973748295
Position 27296: 0.0014527365029109954
Position 10712: 0.0014359909077836703
Position 5142: 0.0013876402592703533
Position 3705: 0.001381047565338608
Position 2085: 0.0013635531115858445
Position 4448: 0.0012924249117063327
Position 8383: 0.0012454096913346881
Position 5711: 0.001234272217734734
Position 28929: 0.0012227607474761641
Position 28236: 0.0011380452525348562
Position 8170: 0.0011130763334755555
Position 3145: 0.0010883706727698656
Position 388: 0.001067122023837707
Position 10890: 0.001031678891374081
Position 9738: 0.0010310583958373302
Position 4078: 0.0010239299950114099
Position 952: 0.0010199026457633274
Position 5574: 0.0010030710716453393
Position 10644: 0.0009354410926985707
Position 6257: 0.0009262093303745053
Position 8355: 0.0009071390885823096
Position 320: 0.0008881995345224149
Position 9484: 0.0008690241821192222
Position 3387: 0.0008590338289562366
Position 879: 0.000777430679466335
Position 4533: 0.0007747714376171587
Position 4721: 0.0007734815202120653
Position 27686: 0.0007719629516921532
Position 8421: 0.0007561971758808452
Position 2418: 0.000747833006084675
Position 1179: 0.00071083328438033
Position 11713: 0.0006966569404299875
Position 30336: 0.0006905327350704303
Position 7174: 0.0006758297514225591
Position 4671: 0.0006749425419243762
Position 9903: 0.0006419568432902054
Position 17054: 0.0006124783408091364
Position 4100: 0.000588498851404515
Position 6565: 0.0005797142183110767
Position 7490: 0.0005793541122962262
Position 9933: 0.0005613360295631439
Position 3357: 0.00052667778478919
Position 3700: 0.0005224484914440887
Position 27613: 0.0005172727690123002
Position 8145: 0.0005046802569765164
Position 3731: 0.0004999507901404143
Position 18709: 0.0004864782382827614
Position 9735: 0.0004859754691690882
Position 5263: 0.00048318206895592
Position 10808: 0.0004784635755374438
Position 4876: 0.00041138440220013354
Position 836: 0.00039742890859683407
Position 6549: 0.000392269041823794
Position 2314: 0.00038179628607811085
Position 24573: 0.00037798964850798154
Position 1801: 0.00037575136033349813
Position 5440: 0.0003575814947409782
Position 1009: 0.0003535340307608868
Position 578: 0.00034810121431519875
Position 3093: 0.00034744115459798874
Position 7210: 0.00033250250775708717
Position 6875: 0.00032587377556274875
Position 4311: 0.00032545428411309376
Position 6007: 0.0003198396804157166
Position 8410: 0.0003127724273943298
Position 2184: 0.000306582934103409
Position 2239: 0.0002903160823058035
Position 914: 0.0002766291450337907
Position 3781: 0.00026725116595160574
Position 27433: 0.00025997006853394706
Position 5601: 0.00024099623171536358
Position 7158: 0.00024082621034214694
Position 3809: 0.0002158706163093038
Position 23200: 0.00020085109667995372
Position 477: 0.00019629207928066679
Position 4616: 0.00019330255158666804
Position 25608: 0.0001930388782015175
Position 10747: 0.00018495619249391266
Position 564: 0.00018426963103121871
Position 4676: 0.00017526462304843945
Position 10906: 0.00017272680026145102
Position 7486: 0.00016399079543127134
Position 1259: 0.00016121053288024192
Position 632: 0.0001573469170611436
Position 545: 0.00015195370385851601
Position 23161: 0.000151853492820982
Position 25540: 0.00014603980385964637
Position 6932: 0.00014275513643171672
Position 5468: 0.0001389733868591522
Position 5808: 0.00013794702148945087
Position 4047: 0.00013317731672683755
Position 2630: 0.0001287688032627562
Position 1946: 0.00012591809505901858
Position 7508: 0.00011918422889030828
Position 5240: 0.00011435352361734995
Position 1315: 0.00011095638371778942
Position 2652: 0.00010944435237720686
Position 6710: 0.00010353905211094938
Position 2535: 9.318140748226507e-05
Position 606: 8.77157559373271e-05
Position 1365: 8.026244859227098e-05
Position 2024: 7.650889576161082e-05
Position 1145: 7.612706289275827e-05
Position 3175: 7.509654215747233e-05
Position 2703: 7.469851499383278e-05
Position 1988: 7.186865681915138e-05
Position 1768: 7.182408127517649e-05
Position 2719: 7.033565762437121e-05
Position 1984: 6.9538569297169e-05
Position 5716: 6.850969566721451e-05
Position 2611: 6.631714014978802e-05
Position 3117: 6.553549189415398e-05
Position 298: 6.20534198180213e-05
Position 1032: 6.104257406713282e-05
Position 5314: 5.6843170110436714e-05
Position 720: 5.584143868578132e-05
Position 786: 5.2703973697915164e-05
Position 17445: 4.862632144801177e-05
Position 2349: 4.613301099329581e-05
Position 257: 4.573931521176974e-05
Position 5989: 4.460974243860828e-05
Position 761: 4.436603297133664e-05
Position 18284: 4.357923909159626e-05
Position 3841: 4.1689746717626114e-05
Position 19978: 3.738308778340005e-05
Position 2207: 3.6879099308520585e-05
Position 5762: 3.6029997524520515e-05
Position 7878: 3.326545234592756e-05
Position 1894: 3.284579569809274e-05
Position 23678: 3.1084231286262375e-05
Position 17506: 3.0508234093896767e-05
Position 4822: 2.7507277814538345e-05
Position 7660: 2.7340881720933562e-05
Position 1065: 2.7161797205947384e-05
Position 20176: 2.6991905147795318e-05
Position 10463: 2.637189802947868e-05
Position 4898: 2.6141716131161633e-05
Position 23178: 2.466478505556672e-05
Position 241: 2.1367229163080446e-05
Position 4680: 1.890833022125919e-05
Position 7926: 1.3612063724144362e-05
Position 7709: 1.0434467288369873e-05
Position 7372: 1.015841971042306e-05
Position 12402: 9.230704407412084e-06
Position 8213: 9.149900878946638e-06
Position 5536: 8.706041965771779e-06
Position 8201: 7.89837680919774e-06
Position 5076: 7.70268473995987e-06
Position 20076: 6.503760855659744e-06
Position 8372: 5.6653006976878484e-06
Position 10403: 4.472341365345763e-06
Position 12465: 4.112803666465149e-06
Position 10439: 3.7320485785696392e-06
Position 17029: 3.212093527259239e-06
Position 9859: 2.3056373716188195e-06
Position 8039: 1.948873369250069e-06
Position 4554: 1.8695795235149867e-06
Position 1609: 1.8512680731418252e-06
Position 4895: 1.2882370082194093e-06
Position 1025: 1.240533477580511e-06
Position 1196: 1.2283638619544353e-06
Position 1957: 1.2049811793963461e-06
Position 1835: 9.61845515310876e-07
Position 817: 9.478913386500011e-07
Position 3155: 9.41098052435744e-07
Position 4505: 8.606161433082097e-07
Position 3126: 8.551122735518308e-07
Position 885: 7.424585707053345e-07
Position 1098: 7.291721384897856e-07
Position 1804: 7.141137463275584e-07
Position 99: 6.037103976012353e-07
Position 356: 4.945147429002805e-07
Position 12099: 4.407370962884513e-07
Position 412: 4.375356198063654e-07
Position 102: 3.826394966983334e-07
Position 1156: 3.821799724190302e-07
Position 711: 3.792947036039083e-07
Position 2028: 3.711442380133425e-07
Position 10941: 2.753583545869678e-07
Position 14917: 2.610797625144486e-07
Position 2447: 2.5337912143830863e-07
Position 264: 2.2155952512682675e-07
Position 12251: 2.0535173498621895e-07
Position 451: 1.808280794682719e-07
Position 171: 1.7622486492544066e-07
Position 2819: 1.5115624666954262e-07
Position 12795: 1.4109438267557367e-07
Position 1648: 1.407400743579939e-07
Position 1360: 1.3929282342195075e-07
Position 8090: 1.360788780918271e-07
Position 12183: 1.35016213769979e-07
Position 983: 1.2333414550602601e-07
Position 395: 1.186663659362058e-07
Position 116: 1.1630940895485958e-07
Position 588: 1.0100121430141812e-07
Position 2267: 8.416513143597991e-08
Position 11324: 7.163537230633533e-08
Position 12490: 6.285008528439539e-08
Position 11049: 5.943694689914969e-08
Position 405: 5.21017897462093e-08
Position 1188: 3.570000986964968e-08
Position 11472: 2.7323977047183662e-08
Position 652: 2.725294258211961e-08
Position 418: 2.4719633072124645e-08
Position 444: 2.4161780487665807e-08
Position 4727: 2.224759644444232e-08
Position 11154: 2.057224504088656e-08
Position 1681: 2.0217746885769052e-08
Position 501: 1.9789818722945504e-08
Position 416: 1.630824162160578e-08
Position 922: 1.4879238727619144e-08
Position 11453: 1.1445379786888188e-08
Position 430: 9.087798023886711e-09
Position 128: 7.237728594898223e-09
Position 399: 6.083339825810731e-09
Position 136: 5.068746468079202e-09
Position 1221: 4.472161725548052e-09
Position 788: 1.6952427672062283e-10
Position 143: 4.3591116523250596e-11
Position 245: 2.923609379750604e-11
