Gene = Prim2
Position 3443: 2.138197318492847e-05
Position 8924: 1.9635066388738715e-05
Position 215: 1.8815045291952987e-05
Position 7887: 1.875109867578599e-05
Position 7440: 1.7339701460641252e-05
Position 3414: 1.5052162879914362e-05
Position 7697: 1.3867126266008133e-05
Position 10455: 1.2420573512821756e-05
Position 483: 1.054426230782786e-05
Position 7827: 9.422636531513525e-06
Position 423: 8.36174351020878e-06
Position 2574: 7.891149376817466e-06
Position 171: 7.554485080763233e-06
Position 255: 7.5132106911663186e-06
Position 6254: 7.330273931430405e-06
Position 2910: 7.202601575042237e-06
Position 7267: 6.775600257176428e-06
Position 1120: 5.2410015498415695e-06
Position 1234: 4.825463498128229e-06
Position 2872: 4.548005087018874e-06
Position 6305: 3.7930283843477197e-06
Position 1180: 3.6629230398102005e-06
Position 1211: 2.6482050304014713e-06
Position 10489: 2.6350080976552323e-06
Position 931: 2.5706123855435715e-06
Position 673: 2.103175694207797e-06
Position 7934: 2.0623317481968184e-06
Position 1309: 2.030090004074693e-06
Position 3217: 1.9590597750625545e-06
Position 2891: 1.6875325582439272e-06
Position 3047: 1.578368681895228e-06
Position 942: 1.3674491415111726e-06
Position 1255: 1.2274092019700606e-06
Position 1371: 1.1412975546795167e-06
Position 324: 1.1003792977230073e-06
Position 118: 1.0888622823849615e-06
Position 192: 1.0826659216605656e-06
Position 8221: 9.03893466034215e-07
Position 1348: 9.014662607947517e-07
Position 8514: 7.938191333034736e-07
Position 328: 7.745446594728833e-07
Position 123: 7.526466607975757e-07
Position 577: 7.348857545671483e-07
Position 8265: 7.150763258878156e-07
Position 8061: 7.146427783834995e-07
Position 1780: 6.831398258815142e-07
Position 1717: 6.829927970496915e-07
Position 2924: 6.641880439055727e-07
Position 11120: 6.008926891417718e-07
Position 1921: 5.193119894554685e-07
Position 2914: 5.168628264502941e-07
Position 2677: 4.919591224984755e-07
Position 3147: 4.3038234449328785e-07
Position 415: 4.0635483760366657e-07
Position 437: 3.7320556793618206e-07
Position 427: 3.701241575998132e-07
Position 165: 3.017610125709504e-07
Position 2929: 2.0750666742461173e-07
Position 906: 2.0231644944860245e-07
Position 2749: 1.7056783690738045e-07
Position 2490: 1.6851137236960483e-07
Position 2895: 1.425464886932322e-07
Position 299: 1.3829196583710348e-07
Position 296: 1.2908155641734546e-07
Position 138: 1.0530690136088368e-07
Position 1618: 8.815107067650223e-08
Position 1566: 8.720306590232481e-08
Position 120: 8.04237372100736e-08
Position 538: 7.732275610852484e-08
Position 188: 7.663161826828011e-08
Position 557: 6.272930487978191e-08
Position 489: 6.162577245176273e-08
Position 7943: 4.746422149497673e-08
Position 2477: 4.554707828293584e-08
Position 292: 3.767117994534255e-08
Position 550: 3.712248560587588e-08
Position 529: 1.9001674271906277e-08
Position 1099: 1.729337412750497e-08
Position 2876: 1.3245738476239769e-08
Position 1192: 1.2698348834510542e-08
Position 1873: 8.959449405408233e-09
Position 1428: 7.966844669891858e-09
Position 547: 5.534433952465706e-09
Position 2336: 3.757110008945748e-09
Position 9709: 3.66591545809784e-09
Position 9725: 2.8493584325914634e-09
Position 312: 2.3249762890736568e-09
Position 146: 1.4262806817610045e-09
Position 8245: 1.330633415738552e-09
Position 131: 1.0188147853005687e-09
Position 305: 5.319667062165069e-10
Position 1351: 3.6839390424999165e-10
Position 1276: 3.5275846224191237e-10
Position 308: 1.3105139602176049e-15
