Gene = Plet1
Position 8355: 0.0007594508043218737
Position 2452: 0.0007292217691460798
Position 1281: 0.0007224918590820993
Position 2423: 0.0007203877354388932
Position 6754: 0.0007122684134540359
Position 7490: 0.0006673943838977474
Position 2239: 0.0006557099664065638
Position 6764: 0.0006421637077014188
Position 2204: 0.0005803923850813148
Position 373: 0.0005656320760209063
Position 9892: 0.000558721520883219
Position 476: 0.0005439965825834464
Position 10806: 0.0005362853530763036
Position 1200: 0.0005047651211794354
Position 2261: 0.0004716657077538854
Position 9904: 0.00045558786317790467
Position 7538: 0.00041892505479569945
Position 9675: 0.0004127562794165253
Position 884: 0.00041151457731675064
Position 8324: 0.00040700951504418504
Position 1133: 0.00039681145577889803
Position 7901: 0.0003692979523930494
Position 6832: 0.00036538923520123976
Position 1375: 0.00035392608059406887
Position 1343: 0.0003516846023726246
Position 2528: 0.00034820313672924327
Position 924: 0.00033914729788921865
Position 9573: 0.0003206869779095482
Position 10923: 0.00030446512228301414
Position 2322: 0.0002937612256302089
Position 1245: 0.0002896874870852101
Position 518: 0.00028785776194323044
Position 1670: 0.0002565399868273674
Position 7924: 0.00023973055957169376
Position 7082: 0.00023239193243308452
Position 7056: 0.00022438697930766562
Position 2236: 0.0002078072901578549
Position 7144: 0.0001975706577191811
Position 8572: 0.00017492392499968905
Position 489: 0.0001733256819405229
Position 2367: 0.00017195197921974437
Position 2129: 0.00016419072736026486
Position 6573: 0.00015215564411666038
Position 7302: 0.00014872937145568767
Position 1291: 0.0001444762191397914
Position 1655: 0.00013826074500242186
Position 2257: 0.00012745452184206692
Position 10272: 0.00012638363818272272
Position 1242: 0.0001182700925780839
Position 339: 9.896369232302232e-05
Position 10082: 9.604578543986149e-05
Position 1556: 8.991192480399695e-05
Position 8060: 8.761940316154445e-05
Position 736: 8.636344626223527e-05
Position 2041: 8.627594814530761e-05
Position 1613: 8.214818392826663e-05
Position 815: 7.366172932571986e-05
Position 6711: 7.271346804335422e-05
Position 2232: 6.58817748163818e-05
Position 2441: 6.477960542524718e-05
Position 2055: 6.037324838705014e-05
Position 120: 5.786551807525454e-05
Position 1579: 5.59893070033184e-05
Position 444: 4.2575378310043595e-05
Position 2168: 4.046862129796037e-05
Position 2346: 3.950880242910358e-05
Position 1769: 3.234066355927556e-05
Position 2327: 2.943057120923984e-05
Position 1319: 2.8321189221478112e-05
Position 1682: 2.700765581902695e-05
Position 10483: 2.5451992686957115e-05
Position 1238: 2.3610188308831706e-05
Position 6955: 2.1028528694640712e-05
Position 1389: 1.9179836969830414e-05
Position 267: 1.821696541375641e-05
Position 2066: 1.793986064684506e-05
Position 1149: 1.4577776701173483e-05
Position 853: 1.3924358414194383e-05
Position 1602: 1.2541172821143329e-05
Position 1067: 1.2490470811581804e-05
Position 1326: 1.1346401411768079e-05
Position 1456: 1.1048094272922574e-05
Position 739: 9.076248274185418e-06
Position 3164: 8.377498890228785e-06
Position 544: 8.088232675087218e-06
Position 419: 7.168547607380102e-06
Position 674: 6.42228280238995e-06
Position 1978: 6.057279345508068e-06
Position 1679: 5.560411471403519e-06
Position 277: 5.271138327454945e-06
Position 4129: 5.096941555192496e-06
Position 1576: 4.9878362985903024e-06
Position 1776: 4.391138111116218e-06
Position 1974: 4.023380455330058e-06
Position 1253: 3.8118338484897316e-06
Position 3518: 3.7810988120524267e-06
Position 319: 3.6358047592242956e-06
Position 1002: 2.8049905374082658e-06
Position 6065: 1.817214391763356e-06
Position 893: 1.2835772061225995e-06
Position 624: 1.2554398700317655e-06
Position 455: 7.594007684585534e-07
Position 548: 7.449886302072393e-07
Position 359: 6.597286682077436e-07
Position 828: 5.286092669984286e-07
Position 423: 5.128209207061833e-07
Position 678: 4.330127354798496e-07
Position 180: 4.2430353416634977e-07
Position 346: 4.165837475396496e-07
Position 1718: 3.690391927307428e-07
Position 635: 3.393460752683521e-07
Position 1034: 2.044387579923684e-07
Position 1135: 1.6365282047453771e-07
Position 1685: 1.4510904144692163e-07
Position 1425: 1.0766099564259723e-07
Position 2541: 8.932812914483027e-08
Position 1431: 7.181610307167695e-08
Position 662: 6.928561539183648e-08
Position 792: 6.55732599251622e-08
Position 1510: 6.093569066080358e-08
Position 221: 4.6380455844508463e-08
Position 641: 1.591167075393964e-08
Position 639: 6.360059713335362e-09
Position 597: 5.885241472119048e-09
Position 681: 2.7288204606718544e-09
Position 591: 2.6355983777719238e-09
Position 326: 1.8642490690551987e-09
Position 564: 1.1948537706504393e-10
Position 232: 1.6750673477806798e-13
Position 607: 9.920137830421131e-16
Position 582: 4.762068740088111e-16
Position 413: 4.432096698037372e-16
Position 577: 4.426269903294773e-16
Position 604: 4.347455404680954e-16
