Gene = Ciart
Position 1301: 1.1146856042026308e-05
Position 1993: 1.1081172953721157e-05
Position 1524: 1.0815841289715376e-05
Position 1435: 1.06024411268265e-05
Position 1350: 9.767822424806571e-06
Position 2082: 7.377885231577594e-06
Position 1174: 6.964310639882839e-06
Position 246: 4.9865327025959655e-06
Position 579: 4.68298257443866e-06
Position 1190: 4.054093257186769e-06
Position 1397: 3.830341559051694e-06
Position 484: 3.0372113848621077e-06
Position 564: 2.4613206313704507e-06
Position 152: 2.3583854594194186e-06
Position 442: 2.3284265333405043e-06
Position 453: 2.3177518475699037e-06
Position 11: 2.1260171586292775e-06
Position 1454: 1.483072519701675e-06
Position 1786: 1.1938329163326869e-06
Position 2702: 1.1702896411496485e-06
Position 556: 9.453419063460194e-07
Position 312: 8.61646746608979e-07
Position 33: 8.427996649053396e-07
Position 1656: 8.358976186303515e-07
Position 1680: 8.083263975892197e-07
Position 1665: 7.871293952828855e-07
Position 440: 6.878995717923553e-07
Position 1151: 6.716215047963592e-07
Position 204: 5.256406825940437e-07
Position 1143: 4.644460341950451e-07
Position 421: 4.619869830696703e-07
Position 315: 3.8914066543812433e-07
Position 1931: 3.021070910832446e-07
Position 1971: 2.9549849841974344e-07
Position 3026: 1.843857756707152e-07
Position 1762: 7.718678953697559e-08
Position 1716: 6.13912822489944e-08
Position 511: 3.7907245076706574e-08
Position 1539: 5.859694676048743e-09
Position 878: 6.936551920701072e-10
Position 1541: 2.5200743189402896e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1517: 0.9395223007644046
Position 1172: 0.932995552652264
Position 1710: 0.4412128011402228
Position 2874: 0.34301289454953443
Position 641: 0.3047627652647176
Position 3081: 0.27426529590414417
Position 3136: 0.26800464086309955
Position 899: 0.23388344099432745
Position 178: 0.22181578298162338
Position 1680: 0.2076919688328233
Position 2897: 0.16787773667921388
Position 2445: 0.16762504575515372
Position 1775: 0.12586260857201242
Position 3336: 0.11577669666694962
Position 951: 0.09801053270557976
Position 1921: 0.08969980721890122
Position 2486: 0.06021001632515074
Position 3263: 0.04499472381655533
Position 619: 0.040578882960911916
Position 920: 0.035788906191817856
Position 1420: 0.02910051297571224
Position 3290: 0.026731357703135915
Position 1738: 0.025166756132899377
Position 2901: 0.022613607463045582
Position 934: 0.020834595921843745
Position 911: 0.02011920383415044
Position 2080: 0.019474188991017383
Position 190: 0.018454397610657043
Position 2851: 0.017329835460506128
Position 2460: 0.017327763249491073
Position 3520: 0.01622952458018094
Position 1050: 0.014017688993020371
Position 1151: 0.012611137568746255
Position 647: 0.012365108121353144
Position 2213: 0.007720212661128973
Position 2952: 0.006754724431547158
Position 955: 0.005677196896939939
Position 1796: 0.004850910998453136
Position 1724: 0.004254232019077349
Position 816: 0.004128068511223262
Position 2854: 0.0040009283689469545
Position 782: 0.0031824903389852796
Position 143: 0.003137782885244167
Position 865: 0.003099210939565279
Position 1898: 0.002878091930470652
Position 2124: 0.002709275557168452
Position 722: 0.0027023721015852907
Position 3092: 0.0025216392116794014
Position 2760: 0.002328751400819604
Position 872: 0.0019939501688571817
Position 3715: 0.0018360213091689463
Position 199: 0.0015788570003972733
Position 2763: 0.0014791632898038959
Position 1125: 0.0014421600777078593
Position 2673: 0.0013979224810710944
Position 3340: 0.0013901336506103692
Position 3298: 0.0013835137570053409
Position 1965: 0.00137083953453755
Position 822: 0.0013635528033926069
Position 1209: 0.0013558758166888382
Position 1465: 0.0011500245067493945
Position 3236: 0.0011097310605415272
Position 2172: 0.0009977097404579298
Position 3141: 0.0009898275672559282
Position 3455: 0.0009412406040490062
Position 1128: 0.0009304484803128171
Position 221: 0.0009119118133881142
Position 2095: 0.0008431030016383212
Position 2033: 0.0008282875269505435
Position 3343: 0.0008036633400485939
Position 839: 0.0007703197585663308
Position 204: 0.0007316243909838199
Position 569: 0.000694465708881353
Position 1712: 0.0006725293729298675
Position 683: 0.0006527303239380591
Position 1179: 0.0006445787782939723
Position 70: 0.000619814995112175
Position 322: 0.0005504824931990466
Position 791: 0.0005325905625647047
Position 2076: 0.0005172465556382175
Position 858: 0.00047074610438872766
Position 883: 0.00038393440900068667
Position 1104: 0.0003694564064418946
Position 2783: 0.0003690480024518699
Position 3138: 0.00036182761801559617
Position 3169: 0.00028754026088345137
Position 1926: 0.0002789173313484783
Position 2879: 0.0002457782224394088
Position 159: 0.0002223690953100271
Position 1998: 0.00020353475179269709
Position 3186: 0.00018384988232028214
Position 1836: 0.00017685986024437361
Position 1012: 0.0001761623310382955
Position 878: 0.00017415214148642388
Position 1188: 0.0001728970331672003
Position 3423: 0.0001630789094650708
Position 2525: 0.00015615616749461671
Position 1786: 0.00014239679502346396
Position 1057: 0.0001375089074805501
Position 1024: 0.00013358427745762885
Position 810: 0.0001240566609454806
Position 2623: 0.00011887836261329327
Position 2050: 0.00011722458282768276
Position 2186: 0.00010114434618969408
Position 3271: 0.00010086304722350453
Position 76: 9.840476337856041e-05
Position 1524: 9.6783958200225e-05
Position 2149: 9.446905561210718e-05
Position 1537: 9.253199476875898e-05
Position 1813: 9.213925848540802e-05
Position 1783: 8.84606291069927e-05
Position 860: 8.842698217564733e-05
Position 1114: 8.382913891370802e-05
Position 990: 7.57028506746151e-05
Position 1630: 7.188100106402826e-05
Position 2216: 6.450092778160328e-05
Position 3183: 6.42406161675743e-05
Position 1582: 6.318608270082301e-05
Position 2541: 6.304744077023072e-05
Position 812: 5.985135219139377e-05
Position 2786: 5.483817022841539e-05
Position 993: 4.926873841708783e-05
Position 1745: 4.8333822583202196e-05
Position 2129: 4.806952514622867e-05
Position 2146: 4.679197701920669e-05
Position 2568: 4.312397349438295e-05
Position 844: 4.1254084459021464e-05
Position 522: 3.295507195159861e-05
Position 1454: 3.2456206475407364e-05
Position 1803: 3.0903311101266864e-05
Position 3696: 3.009559832133897e-05
Position 862: 2.9645554202805855e-05
Position 969: 2.7238925251981195e-05
Position 267: 2.710626964038271e-05
Position 1561: 2.5974646720345227e-05
Position 1527: 2.412763261174476e-05
Position 672: 1.8357387151830093e-05
Position 1756: 1.8199758799078092e-05
Position 834: 1.7459090183166202e-05
Position 579: 1.4394028079472334e-05
Position 1842: 1.3562190853410288e-05
Position 109: 1.2962938510544562e-05
Position 1229: 1.285319027959336e-05
Position 1064: 1.165245388816007e-05
Position 458: 1.121795796651844e-05
Position 1246: 9.472366745394831e-06
Position 1799: 8.685359494755396e-06
Position 294: 6.105935133563923e-06
Position 2248: 6.071896144138319e-06
Position 330: 4.744398471807209e-06
Position 2245: 3.3731003269386883e-06
Position 1585: 2.617884868157237e-06
Position 231: 2.4535453512048153e-06
Position 239: 2.028381711034617e-06
Position 299: 1.933854511514425e-06
Position 1591: 1.6865334518647734e-06
Position 276: 1.5678569287117678e-06
Position 408: 1.5082231819852661e-06
Position 1470: 1.3594539787380535e-06
Position 342: 1.3278054067857532e-06
Position 1539: 1.1352026174455228e-06
Position 1818: 1.069276049401405e-06
Position 358: 5.793640070733303e-07
Position 296: 1.7153917611978673e-07
Position 81: 1.6486650228228764e-07
Position 2496: 1.4449213145125936e-07
Position 96: 1.0364144068734944e-07
Position 1656: 9.695572835844788e-08
Position 306: 9.33276275105279e-08
Position 1865: 4.4788718160703254e-08
Position 371: 3.942020490493925e-08
Position 363: 3.758420546874543e-08
Position 136: 3.563760385819314e-08
Position 1822: 3.161619656130777e-08
Position 383: 2.381434890592246e-08
Position 1568: 2.002132731117089e-08
Position 89: 1.0871888641919084e-08
Position 587: 9.140376691019516e-09
Position 417: 8.80249438278738e-09
Position 413: 8.369292580036296e-09
Position 478: 6.349290492182493e-09
Position 91: 5.4022856629193934e-09
Position 545: 2.072381108317133e-09
Position 480: 4.747503653989758e-10
Position 377: 9.277113522577089e-15
