Gene = Fxyd5
Position 4814: 0.003341295961487425
Position 4937: 0.003282780616785901
Position 9166: 0.0027781595917426667
Position 6441: 0.0027607922221887893
Position 744: 0.0026937484137185383
Position 3067: 0.002644200217250224
Position 4421: 0.0026028991547309395
Position 4258: 0.0024401685351635363
Position 1079: 0.002427116387421454
Position 7690: 0.0024251568916661965
Position 4444: 0.002346272119386559
Position 8150: 0.002287317705571668
Position 1879: 0.002142015801487652
Position 2928: 0.002131228054044113
Position 9543: 0.002129973689990405
Position 519: 0.0021068646291791076
Position 2769: 0.0020265232056640055
Position 6760: 0.0019247853175453932
Position 1604: 0.0019220048229717291
Position 7743: 0.0019152901999367924
Position 9728: 0.0018061972867381346
Position 7815: 0.0018050476810584349
Position 5046: 0.0017714529612463566
Position 2689: 0.001758943917640101
Position 228: 0.001705654772385476
Position 9077: 0.0016976147498254524
Position 1037: 0.0015955251155026098
Position 5692: 0.0015808943554964773
Position 9602: 0.0014208313428343982
Position 174: 0.0013470768768999127
Position 1612: 0.001312818249285194
Position 9136: 0.0012687365076558803
Position 8061: 0.0012252066689938332
Position 3739: 0.0011963067370637619
Position 85: 0.0011846717477437079
Position 815: 0.0011768750944671535
Position 9283: 0.0011058567545703412
Position 3217: 0.0010969567968871325
Position 5743: 0.0010965790163451207
Position 1632: 0.0010809067201875654
Position 6070: 0.0010636717232379092
Position 957: 0.0010093904410793865
Position 1955: 0.0009814740965836252
Position 2641: 0.0009804877722081635
Position 4400: 0.0009690233024160115
Position 9609: 0.0009460396690156465
Position 1635: 0.0009412271704913685
Position 6115: 0.0009324128648442645
Position 5831: 0.0009154823961078007
Position 8363: 0.0008825474009064177
Position 8570: 0.0008482145704549876
Position 8922: 0.0008267871975051967
Position 1510: 0.0008262784430550489
Position 7371: 0.0008206584487227066
Position 7347: 0.0008003858133649521
Position 2385: 0.0007645298032592358
Position 2363: 0.0007357924520313155
Position 7900: 0.0007237134767306474
Position 7629: 0.0007231381416281455
Position 7686: 0.0006927707251022033
Position 1638: 0.0006818698620091339
Position 8621: 0.0006807847079891036
Position 1898: 0.0006673475876064877
Position 5871: 0.0006592518217809984
Position 3146: 0.0006119060648615415
Position 1084: 0.0006083387702249915
Position 2077: 0.0006056627862396423
Position 3438: 0.0005868801678678149
Position 1414: 0.0005749784751641276
Position 3161: 0.0005734849569395691
Position 2709: 0.000561961402413433
Position 4425: 0.0005384996876159379
Position 1587: 0.0005384220183600502
Position 1456: 0.0005315329876568704
Position 7484: 0.000490618370492827
Position 1629: 0.0004886013382297933
Position 528: 0.0004473663661015386
Position 3156: 0.00044384980653390917
Position 7468: 0.0004285341789255843
Position 4882: 0.0004058824619124843
Position 4894: 0.00038389079615637874
Position 1128: 0.00038163943406145347
Position 548: 0.0003757325484938257
Position 3229: 0.0003622547705129538
Position 642: 0.0003562415670729289
Position 7539: 0.00035486254942887404
Position 3495: 0.0003376478487834902
Position 5983: 0.00033417594503173215
Position 4839: 0.00033201401690689716
Position 2771: 0.00032761117078586646
Position 1278: 0.00032747679878197193
Position 3528: 0.00032048256722494277
Position 2962: 0.00031898134455172073
Position 6694: 0.0003140678867473858
Position 1385: 0.00031180208556775267
Position 7442: 0.00030182753994950287
Position 9401: 0.0002918850784497785
Position 3055: 0.000282027226684058
Position 603: 0.00027568833769779953
Position 3615: 0.0002739864402171378
Position 2997: 0.0002683974610037741
Position 4213: 0.0002628373867763743
Position 6406: 0.00025577758941046385
Position 2267: 0.0002487284956351444
Position 3128: 0.0002455409538565863
Position 8181: 0.0002418960518925808
Position 3534: 0.00023980428342587287
Position 3282: 0.0002304780584375186
Position 5612: 0.00022936333565751814
Position 2051: 0.000228531190551884
Position 5254: 0.0002254385793655771
Position 4593: 0.00022513119201793462
Position 1541: 0.00022491790105317406
Position 3545: 0.0002154141189015448
Position 6547: 0.00020044361613944688
Position 2777: 0.000198460726112364
Position 2780: 0.0001932358055782759
Position 8392: 0.0001865803091175949
Position 3643: 0.00018171092534019278
Position 1374: 0.00018101080351104397
Position 3243: 0.000177205038104194
Position 2774: 0.00017447829691663694
Position 942: 0.0001737232208064775
Position 2038: 0.00016876271275161078
Position 4264: 0.00015868419768426373
Position 8684: 0.00014899928579262446
Position 3184: 0.00013477187853485725
Position 7385: 0.00012932801197646518
Position 4165: 0.00012742236269969835
Position 3954: 0.00012272165107796447
Position 1421: 0.00011876223642263434
Position 7424: 0.0001167148301157636
Position 8251: 0.0001142981691183805
Position 1641: 0.00011296331168480245
Position 552: 0.00011130339290759443
Position 1292: 0.00010824354376040153
Position 8408: 0.00010688629171406713
Position 7970: 0.0001041574617081806
Position 9214: 0.00010290050893414025
Position 713: 0.00010270607275202545
Position 6705: 0.00010125765436807447
Position 9431: 9.867013035691015e-05
Position 2440: 9.505671571839385e-05
Position 2783: 9.505433334488876e-05
Position 1938: 9.299061225449591e-05
Position 1971: 9.242482588349844e-05
Position 2957: 9.056603297458884e-05
Position 706: 8.357116872936115e-05
Position 1522: 8.335280199812467e-05
Position 2492: 8.282539146614159e-05
Position 1669: 8.105140602411503e-05
Position 789: 8.081360712282616e-05
Position 6646: 7.967550192435074e-05
Position 2846: 7.952490852716911e-05
Position 925: 7.856970443449069e-05
Position 5091: 7.753884135566472e-05
Position 637: 7.698278897446753e-05
Position 7559: 7.652033661560665e-05
Position 1486: 7.38672506982474e-05
Position 3181: 6.887266031473601e-05
Position 1652: 6.747186465819009e-05
Position 6289: 6.691760359185871e-05
Position 8631: 5.966799684958937e-05
Position 1209: 5.7283299215931e-05
Position 767: 5.388387664914338e-05
Position 3407: 4.86555152422302e-05
Position 5357: 4.7264683374532276e-05
Position 2365: 4.645601751072398e-05
Position 2240: 4.570361877916006e-05
Position 6779: 4.278967832465338e-05
Position 131: 4.184665275231977e-05
Position 959: 3.985893215855569e-05
Position 3212: 3.443558490679682e-05
Position 3208: 3.296671650338631e-05
Position 4188: 3.218531637198602e-05
Position 2718: 2.9797008745788307e-05
Position 2497: 2.9456817442884914e-05
Position 3440: 2.4490838181113798e-05
Position 710: 2.4065185898729045e-05
Position 2062: 2.3020880719767487e-05
Position 3869: 2.2015383063264863e-05
Position 1223: 2.1284724021626037e-05
Position 5404: 2.0680373753551395e-05
Position 3750: 2.0360097447443992e-05
Position 869: 2.0102926738322758e-05
Position 3603: 1.9535570899035283e-05
Position 639: 1.7796571621107704e-05
Position 872: 1.5939052804781487e-05
Position 1213: 1.5166155294804314e-05
Position 967: 1.4608261086637246e-05
Position 4843: 1.3935044141442442e-05
Position 1321: 1.3754756272378515e-05
Position 719: 1.2773058931770904e-05
Position 7766: 1.231850604072378e-05
Position 4113: 1.129977666166186e-05
Position 2986: 1.0677393388228823e-05
Position 4483: 9.391013716484392e-06
Position 4479: 9.389364474352743e-06
Position 2670: 8.737213204210786e-06
Position 459: 7.368707455035362e-06
Position 7759: 5.806869414063793e-06
Position 434: 5.720758057862305e-06
Position 4136: 5.238781429550009e-06
Position 608: 4.6927638355494554e-06
Position 342: 4.476419585712334e-06
Position 5413: 4.261545322670217e-06
Position 5256: 3.1060458072364063e-06
Position 1155: 2.7182968890531296e-06
Position 4470: 2.4593382385184916e-06
Position 369: 2.457508835727567e-06
Position 4855: 2.374841292768715e-06
Position 823: 2.352771171484579e-06
Position 1449: 2.139665628409003e-06
Position 4624: 2.133720345998368e-06
Position 1089: 2.054956721185844e-06
Position 8098: 2.045187537805906e-06
Position 653: 1.9024544796655264e-06
Position 1430: 1.8845698106860197e-06
Position 8074: 1.874247860318156e-06
Position 464: 1.8519690466330732e-06
Position 1707: 1.3552140347276585e-06
Position 1427: 1.3524684313967372e-06
Position 461: 1.243757745774728e-06
Position 779: 1.186628541368774e-06
Position 202: 1.1374252629532808e-06
Position 338: 1.1239405871212349e-06
Position 1307: 9.390266940686865e-07
Position 937: 9.30299130895393e-07
Position 1244: 8.53903632770079e-07
Position 1975: 8.474506192037886e-07
Position 530: 8.341882513816945e-07
Position 2001: 7.884761144190889e-07
Position 2794: 7.647337017981827e-07
Position 773: 6.050698034826892e-07
Position 888: 6.030840800106757e-07
Position 819: 5.931904679543035e-07
Position 389: 5.830350591671364e-07
Position 4945: 4.943579570124053e-07
Position 2823: 4.476828454463621e-07
Position 977: 4.397926575766015e-07
Position 4404: 3.778051604461853e-07
Position 456: 3.70114258957293e-07
Position 785: 3.6796874392993045e-07
Position 188: 2.0875949984081208e-07
Position 1135: 1.9267597890903467e-07
Position 3903: 1.9032579744240985e-07
Position 265: 1.900987730272322e-07
Position 1131: 1.7682559118859376e-07
Position 619: 1.6732371926543528e-07
Position 3744: 1.529666405334007e-07
Position 927: 1.193893633956618e-07
Position 261: 1.1865959300223975e-07
Position 1139: 1.1763833514119898e-07
Position 4103: 1.1710693750333092e-07
Position 4244: 1.1690063769913311e-07
Position 4155: 1.1660418110586419e-07
Position 2499: 3.805131290623634e-08
Position 2885: 3.1179566462311747e-08
Position 2972: 3.0220655321858665e-08
Position 761: 2.05065117431272e-08
Position 183: 1.1623649075429248e-08
Position 4357: 6.950340143086155e-09
Position 376: 4.722139322096408e-09
Position 1900: 4.5962274532328815e-09
Position 5424: 3.4561997030927254e-09
Position 263: 2.878298241101743e-09
Position 396: 8.454019294894324e-10
Position 4007: 5.761879641977087e-10
Position 4824: 4.3619877115122376e-10
Position 453: 9.571921638013749e-11
Position 782: 2.5220286640349087e-11
Position 442: 1.1424265648410398e-11
