Gene = Prune1
Position 18975: 0.001668999067986419
Position 27114: 0.0016413164327146916
Position 15808: 0.0014442691225010514
Position 26890: 0.0013629149415261413
Position 26348: 0.001302819654919766
Position 23222: 0.0012983686075438358
Position 21669: 0.0012149422269193918
Position 26865: 0.0012140498287494458
Position 17983: 0.001209149506595679
Position 15749: 0.0011468030620622478
Position 18397: 0.001088762202988386
Position 23429: 0.0010642160927233635
Position 25640: 0.0010622702785359544
Position 26286: 0.0009327965991488463
Position 14291: 0.0009045721976495648
Position 18334: 0.0008356458317307268
Position 24054: 0.0008276359423501949
Position 45: 0.0008077927938027643
Position 25045: 0.0007945632358469268
Position 18538: 0.0007186441915093932
Position 26175: 0.0006444028167732706
Position 21042: 0.0006360090113791118
Position 22540: 0.0006322990585629697
Position 20751: 0.0005568683469587774
Position 19599: 0.0005291931955598723
Position 18571: 0.00048057550215052576
Position 23203: 0.00047699709651062474
Position 22804: 0.00044523405489758287
Position 18388: 0.00040101083225853134
Position 27811: 0.00040096566691044135
Position 21072: 0.0003746319044252114
Position 19852: 0.00037119320427891314
Position 20035: 0.0003706349868734895
Position 20106: 0.00036210561853541266
Position 20734: 0.000345298810174686
Position 23685: 0.0003259267872423298
Position 18418: 0.0003151132895592031
Position 20568: 0.0002987963889146255
Position 19859: 0.0002888696326499074
Position 22433: 0.0001858121891818179
Position 23728: 0.00017690288769595385
Position 17595: 0.00015643927625619603
Position 23750: 0.00013631842707359333
Position 25856: 0.0001359779530065307
Position 22609: 0.00012066109846052596
Position 25442: 0.00011574321907249264
Position 25173: 9.04221420128913e-05
Position 20402: 8.768315625602923e-05
Position 733: 8.713622393512871e-05
Position 23591: 8.431509248723419e-05
Position 23337: 7.98805285252108e-05
Position 20866: 7.925602475485783e-05
Position 23440: 7.810225039847632e-05
Position 23104: 7.452634345476324e-05
Position 20017: 7.449366187507784e-05
Position 25842: 7.340991374565381e-05
Position 22091: 7.33791065060325e-05
Position 16663: 7.238330710664436e-05
Position 21254: 6.977625321867456e-05
Position 22365: 6.856963844904987e-05
Position 23614: 5.844396486795521e-05
Position 551: 5.460298371917258e-05
Position 23287: 5.330853475769601e-05
Position 23331: 4.973383576051641e-05
Position 576: 4.8849193462159676e-05
Position 25062: 4.0331478049534295e-05
Position 23065: 3.781414510870067e-05
Position 26193: 3.737466988595266e-05
Position 26235: 3.733233710132534e-05
Position 341: 3.129954911158981e-05
Position 804: 3.062743763863104e-05
Position 23298: 2.8263043449596223e-05
Position 25661: 2.3962688712004627e-05
Position 24024: 2.206007664086748e-05
Position 25211: 1.540479523599811e-05
Position 24083: 1.511112770031018e-05
Position 23224: 1.4148579128720335e-05
Position 22911: 8.602811765199951e-06
Position 505: 5.136195106189211e-06
Position 313: 4.458017794899984e-06
Position 347: 3.115293580897831e-06
Position 580: 3.0321002903146593e-06
Position 889: 1.929834974415619e-06
Position 499: 1.7935314597634813e-06
Position 1095: 1.6316796622393985e-06
Position 393: 1.557099139867418e-06
Position 509: 1.0810240666542764e-06
Position 534: 7.809333978544849e-07
Position 30: 7.733742021988697e-07
Position 13968: 6.838404459016596e-07
Position 70: 6.281085196942895e-07
Position 381: 6.087856266362663e-07
Position 23447: 5.653307352139952e-07
Position 861: 5.403552221005763e-07
Position 20134: 5.142267059635615e-07
Position 475: 4.922755025628173e-07
Position 216: 4.39853689337749e-07
Position 334: 3.4957431235302634e-07
Position 20063: 2.2781118774442072e-07
Position 764: 6.649007782882957e-08
Position 19899: 6.303463892139788e-08
Position 671: 4.854670194018761e-08
Position 28: 3.795237020649009e-08
Position 529: 3.6582283428253986e-08
Position 19873: 2.5001381017699183e-08
Position 703: 2.2771397400001142e-08
Position 225: 2.0994756312396348e-08
Position 798: 1.7008248895953506e-08
Position 686: 1.1513761166603166e-08
Position 91: 9.191992531702448e-09
Position 663: 7.652835384275113e-09
Position 286: 5.21245045793471e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19706: 0.9958431828344333
Position 23890: 0.9546338425000138
Position 16545: 0.9353940538504705
Position 13752: 0.9141215302092016
Position 22741: 0.8413086950582234
Position 26648: 0.794249562232681
Position 18388: 0.7239951165703801
Position 13462: 0.4970531064083969
Position 13484: 0.44987783752880367
Position 27669: 0.3734592534069113
Position 17865: 0.26957650402026406
Position 14217: 0.15979913285607536
Position 14154: 0.1553904510784126
Position 10986: 0.15198779644755941
Position 14179: 0.15167051199460663
Position 18299: 0.14818587898120777
Position 22709: 0.11545515020239637
Position 26726: 0.08058675676726189
Position 23536: 0.046750406809261805
Position 27948: 0.04437423657658499
Position 13760: 0.04280391656142227
Position 23103: 0.03967629069924907
Position 18879: 0.03856307515943289
Position 10839: 0.03486620003027912
Position 10904: 0.032901647196066676
Position 26075: 0.03216844516986873
Position 14562: 0.031009656137549302
Position 17920: 0.030492931335289238
Position 20998: 0.028661066944614386
Position 21023: 0.028082024822002248
Position 10863: 0.027849077016966314
Position 22636: 0.0255132002778565
Position 27372: 0.02519193879348471
Position 11051: 0.022917790491140688
Position 16455: 0.022702404936982876
Position 18997: 0.021604446399526987
Position 17421: 0.021450978275929504
Position 26959: 0.0201876066509769
Position 14491: 0.01873687500938112
Position 27162: 0.01664349689205954
Position 27347: 0.01647683261721599
Position 18302: 0.014815098271851294
Position 25166: 0.013668944924172529
Position 24805: 0.01325716921786263
Position 23221: 0.012781625763762452
Position 26311: 0.012700556137356623
Position 14080: 0.012379630154005549
Position 17135: 0.012347546691618787
Position 26314: 0.012124219600747953
Position 18424: 0.01164629520615881
Position 17350: 0.010963082944947973
Position 18699: 0.010741048148634339
Position 17543: 0.009743424118120304
Position 26690: 0.009362671288450712
Position 18848: 0.008873201881538954
Position 15298: 0.008337064254604811
Position 17925: 0.008064716756427547
Position 27377: 0.007904606106554385
Position 18961: 0.007892983295956243
Position 27797: 0.007791527465746404
Position 16548: 0.007604936100046405
Position 24782: 0.007140965550087274
Position 27842: 0.007077593844744062
Position 8754: 0.006858762647899551
Position 23123: 0.00639207574278664
Position 27145: 0.006061542986326624
Position 14185: 0.005804352575991372
Position 28179: 0.005691453808876236
Position 25149: 0.005398367037291235
Position 24212: 0.005250310525029843
Position 18121: 0.0048864312976865925
Position 17655: 0.004787078465015177
Position 17801: 0.004699555028569741
Position 1159: 0.004597870832406579
Position 23902: 0.0042951245241863376
Position 24712: 0.004282999907023475
Position 25035: 0.004154123047293654
Position 24909: 0.003918487237682696
Position 16421: 0.003715236197757851
Position 14420: 0.003624456343456444
Position 20854: 0.003561824880752729
Position 16267: 0.0034056342582633333
Position 26987: 0.0033773030264886384
Position 20435: 0.0033429469810716712
Position 25496: 0.0031586538070963194
Position 25240: 0.0031574266094121293
Position 27414: 0.0030638487738879113
Position 28132: 0.003022318734575853
Position 22758: 0.003013009721608095
Position 14754: 0.0030105447314834667
Position 17551: 0.0029630665717725263
Position 17316: 0.002607995486787317
Position 27183: 0.0025999862769254434
Position 15590: 0.002591072184563301
Position 21166: 0.0024350611135068884
Position 21066: 0.002177399182627293
Position 28272: 0.0021542040096235375
Position 20807: 0.0021158112331127934
Position 20168: 0.002086510710735762
Position 27405: 0.0020732716637018793
Position 17876: 0.001957812382277665
Position 21243: 0.0019129591568292567
Position 22953: 0.0018344761599691272
Position 16486: 0.0018187440847250403
Position 23949: 0.0017733498457231283
Position 26590: 0.0016634763862694568
Position 25728: 0.0016578389101863863
Position 24785: 0.0016422851014808884
Position 22663: 0.00163063183398782
Position 20828: 0.001616311670821686
Position 23921: 0.0016048475893323364
Position 19011: 0.001577065966720317
Position 24219: 0.0015596341470644713
Position 18853: 0.0015422541658705279
Position 26750: 0.0014061454915131836
Position 18010: 0.001253256703302349
Position 18360: 0.0012415657431961058
Position 17203: 0.0012079407318809456
Position 24263: 0.0011648140015928844
Position 28288: 0.001150885599334305
Position 20238: 0.0011077349126886646
Position 15389: 0.0010619655353805485
Position 1185: 0.0010109859437923761
Position 17023: 0.0009651660247844186
Position 17899: 0.0009601383810447965
Position 19965: 0.0009525552113768542
Position 25328: 0.0009464177200783808
Position 25126: 0.0009296624156087188
Position 28256: 0.0009276185690981312
Position 18438: 0.0008876168991625692
Position 22465: 0.0008214937448435321
Position 888: 0.0008140233095784441
Position 25989: 0.0008135841755539732
Position 17572: 0.0008009687315761876
Position 24983: 0.000787678956900585
Position 14009: 0.0007709164966750926
Position 26783: 0.00076706215657197
Position 20976: 0.0007171860180417097
Position 23447: 0.0007079398051890704
Position 22715: 0.0006946534307876926
Position 20479: 0.0006802666683027804
Position 26919: 0.0006347374638154917
Position 16554: 0.0006267201477454703
Position 14426: 0.0006256777924881087
Position 19678: 0.0006023769903873547
Position 23750: 0.0005955664500106388
Position 17251: 0.0005937119599266961
Position 25540: 0.0005717812674778497
Position 18905: 0.0005611892187073629
Position 17458: 0.0005531070400858581
Position 21509: 0.000535039892064166
Position 27498: 0.0005216996188394535
Position 26170: 0.0005193489728551343
Position 18228: 0.0005113006187338931
Position 23246: 0.0005028173475899867
Position 20926: 0.0004870996631172636
Position 26914: 0.0004437071174467106
Position 20658: 0.0004400407278415283
Position 20637: 0.0004360505172214982
Position 19805: 0.00041964656829844473
Position 17041: 0.0004182572100343314
Position 21026: 0.00039918215201568453
Position 24731: 0.0003965726432669389
Position 1211: 0.0003888116038303325
Position 17811: 0.00037247494576256616
Position 19546: 0.0003686913197683503
Position 18072: 0.00035847418151904845
Position 22261: 0.00033701969286880745
Position 27417: 0.00033144884567212605
Position 22766: 0.00032993346662310525
Position 28096: 0.00032666631037329237
Position 25588: 0.0003157733499161004
Position 18936: 0.00029461470005127065
Position 20884: 0.0002885029231669396
Position 21623: 0.0002806665256998944
Position 16500: 0.00027816618674884484
Position 19843: 0.0002736775323158803
Position 24164: 0.00027068638735355084
Position 27050: 0.00025480858850464576
Position 19426: 0.00025473239985789254
Position 1245: 0.0002463617053814975
Position 14542: 0.00023488531791481188
Position 26707: 0.00023002033502142575
Position 18248: 0.00022327371749547098
Position 23909: 0.00022260282159951782
Position 18242: 0.00021120945892974852
Position 21447: 0.00021095207133277073
Position 24243: 0.00019653799000493108
Position 18832: 0.00019218978392781272
Position 20063: 0.00019181481001869551
Position 19582: 0.0001890009550339394
Position 24436: 0.00018809013679877928
Position 25130: 0.00018796573445121334
Position 23337: 0.00017684703293829318
Position 21299: 0.00017085387171742475
Position 25784: 0.0001688295288257605
Position 24249: 0.00016841154045254433
Position 17082: 0.00015621841056495
Position 13921: 0.00015397401227145132
Position 18972: 0.0001510556369437728
Position 25364: 0.00014260924368867176
Position 27705: 0.0001423660568907876
Position 20450: 0.00012732759328253285
Position 22609: 0.000125875222981676
Position 18082: 0.00012456914544755983
Position 17231: 0.00012236012211879147
Position 23128: 0.00012147807604722035
Position 21589: 0.00011536891771372627
Position 20082: 0.00011209268428130805
Position 25225: 0.00011043069606489532
Position 23928: 0.00010888901503357858
Position 19765: 9.972741067741718e-05
Position 17428: 9.081942952461779e-05
Position 27026: 9.024213884992859e-05
Position 24399: 8.955497080091553e-05
Position 17423: 8.716432916199449e-05
Position 17385: 8.714612741367894e-05
Position 19013: 8.108122384945332e-05
Position 23287: 7.953807298659105e-05
Position 18894: 7.782398378366308e-05
Position 22903: 7.750977711387181e-05
Position 21963: 7.33791065060325e-05
Position 25766: 7.076280111149448e-05
Position 23421: 6.897009992001402e-05
Position 22539: 6.713507415081263e-05
Position 20305: 6.4118677640391e-05
Position 18711: 6.409990484701074e-05
Position 23185: 6.321915658343274e-05
Position 26762: 5.8886489130670136e-05
Position 23444: 5.7539752638612254e-05
Position 25201: 4.878391186490469e-05
Position 16350: 4.6324299504078194e-05
Position 26739: 4.433048374007519e-05
Position 23825: 4.0592209659892366e-05
Position 24228: 3.675275390361736e-05
Position 1137: 3.645678860893154e-05
Position 17260: 3.4686495052828015e-05
Position 1226: 3.304894961795667e-05
Position 17063: 3.2990831033383724e-05
Position 23685: 3.239080698116814e-05
Position 21151: 3.2193553236062256e-05
Position 17047: 2.9936418591949188e-05
Position 20165: 2.689246554621108e-05
Position 20613: 2.4198010475314163e-05
Position 1199: 1.981654883597345e-05
Position 998: 1.7007160072977607e-05
Position 23044: 1.472128186310894e-05
Position 1099: 1.425292364302846e-05
Position 22495: 1.1511726733225607e-05
Position 764: 8.892636247520383e-06
Position 24198: 4.097109885821455e-06
Position 24272: 3.3318104930302288e-06
Position 18142: 2.977641465642234e-06
Position 20431: 2.6581927769427984e-06
Position 24168: 2.4383324289878872e-06
Position 20294: 2.436215278008697e-06
Position 20484: 1.968347643362523e-06
Position 24312: 1.7899203757537322e-06
Position 24284: 1.7433019950600619e-06
Position 24833: 1.7054563453368751e-06
Position 17738: 1.0856859597183814e-06
Position 24034: 1.0167065099969804e-06
Position 23227: 3.761049316141475e-07
Position 23783: 3.5665550463034033e-07
Position 23031: 2.211721410927806e-07
Position 24726: 1.3902420490859087e-07
Position 20260: 1.1268841775507421e-07
Position 25132: 1.0208098632056828e-07
Position 20964: 9.674144176719945e-08
Position 22388: 8.495158055718491e-08
Position 23724: 5.8914821715703514e-08
Position 24754: 1.8284528089013498e-08
Position 23069: 1.0277213033889936e-09
Position 24014: 7.59559058785709e-10
Position 19919: 2.1787535220672415e-10
