Gene = Atrip
Position 4832: 1.1851212641007147e-05
Position 343: 1.173641875626488e-05
Position 686: 7.94661581837376e-06
Position 4869: 7.358489548250263e-06
Position 405: 7.206124144324694e-06
Position 117: 6.776676470524226e-06
Position 323: 6.500870630765148e-06
Position 246: 6.242312439108769e-06
Position 90: 4.113496199723178e-06
Position 81: 3.9654726828147925e-06
Position 558: 3.735400991825622e-06
Position 655: 3.602260799645445e-06
Position 653: 2.825579482339978e-06
Position 13958: 1.9127256870337916e-06
Position 13777: 1.6866602526924544e-06
Position 539: 1.6845231570085228e-06
Position 13490: 1.1609082458717692e-06
Position 69: 7.657066869621234e-07
Position 442: 6.675415440975295e-07
Position 8281: 3.657317575802656e-07
Position 8121: 3.5965606595685357e-07
Position 5048: 1.6627272970833365e-07
Position 13561: 1.6140544551878953e-07
Position 4989: 1.4283550546160178e-07
Position 13846: 1.1074298497481281e-07
Position 952: 7.829261201275124e-08
Position 733: 6.069706019138206e-08
Position 511: 2.70246428438547e-08
Position 963: 3.1553979606447605e-09
Position 996: 2.100445932195939e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4726: 0.9602444968738185
Position 13414: 0.9551205765907321
Position 8031: 0.9047416712125165
Position 13643: 0.5976886377158867
Position 12455: 0.5227785355856213
Position 12922: 0.5101372013843531
Position 12486: 0.4550492477972962
Position 2235: 0.4171830817271829
Position 1386: 0.36913765681888205
Position 2715: 0.35298835349062574
Position 7005: 0.3069526909319236
Position 14090: 0.29675937158394594
Position 13611: 0.2943997911538793
Position 13938: 0.27250046609870443
Position 6986: 0.25751683235610096
Position 2307: 0.2559079078363292
Position 10412: 0.2292272309471964
Position 14215: 0.2150162460233343
Position 7011: 0.1972655176461025
Position 5454: 0.1709408428859032
Position 12925: 0.16151477954001847
Position 4315: 0.1556530606146438
Position 8996: 0.1481108795504159
Position 4565: 0.136537659533072
Position 756: 0.12778670495795705
Position 462: 0.12632677611916288
Position 5134: 0.11390498077912718
Position 12352: 0.09639030245361907
Position 6199: 0.09370281999730579
Position 4074: 0.09318452843666285
Position 4027: 0.08916444411763323
Position 2311: 0.08861808084152056
Position 5521: 0.08732070691607816
Position 4957: 0.08169151615688998
Position 6213: 0.0790899508938414
Position 1846: 0.07817712374659051
Position 8758: 0.07389785355492269
Position 12696: 0.07279105799427509
Position 5107: 0.06928747478214298
Position 6872: 0.0682856261413747
Position 4561: 0.06711123488045515
Position 13114: 0.06082978919241076
Position 6457: 0.059678544030585146
Position 10933: 0.04752673240089207
Position 8905: 0.04714104253952643
Position 6219: 0.041941386116517494
Position 13782: 0.0409977691885155
Position 5642: 0.038850359362371065
Position 6244: 0.03602497104020478
Position 13156: 0.035982388426913973
Position 4106: 0.035324911076363576
Position 2085: 0.035175618599313944
Position 1261: 0.03006655674182065
Position 10846: 0.02904464046417933
Position 5543: 0.028959993471167587
Position 1340: 0.0281883964177868
Position 12755: 0.026219371811815988
Position 14147: 0.025876117638259304
Position 1280: 0.025384274175528125
Position 5398: 0.023578747454791056
Position 1265: 0.022334491844351753
Position 13669: 0.02229976562574309
Position 4698: 0.0220185080959369
Position 5472: 0.019760214910466135
Position 6334: 0.016556607832941946
Position 5139: 0.015596751718863268
Position 14217: 0.015456231291577395
Position 14052: 0.01524408699281795
Position 13739: 0.013132057950795202
Position 4093: 0.012363250190929695
Position 261: 0.01187322941812208
Position 9990: 0.011202593239311566
Position 4501: 0.010717688886211399
Position 12965: 0.010441760571336169
Position 1410: 0.009791466822376286
Position 5524: 0.009631619762161793
Position 1366: 0.00941477151666732
Position 13906: 0.009407576269187503
Position 7027: 0.009113384102132903
Position 8060: 0.008692809885122117
Position 4142: 0.00857317722782025
Position 2323: 0.008281009308821771
Position 13994: 0.007946645802542522
Position 13310: 0.007631005280304778
Position 4589: 0.007630529970997171
Position 7747: 0.006930751652491022
Position 716: 0.0065954395501984595
Position 5253: 0.006509914375273878
Position 5199: 0.006428726287527654
Position 5604: 0.006293677845049789
Position 2690: 0.006205547803921784
Position 13126: 0.005458078974801257
Position 5856: 0.004944403272335309
Position 246: 0.004866417568854023
Position 12811: 0.004741560150238486
Position 2052: 0.004701728391159162
Position 8911: 0.0046235537147570945
Position 1213: 0.004334575166897424
Position 13187: 0.004236107007071564
Position 9108: 0.004104853415871836
Position 13940: 0.0039863618737400125
Position 12941: 0.003972143784060617
Position 13418: 0.0039358518048222485
Position 9724: 0.003670415777368698
Position 1426: 0.0036350364060110485
Position 1184: 0.0036096821558877883
Position 4941: 0.0035939220741516204
Position 4741: 0.003525120965377193
Position 494: 0.0034902496988646007
Position 5218: 0.003389061167846956
Position 2783: 0.0032618849670632494
Position 4753: 0.0032262552020451644
Position 8883: 0.0032013579920872337
Position 6947: 0.0031064190051254743
Position 2359: 0.0029840781926739695
Position 10383: 0.002979347405022651
Position 777: 0.0029431475768239095
Position 1284: 0.0027961517385708735
Position 8076: 0.0025798113780709157
Position 805: 0.0025563820051640296
Position 1669: 0.0025104807262005496
Position 8831: 0.002467093225306914
Position 2123: 0.002381923322909702
Position 8110: 0.002294315214188746
Position 6293: 0.0022651677528707404
Position 8535: 0.002169556479514228
Position 1737: 0.0020943021913686264
Position 2739: 0.0020717731692002053
Position 4118: 0.002052473067696334
Position 14193: 0.0020324989500977073
Position 6248: 0.002019441230529461
Position 5382: 0.0019291303311114985
Position 13591: 0.0018903215804992506
Position 10232: 0.0018759481963282847
Position 203: 0.0016972568344621817
Position 13615: 0.0016733598294903444
Position 8088: 0.0016642249796817797
Position 4927: 0.001565716826239728
Position 5774: 0.0015523868442544457
Position 4964: 0.0015515328499697053
Position 10193: 0.0015379376042834003
Position 7842: 0.0015034334546812807
Position 218: 0.0015018961157233623
Position 1312: 0.0013610573299115514
Position 13692: 0.001337669896737035
Position 821: 0.001308923506386226
Position 1326: 0.0013006526241497326
Position 1435: 0.0012967273699374523
Position 2268: 0.001227031014421204
Position 4086: 0.0012079497892685438
Position 5111: 0.0011653033237036489
Position 4408: 0.00114348704723862
Position 2154: 0.0010264340555781314
Position 7039: 0.000986019690554133
Position 8702: 0.0009847163835638027
Position 7171: 0.0009540719141161257
Position 4057: 0.0009488454709773724
Position 1049: 0.0009325961030203666
Position 13986: 0.0008845106520182645
Position 497: 0.000874059799114162
Position 329: 0.0008740593771879365
Position 1458: 0.0008688139274936164
Position 6751: 0.0008640111253929928
Position 12762: 0.0008477213626520015
Position 693: 0.0008386177732527077
Position 2326: 0.0008272447743119005
Position 13561: 0.0008137180402220152
Position 702: 0.0008116337727358435
Position 6843: 0.0008090332536806177
Position 13672: 0.0008046143047323591
Position 8324: 0.0007827930451319859
Position 13493: 0.0007456995607678355
Position 3996: 0.0007264938995836158
Position 5439: 0.000722853887849582
Position 4321: 0.0007142620021671889
Position 8812: 0.0006963443819991518
Position 1479: 0.0006664358674969392
Position 6064: 0.0006457111396586338
Position 2027: 0.0006423731953614947
Position 5048: 0.0006404045381236538
Position 2355: 0.000600899802228956
Position 12723: 0.0005843375643459512
Position 5272: 0.0005801532700529224
Position 5818: 0.0005656398783470215
Position 1441: 0.000553346629525999
Position 1759: 0.0005172305799656683
Position 2674: 0.0005095153959507093
Position 5186: 0.0004980638691873896
Position 13087: 0.00045300768347454915
Position 9212: 0.0004454814042847576
Position 9154: 0.00043032802052245624
Position 14247: 0.0004214392269746772
Position 9470: 0.00041898034045005536
Position 303: 0.0004051403376378928
Position 14260: 0.00039207523078044887
Position 4672: 0.0003900657053292316
Position 8824: 0.0003826771949443363
Position 14306: 0.00036204796968467544
Position 9441: 0.00035455578577913994
Position 1397: 0.0003545069489360152
Position 7772: 0.0003472249312329296
Position 7219: 0.00034236742644857003
Position 2331: 0.00033935557195360574
Position 1762: 0.00033634711334158674
Position 1862: 0.000323498679214867
Position 10704: 0.00030978795424754525
Position 625: 0.00030438379982543177
Position 2697: 0.00030098166199189215
Position 2044: 0.0002939108077404754
Position 2524: 0.00028383258104004136
Position 13886: 0.0002564899691600412
Position 1302: 0.00025593908618694414
Position 13435: 0.00023355395708350878
Position 7605: 0.00022582941057600216
Position 14167: 0.0002089890470470359
Position 13143: 0.00020262856687906344
Position 6165: 0.00020136478396002514
Position 2275: 0.00020012990728220865
Position 5176: 0.0001963904885915827
Position 8729: 0.000195897492854185
Position 2175: 0.00018782639484963434
Position 1697: 0.0001854315227183841
Position 8712: 0.00018234138521893301
Position 2242: 0.0001673768886684036
Position 5189: 0.00016646301710899908
Position 5116: 0.0001650451939269054
Position 1857: 0.00016496572716957333
Position 1812: 0.00016225843010422101
Position 963: 0.00015773080172428212
Position 14183: 0.00015245048566925304
Position 1002: 0.00015241345082575716
Position 1634: 0.00012955697399930053
Position 1993: 0.00012849664737459067
Position 2476: 0.00012279218127826582
Position 13241: 0.00011614403418664427
Position 5482: 0.00011595729008410989
Position 1237: 0.00010755630248701955
Position 5984: 0.00010497227312001561
Position 239: 0.00010257488255710748
Position 1482: 0.00010095419109595405
Position 3765: 9.832912208556265e-05
Position 438: 9.80077080010853e-05
Position 979: 9.736010063035118e-05
Position 5329: 9.476031967014525e-05
Position 5681: 9.209632452695475e-05
Position 1118: 8.91387017200456e-05
Position 8144: 8.803035146175653e-05
Position 8871: 8.417811641958034e-05
Position 1444: 7.452535203094859e-05
Position 8001: 7.31769298736919e-05
Position 370: 7.064481436392208e-05
Position 2482: 6.654354818212784e-05
Position 410: 6.586491797596665e-05
Position 341: 6.562335928397305e-05
Position 5299: 6.55974991991834e-05
Position 14299: 6.498185980858631e-05
Position 828: 5.954314754400114e-05
Position 1998: 5.62271462089817e-05
Position 229: 5.599253648073311e-05
Position 5004: 5.525368762605032e-05
Position 3314: 5.4625573222700785e-05
Position 3360: 5.401543819345234e-05
Position 5204: 5.368884041185047e-05
Position 1186: 4.783447108031843e-05
Position 430: 4.619173658618072e-05
Position 499: 4.6146782314934115e-05
Position 1984: 4.093431766637126e-05
Position 1149: 3.7035634118500846e-05
Position 6094: 3.6062775511998716e-05
Position 5827: 3.581964124910921e-05
Position 2526: 3.4297774123106296e-05
Position 305: 3.230867236730994e-05
Position 1619: 2.6217395449006386e-05
Position 4966: 2.5447755962860902e-05
Position 13689: 2.494809894142732e-05
Position 2479: 2.174806263570611e-05
Position 558: 2.076244230531662e-05
Position 1822: 2.071021623485006e-05
Position 145: 2.0623293857205048e-05
Position 214: 2.0607429996046485e-05
Position 856: 1.9234405376598818e-05
Position 6556: 1.895402099831073e-05
Position 519: 1.714102493857363e-05
Position 976: 1.6150375137511546e-05
Position 8950: 1.4172931270785702e-05
Position 1647: 1.4138017434848657e-05
Position 5227: 1.4099238118642136e-05
Position 2402: 1.2874369660314107e-05
Position 151: 1.1382026424138496e-05
Position 2586: 1.0762009721032877e-05
Position 2811: 1.063697038357165e-05
Position 3642: 8.558606924950947e-06
Position 3794: 8.519326697441238e-06
Position 568: 8.255363328240311e-06
Position 921: 7.684576522712675e-06
Position 8965: 7.023069386817114e-06
Position 275: 6.903012910274342e-06
Position 5241: 6.743194976663991e-06
Position 627: 6.6767230281496505e-06
Position 505: 6.031708095361112e-06
Position 528: 5.93317777488018e-06
Position 3589: 5.321462833393194e-06
Position 1101: 5.251748476661404e-06
Position 648: 4.964477555991415e-06
Position 9418: 4.274666524235678e-06
Position 1056: 3.7382795487914517e-06
Position 2745: 3.680176607970353e-06
Position 3886: 3.6579574421805107e-06
Position 13752: 3.1652219997487264e-06
Position 337: 3.145206047571868e-06
Position 8927: 2.2116651703561905e-06
Position 526: 1.9226891621050877e-06
Position 374: 1.3622028851184053e-06
Position 8968: 1.0251967957473326e-06
Position 508: 7.402005660356873e-07
Position 113: 6.095197526948556e-07
Position 521: 3.101586103733802e-07
Position 158: 3.018044806960054e-07
Position 8232: 2.1879088994305963e-07
Position 4460: 1.9367762210252153e-07
Position 1021: 1.7180508216299516e-07
Position 4385: 1.0380618129280124e-07
Position 1590: 9.133171833674771e-08
Position 535: 8.721762015438089e-08
Position 173: 8.62008818819301e-08
Position 1009: 8.500063948468571e-08
Position 653: 5.432916745456576e-08
Position 4388: 5.106570139054828e-08
Position 13244: 5.0972583823382595e-08
Position 7883: 3.914018513774161e-08
Position 539: 3.615843141635617e-08
Position 5068: 2.56815389895024e-08
Position 382: 1.767313137245502e-08
Position 13315: 1.5835793941311758e-08
Position 160: 1.23709990546299e-08
Position 117: 1.0019425481299723e-08
Position 573: 6.377541017077066e-09
Position 586: 5.019791578976336e-09
Position 537: 1.254257529642038e-09
Position 659: 7.717035080849388e-11
Position 609: 1.195685563063355e-11
