Gene = Poln
Position 4180: 0.0002237142612495521
Position 673: 0.00021367056284830483
Position 1303: 0.0002096430183600462
Position 6548: 0.0002071455477323479
Position 4285: 0.0002067729202084195
Position 334: 0.00020428643293274386
Position 13070: 0.00020347704410814913
Position 1917: 0.0001988701013912948
Position 13138: 0.00019885436932340946
Position 146: 0.00019717105175642976
Position 6938: 0.0001957241658593145
Position 7089: 0.00019565119167959746
Position 6335: 0.00018572514175952055
Position 11056: 0.00018418982332001936
Position 2642: 0.00017895637257752176
Position 10842: 0.00017554559596335515
Position 2294: 0.00016832853284956455
Position 7785: 0.00016824903908656106
Position 4622: 0.00016367600178666622
Position 14823: 0.00016035759108417235
Position 11871: 0.00016003976221995456
Position 7720: 0.00015976664621371095
Position 3159: 0.00015640669306926568
Position 8837: 0.0001523573250928451
Position 4047: 0.0001519577606586352
Position 10447: 0.0001508693392661178
Position 2460: 0.00014648922355860725
Position 2411: 0.00014620714562795767
Position 3828: 0.00014602824863850142
Position 11240: 0.00014357194769846964
Position 1464: 0.00014263623182833024
Position 1189: 0.00014061289039511251
Position 12394: 0.00013866200901124396
Position 11316: 0.00013735458052424859
Position 13993: 0.0001306122992599745
Position 6040: 0.00012856858451826768
Position 6472: 0.0001284507190725885
Position 7358: 0.00012750482773290285
Position 14252: 0.00011877533282143076
Position 13548: 0.0001149194175233657
Position 10308: 0.00011420351747826149
Position 10625: 0.0001077084975637572
Position 1794: 0.00010673038343197026
Position 8372: 0.00010655502235520779
Position 13349: 0.00010289586705231265
Position 1404: 0.00010102495293991647
Position 7536: 0.00010047194545173511
Position 11124: 9.969481471543665e-05
Position 11933: 9.83444040952273e-05
Position 1697: 9.667099479034486e-05
Position 10839: 9.495891478668664e-05
Position 1748: 9.449074469035568e-05
Position 8594: 9.404520159176787e-05
Position 5806: 9.331472465899444e-05
Position 8632: 8.54190809409244e-05
Position 6977: 7.888628693593687e-05
Position 6367: 7.77912958969276e-05
Position 9643: 7.378293532126843e-05
Position 1083: 6.734998584011811e-05
Position 1284: 6.604945815175798e-05
Position 5719: 6.591654439537663e-05
Position 8250: 6.34585947547903e-05
Position 423: 6.191592426179228e-05
Position 10382: 5.8450342297294104e-05
Position 1210: 5.8207389654001726e-05
Position 6795: 5.418889359064652e-05
Position 369: 5.3961843823740436e-05
Position 12191: 4.926085313999464e-05
Position 12332: 4.3907192075307e-05
Position 230: 4.3385162194639276e-05
Position 704: 4.3261863383335506e-05
Position 11515: 4.2233659641246845e-05
Position 8188: 3.8932259541459226e-05
Position 10344: 3.796288751664832e-05
Position 11650: 3.7496162743613834e-05
Position 8290: 3.4852885252699614e-05
Position 8328: 3.367982002433015e-05
Position 7338: 3.251793144196061e-05
Position 11009: 3.163468448893283e-05
Position 1096: 3.0741500190220016e-05
Position 8545: 2.8661603718562855e-05
Position 11823: 2.8455106354266327e-05
Position 130: 2.572712974913398e-05
Position 421: 2.5488088909617015e-05
Position 11657: 2.483313942072387e-05
Position 10679: 2.383785053054702e-05
Position 10524: 2.3728187076447748e-05
Position 8438: 2.346598036781346e-05
Position 8229: 2.344832265042099e-05
Position 11140: 2.270461168678953e-05
Position 8105: 2.197441276567075e-05
Position 7925: 2.1232192606428652e-05
Position 8303: 2.087220387706736e-05
Position 6264: 2.0862853865808772e-05
Position 1329: 2.0289142244072103e-05
Position 6135: 1.8028431810679276e-05
Position 436: 1.7311119601845308e-05
Position 7094: 1.6403955525935914e-05
Position 6709: 1.5121415767609692e-05
Position 1230: 1.4790874226165755e-05
Position 1635: 1.4714243769506605e-05
Position 8315: 1.3072125469674414e-05
Position 6695: 1.247524710992425e-05
Position 2219: 1.2265698139651236e-05
Position 7100: 1.1577574979860734e-05
Position 658: 1.1476086797460974e-05
Position 9072: 1.14378352200276e-05
Position 264: 1.0995747922443812e-05
Position 1488: 1.0692280804931394e-05
Position 110: 1.065710211913648e-05
Position 9471: 1.0468599165057606e-05
Position 8895: 1.0057450346999195e-05
Position 6968: 9.966510157024109e-06
Position 616: 8.421985047708349e-06
Position 9277: 7.725361848242479e-06
Position 183: 7.680407377072303e-06
Position 6232: 7.564318195042562e-06
Position 6634: 7.255576512329801e-06
Position 185: 7.246162657500938e-06
Position 132: 6.009217044654811e-06
Position 5976: 5.722070548384807e-06
Position 1312: 5.640939589643865e-06
Position 171: 5.015697525837867e-06
Position 2955: 4.910496406903777e-06
Position 8398: 4.728842447341148e-06
Position 6312: 3.7551492886864972e-06
Position 1152: 3.6896797554286884e-06
Position 2150: 3.6172120453252325e-06
Position 377: 3.5181599646711907e-06
Position 8192: 3.474888644555412e-06
Position 7452: 3.4731487963431638e-06
Position 751: 3.4557531549012068e-06
Position 647: 3.315292857665501e-06
Position 7759: 3.197035852963707e-06
Position 911: 3.1489457512601442e-06
Position 3130: 3.135811615693152e-06
Position 7543: 2.675022116558633e-06
Position 6757: 2.5693440439477955e-06
Position 6801: 2.5131113776357658e-06
Position 3242: 2.1045873057990847e-06
Position 6842: 2.051030313860934e-06
Position 1617: 2.0419531726151967e-06
Position 3180: 1.8908244679848654e-06
Position 2030: 1.8885276000050303e-06
Position 2610: 1.8479236554194878e-06
Position 2538: 1.7917045419898507e-06
Position 2527: 1.7428970420414146e-06
Position 6727: 1.7223972177031464e-06
Position 2562: 1.6882416794223737e-06
Position 6527: 1.6823267962734444e-06
Position 6310: 1.627154030344987e-06
Position 6237: 1.4053046704614353e-06
Position 6374: 1.2191996470212502e-06
Position 4143: 1.2148288964698094e-06
Position 4335: 1.124483058044263e-06
Position 4212: 9.93758996715728e-07
Position 3781: 6.546027535587963e-07
Position 1127: 2.0680815079584775e-07
Position 7804: 2.0259228561661587e-07
Position 914: 1.8645627524964084e-07
Position 280: 1.0685967326077701e-07
Position 5560: 9.68191770640671e-08
Position 6848: 9.609076271611567e-08
Position 3516: 8.709460221209156e-08
Position 197: 6.562192255158735e-08
Position 165: 5.6101558932743814e-08
Position 5994: 2.07359684698878e-08
Position 625: 8.068377166118981e-09
Position 6766: 5.070819247354906e-09
Position 779: 4.157926953129238e-09
Position 1319: 2.9871536212121157e-09
Position 677: 2.740357942242915e-09
Position 1336: 2.3955687050491744e-09
Position 1354: 2.33001079579488e-09
Position 840: 9.91870781018854e-10
Position 713: 4.680609698562719e-10
Position 120: 4.10268166578097e-10
Position 1052: 1.2200390812652798e-10
