Gene = Npsr1
Position 931: 0.00013128703455058833
Position 1051: 0.0001303682743890263
Position 4469: 0.00012922313637215058
Position 1197: 0.0001286664058440408
Position 5297: 0.00011173770765799253
Position 1164: 0.00011100185158281376
Position 3866: 0.00010139908950265887
Position 7646: 9.81977467844538e-05
Position 756: 9.804421762551066e-05
Position 4907: 8.906808821914241e-05
Position 2986: 8.573402258909953e-05
Position 1115: 8.508891952118934e-05
Position 1718: 7.906510340900354e-05
Position 6944: 7.545228538098013e-05
Position 7706: 7.424216775683297e-05
Position 1807: 6.979379327263539e-05
Position 8030: 6.895840678043033e-05
Position 5281: 6.854462629432171e-05
Position 4261: 6.80733138238957e-05
Position 7513: 6.440240385833097e-05
Position 7192: 6.290862612647746e-05
Position 7537: 6.240887577141755e-05
Position 3703: 6.153061149415757e-05
Position 5140: 5.98971380902964e-05
Position 7133: 5.361428779328968e-05
Position 1482: 5.304537868180687e-05
Position 106: 5.292196176789165e-05
Position 6858: 5.0471126642649396e-05
Position 7085: 4.9437376464231765e-05
Position 1326: 4.804251128227265e-05
Position 2531: 4.2046930792880695e-05
Position 579: 4.049992135561167e-05
Position 1337: 3.253106017902118e-05
Position 1282: 3.210621560147436e-05
Position 188: 3.192483503449371e-05
Position 4323: 3.0775082339257045e-05
Position 207: 3.073495922330102e-05
Position 5850: 2.6372020849102993e-05
Position 1849: 2.3813782929909026e-05
Position 5523: 2.301736420403145e-05
Position 3253: 2.2454581728800495e-05
Position 4026: 1.8323238397521342e-05
Position 5048: 1.5262478543644344e-05
Position 2363: 1.5098612678441714e-05
Position 152: 1.4595197153307967e-05
Position 4382: 1.4554059409639787e-05
Position 4495: 1.2513943249120868e-05
Position 3943: 1.2034973299415324e-05
Position 3290: 1.1702779215567458e-05
Position 1380: 1.1696921965902573e-05
Position 3215: 1.1581380637321002e-05
Position 4199: 1.0574485292411078e-05
Position 3068: 1.0422130010112994e-05
Position 1759: 1.0069626128896213e-05
Position 5039: 9.664566868727984e-06
Position 4627: 9.143673000653398e-06
Position 4872: 8.649569909019646e-06
Position 2471: 8.525157686383931e-06
Position 2221: 8.508407775577167e-06
Position 3258: 8.268000029169193e-06
Position 4181: 8.202518536078596e-06
Position 1420: 7.933009951213437e-06
Position 4135: 7.5105825231418144e-06
Position 1764: 7.379925590566547e-06
Position 2558: 7.209239732906261e-06
Position 712: 7.091744145106715e-06
Position 4353: 6.932925332878984e-06
Position 2525: 6.891987182652354e-06
Position 4164: 6.853508120357169e-06
Position 2712: 6.6665839513285935e-06
Position 808: 6.235163948642693e-06
Position 2493: 6.11777615521691e-06
Position 2211: 5.795449272517184e-06
Position 2794: 5.681036276842298e-06
Position 2528: 4.487528396992419e-06
Position 1976: 4.4799037398554035e-06
Position 3473: 4.466172107358283e-06
Position 805: 4.405217846338749e-06
Position 1917: 4.355201099732979e-06
Position 2561: 3.765418364546498e-06
Position 2500: 3.7192031753372636e-06
Position 2322: 3.6234419387963065e-06
Position 2840: 3.266362814981519e-06
Position 2208: 3.2509968531000454e-06
Position 1008: 2.7542075553446385e-06
Position 1692: 2.732130869468931e-06
Position 2623: 2.3738271870461854e-06
Position 2262: 2.346674244527941e-06
Position 1348: 2.1484528229384414e-06
Position 2333: 2.0762708745545935e-06
Position 909: 1.7799695005651357e-06
Position 606: 1.6327519065550572e-06
Position 3771: 1.3396488821387026e-06
Position 778: 1.2886705758361817e-06
Position 3470: 1.1375186521724144e-06
Position 2883: 9.631182154568799e-07
Position 2107: 5.951248561025869e-07
Position 2898: 5.47204987663237e-07
Position 3887: 4.31961899783864e-07
Position 1040: 3.2982905646851314e-07
Position 3797: 2.800784436899747e-07
Position 158: 2.12577638713635e-07
Position 1170: 2.040244363565983e-07
Position 2187: 1.6135383613180165e-07
Position 179: 1.5601869381518913e-07
Position 1027: 1.4724418181660036e-07
Position 103: 7.733623232416931e-08
Position 298: 7.701272407577531e-08
Position 950: 7.22498347911199e-08
Position 2152: 5.043069432643193e-08
Position 1307: 3.3022425875375235e-08
Position 582: 1.734470244573929e-08
Position 944: 1.708745927377414e-08
Position 400: 9.376153476706175e-09
Position 79: 7.362504199889522e-09
Position 202: 7.112775261175772e-09
Position 301: 4.824940868903746e-09
Position 82: 4.589190657117622e-09
Position 1093: 4.23041621175308e-09
Position 946: 4.227913483989068e-09
Position 2114: 2.846485622142646e-09
Position 961: 2.7679069601094603e-09
Position 1923: 2.4449327408136644e-09
Position 333: 1.94929605861434e-09
Position 404: 1.4223373743218482e-09
Position 347: 1.3687542716284097e-09
Position 92: 4.942857862568054e-10
Position 584: 3.707914885814584e-10
Position 956: 3.653687142414088e-10
Position 349: 2.650177283152544e-10
Position 154: 1.4654116205310572e-10
Position 359: 1.4041007317554928e-10
Position 84: 1.3721632689207353e-10
Position 368: 9.1033899208366e-11
Position 162: 6.926483576134317e-11
Position 375: 5.071072557900218e-11
Position 390: 1.2250779353475905e-11
Position 371: 3.7029552500987745e-12
Position 373: 6.445922970792089e-13
Position 384: 4.209050311443568e-13
Position 382: 1.4974976707836803e-13
