Gene = Coa4
Position 2594: 6.925157892158055e-05
Position 1047: 6.444634948258561e-05
Position 1532: 6.343444017250217e-05
Position 1415: 6.284334336865374e-05
Position 2370: 6.237363991761108e-05
Position 3198: 5.8076526541729865e-05
Position 174: 5.773647237198074e-05
Position 353: 5.262032519979995e-05
Position 2166: 4.6649385814889876e-05
Position 1066: 4.5014637067325135e-05
Position 1303: 4.2001834195242105e-05
Position 2623: 4.1266471460212295e-05
Position 2285: 4.076117349588648e-05
Position 2188: 4.009599918241797e-05
Position 2032: 3.5964551270537814e-05
Position 3249: 3.266357769975401e-05
Position 3145: 2.6239576674170802e-05
Position 501: 2.3207615784052743e-05
Position 1606: 2.251192990759867e-05
Position 2292: 2.2014503596442694e-05
Position 1247: 2.080679936326004e-05
Position 374: 2.0416803713697794e-05
Position 2839: 2.014548052393613e-05
Position 663: 1.971227634260582e-05
Position 2584: 1.959275680880308e-05
Position 2140: 1.910959010103822e-05
Position 674: 1.8444331657292e-05
Position 2828: 1.734551064890761e-05
Position 2158: 1.6788210668458456e-05
Position 925: 1.4312523770905922e-05
Position 2651: 1.4040451542754728e-05
Position 1412: 1.3436986278458594e-05
Position 2817: 1.336870190045461e-05
Position 2899: 1.1923523471404386e-05
Position 2664: 1.131091447533096e-05
Position 362: 1.1054204391505727e-05
Position 589: 1.1017109048219412e-05
Position 1923: 8.493955272906603e-06
Position 2246: 8.158587542691702e-06
Position 2384: 7.83823817625424e-06
Position 2062: 6.92276981673744e-06
Position 790: 6.903310342110896e-06
Position 938: 6.827397937154215e-06
Position 242: 6.715243059831079e-06
Position 1867: 6.470483004524021e-06
Position 3243: 6.099779721670061e-06
Position 1069: 5.584488065583778e-06
Position 1429: 5.0341223936697625e-06
Position 1325: 5.016184161404585e-06
Position 871: 4.702567873498751e-06
Position 165: 9.945699668629494e-07
Position 465: 6.02129126367127e-07
Position 1209: 5.303086922617711e-08
Position 163: 3.1729452300413586e-08
Position 680: 2.2691039704848353e-08
Position 747: 1.1020996618067048e-08
Position 849: 7.108993589953394e-09
Position 511: 9.177314377519881e-11
Position 516: 3.5240695317837294e-11
Position 130: 4.326935213299944e-12
Position 97: 9.765868891780043e-13
Position 145: 3.535632442765315e-14
