Gene = Glyctk
Position 1553: 0.1705477406672682
Position 3867: 0.11770329246786862
Position 2438: 0.11654605400809473
Position 1612: 0.10996883396090686
Position 4279: 0.09037693050633129
Position 3289: 0.05822036845252601
Position 1603: 0.0558435168294573
Position 3909: 0.05571024889590283
Position 2030: 0.05173287899569444
Position 5059: 0.04643803243328563
Position 4736: 0.04221766041881022
Position 2894: 0.040234556475486155
Position 500: 0.03532568736479521
Position 3506: 0.03432679033697991
Position 3058: 0.033394504312028284
Position 2737: 0.030496587439603134
Position 2435: 0.02492759245563984
Position 2841: 0.024537923350228117
Position 2180: 0.0192608196864712
Position 5112: 0.01897279241407939
Position 3108: 0.016099733450052722
Position 290: 0.015063750950991044
Position 993: 0.014065789511089924
Position 1606: 0.013489619937401458
Position 4515: 0.013130647352533498
Position 3183: 0.012956149033661745
Position 345: 0.011720994231002603
Position 2994: 0.011467103707308912
Position 3274: 0.010692143241406802
Position 555: 0.010276085654635714
Position 4677: 0.009395213919485649
Position 3833: 0.009358657805797572
Position 3294: 0.0091775527902139
Position 3105: 0.009018551667635506
Position 237: 0.00752355940738442
Position 4639: 0.0068716436121364945
Position 843: 0.0065543607612879645
Position 1121: 0.006328220611415964
Position 5117: 0.0062338849003094575
Position 786: 0.005921677782425554
Position 5000: 0.005614829762319014
Position 2486: 0.004957437408821851
Position 593: 0.004813970216753253
Position 4573: 0.004303430120544695
Position 440: 0.004134553493769519
Position 4764: 0.0036261188126970848
Position 2379: 0.0031859790061856083
Position 469: 0.0030403091176531417
Position 378: 0.0027370026627876495
Position 522: 0.0025512689718266567
Position 2052: 0.002469969808026087
Position 3338: 0.0024625531257783306
Position 845: 0.0019070891436514569
Position 3440: 0.0018567914087116598
Position 312: 0.0018313291398124303
Position 2432: 0.001688338130404188
Position 2741: 0.0016050242046906156
Position 3462: 0.0015331629373680408
Position 1220: 0.001509525421727754
Position 5071: 0.001434389104467331
Position 875: 0.0013933488336251043
Position 536: 0.001332530398533736
Position 4395: 0.0012268262814057445
Position 1878: 0.0011870643115132213
Position 581: 0.0011413056722495401
Position 1426: 0.0010317824328514734
Position 1479: 0.0009454387824489849
Position 569: 0.0009415767790725509
Position 1192: 0.0008975139771877615
Position 2420: 0.000889059524388738
Position 426: 0.0007289281760303873
Position 138: 0.0007270909402795887
Position 3341: 0.0006936971214477175
Position 2113: 0.0006594131782204769
Position 1624: 0.0006487275368865083
Position 1634: 0.0006389703856792364
Position 1309: 0.000564149100370364
Position 1654: 0.0005591461846821841
Position 2394: 0.0005375836462037371
Position 383: 0.0003830450606814124
Position 604: 0.000367828797480636
Position 4177: 0.00029887686959502907
Position 408: 0.0002728934911182683
Position 2453: 0.00023874472411463584
Position 422: 0.0002233717178000008
Position 566: 0.00021445966090741106
Position 479: 0.00020805864251515133
Position 126: 0.00020415940142948352
Position 1453: 0.0001945771152911408
Position 865: 0.00017550144696182644
Position 403: 0.00017196011037712712
Position 1040: 0.00013027672330677865
Position 473: 0.00012373877507449653
Position 442: 0.0001220140843777356
Position 944: 0.0001167512019325228
Position 1729: 0.00011071614780582799
Position 1778: 0.00010328871104277585
Position 1165: 9.690789722057476e-05
Position 1565: 9.041240904370906e-05
Position 614: 8.746824569641133e-05
Position 764: 8.004096295785751e-05
Position 941: 6.93704750765962e-05
Position 361: 5.324966827799323e-05
Position 1753: 4.2915426228724636e-05
Position 2086: 4.1561148702568126e-05
Position 266: 3.8809933011710704e-05
Position 2196: 3.208755319772635e-05
Position 966: 2.4303961126886426e-05
Position 2104: 1.9381844812521744e-05
Position 1640: 1.9313380913188222e-05
Position 392: 1.0757518442767389e-05
Position 250: 9.836532371386341e-06
Position 857: 9.640520067715995e-06
Position 624: 8.181909754465882e-06
Position 1370: 4.5104079655928875e-06
Position 263: 4.059394365434428e-06
Position 108: 4.042325401273205e-06
Position 1128: 3.7282438442540853e-06
Position 1750: 3.4241041871377703e-06
Position 893: 3.3939372168351386e-06
Position 697: 2.716528256201442e-06
Position 884: 1.9574026033718817e-06
Position 1159: 1.3651852226303071e-06
Position 1089: 1.3644208657810135e-06
Position 647: 1.1826086975514246e-06
Position 261: 1.7999525677591775e-07
Position 171: 1.682955411631594e-07
Position 97: 1.3962859807459693e-07
Position 1005: 1.1985283609253279e-07
Position 1012: 9.354239119865459e-08
Position 155: 8.517285571934703e-08
Position 669: 7.882164980854965e-08
Position 1066: 7.484273195522285e-08
Position 162: 7.484121757165227e-08
Position 80: 2.7309987332857608e-08
Position 147: 2.435370505995237e-08
Position 791: 2.2080494841462195e-08
Position 813: 2.159991507549869e-08
Position 92: 1.9591183917227963e-08
Position 1062: 7.92995405646535e-09
Position 805: 1.949705630030493e-13
