Gene = Pts
Position 6127: 4.825098850569922e-07
Position 6421: 3.2492891128762206e-07
Position 6135: 1.9405345920352684e-07
Position 615: 1.208724642796689e-07
Position 6447: 1.0970696111060679e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6051: 0.9826086693356223
Position 3366: 0.913179115004591
Position 1701: 0.8134350344284675
Position 6314: 0.6890108264240331
Position 3871: 0.5262150462582721
Position 769: 0.3094375539893684
Position 2859: 0.11109419107723612
Position 3690: 0.0871526528496105
Position 3480: 0.08092186127551762
Position 6291: 0.06734341074012619
Position 6552: 0.060559497946190935
Position 1634: 0.050491611992952004
Position 6505: 0.046883164710471624
Position 1650: 0.04564067386807546
Position 6821: 0.04251684988031681
Position 2667: 0.03956531864180923
Position 3752: 0.038078395865233663
Position 3776: 0.03315175613601145
Position 418: 0.028457119631679607
Position 6220: 0.026890432994619136
Position 3705: 0.025923903291175124
Position 3073: 0.024951085745571883
Position 3015: 0.02229285871078745
Position 5381: 0.021769532109933584
Position 560: 0.020107790963951915
Position 3686: 0.019507378348796702
Position 1959: 0.019348046905021576
Position 3170: 0.016601661396513943
Position 1250: 0.0161092407006795
Position 2932: 0.015039898601596127
Position 3738: 0.013819216927681876
Position 5632: 0.012881770790969744
Position 6616: 0.01158893333358749
Position 4871: 0.011363380126389362
Position 3887: 0.010795607696796985
Position 4253: 0.009958463754931528
Position 5246: 0.00989485778511371
Position 391: 0.009094323808800556
Position 1585: 0.009018058867037295
Position 2086: 0.008853617705581103
Position 3105: 0.008657180253500039
Position 6322: 0.0076040390709050006
Position 3790: 0.007286411493186942
Position 4779: 0.006836862126624365
Position 5659: 0.006311190055674538
Position 1859: 0.006262840024579842
Position 2695: 0.005582365795811779
Position 3443: 0.005087222547038362
Position 4274: 0.004753310331286119
Position 5419: 0.004664151606511072
Position 3598: 0.004569317732058519
Position 929: 0.00433710489839623
Position 1620: 0.0042745288871674746
Position 2412: 0.004252728616481972
Position 4109: 0.004217935371575709
Position 6490: 0.004151937713360776
Position 3734: 0.004124647318007511
Position 6459: 0.0038266277615465194
Position 944: 0.003622370680206566
Position 6331: 0.003499585445677456
Position 5080: 0.00343105898373298
Position 178: 0.0033769069927582595
Position 2610: 0.0029808077933314654
Position 2943: 0.0026884864752329575
Position 1551: 0.002544533968301286
Position 421: 0.002513802003478115
Position 6645: 0.00249067964532356
Position 6350: 0.002464310450529936
Position 6591: 0.0024134199601830446
Position 2982: 0.002320458364192573
Position 2959: 0.0022704208785407753
Position 3176: 0.00226870155321722
Position 879: 0.0019497013433765213
Position 2430: 0.0019340113488063738
Position 1340: 0.0018427960554234422
Position 1167: 0.0018422041420613053
Position 2865: 0.0015674459070547028
Position 4182: 0.0015117833782627185
Position 6370: 0.0015014601422589427
Position 3378: 0.0014094002894737688
Position 6054: 0.0012763665014461946
Position 4748: 0.001262959320988863
Position 5851: 0.0012385597448261324
Position 6782: 0.001183336231565245
Position 5912: 0.0011670208288557162
Position 400: 0.001144517818744181
Position 5926: 0.001128741561519324
Position 3199: 0.0011226048306664166
Position 1963: 0.00108537248475546
Position 1033: 0.0010488545277794457
Position 4278: 0.0009986289451181787
Position 2747: 0.0009830119248932182
Position 7007: 0.0009780291009215641
Position 3519: 0.0009679224917947596
Position 2742: 0.0009665834023631989
Position 2892: 0.0009408158791764001
Position 4705: 0.0009015527903467242
Position 1103: 0.0008979223505453309
Position 4963: 0.0008935011564583937
Position 2788: 0.0008508658281970646
Position 6823: 0.0008438131202096818
Position 302: 0.0008417896984943413
Position 571: 0.0008230175526779425
Position 185: 0.0008051085954412724
Position 6904: 0.0007828338658925501
Position 6843: 0.0007197098428382967
Position 826: 0.0006743833115773106
Position 1882: 0.0006688132907813569
Position 3423: 0.0006686126163811863
Position 2917: 0.0006667963264232695
Position 2909: 0.000659689471194383
Position 6357: 0.0006235599892896688
Position 505: 0.0006135540362781296
Position 4501: 0.0006050982800797532
Position 781: 0.0005970131537170809
Position 1898: 0.0005712114354282973
Position 5636: 0.0005698394826913499
Position 2828: 0.0005696953456166456
Position 882: 0.0005600279923910398
Position 2951: 0.0005591318364598736
Position 447: 0.0005143715562773831
Position 1325: 0.00046065146982209645
Position 2300: 0.0004490522751547211
Position 4761: 0.000439619302535808
Position 4307: 0.0004345278451007326
Position 4893: 0.0004292888918600482
Position 537: 0.0004285340855289415
Position 4288: 0.00041895583394284695
Position 6716: 0.0004170662021288432
Position 429: 0.0004111012932553339
Position 6421: 0.0003836828206804032
Position 180: 0.0003790711192707621
Position 652: 0.0003727909206036983
Position 734: 0.00037052211930709846
Position 361: 0.00032469004469701875
Position 2989: 0.00031592625828173347
Position 215: 0.0003038257043210327
Position 1991: 0.0002886600743391279
Position 2204: 0.0002804265196690861
Position 623: 0.0002790328488039588
Position 1652: 0.00027197942862210894
Position 2727: 0.0002556795125100015
Position 201: 0.00025084046942776137
Position 5802: 0.00024377347408637885
Position 3651: 0.0002403991199711988
Position 1560: 0.0002379596401246784
Position 5046: 0.00022536360725786757
Position 249: 0.0002227613519281062
Position 3503: 0.0002091927724095429
Position 203: 0.0001955493232683493
Position 783: 0.0001932561519711374
Position 6751: 0.00017732165568502733
Position 1279: 0.0001724426334959088
Position 319: 0.0001567153484940807
Position 2454: 0.0001553330635070381
Position 5693: 0.00015423186354215598
Position 1865: 0.0001452221995318895
Position 2534: 0.00014485720601545917
Position 1608: 0.0001397875321253329
Position 3187: 0.00013395064070083877
Position 456: 0.00012818942036410503
Position 482: 0.00011754403165724133
Position 1092: 0.00011708231675972571
Position 1808: 0.0001134315900419544
Position 1894: 0.00011335122539225322
Position 1844: 0.000113240004988106
Position 3017: 0.00010754965721640152
Position 3287: 0.00010541402279064375
Position 3670: 0.00010442632333612264
Position 3468: 0.00010163202203866998
Position 1966: 9.637658112289675e-05
Position 6753: 9.000922746123526e-05
Position 2704: 8.997606393558912e-05
Position 2569: 8.46152358038444e-05
Position 2491: 7.938033163941831e-05
Position 261: 6.987325117919112e-05
Position 5688: 6.830187171629668e-05
Position 2283: 6.753507306604204e-05
Position 6784: 6.352502342417963e-05
Position 6977: 6.271875003469621e-05
Position 1713: 5.64519138959075e-05
Position 3227: 4.76598236840653e-05
Position 1261: 4.688799672010724e-05
Position 251: 4.292464045438287e-05
Position 2360: 4.181900667169197e-05
Position 906: 4.1778159213193375e-05
Position 800: 3.619148008927613e-05
Position 275: 3.5058974513560955e-05
Position 1119: 3.255338309127504e-05
Position 996: 3.214816655023732e-05
Position 5747: 3.045491168584211e-05
Position 3328: 2.9716015742822524e-05
Position 2181: 2.8425538678863468e-05
Position 1721: 2.7853585122064295e-05
Position 2225: 2.6415192176257875e-05
Position 2627: 2.2480171947073907e-05
Position 2514: 2.201976264227348e-05
Position 4474: 2.1894746599145806e-05
Position 333: 2.177855701508897e-05
Position 4488: 2.15010811520559e-05
Position 3808: 1.9572981707777517e-05
Position 3819: 1.9472834474929016e-05
Position 449: 1.9296426595562507e-05
Position 4032: 1.925247640529683e-05
Position 304: 1.6631189986845507e-05
Position 3201: 1.634266221101473e-05
Position 2670: 1.5777831340702823e-05
Position 2648: 1.3002717554694384e-05
Position 3241: 1.2344090702051952e-05
Position 676: 1.2174227975888385e-05
Position 1130: 1.2120956935472888e-05
Position 1070: 1.193661870232826e-05
Position 365: 1.1671139166123814e-05
Position 2724: 8.18461601131535e-06
Position 1900: 7.673808088369988e-06
Position 2556: 6.351891679757831e-06
Position 2543: 4.826563726312873e-06
Position 470: 3.4174831195282006e-06
Position 539: 3.085773616965624e-06
Position 578: 1.9254292403501245e-06
Position 633: 1.841079919264084e-06
Position 289: 1.6036922787673114e-06
Position 321: 1.2837903987665945e-06
Position 468: 1.0461817491496997e-06
Position 3917: 7.363146861107492e-07
Position 223: 6.566512354190487e-07
Position 1121: 6.294173761762007e-07
Position 336: 4.6614026054006853e-07
Position 793: 3.9139045161814194e-07
Position 486: 3.796276654114909e-07
Position 686: 2.5537859449082995e-07
Position 2105: 2.0579174141617008e-07
Position 291: 1.0141958896038039e-07
Position 73: 9.762318074239517e-08
Position 960: 6.964180285320491e-08
Position 1874: 5.955589948503506e-08
Position 1823: 5.794753866339832e-08
Position 948: 5.61731331469027e-08
Position 2098: 5.5763010741389097e-08
Position 693: 3.085196987381345e-08
Position 719: 2.8209869906875187e-08
Position 661: 2.2606376432185113e-08
Position 885: 8.833566274156913e-09
Position 94: 2.4805947471682587e-09
Position 79: 8.013867458996933e-11
