Gene = Pnkp
Position 3508: 0.00041511047410504196
Position 493: 0.0004092170762687323
Position 3449: 0.00039752701226718006
Position 1743: 0.00039283128164930556
Position 1419: 0.0003921977555945473
Position 520: 0.0003909657848653258
Position 5172: 0.00038992013871289743
Position 4269: 0.00036519814381789705
Position 365: 0.00035655029901966273
Position 3111: 0.0003517595832513421
Position 5718: 0.00034606491551378705
Position 3542: 0.00032795303887882813
Position 4316: 0.0003175363799638259
Position 5498: 0.00030480989797770897
Position 1737: 0.00028518343127408345
Position 285: 0.0002711605084972801
Position 4984: 0.0002704236317880093
Position 5060: 0.00026502669561560214
Position 2402: 0.00024748161553575065
Position 5054: 0.00024093209629934203
Position 4348: 0.00023780880959627324
Position 3025: 0.00022747413231092092
Position 1658: 0.00022635171610770838
Position 555: 0.00021244106465374976
Position 5352: 0.0001992630491502511
Position 528: 0.0001955180429563003
Position 3514: 0.0001928842192790095
Position 1538: 0.0001921322266143605
Position 939: 0.00019058903929213765
Position 2683: 0.00018841618026418979
Position 5646: 0.00018396905978209792
Position 1673: 0.00018032926069597342
Position 1702: 0.0001763880608402677
Position 3838: 0.0001706759946590439
Position 4442: 0.00016446867098492552
Position 4202: 0.00014412769859751919
Position 3773: 0.00013865224618240786
Position 1158: 0.0001297522680842446
Position 243: 0.0001281594893798322
Position 4401: 0.00011973134074023573
Position 5011: 0.00011843170371038425
Position 4069: 0.00011288643283914777
Position 5433: 0.00011269809421125841
Position 3781: 0.00011042344972930697
Position 5530: 0.00010780542613066839
Position 1050: 0.00010425981620761302
Position 470: 9.739676270547088e-05
Position 5268: 9.40663002931283e-05
Position 5099: 9.328959825020326e-05
Position 5262: 9.320065148976131e-05
Position 5412: 9.283865805030303e-05
Position 770: 9.09710669854242e-05
Position 4580: 9.019924953759619e-05
Position 942: 8.692749889247262e-05
Position 5391: 8.486457051566453e-05
Position 5215: 8.057873742977477e-05
Position 1750: 7.963127956681575e-05
Position 1335: 7.933948907964746e-05
Position 3236: 7.891527137774466e-05
Position 4964: 7.559279152568568e-05
Position 3269: 5.943277608128768e-05
Position 4227: 5.789092007071521e-05
Position 4546: 5.5115940483285105e-05
Position 4366: 5.467607065167158e-05
Position 1237: 5.390949827371868e-05
Position 4542: 5.195772164103738e-05
Position 4214: 4.671071749791003e-05
Position 1036: 4.6168608815371e-05
Position 525: 4.391919883729625e-05
Position 5121: 4.299503391145804e-05
Position 1102: 4.002726373336242e-05
Position 5017: 3.9797428659024894e-05
Position 1841: 3.753388019008912e-05
Position 4062: 3.70429620255194e-05
Position 1848: 3.655745553140691e-05
Position 4373: 3.643507615222768e-05
Position 379: 3.616507655287399e-05
Position 1028: 3.560661994815723e-05
Position 1075: 3.349300635501337e-05
Position 1129: 2.9783577176076575e-05
Position 823: 2.969000850266195e-05
Position 688: 2.9543913778205814e-05
Position 630: 2.7963430946995404e-05
Position 949: 2.715489287432806e-05
Position 422: 2.6965443765491303e-05
Position 497: 2.5392401137270966e-05
Position 4844: 2.5308410418438803e-05
Position 5553: 2.506005488414254e-05
Position 5567: 2.5037211058171094e-05
Position 5659: 2.442284618236233e-05
Position 1042: 2.155218549638939e-05
Position 466: 2.105006392060869e-05
Position 459: 1.7694306950121987e-05
Position 4944: 1.6697917770152962e-05
Position 1205: 1.5627012933893236e-05
Position 4458: 1.4404398063568445e-05
Position 866: 1.4133468739549898e-05
Position 4552: 1.4000833974545599e-05
Position 206: 1.3280579905523935e-05
Position 581: 1.3280339296006725e-05
Position 3272: 1.319094431732843e-05
Position 4924: 1.3179504875367394e-05
Position 1578: 1.3080109940730756e-05
Position 463: 1.1917198769649523e-05
Position 5138: 1.0569277888333636e-05
Position 4824: 9.46100130077938e-06
Position 167: 9.397044398008407e-06
Position 816: 9.373668650789986e-06
Position 487: 8.999776730080458e-06
Position 565: 8.824540389834865e-06
Position 495: 8.711312906268504e-06
Position 1624: 7.976491962569711e-06
Position 4521: 7.522796623459727e-06
Position 4904: 7.160906838683188e-06
Position 1198: 7.14730497813553e-06
Position 592: 7.091135441228241e-06
Position 639: 6.270269715308955e-06
Position 833: 5.471184245358952e-06
Position 783: 5.33214010985265e-06
Position 4989: 4.946220440164728e-06
Position 4884: 4.789885050145098e-06
Position 4864: 3.811604026822547e-06
Position 1329: 3.7817121295812586e-06
Position 627: 3.7642983603032802e-06
Position 443: 3.70057809946777e-06
Position 679: 3.4346830355407974e-06
Position 536: 3.1321132259171923e-06
Position 1057: 2.8005113914401662e-06
Position 751: 2.6619160862339873e-06
Position 798: 2.4461854505100455e-06
Position 4704: 2.394674899025285e-06
Position 913: 1.9635466281471e-06
Position 792: 1.8194666748401423e-06
Position 1079: 1.5032665965329307e-06
Position 4556: 1.381667409704082e-06
Position 440: 1.3526596364550423e-06
Position 1161: 1.3067244949447874e-06
Position 785: 1.3025033136590137e-06
Position 804: 1.1398131776537683e-06
Position 164: 1.0303041452151197e-06
Position 809: 9.846115779754868e-07
Position 716: 9.828039015888438e-07
Position 507: 9.141830201923466e-07
Position 870: 9.032461116874828e-07
Position 436: 6.044325153768478e-07
Position 666: 6.022562206588318e-07
Position 129: 2.657419666120275e-07
Position 1768: 2.048035925245282e-07
Position 424: 1.6718664190735635e-07
Position 202: 1.346274558958316e-07
Position 1823: 1.2484026390368518e-07
Position 3240: 1.1374851009329347e-07
Position 699: 3.3644072652265936e-08
Position 97: 2.538723190993057e-08
Position 448: 2.4472288446729884e-09
Position 538: 1.0732953045108447e-10
Position 540: 9.833397904109083e-11
Position 475: 8.514805556527589e-11
Position 4590: 2.0942085306178612e-11
