Gene = Treh
Position 4724: 0.03725817260470534
Position 12767: 0.036619890421636964
Position 11889: 0.03652499226182997
Position 12082: 0.03255325395411037
Position 10634: 0.02637939968187722
Position 12336: 0.024947591311882122
Position 12903: 0.02415353899958867
Position 10289: 0.02330825405864928
Position 11990: 0.022354841470974173
Position 10070: 0.020435095113372315
Position 8529: 0.02039224453920926
Position 12646: 0.02030346675011469
Position 8279: 0.020116565621312334
Position 11918: 0.018329403904529987
Position 634: 0.01830019009626074
Position 2214: 0.017585030922337732
Position 10247: 0.017393479898854963
Position 4464: 0.01684011978721694
Position 4455: 0.016523971376127804
Position 6190: 0.016187306956062898
Position 6316: 0.016043917121183072
Position 3163: 0.01578076452006572
Position 5032: 0.014775576848162353
Position 5806: 0.01461854920132268
Position 8620: 0.014275421792572017
Position 406: 0.014027830714150103
Position 10142: 0.013255807637691366
Position 5991: 0.01310629089432683
Position 11756: 0.013042513798697251
Position 12212: 0.012831880717921323
Position 4467: 0.011996064321435799
Position 12780: 0.01193018044514112
Position 2053: 0.011765071535174419
Position 12870: 0.011226186864869167
Position 10960: 0.010960807832880077
Position 12282: 0.010316334706824384
Position 4157: 0.009839399777048103
Position 10084: 0.009651426831339915
Position 4458: 0.009150869837026976
Position 11461: 0.00884446491249153
Position 11013: 0.008132883348519204
Position 10612: 0.007927270518889513
Position 9150: 0.0078047081673202606
Position 530: 0.007781976472844708
Position 10618: 0.007459789931485447
Position 4218: 0.007044418747493785
Position 5393: 0.006896011833588192
Position 6635: 0.006832118478386103
Position 12319: 0.006743311149589505
Position 6529: 0.006709154712438041
Position 5267: 0.00648643690890492
Position 8288: 0.006469180137881502
Position 11150: 0.006235633264686017
Position 8902: 0.005811935108901392
Position 9175: 0.005683861910220304
Position 12070: 0.005573610654357106
Position 309: 0.005334751665372936
Position 4698: 0.005332844509496162
Position 8792: 0.005268355686916291
Position 4395: 0.005261735984766048
Position 11559: 0.005234412186864375
Position 10090: 0.005143994388790317
Position 9368: 0.005080567171583713
Position 2636: 0.00499838669525116
Position 2134: 0.004702713612852893
Position 11357: 0.004671874833879393
Position 11260: 0.004535915329406951
Position 4085: 0.004524810950859681
Position 1714: 0.004291921032941971
Position 1875: 0.004200114744135837
Position 9111: 0.004107421088982179
Position 6656: 0.003936935557489113
Position 9998: 0.0036919083440399916
Position 12340: 0.0035671330175000987
Position 9675: 0.0035506008441438543
Position 8456: 0.003432195324325142
Position 12248: 0.0033981346065047498
Position 4617: 0.0033452450758780345
Position 9933: 0.0031361507165165213
Position 8532: 0.003121659281606387
Position 8096: 0.003107721605572551
Position 8601: 0.0031028013004874132
Position 8499: 0.003074350801790117
Position 11539: 0.002993846802813232
Position 12952: 0.0029430666291453446
Position 9562: 0.002673027821173406
Position 11797: 0.002649658061982502
Position 8112: 0.0026183033796543433
Position 12404: 0.0025304035112943663
Position 8246: 0.0023436877035328007
Position 12361: 0.002316560428082054
Position 8468: 0.002314952984867312
Position 8908: 0.002266851048968485
Position 2231: 0.002189216398923749
Position 12831: 0.0021384158132016304
Position 8053: 0.0019682508772818205
Position 8510: 0.001960682095748679
Position 11706: 0.0018906833323545959
Position 1769: 0.001879382895540612
Position 2385: 0.001869708988125258
Position 8502: 0.0018474480264008418
Position 12421: 0.0018153120956313433
Position 2185: 0.0017717809662825392
Position 8675: 0.0017553000244805185
Position 9596: 0.0017461958848063606
Position 8475: 0.0015945524477256276
Position 12091: 0.0013680158110063651
Position 9452: 0.001354629203450216
Position 3294: 0.0013115923372808602
Position 9688: 0.0012462864219569643
Position 506: 0.0011815343842125241
Position 12355: 0.0011649925714839824
Position 2401: 0.00112849905644129
Position 1896: 0.0010543655464777138
Position 540: 0.0009183003605899886
Position 12609: 0.0008964114855167088
Position 11274: 0.0008784066813422922
Position 11474: 0.0008390540729512901
Position 524: 0.0008256598698394022
Position 11318: 0.0008195598648737883
Position 9525: 0.0008054271821060652
Position 12562: 0.0007998865705286454
Position 8106: 0.0007824804289315585
Position 1797: 0.0007702673770992147
Position 2189: 0.0007274701273568191
Position 1851: 0.0007089045237827744
Position 8083: 0.0007012394553189382
Position 9788: 0.0006991103935420274
Position 1194: 0.0006976574972305773
Position 12748: 0.0006769809730008484
Position 10982: 0.0006743606116394971
Position 10494: 0.0006553323912593831
Position 10721: 0.0006434788352035309
Position 9904: 0.0006314301036167999
Position 11390: 0.0005975236049318793
Position 11337: 0.000586211082787682
Position 1914: 0.0005604828124006213
Position 8061: 0.0005121306334209144
Position 11675: 0.0004967724762858232
Position 9568: 0.0004940590165129016
Position 9965: 0.0004824591388246575
Position 9271: 0.00048092114101868147
Position 8291: 0.00046797087896968166
Position 10343: 0.0004583048259627153
Position 12050: 0.00040883744486580414
Position 2219: 0.00039183354914242084
Position 3251: 0.0003728442789045482
Position 8142: 0.00034473637103323734
Position 348: 0.00031686583781858203
Position 12229: 0.0003160349698908139
Position 2705: 0.0003130040519876536
Position 1844: 0.0003129331241269028
Position 187: 0.00030703349521845035
Position 9800: 0.00030626464227575796
Position 10563: 0.0003018112256182368
Position 9520: 0.00029730456560522913
Position 8979: 0.00028866112447983747
Position 1738: 0.0002858579398769927
Position 11253: 0.00028533332964149615
Position 12222: 0.000276124279862476
Position 9048: 0.00026198590397714624
Position 9658: 0.000255584002765302
Position 8696: 0.00023557868879979047
Position 1971: 0.00023332997244074512
Position 8856: 0.00023278153720823516
Position 2334: 0.00021839725356407187
Position 8118: 0.0002048816571153662
Position 8154: 0.00020224001843369843
Position 11902: 0.00019092933200580813
Position 647: 0.0001903767285931513
Position 8923: 0.00017797102966186825
Position 11924: 0.00016885278038430567
Position 11286: 0.0001626889210459434
Position 12294: 0.00015953448744531403
Position 2544: 0.00015750976764454178
Position 1115: 0.0001445653445025676
Position 2445: 0.00014431839513909361
Position 12601: 0.00014000411880024535
Position 411: 0.00013932232505387595
Position 11857: 0.0001388623295408332
Position 12511: 0.00013758903893995348
Position 4461: 0.00013507584608451142
Position 1351: 0.00012748211448011026
Position 551: 0.00012424875372220293
Position 1348: 0.00011991439729383606
Position 1337: 0.00011844247965999535
Position 1806: 0.00011729889240678036
Position 13054: 0.00011354707400453357
Position 8941: 0.00010971314369773153
Position 7963: 0.0001078908821016203
Position 2191: 0.00010592259639945474
Position 779: 0.00010226747650650052
Position 1001: 9.716724295909459e-05
Position 8489: 9.346965071100172e-05
Position 1334: 8.961253974127372e-05
Position 2566: 8.36781231706244e-05
Position 291: 8.260600268086436e-05
Position 2712: 8.096794359658378e-05
Position 1274: 7.481042098921507e-05
Position 819: 7.452003790361042e-05
Position 8324: 7.308501824130272e-05
Position 8671: 7.007218492270127e-05
Position 12116: 6.31138403849606e-05
Position 8801: 5.49359689327106e-05
Position 1819: 5.342630643895508e-05
Position 8625: 5.283240047860631e-05
Position 8451: 5.280203942242357e-05
Position 1057: 5.206722873108178e-05
Position 441: 5.1938528027558326e-05
Position 1217: 4.944527548131834e-05
Position 8130: 4.748106386782892e-05
Position 311: 4.5791492920446955e-05
Position 644: 4.46522670327417e-05
Position 383: 4.4538221814924866e-05
Position 9545: 4.252340968367365e-05
Position 8915: 3.7332761664422696e-05
Position 9182: 3.5905627461908694e-05
Position 12130: 3.424426531332722e-05
Position 1289: 3.071945115512638e-05
Position 1945: 3.035609380440035e-05
Position 665: 2.886961082148231e-05
Position 4470: 2.8761566319655983e-05
Position 1956: 2.5893024386705628e-05
Position 8819: 2.5855760077610266e-05
Position 11302: 2.581346762600202e-05
Position 195: 2.554598712171487e-05
Position 12427: 2.5055427844135266e-05
Position 9096: 2.46482605418377e-05
Position 1298: 2.371445837148191e-05
Position 13030: 2.2357699429032096e-05
Position 4473: 1.9794512393368732e-05
Position 1879: 1.913069630147407e-05
Position 1036: 1.775926054944434e-05
Position 466: 1.4600869855389444e-05
Position 471: 1.1917033859050425e-05
Position 8393: 1.1391028703506687e-05
Position 851: 1.1195825684671755e-05
Position 274: 1.0688921237144349e-05
Position 5520: 1.056330057594678e-05
Position 8211: 1.0004822797047705e-05
Position 916: 9.724358486782711e-06
Position 3423: 9.242311868635526e-06
Position 5565: 9.210190864362242e-06
Position 2666: 9.00393914407555e-06
Position 8327: 8.836625168677065e-06
Position 1827: 8.252519024865714e-06
Position 287: 8.224971451631697e-06
Position 10693: 7.866254345790452e-06
Position 1283: 7.442482848714104e-06
Position 226: 7.413108268260041e-06
Position 181: 6.654961068756026e-06
Position 2003: 6.5832686113374925e-06
Position 848: 5.746213526621898e-06
Position 1530: 5.1695044874312246e-06
Position 1150: 5.105263055293098e-06
Position 1054: 4.9643017675514805e-06
Position 12565: 4.4812541226876425e-06
Position 732: 3.974635466995982e-06
Position 782: 3.607092866220354e-06
Position 425: 3.108126398589192e-06
Position 12481: 3.0373718313118694e-06
Position 8215: 2.99544952142907e-06
Position 218: 2.9870684654721163e-06
Position 854: 2.977383006398466e-06
Position 1207: 2.8823382563257936e-06
Position 659: 2.668585789857548e-06
Position 1305: 2.6070501962941713e-06
Position 10726: 2.496941043095714e-06
Position 1422: 2.3018245057952314e-06
Position 2243: 2.0747555734525677e-06
Position 380: 2.061291009753083e-06
Position 204: 1.981813473114868e-06
Position 2136: 1.7921285668465423e-06
Position 8605: 1.5450092689397284e-06
Position 2746: 1.2377109747099583e-06
Position 717: 1.1297523318091983e-06
Position 1086: 1.0986057938868447e-06
Position 2489: 1.0960987192319783e-06
Position 420: 9.642152909879947e-07
Position 350: 7.269221836425982e-07
Position 452: 4.5753048897495315e-07
Position 860: 4.5373834571274955e-07
Position 10774: 3.8467438999586304e-07
Position 8737: 3.573884316277181e-07
Position 207: 3.5704535790408287e-07
Position 232: 3.369121118578231e-07
Position 1009: 3.1531767546704246e-07
Position 762: 3.1283621902245017e-07
Position 720: 3.040039320668473e-07
Position 675: 2.3453055298512712e-07
Position 211: 1.6210732902208536e-07
Position 235: 1.302495643371368e-07
Position 8406: 1.1893948010786334e-07
Position 197: 1.1297483034727773e-07
Position 785: 4.260996455522335e-08
Position 358: 3.497789475702487e-08
Position 366: 3.1884946562729435e-08
Position 363: 2.313170078786871e-08
Position 9726: 1.7031881621627268e-08
Position 142: 6.69509320151254e-09
Position 147: 3.4024056024598473e-09
Position 970: 1.988579457808844e-09
Position 431: 1.895122611374212e-09
Position 829: 1.544823171954961e-09
Position 874: 1.1844789880487205e-09
Position 687: 9.68780174210089e-10
Position 682: 7.432770835869e-10
Position 168: 3.1949983589806546e-10
Position 74: 1.8960964577518306e-10
Position 691: 1.8337166469740744e-10
Position 111: 1.7850348782740848e-10
Position 958: 1.5202067860811188e-10
Position 792: 1.1720434895055873e-10
Position 107: 8.22755223691153e-11
Position 105: 6.73849080851717e-11
Position 714: 6.644709167045873e-11
Position 734: 6.34827203850972e-11
Position 684: 2.3189340671921645e-11
Position 799: 1.6736555924463224e-11
Position 436: 4.097450284278974e-12
Position 694: 1.5677582990653552e-12
Position 155: 3.503797270629956e-13
Position 166: 2.8724486344100234e-13
Position 81: 1.670827544400507e-13
Position 124: 1.3913083859478423e-13
Position 121: 6.048376013216426e-14
Position 115: 3.053073834395622e-14
Position 84: 1.346784356441695e-14
Position 1152: 6.240699673365793e-15
