Gene = Mnx1
Position 126: 3.7610811151340524e-06
Position 367: 3.3849499042366773e-06
Position 1548: 2.9937708414187884e-06
Position 420: 2.531671105915646e-06
Position 1255: 2.4607230617107993e-06
Position 498: 2.0352287097615918e-06
Position 349: 2.009244034154453e-06
Position 352: 1.7984248916252293e-06
Position 268: 1.6332497005782907e-06
Position 418: 9.056193640960765e-07
Position 1157: 8.020362956378941e-07
Position 1144: 7.943619899556262e-07
Position 425: 7.916864559028483e-07
Position 1238: 7.594751981664166e-07
Position 105: 7.52163467179589e-07
Position 3272: 5.904225284400307e-07
Position 1065: 5.169429553590107e-07
Position 1257: 4.160687120262285e-07
Position 1196: 3.960005758054919e-07
Position 3398: 3.529661414761527e-07
Position 3212: 3.359987880116824e-07
Position 427: 2.82720154481417e-07
Position 1181: 2.7969520137868027e-07
Position 990: 2.4143580378060745e-07
Position 1123: 2.2731054454949185e-07
Position 361: 1.847997819729328e-07
Position 1166: 1.723077583031106e-07
Position 136: 1.1989635117766792e-07
Position 1351: 1.185793694116624e-07
Position 3858: 8.967476513783977e-08
Position 1278: 4.212421442156009e-08
Position 1079: 3.5165391213431676e-08
Position 890: 2.8530596827037986e-08
Position 191: 1.5472658247765104e-08
Position 982: 9.870212631495482e-09
Position 1047: 1.2056342777882827e-12
