Gene = Arcn1
Position 12465: 0.00016606596697124815
Position 738: 0.0001528148902041187
Position 845: 0.00015140316506494838
Position 852: 0.00015126703509466135
Position 950: 0.00013581197162731415
Position 7676: 0.00012612584816499407
Position 9301: 0.00012611485705414722
Position 11100: 0.00012048511014849615
Position 8250: 0.0001132813053581448
Position 339: 0.00011323334402922749
Position 9539: 0.00010281151988614468
Position 526: 0.00010130743564827853
Position 16828: 9.845384388806209e-05
Position 10697: 9.260954756468766e-05
Position 446: 8.916471981617727e-05
Position 12031: 8.151072020650207e-05
Position 11762: 8.076213040869209e-05
Position 122: 6.60900906103812e-05
Position 10677: 5.947652582728084e-05
Position 16567: 4.821861492728168e-05
Position 22383: 4.45478388092751e-05
Position 7: 4.454546924151291e-05
Position 11570: 3.775318467872655e-05
Position 1418: 3.3782795078651276e-05
Position 364: 3.2899733118152405e-05
Position 656: 3.165681830437066e-05
Position 1144: 3.0847648310058915e-05
Position 1016: 2.6436966560663476e-05
Position 1124: 2.527170918482303e-05
Position 1744: 2.4560751073466623e-05
Position 285: 2.4490777988115222e-05
Position 460: 2.367337623939088e-05
Position 22389: 2.1974818206206997e-05
Position 1921: 2.0911090371348514e-05
Position 7895: 1.9679948108223495e-05
Position 18027: 1.833652009150364e-05
Position 205: 1.8188759883770886e-05
Position 7939: 1.789307045662886e-05
Position 636: 1.6501354610921722e-05
Position 535: 1.6443466551856324e-05
Position 577: 1.616585871960755e-05
Position 65: 1.6138731505815008e-05
Position 19385: 1.4086647021974544e-05
Position 192: 1.3651301976185213e-05
Position 367: 1.0751622069564128e-05
Position 379: 6.717649336792779e-06
Position 370: 6.462204244011633e-06
Position 585: 6.257940958653155e-06
Position 102: 4.464235575855133e-06
Position 1167: 3.088303905129937e-06
Position 995: 2.7659336488577023e-06
Position 645: 2.3969608983390265e-06
Position 682: 2.237255702234059e-06
Position 255: 2.0688917755971478e-06
Position 403: 1.464460182691344e-06
Position 579: 1.2357106166284346e-06
Position 386: 1.235643213614676e-06
Position 615: 9.905310217123973e-07
Position 669: 7.254615109812395e-07
Position 16: 4.988902518191554e-07
Position 1327: 4.6642017806570337e-07
Position 468: 3.9093856802050235e-07
Position 706: 2.5182614666590585e-07
Position 596: 2.349375942823087e-07
Position 562: 6.844170943549478e-08
Position 617: 3.3234727004659636e-08
Position 688: 2.4895721045091898e-09
Position 717: 5.387214564001009e-10
Position 712: 4.171198217119625e-10
Position 1225: 1.3878750927736501e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9078: 0.9450591071810903
Position 17411: 0.9233330056887726
Position 22222: 0.8713361758419028
Position 7619: 0.8665916639981871
Position 10560: 0.8629831702589416
Position 23828: 0.7562078851237217
Position 15569: 0.7183400224389489
Position 8784: 0.6754067839177825
Position 16481: 0.6660701892500857
Position 14444: 0.421194791906025
Position 15315: 0.3673669374339231
Position 3428: 0.2850668958077022
Position 11761: 0.26936338242442137
Position 10812: 0.26851578031750717
Position 8904: 0.2160306610426993
Position 12490: 0.20802063508847923
Position 22745: 0.1341862575461395
Position 10816: 0.113994254054629
Position 3373: 0.11153210342313037
Position 18858: 0.0928063846196115
Position 4437: 0.07520748031791817
Position 25052: 0.0695017004658595
Position 1342: 0.06473890310217081
Position 20775: 0.06258757255904561
Position 17379: 0.057969684046711385
Position 12509: 0.056498036010149744
Position 10568: 0.05596039552958549
Position 18811: 0.05261875635771129
Position 393: 0.05076854817752349
Position 16518: 0.04999987741805036
Position 12531: 0.0488077088222009
Position 23566: 0.0430244976919577
Position 16968: 0.04079585638999645
Position 24330: 0.04053050609990467
Position 4265: 0.039576097981917094
Position 6719: 0.038686224490030334
Position 1763: 0.03515426764787071
Position 8589: 0.03265079044414608
Position 7676: 0.03115327858824074
Position 16462: 0.02990268974371316
Position 12338: 0.0295694803532407
Position 25122: 0.02769530800596492
Position 7770: 0.026865383064670467
Position 5466: 0.02446155327563198
Position 6702: 0.02381047531667437
Position 11431: 0.02126517088521171
Position 14741: 0.01971617446845563
Position 20204: 0.019092689177433148
Position 24041: 0.018511708563549924
Position 11836: 0.01836366538583662
Position 4819: 0.01829440651664051
Position 23534: 0.018258552345172683
Position 3349: 0.01810324584484349
Position 25849: 0.01772512001614476
Position 1819: 0.015875571875420293
Position 18936: 0.015848252559578748
Position 14704: 0.01567580853148917
Position 696: 0.015121384133534803
Position 9526: 0.014880334153021651
Position 22700: 0.014356756713890468
Position 8723: 0.01411033209307657
Position 6203: 0.013869725732383308
Position 15523: 0.011868745657479345
Position 14064: 0.011350416008359976
Position 9041: 0.01092239815313278
Position 5045: 0.010867869932939069
Position 1273: 0.01043859685102909
Position 11472: 0.010054722760351319
Position 5900: 0.010008674088315359
Position 3894: 0.00991899367580021
Position 18752: 0.009671945321139297
Position 15805: 0.009669513008854701
Position 25238: 0.009106204278726509
Position 2021: 0.008847767536784196
Position 855: 0.008554438297830572
Position 1383: 0.007513804593792012
Position 6138: 0.007282028451370969
Position 11734: 0.006504820888520976
Position 23324: 0.006321596831897178
Position 12873: 0.006253336611496792
Position 5946: 0.006217556814183386
Position 23611: 0.00605521293188633
Position 12579: 0.005832912245572494
Position 627: 0.005366362488195306
Position 519: 0.005326174637948807
Position 24748: 0.005223525504217892
Position 763: 0.005205674270028202
Position 15662: 0.004893862945614719
Position 10861: 0.004415394910830369
Position 16380: 0.004269760580453634
Position 588: 0.004063174395972679
Position 22389: 0.004061021189061031
Position 1323: 0.003948363688753442
Position 4009: 0.00379411104185918
Position 1463: 0.0035936196934829106
Position 11364: 0.003462569102373416
Position 23018: 0.0034579240577192237
Position 747: 0.003270046687134777
Position 9484: 0.0031757947755936583
Position 8629: 0.003147807659518805
Position 10831: 0.0030317585692792933
Position 3802: 0.003027363610343163
Position 4714: 0.0029728092747135027
Position 17848: 0.0028734484763148858
Position 5268: 0.0028016583197686797
Position 1576: 0.002794239393876551
Position 25083: 0.0027763886792679607
Position 6722: 0.0027264156904944882
Position 14047: 0.0026670647332776125
Position 6285: 0.002628438275210721
Position 23646: 0.0025171516063424697
Position 22971: 0.0024665995746494937
Position 11400: 0.002453420279584639
Position 10575: 0.002409611686648994
Position 10601: 0.0023661912584268256
Position 10866: 0.002302856153940398
Position 23372: 0.0022461984101791667
Position 11785: 0.0022391654259518493
Position 4474: 0.0018983917798290654
Position 3955: 0.001870715564480097
Position 1671: 0.0018270826665096047
Position 22585: 0.0017901638316009955
Position 17341: 0.0017154085553549934
Position 11199: 0.0016908758308102156
Position 7632: 0.0015862971904778652
Position 14291: 0.001582415299265434
Position 10101: 0.0015766345081488576
Position 24827: 0.0015504478618629186
Position 18875: 0.0015174821796998155
Position 14680: 0.0014234315797759982
Position 24672: 0.0014199456935729924
Position 20945: 0.001411433043788233
Position 11315: 0.0013403780307437337
Position 10053: 0.0012955074755780314
Position 20006: 0.00120111985546063
Position 2917: 0.0011911802254719417
Position 9428: 0.00119022551654615
Position 14012: 0.0011434040913136094
Position 1367: 0.0011263599708951208
Position 723: 0.0011010634261066695
Position 890: 0.0010725250696375188
Position 18497: 0.0010456792603424612
Position 15349: 0.0010372569713707226
Position 6956: 0.0010259735495929735
Position 3431: 0.000980700102508222
Position 23181: 0.0009624391024966628
Position 264: 0.0009444182732104078
Position 10579: 0.0009380654268666102
Position 3218: 0.0009131230762918262
Position 9194: 0.0009032927931930656
Position 3313: 0.0009003806502702528
Position 4114: 0.0008564455940535593
Position 1298: 0.000844351560614797
Position 20723: 0.000832142718580769
Position 10643: 0.0008028379628094843
Position 10197: 0.000789422441385224
Position 10965: 0.000786717972728412
Position 10087: 0.0007649900161969568
Position 3617: 0.0007610864001730014
Position 11504: 0.0007489631782003452
Position 9202: 0.000738737445316294
Position 3316: 0.0007342344434689136
Position 484: 0.0007264806683529479
Position 18913: 0.0007260140566176269
Position 3165: 0.0007142513411316655
Position 3926: 0.0007130682291701749
Position 13299: 0.0006934855731839795
Position 4823: 0.0006816824003428372
Position 1469: 0.000661168626746271
Position 4656: 0.0006581666743616325
Position 23139: 0.0006313269102032376
Position 835: 0.0006152993999415175
Position 22917: 0.0006023262920386433
Position 16246: 0.000594555939131751
Position 22767: 0.0005830503444247235
Position 9085: 0.0005578156004039732
Position 10072: 0.0005535914596473166
Position 4834: 0.0005534327872859459
Position 839: 0.0005477377333009673
Position 8539: 0.0005381599557610828
Position 12348: 0.0005174248037684309
Position 3587: 0.0005145174620220378
Position 12787: 0.0005096074475244428
Position 9664: 0.0005019369772851865
Position 15320: 0.0004999140753572185
Position 13775: 0.0004991551825486416
Position 3470: 0.0004676507307392473
Position 24710: 0.0004647176378110249
Position 10149: 0.0004535493449676122
Position 2669: 0.0004508232130393444
Position 602: 0.00044284233296242585
Position 18940: 0.0004236018181202526
Position 18435: 0.0004204106794217552
Position 631: 0.0004151947873220632
Position 9135: 0.00041518131425905404
Position 10163: 0.0004119013262091336
Position 18726: 0.00040599567506018617
Position 17870: 0.000384019360684809
Position 10918: 0.0003763652702048674
Position 1769: 0.000365260968109732
Position 12560: 0.0003623656060733489
Position 17459: 0.00035426961932225715
Position 11809: 0.0003404473520231177
Position 17748: 0.0003314238936317619
Position 3253: 0.00030670302407393574
Position 11779: 0.0003026290300696417
Position 11815: 0.0002921820266689494
Position 428: 0.0002856729937941166
Position 10211: 0.0002728053544312467
Position 10685: 0.0002699477105634758
Position 9661: 0.0002614258840795047
Position 3097: 0.0002362434371755865
Position 10106: 0.00023548487722260518
Position 17180: 0.0002263489374716853
Position 10427: 0.00022536949992256296
Position 10058: 0.00021136312966462382
Position 10364: 0.000198749995931645
Position 16385: 0.0001980931060916506
Position 10410: 0.0001899794516211829
Position 1350: 0.00018923936225367577
Position 9681: 0.00018142111143720365
Position 9054: 0.0001779368143642503
Position 8552: 0.0001720093226406398
Position 9630: 0.00016441040831136893
Position 1101: 0.00016186086193676447
Position 1409: 0.000160129658473854
Position 1447: 0.00015253670304843627
Position 798: 0.00014373990094302105
Position 9099: 0.0001397354094142099
Position 19734: 0.00013600297503182815
Position 9989: 0.00013560309361535715
Position 2058: 0.00011884391812045255
Position 8166: 0.00011328130535814489
Position 21798: 0.00010742961340296466
Position 10836: 9.5604669841163e-05
Position 11844: 9.331893377309883e-05
Position 10301: 9.298630142731141e-05
Position 9859: 8.184437558094693e-05
Position 16736: 7.702250629486935e-05
Position 19192: 7.674937325626576e-05
Position 2921: 7.450727076060301e-05
Position 10402: 7.44995907748508e-05
Position 768: 6.782051280989718e-05
Position 414: 6.535444950514263e-05
Position 19246: 6.389508206579108e-05
Position 20783: 6.11022369060278e-05
Position 10688: 5.7954694714805764e-05
Position 10447: 5.343389093105953e-05
Position 10465: 5.0612179325561164e-05
Position 10367: 5.0471095506656205e-05
Position 291: 4.654639313724967e-05
Position 1173: 4.5847258738982994e-05
Position 19366: 4.554752556021136e-05
Position 17658: 4.378053119838746e-05
Position 4622: 4.261827920721914e-05
Position 11264: 4.136973310086399e-05
Position 329: 3.911757075090601e-05
Position 1123: 3.8247132805332413e-05
Position 11950: 3.7929864816265796e-05
Position 17867: 2.9239463404477127e-05
Position 18862: 2.8994741998779223e-05
Position 717: 2.807935017528693e-05
Position 18895: 2.7714627893853653e-05
Position 21794: 2.7133792000485166e-05
Position 18988: 2.608111269451288e-05
Position 2730: 2.5391046440838295e-05
Position 1117: 2.422845710655615e-05
Position 10384: 2.4190099832089027e-05
Position 1032: 2.3669760538420026e-05
Position 4117: 2.340546606058105e-05
Position 10434: 2.2748388124012848e-05
Position 860: 2.256785966582079e-05
Position 4291: 2.2227559313446384e-05
Position 1526: 2.1642854901806543e-05
Position 16692: 2.1431337593192684e-05
Position 316: 2.1218132446508255e-05
Position 1626: 1.9973767460868046e-05
Position 18762: 1.8240402798668783e-05
Position 18644: 1.8186713518568355e-05
Position 17214: 1.8072984833699162e-05
Position 17909: 1.5485930805516968e-05
Position 3130: 1.5055642201516286e-05
Position 641: 1.4982188468775962e-05
Position 875: 1.4867544474294826e-05
Position 11655: 1.4218039864950527e-05
Position 11597: 1.2601326108632586e-05
Position 5538: 9.102982439398118e-06
Position 1057: 8.366773249234354e-06
Position 10326: 7.626075476489399e-06
Position 568: 4.5627227318749485e-06
Position 3754: 3.533664908504176e-06
Position 973: 3.33966993489406e-06
Position 285: 3.2286282210030096e-06
Position 1147: 2.7269918276012397e-06
Position 1415: 2.3490420694608858e-06
Position 607: 2.330953802069987e-06
Position 436: 1.9932770951209255e-06
Position 1541: 1.9413591671689203e-06
Position 1144: 1.933545845478019e-06
Position 944: 1.6993444891137486e-06
Position 680: 1.6237587154904394e-06
Position 12084: 1.2623452433075652e-06
Position 865: 9.771602924128588e-07
Position 529: 9.334948451230874e-07
Position 526: 8.516819218720872e-07
Position 931: 7.866815734087977e-07
Position 1802: 5.686772447170305e-07
Position 844: 4.942697589551157e-07
Position 1783: 4.841399558225646e-07
Position 12971: 3.940263823105568e-07
Position 803: 3.8037854899172613e-07
Position 10994: 3.7468823754835165e-07
Position 11518: 2.0396822618704443e-07
Position 531: 1.9718055048841498e-07
Position 652: 1.936013541169453e-07
Position 726: 1.7616742086221353e-07
Position 842: 1.7181077988522113e-07
Position 766: 1.6206168369085077e-07
Position 19047: 1.0845572889856279e-07
Position 535: 8.183436655973494e-08
Position 232: 6.095361598820189e-08
Position 247: 2.852023476775092e-08
Position 659: 2.7536168111998908e-08
Position 78: 2.5860643502618635e-08
Position 113: 2.4847167937369042e-08
Position 868: 2.47287559457526e-08
Position 675: 2.3976399409251152e-08
Position 116: 1.6383190698540752e-08
Position 187: 1.4102809249219832e-08
Position 872: 1.4038544369493885e-08
Position 149: 1.2604324721536532e-08
Position 661: 7.92213601091705e-09
Position 669: 7.625555594608714e-09
Position 180: 4.722002627415984e-09
Position 293: 4.023906425642407e-09
Position 69: 3.9864116719990295e-09
Position 131: 3.9449421452472614e-09
Position 299: 3.0346428921855357e-09
Position 235: 2.1368092752451626e-09
Position 18865: 1.6351667623843927e-09
Position 93: 1.406632198255205e-09
Position 137: 2.922801356564848e-10
Position 122: 1.7738734652206615e-10
Position 133: 1.1889432972826e-10
Position 86: 8.87832911120527e-11
Position 95: 6.842541926023491e-11
Position 643: 5.200092694009774e-11
Position 139: 3.356800378222412e-12
Position 962: 3.739239479927411e-14
