Gene = Tfpt
Position 1017: 0.0012888194482612405
Position 1569: 0.0011589102529945077
Position 1782: 0.0010768163638282843
Position 5248: 0.0010730731838867241
Position 564: 0.0009135532142438052
Position 6169: 0.0007342214587492277
Position 5060: 0.0006870677598191019
Position 3889: 0.0006536226534196033
Position 633: 0.0004962948983816765
Position 872: 0.000496140485707496
Position 9462: 0.0003981742644457699
Position 5296: 0.00036555956384465624
Position 4545: 0.000363115631705651
Position 1893: 0.00035530063704006714
Position 462: 0.00035290326499722924
Position 989: 0.00034607713578966193
Position 1489: 0.0003451801616448918
Position 1994: 0.000339784816338544
Position 3557: 0.0003163448110881281
Position 532: 0.000308322594386237
Position 1213: 0.0002527482792353391
Position 3837: 0.00018901188992044666
Position 2968: 0.0001640361937032052
Position 544: 0.00016171592826590912
Position 337: 0.00016047636088994212
Position 932: 0.00015290416872118414
Position 3805: 0.0001374945706971906
Position 422: 0.00012991256706866835
Position 5695: 0.0001112456314715714
Position 867: 0.00010905905845071996
Position 614: 0.00010502441808630741
Position 5927: 0.00010226639612872632
Position 3258: 0.00010013674238995481
Position 444: 9.488096735588395e-05
Position 352: 9.224206252657405e-05
Position 682: 6.976530933394433e-05
Position 2082: 6.584378912128997e-05
Position 231: 6.061814401207363e-05
Position 387: 3.562409227035803e-05
Position 6401: 3.4044506516760685e-05
Position 530: 3.299957531632127e-05
Position 229: 3.2411470800474966e-05
Position 1507: 3.154634665111511e-05
Position 221: 3.105428399709275e-05
Position 2809: 1.7293377077438564e-05
Position 1386: 1.6364557200062313e-05
Position 293: 1.4508192140483158e-05
Position 811: 1.3722879449511938e-05
Position 923: 1.3457373297680185e-05
Position 579: 1.1757488437535819e-05
Position 5305: 1.1550687973852982e-05
Position 1555: 1.0359968943237389e-05
Position 12: 9.294799478092175e-06
Position 417: 8.389974453590737e-06
Position 1199: 7.678646351345117e-06
Position 498: 7.67548975610666e-06
Position 81: 7.519860066653265e-06
Position 668: 7.239214253372587e-06
Position 684: 6.769743258747384e-06
Position 30: 4.6238324771064674e-06
Position 5: 3.5537406750333505e-06
Position 256: 2.773153481972136e-06
Position 390: 2.7424894404326088e-06
Position 1010: 2.4738718971026326e-06
Position 1382: 2.254591989614199e-06
Position 315: 2.1450749786426677e-06
Position 5440: 1.5702061465194432e-06
Position 37: 1.3741845463472108e-06
Position 1602: 1.2121896217202335e-07
Position 43: 4.145630859390861e-08
Position 7739: 1.3317274038272098e-08
Position 5673: 1.0248391989283583e-08
Position 350: 3.364214695921206e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5214: 0.9922316114434707
Position 9409: 0.9231485377610582
Position 8751: 0.714627511311369
Position 797: 0.4848241974094432
Position 940: 0.3233825807473388
Position 9216: 0.19970894509260526
Position 8989: 0.18750770435648417
Position 1648: 0.18328279407386658
Position 5880: 0.18030624923118557
Position 8900: 0.16271601105877512
Position 5865: 0.13832733519528886
Position 5390: 0.11544425370112063
Position 8937: 0.11499567769570739
Position 5848: 0.10376846338497644
Position 8712: 0.06605894065331476
Position 5665: 0.05982698622832122
Position 1568: 0.05128251019153162
Position 886: 0.05049584505732496
Position 1744: 0.048023499577203185
Position 2894: 0.04606433983262175
Position 2987: 0.03879940437293409
Position 3613: 0.0327687891665025
Position 7774: 0.025318935947252992
Position 5796: 0.02458416871644986
Position 5741: 0.023228360096392404
Position 7862: 0.01440256922610893
Position 5520: 0.011909877398845858
Position 7090: 0.011801414494939466
Position 1467: 0.011596760477179103
Position 9006: 0.010492070848211887
Position 6118: 0.010220927839428075
Position 3122: 0.008455318063015105
Position 8656: 0.007890727376517371
Position 3384: 0.00777785512681972
Position 1403: 0.00720242323395578
Position 6962: 0.007115122268299644
Position 8592: 0.006926821996435145
Position 9220: 0.006547512396639917
Position 9443: 0.0061296993490055525
Position 8715: 0.006071886633189159
Position 3025: 0.0056512640534764165
Position 1579: 0.005582178236873127
Position 3458: 0.005417384159203653
Position 8618: 0.005343259982371693
Position 3832: 0.005298823010594766
Position 4287: 0.005107653605914183
Position 9548: 0.005096161020163818
Position 7739: 0.0050681096370728115
Position 3047: 0.004983443303374826
Position 6054: 0.0046381628448403205
Position 6063: 0.003901299124511778
Position 7778: 0.0037206262978536
Position 2724: 0.003593074835764194
Position 5912: 0.0033671686706449287
Position 1672: 0.003257141715073949
Position 9090: 0.003193707203669818
Position 6005: 0.002991193418153416
Position 238: 0.0028853048347682996
Position 583: 0.002761539628690902
Position 8843: 0.002674340341116279
Position 4412: 0.0025099986558008765
Position 9415: 0.0023604937210082383
Position 9016: 0.0023547734528811537
Position 5690: 0.002321190270845555
Position 1659: 0.0023204223770780475
Position 5897: 0.002312109011781424
Position 1981: 0.0020309572171609033
Position 8922: 0.002020692669573018
Position 2696: 0.0017095039082998527
Position 221: 0.0016402409120081622
Position 5517: 0.0013566188237244803
Position 5128: 0.0013564001084935301
Position 3542: 0.00135526124397979
Position 7559: 0.0013406416947424253
Position 5948: 0.0011851770780630213
Position 305: 0.0011604281212426017
Position 3341: 0.0010527568032712314
Position 8553: 0.0008216009374103698
Position 3143: 0.0007934085727307991
Position 4917: 0.000722721631776388
Position 399: 0.0006892371152886954
Position 3481: 0.0006644513717586324
Position 290: 0.0006437812870033953
Position 961: 0.0006142835493085809
Position 2655: 0.0006005284634516036
Position 1695: 0.0005779409397922982
Position 5571: 0.0005558095681020818
Position 9040: 0.0005464513379557837
Position 4332: 0.0005451103953416701
Position 5804: 0.0005234736487923467
Position 8911: 0.00048718636748259093
Position 986: 0.0004743143336789068
Position 1685: 0.0004720317007449684
Position 5080: 0.0004585677731310971
Position 8961: 0.00045595355894745965
Position 374: 0.00044798804817732885
Position 6056: 0.0004454812323355069
Position 1617: 0.0004184527376561892
Position 955: 0.0004074947611183018
Position 9440: 0.0003881226467140474
Position 1988: 0.00038622711621804213
Position 1505: 0.00037869475904632764
Position 5970: 0.0003488550980309541
Position 4188: 0.0003423535685684483
Position 8524: 0.00032247568786991263
Position 823: 0.000319837489738151
Position 8496: 0.0003111192237328686
Position 650: 0.00029569431263831453
Position 808: 0.0002941319659938962
Position 9102: 0.00029249603276860597
Position 2010: 0.0002838111158964994
Position 6281: 0.0002821764995073593
Position 1789: 0.0002803996992704511
Position 7743: 0.00028004540726900604
Position 4479: 0.0002737833986408667
Position 5591: 0.00026575797625257356
Position 6519: 0.000257847923771259
Position 717: 0.00023960796015832231
Position 4214: 0.00023509330565550163
Position 3643: 0.00023419112875747774
Position 3761: 0.00022445254486058448
Position 1782: 0.00021880910187818196
Position 2729: 0.00021531428108409378
Position 1477: 0.00019498778196258307
Position 6745: 0.00019153334517421695
Position 5707: 0.00018937390557189143
Position 5159: 0.00018297089005138496
Position 5522: 0.00017922475474280627
Position 3135: 0.00017568992649928664
Position 390: 0.0001744579105520782
Position 6714: 0.00014706839353130036
Position 841: 0.00013714430208937856
Position 450: 0.00013268716584034575
Position 3358: 0.00011430190959929591
Position 5577: 0.0001121955661195808
Position 2075: 0.00011156826000728618
Position 5414: 0.00010241349909158892
Position 8138: 0.00010201526984614164
Position 3164: 0.00010112962110270387
Position 307: 0.00010087264585147208
Position 7104: 9.581353467812289e-05
Position 1097: 9.517352401904957e-05
Position 771: 8.88128397954934e-05
Position 5524: 8.301658038528525e-05
Position 283: 8.285562552130678e-05
Position 900: 7.91737860230986e-05
Position 890: 7.874876825748114e-05
Position 832: 7.648026178167544e-05
Position 422: 7.499033915717588e-05
Position 6926: 7.257858898145617e-05
Position 478: 7.107518444603476e-05
Position 1623: 6.94951753352351e-05
Position 5633: 6.555604722305891e-05
Position 6157: 5.37204261140878e-05
Position 5543: 4.740711720419199e-05
Position 458: 4.6187504443083526e-05
Position 969: 4.423260560630254e-05
Position 5648: 3.631490039393095e-05
Position 1352: 3.6160407668331316e-05
Position 514: 3.60262640550906e-05
Position 736: 3.526099242350444e-05
Position 904: 3.4888735043160434e-05
Position 9513: 3.08509684729088e-05
Position 462: 2.9908267729625452e-05
Position 1337: 2.8552663359518263e-05
Position 1013: 2.6128167358536254e-05
Position 1256: 2.581679025058239e-05
Position 2600: 2.4316522995362565e-05
Position 5699: 2.0734848866372422e-05
Position 5421: 2.0559983067045202e-05
Position 973: 1.9620711577955493e-05
Position 544: 1.9491716491014654e-05
Position 758: 1.9371777952721246e-05
Position 847: 1.92569451026828e-05
Position 6291: 1.8194743465253976e-05
Position 5408: 1.783799988002029e-05
Position 996: 1.781516964722576e-05
Position 5247: 1.7796416533374033e-05
Position 101: 1.7696336006886717e-05
Position 1407: 1.694680812419389e-05
Position 199: 1.6870643273520327e-05
Position 137: 1.6324182132700064e-05
Position 967: 1.5777199338793158e-05
Position 2752: 1.4737309077052276e-05
Position 267: 1.3460821091294448e-05
Position 324: 1.2446854597810188e-05
Position 1553: 1.243879964845582e-05
Position 520: 1.1484374442831156e-05
Position 413: 1.0810550438354517e-05
Position 5529: 1.0503114686928088e-05
Position 748: 1.0068822245151107e-05
Position 614: 9.649205984397377e-06
Position 825: 8.173090559229218e-06
Position 590: 7.993343967942719e-06
Position 764: 7.900534859962576e-06
Position 1543: 7.84101377718921e-06
Position 3186: 7.1062333827014974e-06
Position 951: 6.829365442908521e-06
Position 1602: 6.523438473563036e-06
Position 516: 6.4860570294142105e-06
Position 1769: 6.342358494761939e-06
Position 204: 6.282921822400127e-06
Position 1299: 6.066178826784565e-06
Position 3370: 6.024898578874741e-06
Position 1444: 5.902983620334283e-06
Position 557: 5.528581741240136e-06
Position 2086: 5.367436999330925e-06
Position 907: 5.174610770346905e-06
Position 252: 4.944751480496759e-06
Position 963: 4.824732990050617e-06
Position 1056: 4.793459802504866e-06
Position 562: 4.637064933162235e-06
Position 3055: 4.481112498925786e-06
Position 5493: 4.3522668012280145e-06
Position 898: 3.893331868696554e-06
Position 256: 3.857396940560594e-06
Position 1792: 3.3452664434337905e-06
Position 657: 3.155487152157662e-06
Position 703: 2.5669682735235745e-06
Position 1796: 2.5206671683758927e-06
Position 1993: 2.370257951587521e-06
Position 6009: 2.3001424581872865e-06
Position 7146: 2.243794313094525e-06
Position 195: 2.1773776113322583e-06
Position 1357: 2.0899581790852614e-06
Position 1809: 2.0834252382079005e-06
Position 660: 2.0216381767802696e-06
Position 1510: 1.91132256261799e-06
Position 1313: 1.8084939004431499e-06
Position 97: 1.6510541418949796e-06
Position 4876: 1.5570447341592307e-06
Position 550: 1.4611773050763213e-06
Position 5756: 1.4240482354306747e-06
Position 1590: 1.3265129422591695e-06
Position 523: 1.2221649661121725e-06
Position 1331: 1.1867727573428643e-06
Position 104: 8.999146206431016e-07
Position 554: 7.955315033800312e-07
Position 1786: 7.639878420559001e-07
Position 697: 7.631760472861563e-07
Position 1964: 7.441807514980202e-07
Position 81: 7.404559113035464e-07
Position 3731: 7.034112944280754e-07
Position 340: 5.659660947058884e-07
Position 849: 5.289648302967819e-07
Position 330: 5.219220584832731e-07
Position 112: 5.215655435934244e-07
Position 250: 4.66163282490789e-07
Position 625: 4.61420161805849e-07
Position 653: 4.43688932657295e-07
Position 470: 4.2999748176846247e-07
Position 201: 4.2574160519901457e-07
Position 179: 4.125914163082409e-07
Position 1363: 3.4390995195976636e-07
Position 5924: 2.754120288052597e-07
Position 483: 2.2270927710985047e-07
Position 328: 1.794924081564715e-07
Position 315: 1.280296092722156e-07
Position 530: 1.1787679120182907e-07
Position 1053: 1.1187664000022098e-07
Position 144: 1.1173804817465326e-07
Position 692: 1.0646664868446716e-07
Position 695: 1.0200154296450147e-07
Position 1047: 9.950952113919224e-08
Position 760: 7.558433004336628e-08
Position 326: 6.546735392239595e-08
Position 1820: 4.575894862665014e-08
Position 109: 4.5413834023648404e-08
Position 5463: 1.666790447194627e-08
Position 1844: 1.653116335940508e-08
Position 1023: 1.5566914724270353e-08
Position 1233: 1.1892121278829712e-08
Position 158: 1.0977919231550783e-11
Position 166: 1.0307659850788684e-11
Position 345: 9.037404421828587e-12
Position 337: 8.428061395786428e-12
Position 146: 1.171058239159428e-12
