Gene = Etfa
Position 29658: 0.0005735236579991878
Position 17045: 0.0005060188426520828
Position 2964: 0.0004964018165659092
Position 18430: 0.0004781543863087824
Position 34930: 0.00047090461283665633
Position 20829: 0.0004447497807689996
Position 20546: 0.000408903073252099
Position 3914: 0.00039987078998510617
Position 382: 0.00039802570079432945
Position 1593: 0.00038301336880514243
Position 320: 0.000358950213806851
Position 33604: 0.00035694481818500606
Position 2231: 0.000354654425669614
Position 5471: 0.00034870522718265717
Position 31832: 0.00033125161801728016
Position 3523: 0.00032461161801886166
Position 1170: 0.00025120059879523495
Position 12843: 0.0002023905371312783
Position 802: 0.00016313497027470767
Position 698: 0.00015889537494264983
Position 3731: 0.00012054610649552085
Position 246: 0.00011380753902416832
Position 631: 0.00011001130112051722
Position 313: 9.826815108026389e-05
Position 402: 9.526336428051336e-05
Position 24974: 9.507244586337161e-05
Position 681: 8.965939834765809e-05
Position 27063: 7.792007496367408e-05
Position 4846: 7.74199295716186e-05
Position 350: 7.688281595568046e-05
Position 109: 6.981199140879362e-05
Position 3592: 6.460216582609694e-05
Position 3280: 6.346202452422291e-05
Position 25049: 6.312799256218295e-05
Position 344: 6.278632416735166e-05
Position 13331: 5.495785889577369e-05
Position 5218: 5.411143372897824e-05
Position 72: 5.033256522477098e-05
Position 1721: 4.8562980247303854e-05
Position 307: 4.8325889151282904e-05
Position 1879: 4.813918646756836e-05
Position 446: 4.7771555165194205e-05
Position 129: 4.629577681711613e-05
Position 3493: 4.599938654311552e-05
Position 4924: 4.359708741968115e-05
Position 4148: 3.802702860574325e-05
Position 3249: 3.696378792540986e-05
Position 3896: 3.39719909606242e-05
Position 2262: 2.9615152791323224e-05
Position 2527: 2.8409718178337738e-05
Position 2216: 2.3725419098394166e-05
Position 3760: 2.312599042797654e-05
Position 2244: 2.0991418464072695e-05
Position 17025: 2.0702865628769825e-05
Position 2186: 1.8851674080639376e-05
Position 1089: 1.7484643107324966e-05
Position 2209: 1.6860817356241532e-05
Position 4171: 1.6591161108796813e-05
Position 97: 1.315124535789952e-05
Position 1449: 1.286882982113904e-05
Position 30738: 1.2583169531758775e-05
Position 4389: 1.2141330995967552e-05
Position 3409: 1.1148448973613134e-05
Position 31783: 1.0585378011719348e-05
Position 18246: 1.0487333267773395e-05
Position 4210: 1.034154569758579e-05
Position 271: 6.955992438566201e-06
Position 217: 6.1217903694791925e-06
Position 329: 5.679975351793243e-06
Position 16716: 5.570734804652441e-06
Position 66: 3.725134222705259e-06
Position 26167: 3.0134215279107773e-06
Position 17314: 1.557494380867613e-06
Position 176: 1.2477111985470123e-06
Position 37: 7.545184248406317e-07
Position 112: 7.401432321422392e-07
Position 16693: 6.08994724857808e-07
Position 30636: 5.108397266609555e-07
Position 719: 4.135582851516478e-07
Position 672: 2.4960347043007664e-07
Position 797: 2.34227723320346e-07
Position 24817: 1.8204459103375835e-07
Position 659: 1.4327108740026202e-07
Position 47: 1.3423363335353673e-07
Position 716: 1.105624307174362e-07
Position 518: 1.1044792432491068e-07
Position 22: 1.0660216672227567e-07
Position 727: 8.448113536218108e-08
Position 29941: 3.3788261601208883e-08
Position 29975: 2.574987966702529e-08
Position 29945: 9.338539957807966e-09
Position 649: 2.2475711912674513e-09
Position 578: 1.6046113438068195e-09
Position 471: 1.326163536824372e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16419: 0.9835066039025127
Position 24732: 0.980875201872073
Position 29887: 0.9422001065942278
Position 16598: 0.8852591000383224
Position 23313: 0.8531315351710025
Position 12078: 0.7953113547666943
Position 25439: 0.6946289518484783
Position 26904: 0.38975880557544995
Position 44382: 0.33369033448049373
Position 21407: 0.266158558465052
Position 7341: 0.22760554358619944
Position 14039: 0.21324233093386336
Position 12099: 0.20000041565976007
Position 41252: 0.1917044361438182
Position 4815: 0.1755804646343786
Position 11096: 0.16306828621701636
Position 26680: 0.14683463169020838
Position 8774: 0.13155036125861602
Position 9920: 0.12435167152691622
Position 11723: 0.12396631177143387
Position 37587: 0.11868137762903933
Position 13866: 0.11323628912764255
Position 25244: 0.10806098938849044
Position 26432: 0.10687281872106981
Position 14090: 0.10631907723309478
Position 22993: 0.09541932682562473
Position 26846: 0.09286361337981174
Position 27130: 0.0718654664948066
Position 8355: 0.0647124410391405
Position 36233: 0.06398353128403945
Position 33455: 0.0636933459444851
Position 25406: 0.05951176364919336
Position 21427: 0.0593673481434485
Position 12549: 0.056930157999844626
Position 13713: 0.051787055340594204
Position 13614: 0.05129832134124522
Position 7363: 0.043842896739529014
Position 316: 0.04351121894514867
Position 20222: 0.042461664300009375
Position 7272: 0.03974145904021156
Position 41116: 0.039730777080833814
Position 23356: 0.03792256796966406
Position 21220: 0.03597047890474
Position 12395: 0.03574244098437905
Position 29844: 0.03505219083694661
Position 38370: 0.03483184328105153
Position 20020: 0.033051762937557475
Position 12323: 0.030695826006169158
Position 9242: 0.029613218632514836
Position 9893: 0.02898734532125446
Position 20188: 0.027180345360404173
Position 18972: 0.0243222369630878
Position 26795: 0.02428181017872822
Position 27134: 0.023659032527133923
Position 5446: 0.023017133630883948
Position 41613: 0.02165816125300697
Position 3895: 0.02153600268759962
Position 482: 0.020670571253554544
Position 8390: 0.020209740268125297
Position 36853: 0.01906267062933429
Position 12380: 0.0187803965045637
Position 26955: 0.0185915901677168
Position 36631: 0.018065203543315686
Position 25446: 0.01773589794770345
Position 11173: 0.017464507324554734
Position 7196: 0.017122744724302284
Position 27098: 0.017116529535305226
Position 37569: 0.01711368686052725
Position 26626: 0.017050629715682372
Position 445: 0.01690346557977752
Position 31512: 0.016551312682579537
Position 7417: 0.01618763061002046
Position 489: 0.016006188856726403
Position 25457: 0.01600569292135377
Position 30540: 0.015619427884877584
Position 7253: 0.015304475795968147
Position 37387: 0.014790605919994032
Position 30521: 0.013983810293958458
Position 9795: 0.013775680010490402
Position 9926: 0.012725383286243721
Position 33708: 0.012379396027894247
Position 16600: 0.012011343499767827
Position 9222: 0.011970614452438457
Position 35171: 0.011721803144822152
Position 9833: 0.011718394799789799
Position 7309: 0.011560325599063325
Position 8165: 0.011037073922519198
Position 9778: 0.01085145317533644
Position 26445: 0.009636927989573734
Position 36820: 0.009592565461856412
Position 12349: 0.009576154019747917
Position 8429: 0.00911605471969989
Position 32270: 0.008968988422461702
Position 23952: 0.008668957670063373
Position 4075: 0.008403216011592232
Position 12785: 0.008336378524341848
Position 26717: 0.007716771904132937
Position 24109: 0.007713913966155471
Position 26376: 0.007687881925292081
Position 12416: 0.007633177931272056
Position 965: 0.00747495369209558
Position 16630: 0.0071724670535045195
Position 33373: 0.007028688242070261
Position 7344: 0.006734032742163255
Position 12723: 0.006301851195506175
Position 26266: 0.006165502841478377
Position 34304: 0.006150786653004194
Position 2854: 0.005968871810975434
Position 26748: 0.005839466009706672
Position 12341: 0.005252421789789028
Position 25120: 0.00518363721567414
Position 13888: 0.0051291896238859856
Position 29822: 0.00479484158152964
Position 17980: 0.004608566028142964
Position 466: 0.004549517076941562
Position 25307: 0.004374182502949582
Position 19006: 0.004350707148828366
Position 3938: 0.004311971628026932
Position 25641: 0.004231569223693763
Position 16142: 0.003967436163836002
Position 25336: 0.0038809904214102287
Position 34363: 0.0037234946334819686
Position 34764: 0.0037101434536826942
Position 26751: 0.0035821240096738246
Position 17825: 0.003561671481477067
Position 1879: 0.003539943023891166
Position 4019: 0.003501502875563655
Position 3804: 0.00344502087149792
Position 5392: 0.0033077254229971057
Position 11127: 0.0032619082965881126
Position 8454: 0.003251297595373175
Position 18888: 0.0032108895336253798
Position 29261: 0.003200749414413005
Position 32380: 0.0031589191057008253
Position 28101: 0.003099634532355367
Position 25619: 0.0030216228841218697
Position 28081: 0.0030179364968683856
Position 33945: 0.0028918916817032713
Position 7173: 0.002740343650323047
Position 12824: 0.002670971627701752
Position 25216: 0.0025571968585569693
Position 21050: 0.0025334524736003723
Position 32758: 0.002498558591264118
Position 18008: 0.0024298028543397253
Position 25469: 0.002424886779165163
Position 26918: 0.002402092859304666
Position 28039: 0.0022760240437325954
Position 9371: 0.0022189254092132406
Position 23835: 0.0021907803828654497
Position 1164: 0.002141897200955195
Position 34227: 0.0020690259337739166
Position 29337: 0.002063253817211414
Position 1857: 0.002036315958638924
Position 31151: 0.0020137102010565917
Position 36022: 0.0019926147180032786
Position 33973: 0.0019432073241381926
Position 34573: 0.0019408755300309652
Position 36449: 0.0019051460969993564
Position 32190: 0.001881086289135699
Position 8685: 0.0018524139344314654
Position 35926: 0.0018184500562973493
Position 8090: 0.0018127085898470218
Position 1134: 0.0017416679118264866
Position 17944: 0.001734801278172998
Position 30049: 0.0017168718704393942
Position 29807: 0.0016468286220166915
Position 38595: 0.0016372636974722888
Position 31365: 0.0016067006070907934
Position 32210: 0.0015995404033715386
Position 5578: 0.0015179838476250122
Position 9162: 0.0015125243246664226
Position 24610: 0.0014779867734595648
Position 25705: 0.0014626549125475274
Position 16633: 0.0014173843589491762
Position 26412: 0.0013917184480263984
Position 31616: 0.0013814690735821852
Position 9393: 0.001364820048975882
Position 461: 0.00134357317006573
Position 25686: 0.001285567639982039
Position 20413: 0.0012553673581658363
Position 29146: 0.0012517590991847302
Position 35751: 0.0012484534971360958
Position 320: 0.001225546329454556
Position 23923: 0.0012052044247415396
Position 2863: 0.001179608447981929
Position 1913: 0.0011360053629352247
Position 2102: 0.0010676447233334745
Position 1221: 0.0010606675132068379
Position 27796: 0.0010574898385342596
Position 17262: 0.0010523620223489977
Position 33849: 0.0010512097709030274
Position 21199: 0.0010472087775126513
Position 15306: 0.0010336558741133777
Position 3784: 0.0010001188504698483
Position 15235: 0.0009941695417938889
Position 275: 0.0009757235816497732
Position 4044: 0.0009644525996820538
Position 28531: 0.0009230413127889221
Position 1274: 0.0009068409212983321
Position 33719: 0.0008892767085024321
Position 28682: 0.0008791537574355335
Position 26344: 0.000844814842645835
Position 37480: 0.0008122187254246814
Position 27062: 0.0008118550929964031
Position 1107: 0.0007861647381787352
Position 1204: 0.0007804647717660287
Position 27231: 0.0007373259063523833
Position 24443: 0.0007270919785119503
Position 3958: 0.0007107405659712805
Position 4819: 0.0006824899346316606
Position 37131: 0.0006664170025349472
Position 26995: 0.0006570828188823504
Position 24750: 0.0006396212512247377
Position 34698: 0.0006279634061110728
Position 4056: 0.0006008370128514506
Position 30064: 0.0005948528321479235
Position 24543: 0.0005826888055937199
Position 4679: 0.0005761608643269466
Position 29532: 0.0005735236579991888
Position 35490: 0.0005308910795664614
Position 2869: 0.0005041078304719932
Position 32148: 0.0004861009828924362
Position 2174: 0.00047633119131686863
Position 18343: 0.0004659775270418141
Position 1089: 0.0004613013327804119
Position 20647: 0.0004447497807689999
Position 281: 0.00043856055377714773
Position 27691: 0.0004378866366581766
Position 3338: 0.0004291840930801303
Position 26555: 0.0004102152253744642
Position 1491: 0.0003925690728809904
Position 30371: 0.00038895615243743977
Position 23989: 0.00037376601865393054
Position 30439: 0.0003513083217096325
Position 882: 0.00034092517364215204
Position 1238: 0.00032064672478595234
Position 1170: 0.0003202122983409372
Position 17377: 0.0003200729446534717
Position 2774: 0.00031522953746544535
Position 1033: 0.0003101554348114932
Position 5057: 0.00029843951821406634
Position 30805: 0.00028721540996296273
Position 16875: 0.00028568676515092586
Position 25483: 0.0002605433296378163
Position 516: 0.0002511946071037582
Position 25746: 0.00023356285147938018
Position 26502: 0.0002174208542126566
Position 30149: 0.00021025844789647588
Position 31379: 0.00020512355644527837
Position 17871: 0.00019945450605466793
Position 518: 0.00019769913898326578
Position 5323: 0.00019079237114508638
Position 17779: 0.00018744938451853487
Position 33413: 0.00017426565349940617
Position 33160: 0.0001713744364851783
Position 32441: 0.00016056250635390027
Position 3641: 0.00015971366097774895
Position 3913: 0.00015768087058471832
Position 565: 0.00015570991809110254
Position 34549: 0.0001507369763689366
Position 24902: 0.000148335083861794
Position 25648: 0.0001385162003546814
Position 1778: 0.00013461113908153722
Position 30888: 0.0001333976447305347
Position 530: 0.00012668798751477677
Position 16822: 0.00012365801064686513
Position 31310: 0.00011622275589217147
Position 1115: 0.00011270484931825659
Position 16792: 0.00011028124853492784
Position 2513: 0.00010626617013781408
Position 3180: 0.00010042581244963318
Position 1224: 9.735848587566023e-05
Position 31544: 9.467055312912875e-05
Position 329: 9.21790248491211e-05
Position 24516: 9.145697756135874e-05
Position 1929: 9.12382394583651e-05
Position 17282: 8.188954115659402e-05
Position 25666: 7.927853701853323e-05
Position 31782: 7.212646814585813e-05
Position 25149: 7.209228046602599e-05
Position 33294: 7.167233015738573e-05
Position 30115: 6.413082628150175e-05
Position 30181: 6.011351633727049e-05
Position 31565: 5.935911844412789e-05
Position 4101: 5.856066259272922e-05
Position 31267: 5.617371861682464e-05
Position 4988: 5.5862302074940726e-05
Position 13222: 5.495785889577374e-05
Position 27345: 5.471934599761153e-05
Position 25712: 5.2234032706400585e-05
Position 5111: 4.963407104561428e-05
Position 27763: 4.85280676187805e-05
Position 31329: 4.6135757787169296e-05
Position 25607: 4.218810426888078e-05
Position 18611: 3.7267942290800584e-05
Position 12461: 3.7022931600087185e-05
Position 30573: 3.6559293974164165e-05
Position 25881: 3.2863520669372194e-05
Position 5364: 3.0169949784576622e-05
Position 1535: 2.8378606227987476e-05
Position 1248: 2.5457602329324472e-05
Position 991: 2.544445770852509e-05
Position 3592: 2.113215770252839e-05
Position 751: 2.066458036155842e-05
Position 684: 1.920104276919972e-05
Position 1040: 1.836540358685422e-05
Position 570: 1.7848173703806817e-05
Position 26973: 1.7835273257627857e-05
Position 26580: 1.7269124158091384e-05
Position 30781: 1.6865478088735534e-05
Position 30164: 1.620682508276762e-05
Position 17707: 1.59446369521059e-05
Position 3342: 1.541609997933675e-05
Position 649: 1.4120195130999551e-05
Position 1503: 1.4072520865176263e-05
Position 29101: 1.3917112485443695e-05
Position 18316: 1.214932943649257e-05
Position 4250: 1.2141330995967552e-05
Position 2377: 1.165422240527402e-05
Position 1330: 1.1370486912473223e-05
Position 1890: 1.135606495147726e-05
Position 2642: 1.049100665996827e-05
Position 5021: 1.0269090656513322e-05
Position 3400: 9.81897176999692e-06
Position 2075: 9.706263617686907e-06
Position 2392: 9.338367901133997e-06
Position 25994: 9.074587016429018e-06
Position 24973: 8.623491216677921e-06
Position 2812: 7.987319913999209e-06
Position 3301: 7.743203637650223e-06
Position 3280: 7.4400381774348555e-06
Position 2725: 7.420023275249349e-06
Position 17010: 6.8873303621163645e-06
Position 25168: 6.425217604967626e-06
Position 1439: 6.395090326365164e-06
Position 3474: 6.06180472098731e-06
Position 27485: 5.521414545791911e-06
Position 2903: 4.687057855556958e-06
Position 17326: 4.68610562090041e-06
Position 4748: 3.753918138866605e-06
Position 1591: 3.449843241269871e-06
Position 26539: 3.4287328475357684e-06
Position 681: 3.3182338119278685e-06
Position 24564: 3.0782464616596293e-06
Position 27808: 2.9253414690272814e-06
Position 1218: 2.6885228976008866e-06
Position 16681: 2.6332261921772825e-06
Position 1574: 2.4379370102002168e-06
Position 350: 1.9566999621540528e-06
Position 25670: 1.8186123806796587e-06
Position 7488: 1.0934852015188945e-06
Position 26038: 5.739720348463965e-07
Position 26086: 4.75352470752775e-07
Position 25174: 3.7894031107001817e-07
Position 27170: 3.0216036887853364e-07
Position 25092: 2.8745913883085155e-07
Position 16840: 2.0835358601759374e-07
Position 3676: 5.490637799252049e-08
Position 18370: 2.752983047631453e-08
Position 17176: 2.2505036820904416e-08
Position 1795: 1.3490781456195729e-08
Position 2015: 1.2972304629331029e-08
Position 2819: 2.9621515219994327e-09
