Gene = Etfdh
Position 5970: 0.0068412243064976735
Position 14703: 0.005319536003166076
Position 19145: 0.005318285424116611
Position 21558: 0.005131616851731555
Position 5070: 0.005118636440877885
Position 18708: 0.004828916094587062
Position 17339: 0.004789448918739626
Position 14118: 0.0047757147416788975
Position 18974: 0.004639623917767074
Position 22416: 0.004611841767121872
Position 20108: 0.0044707357918618105
Position 24200: 0.00432558421398341
Position 20050: 0.004309484749505785
Position 17757: 0.003856099529581703
Position 10336: 0.0037846532430420962
Position 24436: 0.003335814506765642
Position 17213: 0.0033047335767483733
Position 16463: 0.0032414309608001
Position 292: 0.0031368340930536523
Position 8947: 0.0031276935414107487
Position 18317: 0.0030594475428980888
Position 3780: 0.0030547654444432566
Position 20538: 0.003039219796912289
Position 9775: 0.002732541364837125
Position 17668: 0.002710317801692011
Position 10411: 0.0025944753485707254
Position 5219: 0.0025572011115387434
Position 22156: 0.0025201202840048923
Position 17249: 0.002470944951617507
Position 19956: 0.0023993176516339644
Position 7069: 0.0023989102362042083
Position 9228: 0.0023959803883482223
Position 5958: 0.0023652295374316248
Position 10621: 0.00231657265570185
Position 12322: 0.002234303563480447
Position 17090: 0.0022043909544471178
Position 3740: 0.002169698455758753
Position 7104: 0.002162121510898567
Position 20439: 0.002045871245636571
Position 21633: 0.001944005449316273
Position 17386: 0.0019439317678892236
Position 14308: 0.0019341245600763626
Position 537: 0.0019046646284521212
Position 9122: 0.0018572254865100017
Position 19704: 0.001788686981206357
Position 6388: 0.001625446269442707
Position 17928: 0.0016234957578233533
Position 8992: 0.0016048115808626488
Position 2131: 0.0015370809233909452
Position 471: 0.001524890426091504
Position 15362: 0.0014432304537827618
Position 7403: 0.001434743093994807
Position 564: 0.0014293770267051905
Position 260: 0.0014282367389774698
Position 10379: 0.0014269341178491986
Position 15338: 0.0014171413809114445
Position 22651: 0.0014020460432874373
Position 17836: 0.0013517098887038171
Position 21786: 0.0013070996077291165
Position 9991: 0.0012956181442577315
Position 544: 0.0012728871539506236
Position 16858: 0.00127186965864271
Position 10024: 0.0012621041732444225
Position 12389: 0.0012331549406016866
Position 6084: 0.001221247746637125
Position 17106: 0.0012041775397835977
Position 20427: 0.0012016074544692517
Position 1658: 0.0011607634538247276
Position 1575: 0.0010255376656433976
Position 7359: 0.0009879370329308728
Position 19725: 0.0008303274753439242
Position 19212: 0.000826550536048708
Position 1726: 0.0008164759831498659
Position 20468: 0.0007908028473041194
Position 1654: 0.0007744988857974134
Position 17113: 0.0007602224560013656
Position 233: 0.0007418359516989605
Position 17081: 0.0007210219778243676
Position 1302: 0.0006813659185525898
Position 17464: 0.0006772954000198477
Position 642: 0.0006166389188622552
Position 5898: 0.0005900544757469157
Position 20191: 0.0005878180388688384
Position 9441: 0.0005874809717053058
Position 5919: 0.0005641235043393911
Position 20029: 0.0005610573313364756
Position 20345: 0.0004937418945624902
Position 14494: 0.0004688841731203619
Position 20709: 0.00045202209374125337
Position 16052: 0.00043025008989089477
Position 17042: 0.00042506843809905705
Position 1860: 0.00040969269362739675
Position 17616: 0.00040112997655854607
Position 528: 0.00038564603595245614
Position 20542: 0.00037054157689854635
Position 18476: 0.0003604897408384927
Position 5757: 0.0003516864350023178
Position 332: 0.000350212371992219
Position 17125: 0.0003424325055384441
Position 18828: 0.0003373171235316512
Position 254: 0.0003321616382348893
Position 6615: 0.0003011543288980521
Position 1687: 0.0002678351083594907
Position 19829: 0.0002640482605116317
Position 17960: 0.0002617241432230866
Position 1339: 0.00025734221041626495
Position 1382: 0.0002278907263748387
Position 17132: 0.00022646169082143932
Position 3718: 0.0002189262115302402
Position 7304: 0.0002143924135638913
Position 18409: 0.0002126921411592792
Position 15409: 0.00021180674399089156
Position 1196: 0.0002056998238504987
Position 7030: 0.00019848432218450333
Position 492: 0.0001930608526473293
Position 478: 0.00018776881884874293
Position 372: 0.0001812103122844961
Position 14943: 0.00018008467755110228
Position 1637: 0.0001704280087046249
Position 19148: 0.00016032320847803245
Position 1334: 0.0001570351663977071
Position 1184: 0.0001476017309311657
Position 1249: 0.00012971120999872175
Position 5507: 0.00011326441675493811
Position 20247: 9.218856401981948e-05
Position 2175: 7.946251073843845e-05
Position 434: 7.344662352138532e-05
Position 2146: 7.25910694200345e-05
Position 20774: 5.7535726247724757e-05
Position 4966: 5.041723407483542e-05
Position 17129: 4.29180028595575e-05
Position 1702: 4.082426185811209e-05
Position 16714: 3.662738971017411e-05
Position 4461: 3.492828785937345e-05
Position 16771: 3.4016784976313674e-05
Position 10248: 3.3061073851367344e-05
Position 2748: 2.9064015968420808e-05
Position 236: 2.7704376887103314e-05
Position 2719: 2.018017571828929e-05
Position 5955: 1.9195801255389113e-05
Position 927: 1.859612993979472e-05
Position 17729: 1.7323082956867284e-05
Position 16632: 1.698458299850536e-05
Position 17346: 1.5347600393535792e-05
Position 19150: 1.4235218948984858e-05
Position 19117: 1.3501562366022471e-05
Position 4979: 1.335477418324628e-05
Position 6971: 9.990487521781885e-06
Position 350: 9.821937439518489e-06
Position 2303: 9.205401660666875e-06
Position 17624: 8.604883894878511e-06
Position 2460: 6.9731533408998236e-06
Position 1074: 6.255940613369891e-06
Position 5791: 5.016610107090345e-06
Position 2318: 4.5052510547080285e-06
Position 2429: 4.383369170728974e-06
Position 16678: 4.303802130679676e-06
Position 19262: 4.228837614606137e-06
Position 375: 3.4114813591616424e-06
Position 17256: 2.790591339210857e-06
Position 17045: 2.525916386434374e-06
Position 832: 2.3504823048311337e-06
Position 872: 2.186629326132241e-06
Position 731: 2.1819813935307464e-06
Position 378: 1.9227853107495495e-06
Position 3113: 1.8171116523934515e-06
Position 241: 1.7970693818881963e-06
Position 6002: 1.5349466601305705e-06
Position 17400: 1.3983353686749413e-06
Position 1058: 9.288072148950282e-07
Position 3307: 9.242562640570976e-07
Position 1077: 9.029923424614552e-07
Position 7262: 8.696419393539108e-07
Position 17177: 8.367562840620072e-07
Position 930: 6.528317192945853e-07
Position 17170: 5.987487076428639e-07
Position 1013: 5.060548584700034e-07
Position 3255: 3.4120973345523876e-07
Position 607: 3.345776022963078e-07
Position 1765: 2.9606916724072843e-07
Position 17708: 2.944658419174115e-07
Position 881: 2.917442349809288e-07
Position 984: 2.739883671909889e-07
Position 17761: 2.470100480194678e-07
Position 875: 2.203374073979962e-07
Position 1481: 2.159622205295417e-07
Position 1817: 2.0415035791653238e-07
Position 1613: 1.9074911853548651e-07
Position 164: 1.8328907426066557e-07
Position 17138: 1.559644320995952e-07
Position 1786: 1.5422063363037132e-07
Position 1707: 1.5411324218986638e-07
Position 124: 1.4733239238845077e-07
Position 1870: 1.377062635843385e-07
Position 670: 1.3387760631975433e-07
Position 152: 1.0494562962976971e-07
Position 121: 9.87003924933447e-08
Position 2404: 6.75768866411988e-08
Position 807: 5.933256325189876e-08
Position 148: 5.7182322236137386e-08
Position 181: 5.684698344418927e-08
Position 184: 4.38807073913351e-08
Position 406: 3.9495924393504946e-08
Position 757: 3.172146470854144e-08
Position 1447: 2.345596640455098e-08
Position 127: 1.7071099183953827e-08
Position 171: 1.0081306818804042e-08
Position 192: 8.9155083916229e-09
Position 382: 7.545767414022586e-09
Position 189: 5.569404060163106e-09
Position 2348: 5.399488201733475e-09
Position 166: 1.7424697732385179e-09
Position 2281: 1.6392180797651003e-09
Position 129: 1.3714651168744989e-09
Position 391: 7.654986189339025e-10
Position 575: 4.1333390279743933e-11
Position 577: 3.5623269764931034e-11
Position 1948: 2.7436390211530324e-11
Position 648: 9.850349428560954e-12
Position 572: 1.5147723097438048e-13
