Gene = 2410002F23Rik
Position 1512: 5.7509020506011996e-05
Position 211: 5.7491509612686966e-05
Position 803: 5.1341181209594844e-05
Position 1417: 3.567319101507684e-05
Position 96: 3.533915863024636e-05
Position 273: 3.461756888129308e-05
Position 11: 3.328757453033179e-05
Position 1376: 3.30499133643212e-05
Position 2424: 3.13565165708758e-05
Position 1174: 2.631225213320201e-05
Position 188: 2.4647609900697515e-05
Position 253: 2.1457103375134863e-05
Position 1764: 2.114891861799302e-05
Position 174: 1.4536620614452796e-05
Position 56: 1.0977920906109707e-05
Position 80: 7.399772719163983e-06
Position 364: 5.934424720004978e-06
Position 701: 5.847836464622252e-06
Position 775: 5.672571826520382e-06
Position 525: 5.570995598094239e-06
Position 616: 1.847509307396494e-06
Position 330: 1.7494866048909267e-06
Position 557: 1.5689290723762746e-06
Position 770: 1.4436835714605876e-06
Position 106: 1.34024758752032e-06
Position 665: 1.197675799562487e-06
Position 69: 8.308036066897136e-07
Position 119: 8.157219574820331e-07
Position 659: 8.073113568494124e-07
Position 492: 3.7641032892906914e-07
Position 863: 3.7309504181127035e-07
Position 503: 3.3857051152076856e-07
Position 614: 3.154492529634326e-08
Position 640: 3.0386790539000554e-08
Position 576: 2.204947488274406e-08
Position 731: 1.120819839981077e-08
Position 555: 1.0940689173789955e-08
Position 994: 1.0709293479725629e-09
Position 469: 2.4023442423334964e-10
Position 467: 1.9446799246357355e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3586: 0.6236767472439835
Position 2179: 0.4325998085144674
Position 3890: 0.37233368227174796
Position 515: 0.32087410660101207
Position 528: 0.23954356566153714
Position 3148: 0.17339156856078797
Position 3298: 0.17189268164288363
Position 2512: 0.1449500408205602
Position 3829: 0.06946164391530053
Position 5450: 0.06308207879364144
Position 1187: 0.05998393939894085
Position 1529: 0.05711352358286994
Position 586: 0.050338728065277394
Position 3187: 0.04806760305887687
Position 3431: 0.04511654694449462
Position 1359: 0.044764832291934765
Position 1386: 0.04211897472644924
Position 1135: 0.03722855829840898
Position 449: 0.03439948000482129
Position 492: 0.029047095442046353
Position 375: 0.02870085154186765
Position 4889: 0.024538589737158892
Position 4769: 0.02236219882793252
Position 2819: 0.019273428565328075
Position 3618: 0.018892265252624288
Position 3130: 0.0184871768719722
Position 3097: 0.015962946408533896
Position 4941: 0.01511472615739363
Position 4288: 0.014016332038250605
Position 5487: 0.013961939359985291
Position 4229: 0.013575331040737692
Position 2670: 0.013571593520152801
Position 3789: 0.012875305506349242
Position 4550: 0.01220166877326497
Position 4181: 0.011465497965770137
Position 4677: 0.0101406372403487
Position 1317: 0.008750031814926897
Position 3470: 0.00872399875288798
Position 4368: 0.00867729947466108
Position 3870: 0.008583941895173433
Position 2544: 0.007182089713043322
Position 1202: 0.00655236536225827
Position 4365: 0.006020157134131291
Position 3687: 0.005975328237827903
Position 498: 0.005265698971538352
Position 4389: 0.004880827834669687
Position 325: 0.00486125814890354
Position 4046: 0.00467890672109997
Position 1337: 0.004568058264593105
Position 897: 0.004410716017977303
Position 5265: 0.0044025998972454265
Position 3980: 0.004264645278842827
Position 2731: 0.0041931339208873646
Position 2607: 0.00392250419094767
Position 1428: 0.0038220516057577967
Position 5316: 0.0036961406809781524
Position 285: 0.0036955390110347064
Position 808: 0.003288693207022968
Position 2223: 0.0030439568082362865
Position 2676: 0.0026502216516920744
Position 4268: 0.002599571844197852
Position 625: 0.002436632320989902
Position 4468: 0.0023500920516690005
Position 1878: 0.0021800121196116286
Position 5392: 0.0020935499061743895
Position 2491: 0.0020227983789505317
Position 5045: 0.0019150947608491458
Position 691: 0.0018892336352828584
Position 168: 0.0018030628776740498
Position 1417: 0.0015970104582151451
Position 1158: 0.0014568817343605473
Position 1764: 0.0014240304050714937
Position 4611: 0.00141081609849461
Position 3748: 0.0014064000173920615
Position 5343: 0.001356384406042052
Position 3938: 0.0013109830737834283
Position 3171: 0.0012177734741465611
Position 2483: 0.0012068585476766223
Position 1676: 0.001107920764709918
Position 4205: 0.0010709098525650699
Position 4437: 0.001064811450737441
Position 3914: 0.000977556098134117
Position 5507: 0.0009757183839717866
Position 2575: 0.0009616832077069339
Position 271: 0.0009587350096928364
Position 5460: 0.0008788027182777486
Position 2538: 0.0008741501732779578
Position 3902: 0.00086765490530019
Position 4043: 0.0008358233886245728
Position 4410: 0.0008135687093347301
Position 4094: 0.0007842325916501712
Position 2278: 0.0006932170344262935
Position 4418: 0.0006919837866397465
Position 3805: 0.0006028672251430975
Position 181: 0.0005908591646217997
Position 1446: 0.0005852069648517564
Position 1635: 0.0005602558000719339
Position 3455: 0.0005465167221056222
Position 3271: 0.0005316764158060741
Position 353: 0.0005289695096135287
Position 2077: 0.0005039196151759263
Position 2150: 0.0004984884961636011
Position 3337: 0.0004955967562579127
Position 1235: 0.0004912483280022064
Position 1362: 0.0004667040732682145
Position 619: 0.0004454256262760221
Position 979: 0.00044021353013564015
Position 778: 0.0004270693620316721
Position 4434: 0.00040608317496331956
Position 3105: 0.0003802534389204247
Position 230: 0.0003741169624993699
Position 765: 0.0003108851597967669
Position 648: 0.0003071800601006397
Position 604: 0.0003050005502836729
Position 2059: 0.00025784178901934045
Position 3399: 0.00025750912646438015
Position 456: 0.00020474398998426225
Position 607: 0.00020365445980763476
Position 2156: 0.00018524258383124936
Position 3984: 0.0001814643763230233
Position 1410: 0.0001714624713929574
Position 2099: 0.0001568282211259534
Position 2389: 0.00014779647406891962
Position 2137: 0.00013372524208715827
Position 1512: 0.0001304472654955896
Position 1453: 0.00012929015060065562
Position 1167: 9.942136839685356e-05
Position 1146: 8.650334391915709e-05
Position 694: 8.403995996495722e-05
Position 596: 8.237860019712357e-05
Position 1342: 7.583662569345199e-05
Position 983: 6.40426382411758e-05
Position 743: 6.38160617252458e-05
Position 477: 6.12851458019247e-05
Position 1925: 5.620354319899159e-05
Position 4491: 5.135166210139442e-05
Position 655: 4.252217415697187e-05
Position 2266: 4.1878190514415124e-05
Position 2192: 3.5767647149154806e-05
Position 1725: 2.2194126774651562e-05
Position 1715: 1.7698315952156953e-05
Position 1369: 1.5832306371286397e-05
Position 1719: 1.3146696830297992e-05
Position 817: 1.031167997998149e-05
Position 1170: 9.398057016698787e-06
Position 1542: 8.22595130190689e-06
Position 1345: 7.656560098069122e-06
Position 992: 4.047029459649118e-06
Position 688: 2.029288793578928e-06
Position 1105: 1.701122771281144e-06
Position 659: 1.6876088825429341e-06
Position 670: 1.1903835066779446e-06
Position 335: 7.194894381910185e-07
Position 640: 7.084304881246223e-07
Position 139: 6.434274041636194e-07
Position 1102: 3.209668103183409e-07
Position 724: 2.996755349102488e-07
Position 460: 2.3798799820780264e-07
Position 794: 1.8278882791889881e-07
Position 1219: 5.7219174093265084e-08
Position 698: 2.8512658585086574e-08
Position 1215: 1.849155674160993e-08
Position 106: 4.0604310655772284e-09
Position 716: 2.872877625801922e-09
Position 86: 2.1731198646748743e-09
Position 91: 2.0830387978086744e-09
