Gene = Dpm3
Position 5070: 5.0419113688656145e-05
Position 676: 4.7708886124541736e-05
Position 1340: 4.68222313016352e-05
Position 1821: 4.668024103175062e-05
Position 4839: 4.545177786339446e-05
Position 1422: 4.4753502198091804e-05
Position 2421: 4.432278976810954e-05
Position 1714: 4.393153127424921e-05
Position 1673: 3.841022828863358e-05
Position 834: 3.372373846113949e-05
Position 431: 3.2962405222840994e-05
Position 2945: 3.2657542175191464e-05
Position 2663: 3.1732382265269176e-05
Position 1845: 3.084087623476021e-05
Position 2779: 3.073930431003899e-05
Position 1812: 2.9962274053686583e-05
Position 1356: 2.7491046814884985e-05
Position 1866: 1.937235741336406e-05
Position 3282: 1.8625758957753102e-05
Position 2023: 1.7965062886522743e-05
Position 1973: 1.682297426216141e-05
Position 2116: 1.5503430040069253e-05
Position 1286: 9.124558136152571e-06
Position 1600: 8.653405039634472e-06
Position 420: 7.890750227365563e-06
Position 716: 7.471848626071567e-06
Position 1852: 7.05189283523356e-06
Position 1889: 6.565256965328952e-06
Position 1513: 5.609037498424326e-06
Position 1082: 3.0235112976556447e-06
Position 1499: 2.7311465964335763e-06
Position 1457: 2.3746141063223462e-06
Position 1426: 1.4101211787205047e-06
Position 1702: 1.3395852060503544e-06
Position 2522: 1.3274169025786282e-06
Position 1011: 1.0728076606762762e-06
Position 1352: 1.0007053797412167e-06
Position 2816: 5.271009148778149e-07
Position 754: 1.6333749758606242e-07
Position 986: 1.357828594611593e-07
Position 857: 1.158584582198084e-07
Position 1198: 1.0575923427473069e-07
Position 2226: 8.133816911996425e-08
Position 327: 7.685901749713168e-08
Position 2643: 7.466877460137573e-08
Position 2058: 4.726218624222375e-08
Position 1056: 4.1442628056902856e-08
Position 238: 3.965265501308906e-08
Position 1428: 3.874880372400858e-08
Position 881: 3.3609848101720325e-08
Position 245: 2.5192865804368324e-08
Position 1487: 2.3543669602197557e-08
Position 845: 1.849482571005376e-08
Position 995: 1.757651324100858e-08
Position 136: 1.609408549394383e-08
Position 768: 1.3462057129916615e-08
Position 1448: 1.3130096183639593e-08
Position 1089: 1.218983851351146e-08
Position 344: 1.1091080756840024e-08
Position 1189: 1.0501775133829404e-08
Position 762: 9.747112745208778e-09
Position 988: 8.646003252009998e-09
Position 207: 7.4048140169269495e-09
Position 816: 6.069127143738903e-09
Position 408: 4.632739191181499e-09
Position 356: 3.7095980271313804e-09
Position 221: 3.544970504852173e-09
Position 217: 2.4924363525298415e-09
Position 1063: 1.5351418652497021e-09
Position 187: 1.0318750898832643e-09
Position 191: 1.0271247898448196e-09
Position 140: 7.986429093037736e-10
