Gene = Cspg5
Position 1916: 0.0005769430457993578
Position 12465: 0.0005508571246406155
Position 774: 0.00044427151326229187
Position 2126: 0.00035949480766880046
Position 8686: 0.00034931579195304524
Position 222: 0.0003375018697876245
Position 94: 0.00032797075319562774
Position 1438: 0.00029909295568857346
Position 11643: 0.00026441001478282993
Position 1993: 0.00024697565536125753
Position 8354: 0.00022250988390324473
Position 9331: 0.0002152918365063605
Position 944: 0.00018477120772920395
Position 8654: 0.00015720822240776526
Position 201: 0.00013971974001616592
Position 138: 0.00013293039599822365
Position 863: 0.00013142702541011904
Position 8051: 0.00012356915614475928
Position 9099: 0.00011926094959509337
Position 2158: 0.00011504777074110119
Position 1048: 0.00011491063919536992
Position 10693: 0.00011374856656026528
Position 2282: 0.00010237351109950772
Position 57: 0.00010073355974141538
Position 838: 9.65800771181723e-05
Position 8864: 8.913877002938063e-05
Position 8179: 7.315095754331801e-05
Position 1334: 6.447210124073212e-05
Position 6673: 6.356103095328512e-05
Position 2088: 5.529880359391522e-05
Position 953: 5.4659208299513834e-05
Position 2295: 5.3838234061097105e-05
Position 1987: 5.212264704555998e-05
Position 959: 4.8371695965656086e-05
Position 1317: 4.760737862401992e-05
Position 897: 4.6166167966571605e-05
Position 9018: 4.357735150600317e-05
Position 909: 2.7228355083553263e-05
Position 61: 2.2924273419641104e-05
Position 294: 1.989362052174189e-05
Position 8301: 1.886892480117149e-05
Position 7930: 1.8863092132866846e-05
Position 262: 1.3267040064300261e-05
Position 676: 1.1972383775291085e-05
Position 142: 8.311108870399458e-06
Position 653: 8.148376539172222e-06
Position 1004: 7.644961454030036e-06
Position 264: 7.636004787151008e-06
Position 2573: 7.430995128327102e-06
Position 4189: 3.247945710208372e-06
Position 3966: 2.868233849594875e-06
Position 926: 2.818165548708793e-06
Position 601: 2.2829501449208934e-06
Position 336: 1.2634831759659055e-06
Position 2578: 6.661311624282681e-07
Position 1077: 6.150445431550163e-07
Position 338: 5.140731855369051e-07
Position 2955: 4.311248024774655e-07
Position 665: 4.248563252972531e-07
Position 548: 3.379009982830437e-07
Position 485: 3.0126376185069e-07
Position 468: 2.903320297414975e-07
Position 599: 1.5979077087683135e-07
Position 463: 9.176504240157788e-08
Position 814: 1.3641660834149782e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12361: 0.9745721638319589
Position 7175: 0.8987098719571966
Position 18276: 0.8043433887780855
Position 2511: 0.6194212184856659
Position 18575: 0.5214316993919444
Position 3392: 0.5071273308927344
Position 11070: 0.36288244269501213
Position 8523: 0.356667122505158
Position 8948: 0.2740828939342279
Position 3433: 0.20761672834453537
Position 3607: 0.2060626834904827
Position 12602: 0.20587240040443353
Position 3886: 0.09071995317087483
Position 7242: 0.08515686886983681
Position 6752: 0.0812132805108703
Position 482: 0.0811738701717797
Position 15416: 0.06794100517607164
Position 6775: 0.06370145626174617
Position 10777: 0.06331403630978379
Position 15182: 0.05802987030874016
Position 6535: 0.051070713662283856
Position 837: 0.04648868193687366
Position 1136: 0.04262596258922321
Position 8859: 0.037898199153207204
Position 1171: 0.03730455318824431
Position 8773: 0.0365946500659407
Position 3453: 0.03394331786134473
Position 10807: 0.032224682309662446
Position 17148: 0.03172627339534373
Position 7317: 0.028477231584938187
Position 1168: 0.026005141940659074
Position 14881: 0.025609225067066674
Position 18502: 0.02518766486028615
Position 7320: 0.023722124175058003
Position 18667: 0.023686795413523573
Position 8493: 0.02365976467596923
Position 15322: 0.023043951210798715
Position 6538: 0.02132284841674537
Position 11040: 0.019855263086617374
Position 3332: 0.018598840645167404
Position 9746: 0.01817316054007345
Position 1796: 0.0173171909808556
Position 10792: 0.01667025326279358
Position 15040: 0.016396909267008212
Position 15673: 0.014068542989913588
Position 3005: 0.01062468115265419
Position 308: 0.010169289915215821
Position 1969: 0.010137597430678902
Position 12824: 0.009649255328794471
Position 4058: 0.008003310945049554
Position 9641: 0.007195247267653535
Position 14040: 0.007095430127549622
Position 6992: 0.006966769504751958
Position 15238: 0.006808285350926828
Position 3060: 0.006598368716770581
Position 9609: 0.006495360388557714
Position 12781: 0.0061099054631777
Position 12696: 0.005797499087342665
Position 4702: 0.004998225052734333
Position 14708: 0.004952791731393766
Position 519: 0.004907054770988259
Position 2042: 0.004856534499445094
Position 3251: 0.004828726883329341
Position 3508: 0.004726737543799405
Position 3114: 0.004594744257176922
Position 3246: 0.0045707116072426675
Position 6154: 0.004506399257859061
Position 8561: 0.004496504749696608
Position 8540: 0.004453072579377442
Position 1986: 0.004171009797831524
Position 3998: 0.004077034026931632
Position 2523: 0.003929691751484366
Position 6179: 0.003918527322594416
Position 686: 0.0035991683469052704
Position 493: 0.0035749979826853076
Position 13031: 0.0035365056327559927
Position 6086: 0.003441027408471975
Position 14152: 0.003318317256985007
Position 3255: 0.003123907625120877
Position 7335: 0.0031169258822142686
Position 13239: 0.0030291786293894177
Position 18530: 0.0026039828613701847
Position 9670: 0.0025826386395688176
Position 935: 0.002294093303145488
Position 2436: 0.0022793359448629903
Position 8543: 0.0021768899929320755
Position 12684: 0.0021203036746901545
Position 344: 0.0018005165899221541
Position 2456: 0.0017840693705808205
Position 4698: 0.001745229819266421
Position 3924: 0.00170992743106523
Position 552: 0.0017079735453493928
Position 13691: 0.0016844320617210825
Position 1518: 0.0016077479742925382
Position 1742: 0.0015946721232912146
Position 2425: 0.0015728902493089359
Position 13154: 0.0013833106663181714
Position 8276: 0.0013065284184318859
Position 237: 0.0011610437816856254
Position 2206: 0.000988098849798859
Position 3272: 0.0009461246760835513
Position 14549: 0.000925719161717565
Position 9989: 0.000921855892875339
Position 8721: 0.0008961822590172174
Position 15214: 0.0008949821130612868
Position 1802: 0.0008476260811903717
Position 2303: 0.0008198124836463208
Position 689: 0.0007641239090471797
Position 18504: 0.0007442552004586156
Position 1673: 0.0007248096561843141
Position 8218: 0.0006878959568449469
Position 1830: 0.0006798518996911529
Position 1547: 0.0006028495945879863
Position 16355: 0.0005939074003428722
Position 3938: 0.0005576194436907368
Position 14650: 0.0005414934564336915
Position 2405: 0.00046526598383868844
Position 1618: 0.00044000573760502305
Position 14395: 0.00043563520862366476
Position 201: 0.00043452326468246575
Position 1460: 0.00043091384139191735
Position 1748: 0.0004308828775092542
Position 1992: 0.00042864506185605756
Position 13360: 0.0004276662658996984
Position 4022: 0.0004101878427773655
Position 2224: 0.0004021668830733612
Position 453: 0.0003968946343820886
Position 3612: 0.00039261973944865956
Position 15575: 0.0003884412327474633
Position 279: 0.00036477029301627595
Position 1084: 0.00035320193878481457
Position 8569: 0.00030280848464066403
Position 327: 0.0003018408437795342
Position 13192: 0.00029983919799639905
Position 1378: 0.0002805837170780653
Position 13526: 0.00027344929077633285
Position 10601: 0.00027052789135303333
Position 11539: 0.0002644100147828297
Position 12518: 0.00026240172099568286
Position 14837: 0.0002513525945839805
Position 2444: 0.0002465832575474226
Position 12607: 0.000234638764429784
Position 504: 0.00022655698699483516
Position 262: 0.00022118621721015932
Position 1104: 0.00021081617717065828
Position 12162: 0.00020002343457347033
Position 1860: 0.00018780174186292425
Position 3248: 0.00017039975804400835
Position 9304: 0.00015445244677291903
Position 3258: 0.0001494883377960015
Position 13195: 0.0001480541044300557
Position 1229: 0.00014370102859975718
Position 9183: 0.00014038356877878465
Position 1625: 0.00012593058339123567
Position 8460: 0.00011679564976049939
Position 1543: 0.00011428615840215322
Position 1915: 0.00011165741726816682
Position 988: 0.00010985238816873114
Position 777: 0.00010674904829831781
Position 384: 0.00010272169650793112
Position 9260: 9.473405690594054e-05
Position 1089: 9.422553092269743e-05
Position 3642: 9.121763917822899e-05
Position 8103: 8.453953784811766e-05
Position 751: 8.208825168086323e-05
Position 909: 7.518138915493776e-05
Position 316: 7.46917150248772e-05
Position 7793: 7.241121924459521e-05
Position 7879: 7.002102903303092e-05
Position 515: 6.27713511335125e-05
Position 11300: 6.091824991518665e-05
Position 953: 5.300818885116509e-05
Position 972: 5.284155719618712e-05
Position 1177: 5.147820668244859e-05
Position 2251: 4.044765734749433e-05
Position 703: 3.917577549306431e-05
Position 2414: 3.6552245093118284e-05
Position 1594: 3.4762375757287824e-05
Position 10030: 2.3192992550229117e-05
Position 1111: 2.3167894065926247e-05
Position 570: 2.2432708646068622e-05
Position 276: 1.8739518015307937e-05
Position 3693: 1.794483669183298e-05
Position 527: 1.7401055189316236e-05
Position 641: 1.5697723048583564e-05
Position 3655: 1.4901568546708819e-05
Position 559: 1.2645029386007567e-05
Position 623: 3.8072818682550935e-06
Position 242: 3.181249835790902e-06
Position 596: 2.804586687235677e-06
Position 998: 2.108840204714582e-06
Position 917: 1.997485354682194e-06
Position 867: 1.8725332110972059e-06
Position 626: 1.850444020565708e-06
Position 207: 1.8351445745915783e-06
Position 2560: 1.8078533874679447e-06
Position 611: 1.6636516136715228e-06
Position 846: 1.0401474290274951e-06
Position 4158: 8.24539025603929e-07
Position 4110: 7.928392379501723e-07
Position 589: 7.503965222733799e-07
Position 591: 6.605733176466626e-07
Position 630: 6.355663576830892e-07
Position 1297: 5.373474624448224e-07
Position 1645: 4.591279251434591e-07
Position 285: 4.487741647428953e-07
Position 222: 3.177811151550285e-07
Position 873: 3.079605873182301e-07
Position 534: 2.957203530016023e-07
Position 733: 2.8485788559947145e-07
Position 853: 2.3457782797367417e-07
Position 1309: 2.235110416214627e-07
Position 181: 1.6631210192851634e-07
Position 2805: 1.5375379908782834e-07
Position 2816: 1.268555054318783e-07
Position 148: 1.2649787614042766e-07
Position 637: 1.0106916685564072e-07
Position 421: 9.904345031397542e-08
Position 9567: 8.013262423616547e-08
Position 850: 7.010993757781579e-08
Position 2772: 6.410150016982713e-08
Position 425: 5.968974125582923e-08
Position 393: 5.7410185369614e-08
Position 403: 3.113405608035735e-08
Position 138: 2.5869984144051572e-08
Position 529: 2.176903250739041e-08
Position 599: 1.86664034681886e-08
Position 161: 6.8662896944692154e-09
Position 152: 6.835522358521682e-09
Position 111: 4.096284950515722e-09
Position 168: 3.1955894732244394e-09
Position 788: 1.3733586973777422e-09
Position 798: 6.851150705669689e-10
Position 116: 2.749505111129403e-10
Position 397: 2.4270789176102316e-10
Position 395: 1.5682046933422255e-10
Position 89: 6.525822359532901e-11
Position 94: 5.23705631058918e-11
Position 120: 5.301456742884965e-12
Position 123: 4.389956769944404e-12
