Gene = 4933406M09Rik
Position 3336: 4.0800222810525285e-06
Position 3748: 1.8653928347618382e-06
Position 3269: 1.7239600598812971e-06
Position 672: 1.0810922263382098e-06
Position 1538: 8.583851797457563e-07
Position 510: 8.190895786190062e-07
Position 194: 7.286445935818069e-07
Position 1133: 7.213760887276072e-07
Position 1214: 6.483990558707022e-07
Position 1374: 6.438769948363687e-07
Position 576: 3.40262962655034e-07
Position 245: 3.204859378573298e-07
Position 703: 1.770973541994403e-07
Position 1501: 1.6794500659271385e-07
Position 1073: 1.6790278332638935e-07
Position 969: 1.6412180034735027e-07
Position 1006: 1.639407916724606e-07
Position 939: 1.560708485980942e-07
Position 501: 1.4813131923431182e-07
Position 1049: 1.0916175462105498e-07
Position 1720: 7.935855165869237e-08
Position 523: 1.3845314941145383e-08
Position 426: 1.383546297325716e-08
Position 3351: 1.8113084306891548e-09
Position 487: 8.174243666102386e-10
Position 445: 4.576014089796516e-10
Position 579: 3.7691954148680337e-11
Position 698: 1.556775247728954e-11
Position 649: 1.0978017103088314e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1934: 0.5637234702157696
Position 3849: 0.39522457675599654
Position 2539: 0.20060579239191678
Position 3131: 0.18279630466379515
Position 2743: 0.15722569996197314
Position 2825: 0.11861910659446728
Position 2372: 0.10926314104082552
Position 3876: 0.07025853164957091
Position 4453: 0.06765159258147413
Position 1904: 0.05154424171374345
Position 1597: 0.049103304545677615
Position 174: 0.042434914459682276
Position 4209: 0.0420879580566515
Position 4569: 0.040765635769070246
Position 4026: 0.037587237697308866
Position 463: 0.02784810354914971
Position 455: 0.02777432715628793
Position 1652: 0.027387103438426888
Position 476: 0.025743921018744422
Position 4382: 0.025395270342410937
Position 4417: 0.02415726154479539
Position 3145: 0.01892967331023521
Position 4480: 0.015345788664363473
Position 3742: 0.013726308977654832
Position 4141: 0.013714940385461255
Position 4930: 0.013393998164789585
Position 3930: 0.011029985689914994
Position 1689: 0.010858935477553948
Position 1896: 0.010195672173491044
Position 4818: 0.010009863206881442
Position 3177: 0.009468226920009034
Position 4277: 0.00731238889178923
Position 2854: 0.00687110224917393
Position 2593: 0.006270322225664795
Position 2018: 0.005996410712259004
Position 4650: 0.0051892572026874225
Position 2667: 0.004959892535693087
Position 1324: 0.0045174283087842815
Position 4677: 0.0041947284148543505
Position 2770: 0.003994673060363047
Position 2694: 0.0038387368705946685
Position 2448: 0.0037049860808881516
Position 1867: 0.003569582275982099
Position 1893: 0.0035580868722330018
Position 2683: 0.003476232835761607
Position 416: 0.003428605537281089
Position 2103: 0.002974382351346793
Position 4325: 0.0028766786562154254
Position 1994: 0.002760832774400024
Position 2497: 0.002526853900103333
Position 2803: 0.002408226691534853
Position 3944: 0.0022165888952798687
Position 523: 0.002069482801348638
Position 2299: 0.0018123486031700938
Position 3684: 0.0017752907709021623
Position 2160: 0.0016861804378752148
Position 4517: 0.001620999942326112
Position 487: 0.0014584565484245002
Position 2570: 0.0014564901454070863
Position 2745: 0.0012556759657723412
Position 3370: 0.001206210677171554
Position 3312: 0.0010948283518349355
Position 2656: 0.0010250452951775992
Position 1063: 0.0010046802407846999
Position 1016: 0.000943993895632729
Position 420: 0.0008933188764138729
Position 2870: 0.0008772031081001366
Position 3892: 0.0008559068101638669
Position 803: 0.0008318998556355161
Position 1874: 0.0007962827753341307
Position 3886: 0.0007665998520636153
Position 3981: 0.0007618720726496524
Position 1272: 0.0007452416192431793
Position 3659: 0.0007129388864257846
Position 4601: 0.0006368286997432428
Position 1440: 0.0005942929052721028
Position 922: 0.0005896097341761801
Position 3626: 0.0005885069402498277
Position 154: 0.0005612976616628934
Position 852: 0.0005044175490524175
Position 2451: 0.00040100576621833765
Position 4866: 0.00031571682202353573
Position 4885: 0.000309252233231222
Position 2767: 0.0002951471931701
Position 3673: 0.0002795598142462834
Position 1757: 0.00027908642701127915
Position 4774: 0.00027663193096373655
Position 2138: 0.00027360416662770213
Position 2790: 0.00024953543325789045
Position 2318: 0.00024254849790368663
Position 3775: 0.00022019015925639306
Position 4093: 0.0002139553498149521
Position 1955: 0.00017947631306548359
Position 1097: 0.0001788004550436427
Position 2400: 0.00017461298735322862
Position 2516: 0.0001594603403443821
Position 2131: 0.00014911218947222306
Position 2244: 0.00014213258486795466
Position 1521: 0.00013240735316196744
Position 529: 0.00012587783612841023
Position 2833: 0.00012353969301236902
Position 586: 0.00011591180466636567
Position 567: 0.00011533232683181676
Position 1979: 0.00010813699289766511
Position 194: 9.7748150529139e-05
Position 1708: 9.303855526591903e-05
Position 2670: 7.562209680644172e-05
Position 598: 5.984007759723408e-05
Position 2030: 5.903798106571133e-05
Position 2520: 5.817988838416599e-05
Position 1149: 5.5542775682000095e-05
Position 649: 4.92062620352091e-05
Position 760: 4.525096968618889e-05
Position 191: 4.465993013147082e-05
Position 2033: 3.742542443606204e-05
Position 1604: 3.58847622265337e-05
Position 2703: 3.203450724624641e-05
Position 433: 2.8390604866760036e-05
Position 2377: 2.7079477950326712e-05
Position 2483: 2.198519622542261e-05
Position 1798: 2.147531145427612e-05
Position 2384: 2.0066553172561262e-05
Position 1565: 1.988979066828809e-05
Position 269: 1.4364079917892726e-05
Position 1827: 1.3097054985663433e-05
Position 1841: 1.099965835154568e-05
Position 1482: 1.0988642704199182e-05
Position 2265: 1.0808626965181493e-05
Position 579: 1.0114297788261415e-05
Position 1468: 8.647560771507765e-06
Position 1701: 6.852057205637242e-06
Position 2417: 6.29505696389026e-06
Position 2315: 5.9734314082229804e-06
Position 1815: 5.369795054647912e-06
Position 426: 5.137768288773003e-06
Position 1390: 4.621279020618509e-06
Position 2304: 4.62077811511176e-06
Position 1543: 4.527553523560194e-06
Position 1876: 2.7981300539137046e-06
Position 1353: 2.620261072513863e-06
Position 2289: 2.506803934594919e-06
Position 1804: 2.0253917009952875e-06
Position 2047: 1.9624677844677484e-06
Position 745: 1.947120730333398e-06
Position 436: 1.7529893191120075e-06
Position 1426: 1.613497618162263e-06
Position 206: 1.421932820572466e-06
Position 733: 1.2459846593615992e-06
Position 438: 1.0693214588067034e-06
Position 663: 7.843166458086373e-07
Position 343: 7.706250329566895e-07
Position 1837: 5.558376226812236e-07
Position 1832: 4.941996228198418e-07
Position 1532: 4.340855871446472e-07
Position 2427: 2.196321343776261e-07
Position 2210: 1.9790930203209486e-07
Position 273: 1.9128505479004247e-07
Position 2301: 1.6472341160094989e-07
Position 2259: 1.5409244658007032e-07
Position 1410: 1.4331973331296973e-07
Position 1279: 1.0375810625280886e-07
Position 95: 3.99011364422717e-08
Position 531: 3.682910920002606e-08
Position 219: 2.0293180526625774e-08
Position 672: 1.9687518192291258e-08
Position 346: 1.8222927417833558e-08
Position 210: 1.503281396014026e-08
Position 629: 1.0331719109660508e-08
Position 706: 9.842527322938665e-09
Position 626: 8.271669419868653e-09
Position 99: 2.723648740362159e-09
Position 103: 6.521277350903171e-10
Position 1777: 6.005303521617585e-10
Position 1138: 1.5674316234540182e-10
Position 288: 1.3071625668681765e-10
Position 767: 8.724441977119191e-11
Position 311: 5.519987799665745e-11
Position 692: 4.699041102540869e-11
Position 292: 3.728771548647736e-11
Position 304: 1.2698299255071595e-11
Position 306: 5.659440528208141e-12
Position 813: 1.7589719708907461e-12
Position 821: 1.3199403634051295e-14
