Gene = Snrpe
Position 62: 1.4054807998335436e-05
Position 56: 1.2364395666612532e-05
Position 585: 1.205456425333244e-05
Position 1088: 1.181197622442717e-05
Position 704: 1.0588231242218825e-05
Position 611: 9.301640269632219e-06
Position 432: 9.118386999532941e-06
Position 760: 8.600554947020765e-06
Position 429: 6.331546709100343e-06
Position 23: 5.104758230877118e-06
Position 262: 4.636757358305419e-06
Position 582: 3.683197338216597e-06
Position 733: 3.321907516585666e-06
Position 4043: 2.192833972541447e-06
Position 4086: 2.10786949356822e-06
Position 4147: 2.0409864056344617e-06
Position 1066: 2.030003861511151e-06
Position 8: 1.6942011719520412e-06
Position 53: 1.5621074731982624e-06
Position 51: 9.709582536785562e-07
Position 4110: 5.155186445997547e-07
Position 479: 3.0266923046398957e-07
Position 510: 2.892234888473161e-07
Position 436: 2.861513724407724e-07
Position 538: 5.6179602390077317e-08
Position 516: 4.005519541504752e-08
Position 519: 8.310094273058178e-09
Position 737: 2.8221302782076628e-11
Position 514: 6.908422787896269e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3711: 0.899580116699618
Position 6214: 0.30522658185428797
Position 3395: 0.2791532346308781
Position 3458: 0.20509119629766057
Position 1331: 0.19528050532435293
Position 451: 0.17655137146607813
Position 6016: 0.1717388876301144
Position 4241: 0.1322743607700487
Position 318: 0.0665769391656804
Position 3662: 0.06514696653652403
Position 990: 0.05727451892271917
Position 3961: 0.05017269842434995
Position 5121: 0.04198133369915282
Position 871: 0.041374477664752475
Position 4346: 0.03454030036297916
Position 1046: 0.025719585274638357
Position 5508: 0.02380885532593394
Position 5828: 0.02336645458578539
Position 5987: 0.022572986264506698
Position 5094: 0.01764541450324395
Position 519: 0.016405394855069658
Position 4787: 0.014277169403842056
Position 6041: 0.013123219520780684
Position 5786: 0.012517736697185087
Position 5005: 0.01136328451392428
Position 5407: 0.011353665701164754
Position 4043: 0.01060759692660777
Position 1313: 0.010593444082783947
Position 4324: 0.009705636248333378
Position 840: 0.009521912035215695
Position 1993: 0.00902573122531221
Position 5808: 0.008544560926478088
Position 6257: 0.008237071464641539
Position 653: 0.007383549347538971
Position 5319: 0.007281384482705283
Position 4667: 0.00693261617434945
Position 5145: 0.006008131884017832
Position 5870: 0.005743189271985079
Position 1073: 0.004560880531070581
Position 4817: 0.004559969962373431
Position 4629: 0.0037320246072585096
Position 5474: 0.0036941919932068803
Position 3180: 0.003588401293246218
Position 4806: 0.0035721962641238644
Position 975: 0.003551358152172122
Position 546: 0.0034581379414827924
Position 477: 0.003364857764687929
Position 2482: 0.003117462499037879
Position 4896: 0.002627011355167331
Position 2041: 0.0023425712874101624
Position 818: 0.0023219878506605452
Position 2894: 0.002296133517262321
Position 4670: 0.0022542185960091206
Position 5850: 0.0022108246294116896
Position 168: 0.002182925582424446
Position 1333: 0.0021619469376321886
Position 501: 0.0021206850578854614
Position 965: 0.00207289376251304
Position 6179: 0.0020396994687771897
Position 4903: 0.0019530548391698678
Position 6270: 0.0019437761219331636
Position 1178: 0.0019224556603118208
Position 5836: 0.001858034301087698
Position 968: 0.0017959629482245244
Position 4858: 0.0017669840497433966
Position 5566: 0.0017550089129107318
Position 4194: 0.0016129364432073546
Position 843: 0.00159131711242295
Position 268: 0.0015470404261971734
Position 881: 0.0015268677956902297
Position 224: 0.0013951051562652653
Position 1255: 0.001365563683269029
Position 5994: 0.0013251641463538587
Position 4982: 0.0012893467702821198
Position 5254: 0.0012455709740670257
Position 935: 0.0012319487575356415
Position 3487: 0.0011913500911568387
Position 6095: 0.0011659683384753555
Position 6273: 0.0010971914440918524
Position 2863: 0.0010585390346972868
Position 6380: 0.0010565438532249222
Position 3969: 0.001052825345025669
Position 5126: 0.0010464580537988379
Position 560: 0.0008938302156733815
Position 4724: 0.000851293391814234
Position 2835: 0.0008273210107890442
Position 1023: 0.0008121594402689051
Position 1346: 0.0007848486706618729
Position 5220: 0.0007696469370802413
Position 383: 0.0007636443467339841
Position 3854: 0.0007629340707692532
Position 1422: 0.0007489391283581354
Position 413: 0.0007384616400255262
Position 359: 0.0007029602480743604
Position 5427: 0.000687047200645363
Position 6185: 0.0006447673197749343
Position 1005: 0.0005542367830366309
Position 749: 0.0005472401619515751
Position 479: 0.0005007864896755613
Position 286: 0.0004989189348515166
Position 5269: 0.0004901064683782159
Position 2290: 0.00045628476798677666
Position 364: 0.000455877873454657
Position 1175: 0.0004547417283026172
Position 992: 0.00043301369065539447
Position 4135: 0.0004323680572572633
Position 2251: 0.0004217772497485518
Position 5199: 0.00041981338576702173
Position 293: 0.0004157930078548246
Position 2350: 0.00041380310598476775
Position 4557: 0.00041282763496273695
Position 339: 0.00040842011539753446
Position 4920: 0.0004034288928044722
Position 4383: 0.0003947783259847248
Position 6399: 0.00038541856469433047
Position 4313: 0.00038095207711331714
Position 1120: 0.00036854036117516854
Position 5250: 0.00035951836681939037
Position 4527: 0.0003405117265005974
Position 1909: 0.00031002610305404677
Position 2537: 0.000271388001088024
Position 3742: 0.00026452165319706006
Position 3837: 0.00026086580623517285
Position 5657: 0.0002515327708410635
Position 2814: 0.00024341234665484405
Position 248: 0.00024140595940283028
Position 3887: 0.00024020474981732286
Position 4299: 0.0002363887910349838
Position 496: 0.00023530540261239186
Position 1554: 0.00023385399035088435
Position 4279: 0.0002212784250114889
Position 3875: 0.0002094869534783057
Position 4007: 0.0002057622064629851
Position 4683: 0.00019867816701622337
Position 191: 0.0001908484050433922
Position 5274: 0.00018864904055560764
Position 2461: 0.00016787694802006945
Position 279: 0.00016615247164505038
Position 356: 0.0001504565196489562
Position 4082: 0.00014816336849078325
Position 3065: 0.0001403096208193959
Position 5686: 0.0001246789489972257
Position 4565: 0.00012013778431312702
Position 1437: 9.872824763852376e-05
Position 4057: 8.645580347741146e-05
Position 4922: 7.712271106722544e-05
Position 3136: 7.117751939237029e-05
Position 4679: 7.022002361302248e-05
Position 778: 5.3087717456986835e-05
Position 4332: 4.595553829383787e-05
Position 4132: 4.5693289316806804e-05
Position 4329: 4.539659576914869e-05
Position 199: 4.4607181771664976e-05
Position 353: 4.349974037074432e-05
Position 3989: 3.752258851400307e-05
Position 253: 3.7270436798773374e-05
Position 2093: 3.4167249599161435e-05
Position 703: 3.105709326312928e-05
Position 244: 3.0784346484142154e-05
Position 3606: 2.5107758902221246e-05
Position 660: 1.8247878860046167e-05
Position 361: 1.6982769487991884e-05
Position 2191: 1.3507789941940885e-05
Position 690: 1.3405088818560111e-05
Position 940: 1.0456082977620544e-05
Position 1862: 1.0073201610384603e-05
Position 1446: 9.125450944804887e-06
Position 902: 8.896967445031549e-06
Position 849: 8.224234601992148e-06
Position 937: 6.916026515679143e-06
Position 888: 6.847267090359113e-06
Position 760: 5.1382264506969245e-06
Position 390: 4.161646866843506e-06
Position 262: 3.3018105355501205e-06
Position 857: 2.9089481965779028e-06
Position 917: 1.8532582995427695e-06
Position 397: 1.55050511391484e-06
Position 1100: 1.4900515838530936e-06
Position 1260: 1.4506496094642473e-06
Position 1406: 1.4167840264216951e-06
Position 409: 1.2986829835001024e-06
Position 944: 1.2615756007101096e-06
Position 684: 7.508719443035353e-07
Position 178: 4.6398168751235973e-07
Position 1281: 3.5645032097044834e-07
Position 710: 2.8940343968384624e-07
Position 611: 2.272443381625004e-07
Position 697: 1.0595430946014784e-07
Position 91: 9.191731134353568e-08
Position 1959: 6.868791282937576e-08
Position 893: 5.236053840621818e-08
Position 582: 4.146499885374105e-08
Position 100: 7.767420122863754e-09
Position 121: 1.0531487797887978e-09
Position 692: 9.004306935619624e-10
Position 716: 8.796000729064125e-10
Position 109: 1.7049153156794108e-10
Position 106: 1.5796484515926012e-10
