Gene = Retreg2
Position 428: 7.576114086579395e-05
Position 2110: 7.534395495108877e-05
Position 483: 7.348907359567239e-05
Position 1999: 6.846592202311923e-05
Position 4660: 6.827738464010549e-05
Position 1523: 6.715404382237092e-05
Position 3870: 6.451660786944399e-05
Position 1458: 5.966105826676108e-05
Position 1049: 5.8089431322183115e-05
Position 1629: 5.37663087495276e-05
Position 1205: 5.2223147675270766e-05
Position 2740: 5.0670414862035785e-05
Position 1711: 5.0545089866006785e-05
Position 731: 4.9562678703293406e-05
Position 1717: 4.663107154461464e-05
Position 1699: 4.551723744340823e-05
Position 3130: 4.550380342475643e-05
Position 2591: 4.353817661138415e-05
Position 2084: 4.236221133972141e-05
Position 1172: 4.1127625045510536e-05
Position 694: 3.907165132804786e-05
Position 1092: 3.8423948362481286e-05
Position 1253: 3.642169828774816e-05
Position 2012: 3.5621337570740075e-05
Position 3020: 2.616155991877437e-05
Position 3364: 2.271885523098263e-05
Position 1450: 2.2391735699048912e-05
Position 1674: 2.1107907385563042e-05
Position 3080: 2.1098480727811413e-05
Position 1517: 2.1027725232469477e-05
Position 206: 1.7931273808089783e-05
Position 2797: 1.678941283235575e-05
Position 1890: 1.5735653126071212e-05
Position 2624: 1.5157608742556313e-05
Position 2944: 1.4455601759747185e-05
Position 2783: 1.4446240648846438e-05
Position 3444: 1.4191830017688014e-05
Position 213: 1.3717331630898018e-05
Position 1997: 1.2832297027380822e-05
Position 1866: 1.2126518187531281e-05
Position 1706: 1.1614504817735792e-05
Position 2488: 1.1355398770198725e-05
Position 1683: 1.0960825201736916e-05
Position 807: 8.74598702733736e-06
Position 2691: 7.72484383132902e-06
Position 683: 6.8416019809834805e-06
Position 3910: 6.58809402425868e-06
Position 955: 5.22782391367081e-06
Position 3938: 5.120050180408326e-06
Position 223: 4.639056969813256e-06
Position 2363: 4.444403969821303e-06
Position 1623: 4.27528156748073e-06
Position 532: 4.0992921862197755e-06
Position 229: 3.316277412220355e-06
Position 943: 3.04536873279717e-06
Position 1566: 2.6983491222360166e-06
Position 2200: 1.9594162052140813e-06
Position 2214: 1.9207525201433273e-06
Position 994: 1.502455281068482e-06
Position 434: 1.3393462215742279e-06
Position 889: 1.0052938105340595e-06
Position 572: 9.227562814943293e-07
Position 894: 9.197629919744692e-07
Position 3281: 8.992262088944017e-07
Position 524: 6.922646890323013e-07
Position 595: 6.670130506140523e-07
Position 859: 3.826804771984988e-07
Position 991: 3.7675361233976647e-07
Position 925: 2.866239559205553e-07
Position 4: 2.744889889445451e-07
Position 879: 1.3958576993306775e-07
Position 586: 1.371533907726992e-07
Position 598: 1.3337130213946262e-07
Position 589: 2.944732756152277e-08
Position 1794: 1.0967678235265405e-08
Position 1861: 6.635357962445439e-09
Position 1877: 5.52749770153135e-09
Position 2382: 1.7704377276583484e-09
Position 1219: 5.680741181815481e-10
Position 2863: 8.847100786978672e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2893: 0.8811877262892773
Position 1517: 0.8754513246098456
Position 2173: 0.8097486659218853
Position 1835: 0.8057800352108214
Position 582: 0.7199191918239045
Position 3643: 0.6999649086571548
Position 4044: 0.44217142103698537
Position 4746: 0.2996915199682638
Position 2416: 0.25898112336581025
Position 2472: 0.219598162651103
Position 1136: 0.20516444603333908
Position 624: 0.13814305351167397
Position 187: 0.11077808596422306
Position 4625: 0.04830569833053102
Position 3194: 0.04742782187227251
Position 2012: 0.03581769406202024
Position 2259: 0.029357430614117438
Position 2933: 0.02817104076055048
Position 4784: 0.026507946260425703
Position 2089: 0.021618494882802878
Position 1315: 0.020453040862894577
Position 991: 0.018010044761085982
Position 3278: 0.017674744038858842
Position 1605: 0.016210730419201062
Position 1495: 0.01522250195179763
Position 3600: 0.009890145402664361
Position 689: 0.009740034405991381
Position 955: 0.00963357330547116
Position 1521: 0.008739653355879251
Position 2223: 0.007789815072729789
Position 1226: 0.007397944080608181
Position 1356: 0.007045332490076825
Position 1765: 0.007028627157850191
Position 274: 0.006200171150962606
Position 1258: 0.006059954734598339
Position 184: 0.00577782171379704
Position 2071: 0.0054940985855379074
Position 1167: 0.005071218380275846
Position 3910: 0.005046276474269256
Position 1392: 0.004857823428326213
Position 3868: 0.004328582105793583
Position 1574: 0.0038346741216870057
Position 5004: 0.003437679351117195
Position 3768: 0.0034080379542444647
Position 253: 0.003256965309463242
Position 4668: 0.0031860668396553903
Position 836: 0.00299284223391012
Position 4897: 0.0029110375396034422
Position 3473: 0.0028510096158232165
Position 4979: 0.0027568794626966504
Position 1092: 0.0025851153252497427
Position 2214: 0.002550118024156429
Position 3736: 0.0024365857671145475
Position 1534: 0.0023877249528524197
Position 475: 0.00193071203038605
Position 4213: 0.001926270676497972
Position 2110: 0.00189592430928648
Position 1290: 0.0018607931680670036
Position 3880: 0.0017351696667421799
Position 197: 0.001660213150475429
Position 4586: 0.0016563819283822844
Position 218: 0.0016467424733864048
Position 2863: 0.0014882815889766215
Position 999: 0.001449911475494046
Position 3476: 0.001436070809144362
Position 2502: 0.0013612378924964732
Position 3436: 0.001322435170868223
Position 2474: 0.0012648215333999728
Position 3822: 0.001163806248043174
Position 2244: 0.0011184016988170402
Position 295: 0.0010940591501824685
Position 4536: 0.0010638814761723522
Position 3772: 0.0010527845111107722
Position 1360: 0.001047454460924313
Position 181: 0.0009913080230775778
Position 4543: 0.0009645785488007331
Position 4314: 0.0008997575342687549
Position 784: 0.0008258539304913889
Position 2225: 0.0007805303519982074
Position 968: 0.0007655341922021262
Position 1151: 0.000736619579805762
Position 206: 0.0007083874694050223
Position 3757: 0.0006660427825234209
Position 3203: 0.0006617329145106518
Position 3787: 0.0006463202710762558
Position 4119: 0.0005993566767567952
Position 554: 0.0005228661522833604
Position 1542: 0.0005211568274199322
Position 202: 0.0005167549457231664
Position 3657: 0.0005111116924553776
Position 4081: 0.0005025744689158255
Position 4077: 0.00047646618162919637
Position 3152: 0.0004739828651084212
Position 2505: 0.0004736502742326913
Position 2103: 0.00047324914505389275
Position 1566: 0.0004634787577975954
Position 4984: 0.00045647852989864814
Position 483: 0.0004368792432282178
Position 2795: 0.00041489279392629394
Position 458: 0.0004131420281817818
Position 1988: 0.0003949738826355268
Position 2526: 0.00036311199319566064
Position 1264: 0.00034443444757035064
Position 4501: 0.00033430578448237513
Position 1194: 0.0003139862429297081
Position 1952: 0.00031141659837148454
Position 2270: 0.00029733828997336093
Position 3654: 0.0002966086812600328
Position 1475: 0.00029031131347402204
Position 5121: 0.0002837507370224692
Position 1556: 0.0002585826317657718
Position 2969: 0.0002580243676264052
Position 4083: 0.00025452702352081024
Position 1362: 0.00023571290400029748
Position 3374: 0.00022080211394011782
Position 3802: 0.0002164665697655666
Position 2038: 0.00021589801505693634
Position 3886: 0.00019353802737577246
Position 4233: 0.00018852699870877345
Position 4074: 0.00018724703228355891
Position 1418: 0.00018555492502157992
Position 3537: 0.0001671515443907379
Position 2565: 0.00016113174621556792
Position 4902: 0.00016080803399021176
Position 1177: 0.00015971433472066734
Position 2481: 0.00015880145811075907
Position 565: 0.00015644865080228758
Position 3789: 0.00014867485945862575
Position 1798: 0.00013251905895672424
Position 2121: 0.00013195809586039948
Position 1191: 0.00013183995464242362
Position 1629: 0.00012341616355092167
Position 894: 0.0001229970504681515
Position 2656: 0.00012033275000722505
Position 930: 0.00011727211022168089
Position 423: 0.00011712139027650997
Position 936: 0.00011687927421257752
Position 3017: 0.00011275886216067248
Position 163: 0.0001027225798951194
Position 2499: 9.729834966321821e-05
Position 3227: 9.045762295713418e-05
Position 3432: 8.216694209159698e-05
Position 3343: 8.10371172594309e-05
Position 2912: 7.668060639167069e-05
Position 2067: 7.504026333850504e-05
Position 1450: 7.409449621433052e-05
Position 3962: 6.602862456326744e-05
Position 920: 6.186499374849185e-05
Position 1018: 5.711971010533091e-05
Position 2134: 5.526707719589222e-05
Position 2653: 5.487502114887236e-05
Position 1487: 5.2075289754620395e-05
Position 432: 5.123346851079571e-05
Position 306: 5.081134859931233e-05
Position 2180: 4.8060465840110705e-05
Position 3604: 3.905025733621366e-05
Position 1618: 3.667922322220803e-05
Position 2153: 3.595257747519656e-05
Position 1045: 3.585290967448525e-05
Position 2035: 3.500844560420936e-05
Position 3550: 3.166922334378617e-05
Position 1398: 3.120355238787586e-05
Position 501: 3.0356767312462164e-05
Position 2027: 2.9161594849467722e-05
Position 4916: 2.831034484122882e-05
Position 3915: 2.5839956338937818e-05
Position 1589: 2.4116380630775055e-05
Position 1447: 2.25668019786599e-05
Position 1680: 2.1536442145421423e-05
Position 2948: 2.003777377445068e-05
Position 1014: 1.8047591010858432e-05
Position 2030: 1.7812773957005484e-05
Position 911: 1.75696134365719e-05
Position 1233: 1.6401223713925973e-05
Position 1055: 1.551008960852784e-05
Position 292: 1.5345120414190954e-05
Position 1241: 1.4250993040505916e-05
Position 1993: 1.4207300043370916e-05
Position 1431: 1.2259323906853857e-05
Position 2660: 1.063018408468887e-05
Position 1270: 1.0151168723365437e-05
Position 1008: 9.303667122885158e-06
Position 763: 8.301347540135443e-06
Position 495: 8.23414142653398e-06
Position 2835: 6.372542702471141e-06
Position 889: 5.919206035222927e-06
Position 1039: 4.962652684208466e-06
Position 1172: 4.516538739628636e-06
Position 357: 4.372675454665847e-06
Position 897: 4.175906982506505e-06
Position 1280: 3.937747143653365e-06
Position 1020: 3.887038107769906e-06
Position 503: 3.7289983004886435e-06
Position 2663: 3.4996264516115386e-06
Position 360: 3.4398290684430966e-06
Position 1962: 3.1648922762130325e-06
Position 2704: 3.056976946996807e-06
Position 1063: 2.7163850967704193e-06
Position 147: 2.392087460892913e-06
Position 3479: 1.6907778381680808e-06
Position 385: 1.6907093282145426e-06
Position 2651: 1.3191868429916553e-06
Position 387: 1.09714568008601e-06
Position 2849: 7.459244621419131e-07
Position 2832: 6.941042765144019e-07
Position 3566: 6.869815982999123e-07
Position 399: 6.583407446914484e-07
Position 757: 5.62152317274506e-07
Position 2801: 3.663192214490696e-07
Position 752: 3.001936797614146e-07
Position 2715: 2.3800147867044294e-07
Position 3281: 1.696195240256541e-07
Position 1059: 1.1393451182170951e-07
Position 3104: 1.0162174288141044e-07
Position 1012: 9.528115938826299e-08
Position 2765: 8.010087929951794e-08
Position 694: 6.547007224112982e-08
Position 767: 4.8598739600185515e-09
Position 2510: 3.2396979628069277e-09
Position 2486: 1.2881362538972241e-09
Position 87: 3.409522421072071e-11
Position 84: 1.4693647924482003e-12
Position 2797: 4.802038535896732e-13
