Gene = Pclaf
Position 2929: 0.00010618341446509008
Position 908: 0.00010318931405691184
Position 7587: 9.914699179038267e-05
Position 3747: 9.341526114882578e-05
Position 7638: 9.273624862102671e-05
Position 1224: 8.964184723889883e-05
Position 6418: 8.147613686160442e-05
Position 2599: 8.122256449518159e-05
Position 768: 7.560826042734717e-05
Position 6678: 7.524439414871252e-05
Position 1376: 7.37162652844833e-05
Position 1577: 7.014740517552316e-05
Position 7423: 6.88123441383593e-05
Position 5534: 6.803549545242948e-05
Position 7194: 6.572000915177996e-05
Position 6271: 5.7387242982684854e-05
Position 751: 5.434243769321619e-05
Position 5252: 5.2995486672251106e-05
Position 3232: 4.985092733076117e-05
Position 1792: 4.950229145176433e-05
Position 143: 4.758930856416032e-05
Position 3772: 4.710306428356046e-05
Position 5318: 4.614037930406788e-05
Position 6575: 4.5224248920689615e-05
Position 2294: 4.5194149678948457e-05
Position 1679: 4.4924479103534845e-05
Position 757: 4.2179623267674054e-05
Position 6239: 4.1879080165761694e-05
Position 4865: 4.009721561362015e-05
Position 1431: 3.811213735113485e-05
Position 326: 3.542816012995062e-05
Position 765: 3.393645244594457e-05
Position 3028: 3.306326372370293e-05
Position 171: 3.195995076034139e-05
Position 436: 3.137826580490884e-05
Position 3960: 3.0082263612682153e-05
Position 1597: 2.966540523890437e-05
Position 4092: 2.6631990321200926e-05
Position 5816: 2.5753872448936936e-05
Position 4482: 2.480017948236811e-05
Position 4321: 2.4523523232353243e-05
Position 3484: 2.3394024221265046e-05
Position 4449: 2.266419487798126e-05
Position 1080: 2.2516147381750622e-05
Position 4779: 2.034756079530138e-05
Position 1252: 1.8852173397649394e-05
Position 4511: 1.831702191273158e-05
Position 824: 1.7391523836158702e-05
Position 207: 1.6954362369221663e-05
Position 3912: 1.631640771366778e-05
Position 371: 1.599412097170731e-05
Position 3756: 1.56135047340015e-05
Position 4800: 1.4945178861000551e-05
Position 1351: 1.2349418827850256e-05
Position 232: 1.142802244233448e-05
Position 273: 1.0178644134411086e-05
Position 6123: 7.022589756804866e-06
Position 3370: 6.71979554442187e-06
Position 4645: 5.887323313784613e-06
Position 329: 2.071489875326448e-06
Position 4639: 1.893446727740297e-06
Position 225: 1.8524272780783545e-06
Position 818: 1.8340613522529043e-06
Position 2969: 1.562367321790726e-06
Position 277: 1.5280347420670846e-06
Position 620: 1.024172479216369e-06
Position 376: 9.125665333010166e-07
Position 286: 6.768058385191069e-07
Position 572: 3.754942838350558e-07
Position 294: 3.57203993880334e-07
Position 1581: 2.8123301334909654e-07
Position 4265: 2.6282453990903546e-07
Position 333: 2.55025253234171e-07
Position 250: 2.0235256040009626e-07
Position 1047: 1.9935177016586706e-07
Position 261: 1.9185920071318304e-07
Position 3281: 1.8438284794421867e-07
Position 3011: 1.5810613408370838e-07
Position 1434: 1.0397367298426704e-07
Position 2507: 8.336120128769675e-08
Position 2866: 8.11923811308388e-08
Position 785: 4.900865379636454e-08
Position 978: 4.195500289854477e-08
Position 254: 3.6610797740455133e-08
Position 612: 3.090313594701378e-08
Position 567: 2.662535343364064e-08
Position 576: 2.3578596640885654e-08
Position 237: 1.8599851645121872e-08
Position 366: 1.2402574581091666e-08
Position 600: 1.1905004363415654e-08
Position 630: 1.0266603764205608e-08
Position 634: 9.559460337851352e-09
Position 591: 1.987341662435495e-09
Position 580: 1.8553933898554669e-09
Position 614: 1.4353191913819784e-09
Position 91: 5.266660972144926e-10
Position 89: 2.7097563502182126e-10
