Gene = Msantd1
Position 1796: 0.0009331963446030349
Position 1664: 0.0009141373725241853
Position 2687: 0.0008641149057156003
Position 4597: 0.0008487142265114464
Position 1707: 0.0008418147507078429
Position 495: 0.0007888402421122216
Position 6335: 0.0007241366526076179
Position 2927: 0.0007037727822357293
Position 750: 0.0006615080057880575
Position 5763: 0.0006499927954867423
Position 769: 0.0006343691346280151
Position 8242: 0.0005960370608908211
Position 1057: 0.0005661326274986877
Position 5917: 0.0005459722548693833
Position 655: 0.0005230694103265656
Position 1888: 0.0004922840882945017
Position 2726: 0.00048666247098137636
Position 2624: 0.0004745046886683882
Position 2082: 0.00046136403209140866
Position 1574: 0.0004455734883834253
Position 979: 0.00043028965179965406
Position 4816: 0.0004252519493393952
Position 1765: 0.00041540894386922895
Position 1296: 0.00041038376010016684
Position 2219: 0.0003831725602645003
Position 3315: 0.00037561755259688813
Position 1234: 0.0003380201591323751
Position 2655: 0.00033062037323084445
Position 2359: 0.000302511917294563
Position 3166: 0.00029495689076804036
Position 8204: 0.0002801869377387988
Position 1060: 0.00025914923348903423
Position 2738: 0.0002441029378542364
Position 2334: 0.00024051666305569615
Position 2902: 0.00022284103187483815
Position 2001: 0.00021556019078894704
Position 955: 0.00021323079218365016
Position 1017: 0.00021220899693473846
Position 3041: 0.00019880496105093197
Position 138: 0.00019290154259698312
Position 7357: 0.00018540209877201128
Position 981: 0.00016861597918317847
Position 8240: 0.00016253521909905235
Position 993: 0.0001449999844226492
Position 2457: 0.0001435441054603047
Position 2301: 0.00014314531287276902
Position 1670: 0.00014300225112940258
Position 1961: 0.00013074675116261323
Position 6134: 0.00012908131510582822
Position 3119: 0.00012224003358666337
Position 6099: 0.00012153563565480013
Position 2271: 0.00010867012281399155
Position 4508: 0.00010820026835444701
Position 1133: 0.00010737389501040158
Position 3130: 0.00010541727496950361
Position 902: 0.00010333161057943967
Position 3552: 0.00010332620100277232
Position 2134: 0.00010083985403383866
Position 3273: 9.457912289672764e-05
Position 4789: 9.154769873765238e-05
Position 2589: 8.646029088857496e-05
Position 908: 8.167279725982105e-05
Position 772: 7.873097960715382e-05
Position 2822: 7.770854070090043e-05
Position 5389: 7.662113145450609e-05
Position 4017: 7.472124872276445e-05
Position 708: 7.398073145704042e-05
Position 715: 6.960887909413229e-05
Position 777: 6.457412079700728e-05
Position 765: 6.217480551654464e-05
Position 3620: 6.139937193135278e-05
Position 422: 6.124139368183352e-05
Position 2523: 5.8719123910529926e-05
Position 3174: 5.832921144789418e-05
Position 3559: 5.8203340315859746e-05
Position 7420: 5.702693294847142e-05
Position 152: 5.279969241165742e-05
Position 2781: 5.2491968524533634e-05
Position 8464: 5.059686891917131e-05
Position 1141: 4.272483190969243e-05
Position 8165: 3.880843002805411e-05
Position 2934: 3.221525071411175e-05
Position 3363: 3.095977828151392e-05
Position 4551: 2.826695690375744e-05
Position 3976: 2.558658070620206e-05
Position 8449: 2.4169470529119504e-05
Position 3890: 2.3446200278573103e-05
Position 1901: 2.1271658943563268e-05
Position 8392: 2.1007116176005635e-05
Position 4221: 2.0369506695199315e-05
Position 2024: 2.0044268560772345e-05
Position 8266: 1.933509563425461e-05
Position 3095: 1.7163449238218726e-05
Position 3048: 1.4833404020885671e-05
Position 1986: 1.4088122070102859e-05
Position 122: 1.3519657133589645e-05
Position 2991: 1.3389157685349768e-05
Position 823: 1.318939518951061e-05
Position 6822: 1.296954630590827e-05
Position 2950: 1.2965217982132784e-05
Position 551: 1.2662483890956216e-05
Position 3455: 1.1452404499087035e-05
Position 3813: 1.0989681783026298e-05
Position 2175: 1.057994364976282e-05
Position 3065: 9.929381853998384e-06
Position 851: 9.163118742736291e-06
Position 862: 8.609157062336842e-06
Position 8404: 7.710185515529341e-06
Position 3322: 7.012421527472675e-06
Position 785: 5.537981874982554e-06
Position 353: 4.71392770916557e-06
Position 391: 4.6272201077787965e-06
Position 4750: 4.582502441387226e-06
Position 3069: 4.501258027860697e-06
Position 339: 4.312103183957798e-06
Position 848: 2.909892545415682e-06
Position 584: 1.584149961769051e-06
Position 675: 1.4717757418636456e-06
Position 1738: 1.3388523799197719e-06
Position 3770: 1.1367033143798075e-06
Position 844: 9.98142234464173e-07
Position 196: 9.719113176498098e-07
Position 522: 8.129440800271253e-07
Position 241: 7.692566415547206e-07
Position 262: 5.847188360664464e-07
Position 384: 5.82461932947736e-07
Position 593: 5.253355689814809e-07
Position 443: 5.084336196468074e-07
Position 828: 4.6558955738487616e-07
Position 669: 4.448875765623717e-07
Position 3625: 4.3147080503863534e-07
Position 3526: 3.5252205548895117e-07
Position 883: 3.2743464943729515e-07
Position 816: 3.1390563919732034e-07
Position 1270: 3.098163795978093e-07
Position 671: 2.9230306170599813e-07
Position 198: 2.5797146465104915e-07
Position 556: 2.20157267614934e-07
Position 701: 2.096697092087307e-07
Position 193: 1.9525703134060266e-07
Position 324: 1.9298171641990174e-07
Position 512: 1.7238485576417822e-07
Position 1340: 1.4843768014110875e-07
Position 201: 1.4490498497828934e-07
Position 3438: 1.2625728695132636e-07
Position 889: 1.2106637740386528e-07
Position 475: 9.181004988575232e-08
Position 272: 8.9905456464126e-08
Position 1097: 8.017071074783109e-08
Position 929: 6.983046921888495e-08
Position 1437: 6.01837752024809e-08
Position 599: 4.7516525948728595e-08
Position 530: 3.737249646468215e-08
Position 315: 3.5469897623911555e-08
Position 432: 2.0473088775789607e-08
Position 312: 1.3951810883782546e-08
Position 371: 1.3552206738340729e-08
Position 1300: 1.1386021245708122e-08
Position 608: 1.1194677555156812e-08
Position 208: 1.0577490336818461e-08
Position 1369: 1.0035814915458515e-08
Position 627: 8.078723283549373e-09
Position 8257: 5.194919166690887e-09
Position 447: 5.144401930728052e-09
Position 259: 4.9946954272758166e-09
Position 3968: 4.263587033233749e-09
Position 468: 1.6195351730030552e-09
Position 8112: 1.311020350859877e-09
Position 454: 1.2274373369508932e-12
Position 395: 5.331706519526378e-13
Position 984: 6.950614716362798e-14
Position 362: 1.7873152078670625e-14
Position 71: 3.134431470729246e-15
Position 76: 3.914621345771234e-17
