Gene = Spp1
Position 3323: 8.375330376110876e-05
Position 2994: 7.748438069246235e-05
Position 1872: 7.721318805751002e-05
Position 2341: 6.796043648651689e-05
Position 729: 6.330636831065066e-05
Position 2976: 5.9805442314234854e-05
Position 2141: 5.591192804942007e-05
Position 968: 5.5476748562229166e-05
Position 543: 5.4409521192073224e-05
Position 2105: 4.634012953638905e-05
Position 945: 4.442565828240153e-05
Position 1283: 4.404476486574157e-05
Position 161: 4.3639702924834374e-05
Position 1712: 4.048773566195745e-05
Position 713: 3.8936869875851324e-05
Position 1938: 3.8873610448017485e-05
Position 276: 3.861571187319605e-05
Position 33: 3.69755633348277e-05
Position 310: 3.635458125419958e-05
Position 985: 3.420738211495542e-05
Position 4596: 3.0014229012477887e-05
Position 4581: 2.9228548769569735e-05
Position 261: 2.9011931827352178e-05
Position 846: 2.621398324836104e-05
Position 755: 2.449645108892718e-05
Position 758: 2.1875066030881934e-05
Position 582: 2.126660230115163e-05
Position 191: 2.1017860345369202e-05
Position 835: 1.9528431680166307e-05
Position 727: 1.7846642739255565e-05
Position 4398: 1.5332620463088766e-05
Position 599: 1.500167552412876e-05
Position 676: 1.4966084476806013e-05
Position 4522: 1.2940223038336726e-05
Position 1205: 1.220968413066687e-05
Position 1193: 1.1531785557343902e-05
Position 255: 1.1145399762474967e-05
Position 180: 9.500497323122563e-06
Position 90: 9.347748725797155e-06
Position 674: 8.808233820317613e-06
Position 171: 8.3908700392088e-06
Position 4345: 7.387992940046471e-06
Position 761: 7.32035368829837e-06
Position 780: 6.17353424814387e-06
Position 158: 5.945589604464266e-06
Position 1681: 4.500921673016862e-06
Position 1300: 3.475677194037599e-06
Position 185: 3.4648990172021772e-06
Position 519: 3.333381355356149e-06
Position 1423: 3.2606033795965893e-06
Position 473: 2.124081983868999e-06
Position 820: 1.9930344813871604e-06
Position 280: 1.8585924621653631e-06
Position 656: 1.7380103948934348e-06
Position 108: 1.7005153676946433e-06
Position 485: 1.3584569547432902e-06
Position 248: 1.002754993001858e-06
Position 4351: 7.482413671951141e-07
Position 1234: 6.723091309435015e-07
Position 1196: 6.158935322531443e-07
Position 478: 5.042140800903786e-07
Position 533: 3.9344470570252497e-07
Position 40: 2.616430513694298e-07
Position 1250: 2.599714708265477e-07
Position 502: 2.185117807159491e-07
Position 1209: 6.995208983568838e-08
Position 1207: 6.351681806622509e-08
Position 1429: 1.8215292812881616e-08
Position 459: 1.963269888707301e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4146: 0.9059299395758688
Position 1422: 0.8970776714655919
Position 923: 0.816138082784424
Position 1256: 0.7553182539382108
Position 2536: 0.625597859721811
Position 3107: 0.38670288589832724
Position 5110: 0.29284720392103253
Position 1771: 0.1283108861115075
Position 2747: 0.12109289299080829
Position 1193: 0.11981176633719988
Position 4479: 0.11855567382317778
Position 656: 0.061259655115217276
Position 2502: 0.06034625207264855
Position 830: 0.03672553497488321
Position 5197: 0.03565740292874161
Position 5221: 0.03480160552930833
Position 1891: 0.031028499404453087
Position 5126: 0.026924235566459974
Position 4998: 0.021376366624567256
Position 5650: 0.01862126895247115
Position 5691: 0.016175365191454138
Position 2544: 0.01546079973158239
Position 2787: 0.01477483324959059
Position 1750: 0.013684139888531253
Position 4345: 0.012325847441726047
Position 3126: 0.011358260871853787
Position 3031: 0.010008017319231422
Position 3007: 0.008439477724318639
Position 5152: 0.0075251303745730545
Position 4880: 0.007124143055075374
Position 1962: 0.006156122566946479
Position 1224: 0.005767239740612183
Position 5020: 0.004331937154961287
Position 3131: 0.0036921181502397454
Position 5474: 0.003661095118241808
Position 1153: 0.0034024373713731544
Position 1642: 0.0030556293969465262
Position 1445: 0.002999139427314078
Position 4935: 0.002936377568406886
Position 5598: 0.0029212672790955058
Position 5286: 0.0028452262441191257
Position 1147: 0.0028062866069920333
Position 5725: 0.002711979602735142
Position 1997: 0.002656339874034633
Position 2760: 0.002441712722134352
Position 1711: 0.0024043019233255204
Position 4172: 0.0023456826807145958
Position 1901: 0.002308270710869863
Position 1746: 0.002211140545390495
Position 519: 0.0021415298046199723
Position 2979: 0.0021294701672065933
Position 2167: 0.0020715625212715553
Position 5538: 0.0020396769071978874
Position 1086: 0.0019790674592272614
Position 4562: 0.001969987762414855
Position 2337: 0.0019346979612413853
Position 158: 0.0016009253461683871
Position 4694: 0.0015732102758562038
Position 4157: 0.0015431657791300985
Position 2228: 0.0015039980377194422
Position 4655: 0.001485535792004801
Position 2460: 0.0014254196015870864
Position 687: 0.0014156085229484361
Position 780: 0.001240599996620736
Position 667: 0.0011617003637176525
Position 3051: 0.0010911838554846416
Position 2564: 0.0010627482047947069
Position 2617: 0.0010370327833792413
Position 1864: 0.0010077886098464992
Position 4848: 0.0009679220119544454
Position 1687: 0.0009395065364327566
Position 4517: 0.0009036580377597279
Position 3218: 0.0008672126451973426
Position 1658: 0.0008492185357150926
Position 2555: 0.0008418864601796339
Position 1601: 0.0008017532742293438
Position 4594: 0.0007776549456998579
Position 1782: 0.0006965857568416278
Position 927: 0.0006316621583804916
Position 5025: 0.0006184903508929972
Position 1845: 0.0005887362723677722
Position 5655: 0.0005440930487666638
Position 576: 0.0005195963796205135
Position 1708: 0.0004856375193620897
Position 2593: 0.000484472819899771
Position 3654: 0.00044030165253485415
Position 1785: 0.00041529694206975587
Position 171: 0.00038994860496811834
Position 727: 0.0003808548616085198
Position 1938: 0.00036356768527248673
Position 5860: 0.00032486990661198886
Position 4487: 0.00032075640780705283
Position 4228: 0.0003048964400018283
Position 3905: 0.0002972942874258527
Position 205: 0.0002941696921234789
Position 4366: 0.00029299229491359935
Position 811: 0.000291521316419457
Position 2380: 0.0002686004399970368
Position 613: 0.00026403442171326046
Position 1718: 0.0002613700432471557
Position 1921: 0.0002578338351635095
Position 2288: 0.000249829554493088
Position 1203: 0.0002456371316580213
Position 5154: 0.00024206747576380216
Position 1859: 0.00024026288777564053
Position 1429: 0.00022051686469559442
Position 1807: 0.00021391183172999977
Position 3183: 0.00020178616074165398
Position 2683: 0.00019478104016196546
Position 2307: 0.00019368955617279506
Position 3730: 0.00018001634152211516
Position 1677: 0.0001800097185550272
Position 2649: 0.00015795008421969097
Position 1450: 0.00014934490240920266
Position 4097: 0.00014566917791606528
Position 1801: 0.0001395304976774994
Position 2022: 0.00013110016320333145
Position 1205: 0.0001307112834197512
Position 5236: 0.0001220975464633335
Position 1283: 0.00011894757531388586
Position 941: 0.00011748392620467131
Position 1375: 0.00010741546285281742
Position 2474: 9.993411780349687e-05
Position 1794: 9.751405425989744e-05
Position 3557: 9.067086994729105e-05
Position 1157: 8.14418466619307e-05
Position 4710: 6.137163259955685e-05
Position 175: 5.819975352708117e-05
Position 996: 5.642578604498676e-05
Position 2313: 5.3828577417728825e-05
Position 2596: 5.284919803710135e-05
Position 592: 5.044189998278344e-05
Position 2599: 4.945002284675438e-05
Position 3802: 4.3905929725935956e-05
Position 2887: 4.241182741199415e-05
Position 582: 3.941823869841535e-05
Position 2692: 3.79361566863084e-05
Position 1970: 3.638977701244354e-05
Position 1056: 3.618820377320528e-05
Position 705: 3.476012603177094e-05
Position 2043: 3.165914983183313e-05
Position 789: 2.845739527375859e-05
Position 615: 2.3998266951607968e-05
Position 4219: 2.199318512228644e-05
Position 1035: 2.085785453468957e-05
Position 990: 2.006397043857199e-05
Position 1452: 1.8347347275185444e-05
Position 2372: 1.7567751153641298e-05
Position 1605: 1.7085196247747016e-05
Position 1967: 1.5952030472914413e-05
Position 2815: 1.3940567957467583e-05
Position 2934: 1.2916384340231581e-05
Position 478: 1.2761289880544445e-05
Position 224: 1.203481106741217e-05
Position 543: 1.1329667683546324e-05
Position 1565: 1.127230448418108e-05
Position 244: 9.885474332838157e-06
Position 1275: 8.838198933855324e-06
Position 846: 7.431071635973403e-06
Position 213: 4.080035851026931e-06
Position 1092: 3.1289400812270224e-06
Position 548: 2.5257174190893505e-06
Position 538: 2.496615731188251e-06
Position 1334: 2.0610199883672086e-06
Position 2304: 1.7297108488788565e-06
Position 1005: 1.6886357795849564e-06
Position 290: 1.6565672519975787e-06
Position 710: 1.3622160790610781e-06
Position 1491: 1.062876065155713e-06
Position 1021: 1.0404244876322267e-06
Position 1058: 9.659995222080532e-07
Position 1043: 7.942066905502469e-07
Position 998: 7.759773561125172e-07
Position 142: 6.344531699825818e-07
Position 879: 6.239879194507216e-07
Position 1458: 5.724194419337193e-07
Position 276: 5.280729868513222e-07
Position 1028: 5.195792810752404e-07
Position 1094: 4.240781229367424e-07
Position 248: 3.909961246565614e-07
Position 1106: 2.4553810698816476e-07
Position 299: 1.8880784022826623e-07
Position 1381: 1.4771274281908013e-07
Position 297: 1.24061952811685e-07
Position 1463: 1.214662283325456e-07
Position 1329: 9.856981131036499e-08
Position 1455: 8.111449310010787e-08
Position 301: 5.289477857772052e-08
Position 2083: 4.6584378052004207e-08
Position 108: 2.6736871600597987e-08
Position 1009: 1.732230064644497e-08
Position 551: 7.901844614040225e-09
Position 1503: 3.1590607876851897e-09
Position 258: 1.4875501648915799e-09
Position 295: 1.2108705240177335e-09
Position 293: 8.671481898167088e-10
Position 1345: 4.2912062067903053e-10
Position 129: 2.426994016094473e-10
Position 261: 2.0544218936039526e-10
Position 310: 6.372260946741507e-11
Position 135: 2.3326334638670767e-11
Position 101: 2.1725988567471504e-11
Position 140: 1.037503926471329e-11
