Gene = Trim30b
Position 1189: 7.863505349886393e-05
Position 588: 6.890059580599568e-05
Position 1045: 6.205435610316323e-05
Position 5417: 6.11734715141769e-05
Position 178: 4.9454839813643376e-05
Position 1477: 4.396788966375e-05
Position 1436: 4.3148233723302276e-05
Position 3734: 1.6692737317242043e-05
Position 1781: 1.1826209579365423e-05
Position 637: 1.1370215268715796e-05
Position 1092: 7.661216837149995e-06
Position 532: 6.0633118012393435e-06
Position 392: 5.200216254172962e-06
Position 3662: 5.1395690144073105e-06
Position 315: 4.874783637399e-06
Position 547: 4.687099508379279e-06
Position 389: 4.404554933742974e-06
Position 1660: 3.892485685664397e-06
Position 4863: 3.886557330360671e-06
Position 2223: 3.673822895262612e-06
Position 3671: 3.2738286973547e-06
Position 2093: 3.270279868031439e-06
Position 253: 3.137739405130348e-06
Position 2178: 3.120913834839089e-06
Position 1616: 3.0635200763152864e-06
Position 4046: 2.9152720676866103e-06
Position 285: 2.885638150910082e-06
Position 769: 2.7001772691985594e-06
Position 174: 2.6976993755994338e-06
Position 784: 2.4707264712980107e-06
Position 311: 2.30316042775942e-06
Position 1471: 1.7045114977113294e-06
Position 1256: 1.665932345272245e-06
Position 778: 1.654431053095865e-06
Position 601: 1.6492044788830553e-06
Position 2560: 1.348465728417448e-06
Position 1653: 1.3149859837872995e-06
Position 212: 1.2414456652448906e-06
Position 2579: 1.104238143717716e-06
Position 337: 8.555876026685398e-07
Position 874: 8.142407560318547e-07
Position 1099: 6.090716964125641e-07
Position 810: 5.63865054174439e-07
Position 2392: 5.633936684528279e-07
Position 190: 4.877903130728908e-07
Position 562: 4.365112714541028e-07
Position 180: 3.964089864587162e-07
Position 643: 3.589823817165382e-07
Position 771: 3.4325595998491426e-07
Position 1042: 2.5488827815792143e-07
Position 340: 2.3419036493778917e-07
Position 820: 2.2508736273079387e-07
Position 786: 1.4873177767163667e-07
Position 603: 1.457633447513471e-07
Position 184: 1.1732672426401856e-07
Position 108: 9.339375772065725e-08
Position 578: 8.077251549667739e-08
Position 223: 6.796051794181258e-08
Position 197: 6.53846167520093e-08
Position 295: 5.969394870341998e-08
Position 857: 5.8138161684935944e-08
Position 877: 5.598518650822677e-08
Position 220: 5.246271045371802e-08
Position 661: 4.887255441602139e-08
Position 567: 3.094103228146443e-08
Position 559: 2.920419035213168e-08
Position 102: 2.169439668241029e-08
Position 375: 2.0975337430208036e-08
Position 367: 1.2600102002650826e-08
Position 369: 6.991315333213805e-09
Position 123: 5.286273003885265e-09
Position 199: 3.104270530108581e-09
Position 345: 2.0774738840401157e-09
Position 1113: 1.402507541720289e-09
Position 901: 1.1812674221896193e-09
Position 920: 1.0029136264500287e-09
Position 349: 2.0015988887731734e-10
Position 77: 7.465143371043424e-12
