Gene = Cldn12
Position 8279: 0.010787505985669276
Position 7731: 0.01037909526468335
Position 1927: 0.00989799707622977
Position 2314: 0.009501959523251318
Position 2526: 0.009151002300134832
Position 6749: 0.009119930579415928
Position 1950: 0.00854778707639882
Position 8257: 0.008395758533982903
Position 7659: 0.007946819856104364
Position 2137: 0.0074999499232877576
Position 4102: 0.00732252495717336
Position 2076: 0.006998446502731141
Position 2353: 0.006520557722062784
Position 2049: 0.006389208626470052
Position 2861: 0.004938386988632727
Position 3349: 0.0047273911361769205
Position 2389: 0.004724571793848245
Position 2412: 0.00467093564850895
Position 2081: 0.0036612550847302037
Position 7534: 0.003533887251201121
Position 1164: 0.003487661756158768
Position 7957: 0.00327799002124189
Position 2013: 0.0028916498401728315
Position 2493: 0.0025821732043894837
Position 633: 0.0025554444155773725
Position 295: 0.0024502110579751398
Position 1543: 0.0023556037685915705
Position 7201: 0.002192391729804601
Position 3440: 0.00208723194334259
Position 939: 0.002033678823860047
Position 2834: 0.002029608516288082
Position 872: 0.002016620918380165
Position 6839: 0.0019725826599061025
Position 735: 0.001939203994493105
Position 7467: 0.001679591308177541
Position 6754: 0.0016426419736004295
Position 7135: 0.0015520004526192327
Position 229: 0.001525059812793399
Position 6963: 0.0015071668070959696
Position 5332: 0.0014449573744645485
Position 9043: 0.0014099496320233872
Position 8936: 0.001379019774239188
Position 354: 0.001371549555831462
Position 1847: 0.0012424980127904394
Position 7232: 0.001195149668453607
Position 1674: 0.0011391381752003365
Position 2099: 0.0010866862902505188
Position 828: 0.0009997585652370031
Position 1418: 0.000979762553825315
Position 1974: 0.0009327756140472869
Position 2683: 0.000909524464188014
Position 3862: 0.0008558635206606357
Position 5442: 0.0008404631214333066
Position 98: 0.0006907018237235376
Position 122: 0.000684842109505995
Position 4053: 0.0006395205257912248
Position 1486: 0.0006284124275420795
Position 524: 0.0006185623665360705
Position 7390: 0.0006167646181200503
Position 4007: 0.0006123868371805105
Position 3985: 0.0005457757936991282
Position 8328: 0.000545359406898634
Position 6905: 0.0005316803980476767
Position 846: 0.0005281515273598353
Position 455: 0.0005103822389126408
Position 7029: 0.0004824877017541987
Position 7889: 0.00047542783478244353
Position 8314: 0.00038895088658744056
Position 543: 0.00033996408034094256
Position 557: 0.0003367639817198842
Position 2318: 0.00029461054654332064
Position 2448: 0.00025229601671122545
Position 6110: 0.0002466041825310331
Position 761: 0.00024115259848203678
Position 2386: 0.00021644251311094676
Position 1009: 0.00020738467504750538
Position 3247: 0.00018978689625347782
Position 669: 0.00018379449405641094
Position 2716: 0.00014996373389686724
Position 108: 0.00013479237074050213
Position 5139: 0.00013450903026469998
Position 2232: 0.00012901650119121372
Position 2739: 0.00011245012305184066
Position 700: 0.00010159572902546573
Position 7316: 8.971589341594867e-05
Position 3750: 8.657146663119719e-05
Position 202: 8.4027038979579e-05
Position 574: 7.730443113245999e-05
Position 2119: 7.639710547103212e-05
Position 4429: 7.228310740159106e-05
Position 1954: 6.992718297138014e-05
Position 1433: 6.850813984953324e-05
Position 387: 6.412287523903668e-05
Position 5426: 5.9638179279102666e-05
Position 234: 5.844235437840813e-05
Position 616: 5.504528762397842e-05
Position 4270: 4.76947596442239e-05
Position 4770: 4.3301475602555844e-05
Position 661: 4.11541108066218e-05
Position 7311: 3.9563354911776414e-05
Position 583: 3.58990707137655e-05
Position 2286: 3.553919200797311e-05
Position 953: 3.432947829628483e-05
Position 2473: 3.286346555177774e-05
Position 2463: 3.126702429432299e-05
Position 3517: 3.009283895879443e-05
Position 273: 2.9757707893819954e-05
Position 848: 2.9265661742282687e-05
Position 531: 2.0258258559809625e-05
Position 1123: 2.0223053734105245e-05
Position 809: 1.7817638715301564e-05
Position 1508: 1.678690824614419e-05
Position 817: 1.6254904755496672e-05
Position 948: 1.576512211619618e-05
Position 707: 1.1298847447627591e-05
Position 150: 1.0238103420260848e-05
Position 1819: 9.560404672516034e-06
Position 1614: 9.511535394766996e-06
Position 916: 9.009143193393518e-06
Position 266: 8.005297837408964e-06
Position 1438: 7.639925350706366e-06
Position 926: 7.360051373926136e-06
Position 205: 7.044576054147545e-06
Position 372: 6.623150114435277e-06
Position 77: 6.1810936188865355e-06
Position 2183: 5.277299351372563e-06
Position 1754: 5.1838555371249005e-06
Position 741: 4.11248481262792e-06
Position 1678: 3.1361093269523413e-06
Position 2937: 2.9506323726128684e-06
Position 1587: 2.737446726978325e-06
Position 1738: 1.6521184911427086e-06
Position 212: 1.5497545132341712e-06
Position 832: 1.3125199471289237e-06
Position 676: 1.0098238947763242e-06
Position 1500: 7.823978120078862e-07
Position 158: 6.486795508277322e-07
Position 259: 5.67731781338866e-07
Position 365: 3.1986117958489017e-07
Position 161: 2.0191669281396691e-07
Position 1596: 1.9641728792748828e-07
Position 1352: 1.777313700775652e-07
Position 765: 1.6408743072396325e-07
Position 878: 1.496436351040282e-08
