Gene = Chst15
Position 211: 1.2271735736040313e-08
Position 519: 5.6382119245145086e-09
Position 237: 4.2127699632062285e-09
Position 406: 3.8098468636044955e-09
Position 145: 3.276019981558136e-09
Position 80: 2.422543263407952e-09
Position 139: 1.9347603101665338e-09
Position 397: 1.3104097791203485e-09
Position 964: 8.278957385114831e-10
Position 763: 6.259061248352245e-10
Position 151: 6.195322409047996e-10
Position 913: 4.001865826129058e-10
Position 188: 2.9411583776650785e-10
Position 225: 4.7364839070114356e-11
Position 76: 1.830285855630114e-11
Position 162: 1.3240363337659608e-11
Position 153: 9.61222455000316e-13
Position 222: 5.927503406282428e-14
