Gene = Thap4
Position 2679: 0.002399534185342501
Position 7322: 0.00237765151257187
Position 4910: 0.002371245911173032
Position 5056: 0.0020933444840348582
Position 5059: 0.0020492827494698546
Position 1333: 0.001825708930268739
Position 4752: 0.0017431556513303088
Position 2641: 0.0014723654337562427
Position 4842: 0.001360981577383025
Position 6196: 0.0012758331015958167
Position 4928: 0.0012526323468837774
Position 4329: 0.0011120851848779093
Position 534: 0.0009216623332737202
Position 661: 0.000898668321116595
Position 12898: 0.0008484370198771362
Position 8550: 0.000830460747635775
Position 2703: 0.0008025407454672181
Position 5062: 0.0006620155333580544
Position 6389: 0.0006467038593235022
Position 4256: 0.0006104571253226612
Position 606: 0.00047112385101847644
Position 239: 0.0004483684773009785
Position 5735: 0.0004414209708126982
Position 2557: 0.0004234560517287271
Position 5895: 0.00035033295363423003
Position 10194: 0.00034364319518829687
Position 3711: 0.0003409089237384544
Position 1178: 0.00033635136195375953
Position 3927: 0.00033366779868622713
Position 3908: 0.00031968889881898245
Position 1379: 0.00030924929772337806
Position 3920: 0.0003012882674423115
Position 11669: 0.00029312355318292715
Position 754: 0.0002645876440298097
Position 5276: 0.00023154340762015114
Position 6080: 0.00022378643922745022
Position 4578: 0.0002098117101370363
Position 3807: 0.0001958989348465356
Position 5359: 0.00017160255390879993
Position 2244: 0.00015603599090839183
Position 906: 0.0001443184136021266
Position 194: 0.00013571262491838022
Position 7753: 0.00013349608789677502
Position 4569: 0.00010974381032029579
Position 1400: 9.211239058384371e-05
Position 2804: 8.76547494558603e-05
Position 1305: 8.427640040030624e-05
Position 1205: 8.279750131673586e-05
Position 3122: 7.870896492702876e-05
Position 7750: 7.683682066100512e-05
Position 6246: 6.771209833806719e-05
Position 7074: 6.168114555714005e-05
Position 633: 5.395644790126799e-05
Position 288: 4.885303565425556e-05
Position 8410: 4.800035408522092e-05
Position 6817: 4.4004902044435465e-05
Position 5175: 3.131147153202646e-05
Position 5192: 3.113205355029876e-05
Position 1829: 3.085510905231522e-05
Position 5421: 2.289918754404524e-05
Position 6609: 1.895455276188766e-05
Position 1571: 1.5070732487773007e-05
Position 3333: 1.441238018030105e-05
Position 2994: 1.287861249950163e-05
Position 3313: 1.0884417956787987e-05
Position 3211: 1.0725926969234858e-05
Position 2012: 1.0522232303424417e-05
Position 1737: 1.0057029978798007e-05
Position 1721: 5.541167785177997e-06
Position 733: 5.34685055881011e-06
Position 3246: 4.728382577502428e-06
Position 2404: 4.099553649433345e-06
Position 1647: 3.6115245920635947e-06
Position 689: 3.3971481035310166e-06
Position 1760: 3.2774725562244188e-06
Position 830: 2.7975399143108603e-06
Position 2288: 2.3652449733454427e-06
Position 3068: 1.920566142704048e-06
Position 1967: 1.9074448798316017e-06
Position 2074: 1.6355092541173538e-06
Position 2493: 1.5812264369306827e-06
Position 2526: 1.5760298649846971e-06
Position 2336: 1.5100904450952678e-06
Position 2591: 1.3923817806033593e-06
Position 1397: 1.3922948556889525e-06
Position 711: 1.0582613031169156e-06
Position 1144: 9.985305488817563e-07
Position 543: 7.571336697316651e-07
Position 1122: 7.10772047694612e-07
Position 209: 6.810670552870544e-07
Position 5856: 5.268206761504157e-07
Position 789: 1.4367367035566825e-07
Position 455: 1.3015348640700661e-07
Position 700: 6.863793618244296e-08
Position 405: 4.631739804379353e-08
Position 472: 4.565158812570455e-08
Position 387: 2.5451562550043143e-08
Position 110: 2.1135149410881013e-08
Position 294: 1.612448103517386e-08
Position 421: 1.4415630773913729e-08
Position 157: 1.3298840572798868e-08
Position 2469: 1.218153280742593e-08
Position 865: 8.663191326914795e-09
Position 925: 8.555428286002766e-09
Position 620: 8.217863362915947e-09
Position 441: 7.587576969674575e-09
Position 217: 7.3371456632437695e-09
Position 832: 6.18838997057277e-09
Position 609: 5.3793812872305636e-09
Position 93: 2.9069618632828487e-09
Position 117: 2.8633614460769015e-09
Position 955: 1.9551497616698162e-09
Position 1016: 1.6600116601849345e-09
Position 82: 6.977876471920983e-12
Position 300: 5.108166279068838e-12
Position 88: 4.5192592703933454e-14
