Gene = Ostc
Position 1169: 5.0648036655199804e-05
Position 539: 4.953748976752344e-05
Position 6818: 4.7351324497147456e-05
Position 99: 4.567785586442692e-05
Position 412: 4.3551430050603456e-05
Position 6048: 4.259858983152418e-05
Position 6596: 4.213263065412226e-05
Position 6507: 3.085643585950508e-05
Position 7930: 1.5054550359762675e-05
Position 6089: 5.619165948757714e-06
Position 466: 3.6101546754450063e-07
Position 394: 3.015820325907105e-07
Position 464: 1.9253691721476998e-07
Position 6145: 1.8893241755340569e-07
Position 364: 1.8751087360583013e-07
Position 381: 1.692190583259574e-07
Position 351: 1.0652263455652025e-07
Position 401: 5.819069328968679e-08
Position 6318: 5.385547136357356e-08
Position 11: 4.9341900660544556e-08
Position 6353: 4.124432082990759e-08
Position 6343: 3.7312785152135825e-08
Position 440: 2.840742152038273e-08
Position 506: 8.372717834617154e-09
Position 6358: 5.759437163886258e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3400: 0.9728748261470599
Position 5930: 0.8365098815027634
Position 13343: 0.49994809795890816
Position 12117: 0.07826290096530086
Position 6047: 0.0764713664253288
Position 12965: 0.06834584971997888
Position 5603: 0.06262014931034357
Position 8125: 0.05920995792454832
Position 5667: 0.04838894276114959
Position 7734: 0.04698003023996491
Position 5995: 0.04023444038177259
Position 7057: 0.037757486419122216
Position 10010: 0.03381195789804178
Position 11897: 0.026792115579368624
Position 8519: 0.02618444561172654
Position 6280: 0.026026206342321747
Position 7703: 0.023215446977740098
Position 6430: 0.022909350843130647
Position 11359: 0.02022981604693105
Position 7482: 0.02008880126053453
Position 5711: 0.019315107251908364
Position 5560: 0.017466284516003915
Position 12820: 0.01740463623635651
Position 12858: 0.01593533803930255
Position 7197: 0.013636665088480177
Position 10753: 0.013446419531790973
Position 13451: 0.01211594902473962
Position 5302: 0.01114585603735672
Position 5524: 0.010866430386476
Position 10440: 0.01042266686837611
Position 4761: 0.009885260638241793
Position 11168: 0.009723859933244792
Position 5989: 0.009233686674952609
Position 11570: 0.008761255869416703
Position 9745: 0.008625977965923286
Position 6930: 0.00855078734526177
Position 12816: 0.008302947835488685
Position 1412: 0.008170401525221352
Position 1562: 0.00794191767189445
Position 13035: 0.007915885386482384
Position 10383: 0.007874579253872083
Position 12823: 0.007873987580612932
Position 13314: 0.006670699442752343
Position 581: 0.006589429689242353
Position 7521: 0.005681753558847833
Position 11641: 0.005496027632006333
Position 12473: 0.005414544111817642
Position 8721: 0.00535874736570473
Position 4168: 0.005286668817981385
Position 8190: 0.005086469260550471
Position 4535: 0.005025275760944278
Position 9726: 0.004667799315513161
Position 12788: 0.0045982217215209545
Position 11065: 0.004542688838967145
Position 12643: 0.004432343634493253
Position 8543: 0.004271686754018144
Position 9984: 0.004207731141899398
Position 4736: 0.0041739698290170725
Position 1608: 0.003973220657914439
Position 8630: 0.003968925722701491
Position 9448: 0.0038733346273538767
Position 9407: 0.0037984375043068406
Position 3729: 0.0037040583260082908
Position 2546: 0.0033143251522525703
Position 2236: 0.003232666921835534
Position 6212: 0.0031033118203488024
Position 2590: 0.003099112164906579
Position 8593: 0.003060291291890058
Position 6601: 0.0030224458504867864
Position 6798: 0.0027464698653132157
Position 3370: 0.002715046681813227
Position 5182: 0.0025629883842737543
Position 7355: 0.002451223284174262
Position 9956: 0.002371228352134683
Position 8015: 0.0023407224988462034
Position 10868: 0.0022252531385689458
Position 11406: 0.002148143392169933
Position 5969: 0.002100449493197838
Position 2183: 0.0019740067243315205
Position 9195: 0.0019375990671686419
Position 6915: 0.00190714856705965
Position 2479: 0.001903676327627536
Position 7290: 0.0018996788902457128
Position 8696: 0.0018900136719149523
Position 8531: 0.0018609842215038753
Position 5743: 0.0018272562604264365
Position 7071: 0.0017777434607148235
Position 3905: 0.0017233985191620251
Position 10757: 0.0017182518915478855
Position 7144: 0.001705021624916017
Position 5467: 0.0016634436160659044
Position 6545: 0.0016053035651123085
Position 8739: 0.0015870178121956734
Position 9640: 0.0015639965470515397
Position 8325: 0.001561674134689133
Position 9004: 0.001541976887343138
Position 2446: 0.001527329674203282
Position 3982: 0.0015079531171627778
Position 5350: 0.0014975664395121286
Position 12410: 0.001477041495000334
Position 2271: 0.001451374755609799
Position 5335: 0.0014342028437256868
Position 13248: 0.0014279601409497716
Position 6894: 0.0014090393360852264
Position 9079: 0.0013955347412110838
Position 3434: 0.001335005312240652
Position 2468: 0.0013266167068984457
Position 9596: 0.0013224252512599151
Position 9624: 0.0012816385209439658
Position 5672: 0.0012782622845365988
Position 2543: 0.0012560061018886467
Position 8169: 0.001233460872750135
Position 410: 0.0012000632152592563
Position 5642: 0.0011828395710650678
Position 12463: 0.0011749978689389684
Position 11875: 0.001105584692552532
Position 7082: 0.0010839517235477702
Position 5156: 0.0010556432899532602
Position 1310: 0.0010153729439754803
Position 6838: 0.0010086612782275735
Position 5676: 0.0009227683912851244
Position 7178: 0.0008829616804299774
Position 8706: 0.0008764885722537496
Position 4739: 0.0008729887027893908
Position 743: 0.0008670212297988152
Position 7377: 0.0008589399792904554
Position 7478: 0.0008128446411939667
Position 287: 0.0007719032516965232
Position 8585: 0.0007411844141494406
Position 11701: 0.0007352333402144775
Position 8328: 0.0007182062592057532
Position 8210: 0.0007099103205659961
Position 1483: 0.0007035498178668618
Position 7805: 0.0006531315136333606
Position 7037: 0.0006492629485439234
Position 8048: 0.0006141171640386603
Position 1258: 0.0006077745199121569
Position 5932: 0.0006052511690861555
Position 7990: 0.0006042679802519643
Position 5605: 0.0005982127378771582
Position 5869: 0.0005978266671445166
Position 11768: 0.0005968483598278006
Position 3494: 0.0005871528730618783
Position 99: 0.0005785211111123674
Position 7672: 0.0005752190440660482
Position 3918: 0.0005568651392826227
Position 6817: 0.0005468208572790696
Position 3628: 0.0005322086022752915
Position 800: 0.0005165304798502348
Position 4810: 0.000487392785707838
Position 6528: 0.00046562239603289133
Position 2159: 0.00042905495859887335
Position 6937: 0.0004219379767237039
Position 8877: 0.00042001606079472136
Position 11678: 0.0004194207417393002
Position 8832: 0.0003842089195927254
Position 8725: 0.00036912286945490607
Position 10133: 0.0003667990665003099
Position 7163: 0.0003511749021529661
Position 5651: 0.0003493137789909406
Position 8792: 0.0003464702314125566
Position 4486: 0.0003454426236852521
Position 6437: 0.0003434419230948902
Position 10554: 0.00033943244551299404
Position 5230: 0.0003323378308882249
Position 1817: 0.0003295208518696766
Position 5893: 0.0003267703529755868
Position 6252: 0.00032539067469115554
Position 4204: 0.0003219706749263308
Position 8856: 0.0003189066414227542
Position 1611: 0.0003142469969412722
Position 11102: 0.0003109643367558356
Position 9858: 0.0003003693346212547
Position 5218: 0.0002817001708351644
Position 3865: 0.00027978050269871364
Position 9491: 0.00026899864480543377
Position 2850: 0.0002685270035141004
Position 1688: 0.00026707181530567775
Position 6677: 0.0002611491409769118
Position 8635: 0.00025699545475788347
Position 2604: 0.00025599863185914287
Position 10105: 0.00025318387304000957
Position 1658: 0.0002496601580140841
Position 9355: 0.0002477901176826285
Position 9316: 0.00024764593553242
Position 8434: 0.00024260200480508024
Position 9768: 0.00024175908760262787
Position 10818: 0.00024169123453161336
Position 8743: 0.00023541911386187
Position 7545: 0.00022765279507502742
Position 6182: 0.00021739994131045402
Position 3937: 0.00020753876286776075
Position 6293: 0.00020290865244884613
Position 4779: 0.0002021315397686241
Position 1098: 0.00020125089418950238
Position 3825: 0.00020001891711790673
Position 1515: 0.00019826521110017712
Position 6622: 0.0001929762881028306
Position 670: 0.00019103679301796432
Position 10259: 0.0001868941327505429
Position 10363: 0.00018665817226814203
Position 1576: 0.00018279157033580264
Position 6562: 0.00018050767579937807
Position 3707: 0.00017919588989945515
Position 10324: 0.00017892084222366107
Position 9163: 0.0001786584202176603
Position 2454: 0.00017259105562416585
Position 10143: 0.0001711159626381528
Position 4263: 0.00016819502267614059
Position 4089: 0.0001519186358650566
Position 6710: 0.00015001325769587338
Position 6549: 0.0001492724981225978
Position 5847: 0.00014754141351032993
Position 8907: 0.00014591009040038942
Position 7042: 0.00014587350610605903
Position 9282: 0.00014549626532201485
Position 5579: 0.0001443134982699891
Position 3376: 0.00014299544169685233
Position 1868: 0.00013850330927494533
Position 937: 0.00013391875437086413
Position 2360: 0.0001299647524015292
Position 7106: 0.0001272424537329012
Position 5199: 0.0001253101079151381
Position 5956: 0.00012263292451465438
Position 2491: 0.00012118132739990544
Position 6998: 0.00012107766847036427
Position 8953: 0.0001198484144676368
Position 8475: 0.0001117817278913575
Position 1536: 0.00011039659802700318
Position 3781: 0.00011014090085991999
Position 1295: 0.00010757223914354232
Position 122: 0.00010717304725066387
Position 1788: 0.00010230677328323587
Position 8391: 0.00010183026041769898
Position 7960: 9.93223678534554e-05
Position 9050: 9.72256502045e-05
Position 7110: 9.053746847655927e-05
Position 8374: 8.638445595585854e-05
Position 1531: 8.34314670117043e-05
Position 3235: 8.015681612300579e-05
Position 2647: 8.01566442956542e-05
Position 6507: 7.78622920277463e-05
Position 2502: 7.603481816068595e-05
Position 1442: 7.498376317397841e-05
Position 1224: 7.477502525337705e-05
Position 719: 7.45812440967602e-05
Position 621: 7.310888062315229e-05
Position 4055: 7.16756179652201e-05
Position 344: 6.275715648569573e-05
Position 8130: 5.7612264612103317e-05
Position 7874: 5.2836214460485585e-05
Position 2498: 5.183457392071298e-05
Position 7708: 5.008353060376892e-05
Position 1157: 4.884881056777521e-05
Position 3849: 4.44584905301463e-05
Position 755: 4.2408092987175425e-05
Position 3747: 4.076961532245344e-05
Position 1025: 3.89950785456433e-05
Position 544: 3.685742215308645e-05
Position 4491: 3.527582960921839e-05
Position 3993: 3.472148184212386e-05
Position 2386: 3.3311302021149484e-05
Position 979: 3.312804960394583e-05
Position 1768: 3.276948906880811e-05
Position 1735: 3.19005681255522e-05
Position 5423: 2.9541223259516696e-05
Position 6259: 2.9112156459176315e-05
Position 6757: 2.8310236805570363e-05
Position 3193: 2.6653583573616172e-05
Position 3333: 2.66403392296729e-05
Position 1362: 2.5795531427062122e-05
Position 539: 2.5471837077222137e-05
Position 999: 2.3381433410542314e-05
Position 4563: 2.2187592806827006e-05
Position 3090: 2.2102050859367183e-05
Position 5186: 2.201391910040022e-05
Position 1446: 2.1527914448402274e-05
Position 1661: 2.1388787396090166e-05
Position 4498: 2.0882610886916652e-05
Position 4701: 2.050054715066287e-05
Position 87: 1.9281944071793303e-05
Position 789: 1.882341692557438e-05
Position 8213: 1.8281888202691666e-05
Position 3563: 1.8236139072306696e-05
Position 1254: 1.562590487336259e-05
Position 4555: 1.5367614880882752e-05
Position 4015: 1.4186694551132696e-05
Position 464: 1.4163485718716803e-05
Position 551: 1.2625365918315688e-05
Position 644: 1.2223159655926232e-05
Position 460: 1.170118524577958e-05
Position 6986: 1.1575540088598275e-05
Position 309: 1.1255697267746086e-05
Position 3610: 1.1206066257461109e-05
Position 6104: 1.1130713265525282e-05
Position 677: 1.038747408226866e-05
Position 1001: 9.715529953126387e-06
Position 8368: 7.36841260397556e-06
Position 5844: 6.898694182815948e-06
Position 7795: 5.752793260961958e-06
Position 7761: 4.1996112620032085e-06
Position 3468: 2.665741850727651e-06
Position 5796: 2.0455173059969016e-06
Position 3842: 1.8955551124056575e-06
Position 3961: 1.8717220565674051e-06
Position 4496: 1.8514767431214232e-06
Position 3885: 1.6672156714831898e-06
Position 4134: 1.5804725328664607e-06
Position 5769: 1.0169788492899364e-06
Position 6952: 7.966816276160642e-07
Position 6852: 6.360048022161591e-07
Position 3273: 5.358614168701656e-07
Position 3785: 3.626057375334803e-07
Position 3024: 3.17706386399394e-07
Position 3109: 3.153805986597947e-07
Position 3751: 2.9211412395638184e-07
Position 3607: 2.837245686277873e-07
Position 4360: 2.496774431716973e-07
Position 5025: 2.3413159479159454e-07
Position 3632: 2.207154922780352e-07
Position 827: 1.6808649993349426e-07
Position 4321: 1.2739780516326705e-07
Position 782: 1.213589225366099e-07
Position 3168: 1.0286661156714493e-07
Position 493: 1.002003725448304e-07
Position 3875: 7.759814524438387e-08
Position 4613: 6.741482509243729e-08
Position 531: 6.246450807887366e-08
Position 3159: 5.562790246958427e-08
Position 807: 5.3558119808174726e-08
Position 1499: 5.105445593808801e-08
Position 1201: 5.067233266884543e-08
Position 605: 4.936105531031716e-08
Position 656: 4.785815843424725e-08
Position 4032: 4.496697686468993e-08
Position 274: 3.315760322946967e-08
Position 242: 3.308368861011219e-08
Position 1114: 3.2977345792800166e-08
Position 698: 2.9385760178390604e-08
Position 588: 2.8965752680997595e-08
Position 672: 2.832870815963376e-08
Position 512: 2.608419221613846e-08
Position 258: 2.5139708461734526e-08
Position 462: 2.2977716844090753e-08
Position 311: 2.2327885030534545e-08
Position 948: 2.15032607879312e-08
Position 1162: 2.119937648143645e-08
Position 632: 2.118892559405969e-08
Position 128: 1.8823840697500235e-08
Position 180: 1.8649059970158103e-08
Position 833: 1.653472693613403e-08
Position 514: 1.503783580694421e-08
Position 3181: 1.3404060781330896e-08
Position 1027: 8.896722695151738e-09
Position 913: 6.982843544703816e-09
Position 1424: 6.276552251858208e-09
Position 351: 4.69855022891601e-09
Position 691: 4.707318390580893e-10
Position 591: 4.494992714721135e-10
Position 369: 3.1770884071550056e-10
