Gene = Pmvk
Position 4622: 0.0005459604477799717
Position 413: 0.0005266454959498272
Position 3240: 0.0005264395277502653
Position 2477: 0.0004546988150799106
Position 879: 0.00044938556114187337
Position 13257: 0.000430851314027374
Position 386: 0.0003429531016469795
Position 13599: 0.0003315760367637741
Position 13213: 0.00032975933141166227
Position 184: 0.0003153472774086881
Position 1192: 0.0002915608470356304
Position 1359: 0.000290851933314617
Position 492: 0.000289052255112554
Position 558: 0.00028496940522477804
Position 1741: 0.00027879144114103025
Position 787: 0.00023276184018784134
Position 676: 0.00019393423551195932
Position 681: 0.00018419523018487635
Position 13699: 0.00016578826963151757
Position 13268: 0.00016495428611601075
Position 224: 0.00013171541491763055
Position 392: 9.344554802936944e-05
Position 686: 8.448584871911258e-05
Position 14109: 8.155688353570906e-05
Position 1846: 7.925461596067839e-05
Position 1794: 7.843935769352391e-05
Position 13646: 7.664633490132729e-05
Position 1929: 5.691914636599808e-05
Position 13084: 5.68076898587456e-05
Position 1798: 5.349981530627759e-05
Position 631: 4.6863794758478086e-05
Position 434: 4.0815595313633236e-05
Position 1307: 3.8580887537756735e-05
Position 1331: 3.521787599349544e-05
Position 211: 3.0012487666011512e-05
Position 691: 2.892884019514635e-05
Position 2495: 2.8865166923817832e-05
Position 213: 2.5419452897207823e-05
Position 411: 2.0273388155290113e-05
Position 1953: 2.0217965782492296e-05
Position 1155: 1.5396035773149864e-05
Position 604: 1.4964818496540734e-05
Position 3784: 1.3080795848092409e-05
Position 6: 1.2820318018060976e-05
Position 245: 1.208822946766487e-05
Position 83: 1.0268267563558172e-05
Position 1322: 9.327154421012045e-06
Position 1775: 9.107042876717743e-06
Position 1831: 8.565633253231813e-06
Position 333: 8.473158392615503e-06
Position 818: 8.020931212752008e-06
Position 852: 7.611841042900238e-06
Position 702: 6.768952551989882e-06
Position 1534: 6.577399536419279e-06
Position 1947: 5.381497663679761e-06
Position 1781: 4.883840963362374e-06
Position 139: 2.4084649939010417e-06
Position 2797: 1.1833990381943019e-07
Position 3377: 4.7276560507017464e-08
Position 226: 4.13257368718083e-08
Position 217: 2.8574936918547782e-08
Position 215: 2.5596929026529388e-08
Position 284: 4.705450284431791e-09
Position 230: 2.971988986484022e-09
Position 228: 2.3408475018945508e-09
Position 1889: 5.787725083604039e-10
Position 249: 2.730981651449204e-10
Position 267: 1.5719242736127973e-10
Position 933: 2.196692409480287e-11
Position 807: 5.7506953055560125e-12
Position 581: 4.437406064365965e-12
Position 906: 3.6300130459152585e-12
Position 864: 3.573314014219782e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13005: 0.9745134236046465
Position 13972: 0.9231127854996496
Position 2313: 0.5648030324247754
Position 9712: 0.35173808590001565
Position 7196: 0.3230146288390771
Position 9754: 0.21855178580098816
Position 9775: 0.2069163088182851
Position 272: 0.2050879541396563
Position 4783: 0.19956196648537505
Position 5107: 0.17760497026288363
Position 7340: 0.15909748943529775
Position 13352: 0.14518759271035342
Position 4872: 0.09201814825812396
Position 5085: 0.07026774298981592
Position 12729: 0.056921183162005215
Position 9737: 0.04340243946095445
Position 4660: 0.039736450770664095
Position 13623: 0.03719073770148981
Position 5773: 0.03571481405917298
Position 2510: 0.025914535524811436
Position 2575: 0.024003316996039352
Position 3225: 0.02318487438292978
Position 14316: 0.015238363866267693
Position 2545: 0.013101179749026878
Position 10928: 0.012345106337535734
Position 5091: 0.012042415584827543
Position 10842: 0.011427596220059278
Position 10838: 0.011358770255034149
Position 10018: 0.011011261481125566
Position 5136: 0.008887846562674289
Position 12946: 0.00783607124319135
Position 7154: 0.00683887247557516
Position 12962: 0.006678393618477502
Position 13199: 0.006354255579336175
Position 4473: 0.005783904224682008
Position 13717: 0.004188149459985339
Position 294: 0.004148098447917252
Position 13802: 0.004148097373561636
Position 12778: 0.004077357300039302
Position 13509: 0.0040666873066909194
Position 10046: 0.0037715947423156188
Position 276: 0.0036416804247486863
Position 13050: 0.003383690888925637
Position 255: 0.002689182292104015
Position 14327: 0.0026653752769892013
Position 2631: 0.002385894730112656
Position 309: 0.002322518526244379
Position 13730: 0.002167344387039129
Position 2891: 0.00200970901222844
Position 13580: 0.0018029639955385842
Position 11877: 0.0017791331641370113
Position 2873: 0.0017420462447510254
Position 3182: 0.0017161616550618961
Position 14362: 0.001647415461066445
Position 3508: 0.0014787887905325114
Position 303: 0.0014282764681412376
Position 2492: 0.0014141122298546535
Position 4525: 0.001394883464675743
Position 2281: 0.0012203732063573041
Position 2317: 0.0012054507383105527
Position 13828: 0.0011997819273844696
Position 13369: 0.0011809221640848118
Position 2517: 0.0011390951760504005
Position 14435: 0.001045379910946845
Position 11026: 0.000940907550479639
Position 4476: 0.0007843478886982677
Position 13469: 0.0007488091683766294
Position 3565: 0.0006710070066706729
Position 1639: 0.0005919426990565495
Position 13583: 0.000568363117788155
Position 13908: 0.0005586754764662842
Position 3286: 0.0005533766163622144
Position 2464: 0.0005462417826392581
Position 2978: 0.000521106286880146
Position 4155: 0.0004788943514391543
Position 1999: 0.00047116483401374776
Position 3178: 0.0003738215259650963
Position 13534: 0.000369741631033221
Position 3044: 0.00035169252629665634
Position 13331: 0.0003405370981150612
Position 12852: 0.00033807421599533344
Position 2944: 0.00033678806023317633
Position 3475: 0.0003356940855038655
Position 1229: 0.0003248358856837032
Position 1610: 0.0003120639266587668
Position 4939: 0.00030348271299196776
Position 282: 0.00029230881906097765
Position 3842: 0.00026490178936304043
Position 4248: 0.00024081290417724468
Position 14389: 0.00023592504031634404
Position 401: 0.0002325555045414139
Position 3759: 0.0002299203360041224
Position 1769: 0.00022123097676661306
Position 4844: 0.00020885513909029959
Position 1701: 0.00020751861212422385
Position 727: 0.00020650113610354293
Position 3911: 0.00020137597111250945
Position 1026: 0.00019402696360834427
Position 3103: 0.00018322818745546187
Position 3783: 0.00017741344396324325
Position 14098: 0.00016548224106730576
Position 13694: 0.00015525958324634763
Position 3267: 0.00013755978084401555
Position 470: 0.00013689555070086888
Position 1070: 0.00013408065521429833
Position 2470: 0.00012555768249016247
Position 13993: 0.0001196049975856779
Position 14070: 0.00011801449989131263
Position 815: 0.00010805510979010349
Position 599: 0.00010547580541077773
Position 421: 0.00010505939082501376
Position 4004: 0.00010353578351745967
Position 13404: 9.396475332296615e-05
Position 2245: 9.257547727177493e-05
Position 760: 9.19864573800205e-05
Position 3713: 8.594758555605283e-05
Position 13814: 7.931530677536604e-05
Position 13307: 6.706025271390937e-05
Position 1698: 6.574680216527423e-05
Position 626: 6.1018622759173824e-05
Position 2154: 5.8487709575218106e-05
Position 1843: 5.706984082728675e-05
Position 2043: 5.659004607468339e-05
Position 752: 5.368740593941099e-05
Position 14296: 4.9859149211464376e-05
Position 786: 4.866357657513751e-05
Position 398: 4.8398236266585194e-05
Position 1494: 4.478331458414889e-05
Position 2265: 4.3656414985977057e-05
Position 2286: 3.970898568555791e-05
Position 1781: 3.954008237782155e-05
Position 1577: 3.7025889089703416e-05
Position 2375: 3.535073029659102e-05
Position 4500: 3.491188352555286e-05
Position 1559: 3.4884685210711976e-05
Position 2771: 3.37113325159225e-05
Position 13312: 3.366566407187331e-05
Position 411: 3.1012778789007486e-05
Position 2907: 2.6511984959941547e-05
Position 2095: 2.570166740416466e-05
Position 10499: 2.471466360858049e-05
Position 442: 2.455700362774786e-05
Position 3722: 2.249059739633155e-05
Position 14169: 2.2171171374606006e-05
Position 13825: 1.8521732736748234e-05
Position 13755: 1.793788050159305e-05
Position 14396: 1.779595768810461e-05
Position 14183: 1.6982740108932606e-05
Position 1164: 1.612575819321311e-05
Position 13858: 1.556342875195007e-05
Position 1041: 1.4721400896106429e-05
Position 1522: 1.4344999804881321e-05
Position 321: 1.3642921138490914e-05
Position 13441: 1.3367931686408349e-05
Position 103: 1.1832258839833764e-05
Position 314: 1.0969283810062783e-05
Position 10224: 1.0651830449855782e-05
Position 10361: 9.502998666053094e-06
Position 1801: 8.598936582872218e-06
Position 10654: 7.718676394586787e-06
Position 1275: 7.449478930324735e-06
Position 445: 7.261110069698843e-06
Position 1750: 7.1134138453663575e-06
Position 10166: 6.336537066046783e-06
Position 2327: 5.872592115983811e-06
Position 3004: 5.798530371683043e-06
Position 2240: 5.045327955435162e-06
Position 634: 4.38152207511394e-06
Position 330: 4.159342935475374e-06
Position 2014: 3.7306448295187884e-06
Position 2980: 3.5136613536906777e-06
Position 6320: 3.2662300044040755e-06
Position 3765: 2.8798855584738934e-06
Position 1022: 2.5536201011049376e-06
Position 2357: 2.3161025744584303e-06
Position 10430: 2.2497018079007998e-06
Position 818: 2.1803002093181646e-06
Position 1075: 2.0537442854392916e-06
Position 14109: 1.8498711960041784e-06
Position 14157: 1.8193297945701018e-06
Position 2360: 1.710617787617144e-06
Position 10338: 1.630490904447585e-06
Position 8811: 1.6110605811916888e-06
Position 9004: 1.540761173952087e-06
Position 2584: 1.5135054095555001e-06
Position 8644: 1.438674655684503e-06
Position 6613: 9.971591127449268e-07
Position 7599: 8.635134282349986e-07
Position 2332: 8.393468559968903e-07
Position 2048: 6.691104418928752e-07
Position 3327: 2.3443943100681255e-07
Position 2902: 1.0235733298884411e-07
Position 3079: 9.991712233084094e-08
Position 2494: 3.917785036410879e-08
Position 2650: 8.383746677423228e-09
Position 3537: 6.679660224627177e-09
Position 1122: 8.49677515759585e-10
Position 823: 6.909847099169241e-10
Position 453: 3.317507284468624e-11
Position 1278: 8.180019349657246e-12
Position 844: 7.588748809947299e-12
Position 325: 6.682870807783521e-12
Position 1300: 6.640587903291462e-12
Position 1249: 4.310793591719286e-12
Position 352: 4.1001309648797105e-12
Position 323: 3.910024743978313e-12
Position 333: 3.42919330750255e-12
Position 107: 3.3174868250892842e-12
Position 345: 3.290652996873292e-12
Position 708: 2.5494945769276843e-12
Position 705: 1.6046197918058167e-12
Position 339: 1.3195234826027669e-12
Position 581: 1.2544228904366793e-12
Position 492: 1.0636761851556556e-12
Position 505: 9.397801823154112e-13
Position 502: 8.718298081052575e-13
Position 711: 5.46890344533456e-13
Position 798: 4.960285618897502e-13
Position 363: 3.545293763718868e-13
Position 534: 1.3753502595665669e-13
Position 511: 1.3108471334514004e-13
Position 126: 1.1637027553988118e-13
Position 80: 9.721181155766778e-14
Position 128: 6.803597530949283e-14
Position 83: 6.523847376285018e-14
Position 69: 1.7182164013940053e-14
Position 154: 3.646457073198251e-16
Position 137: 5.237714326245583e-17
Position 150: 4.700241309160793e-17
Position 168: 3.841374208049471e-17
Position 139: 3.675270205859239e-17
Position 171: 1.9747768605073212e-17
Position 198: 3.1730895189215755e-18
Position 164: 1.4977054261176393e-18
Position 190: 1.0611489458326066e-18
Position 162: 8.005626269437156e-19
