Gene = Olfr643
Position 621: 4.665049571173257e-10
Position 300: 3.298608812225562e-10
Position 632: 2.165834190067504e-10
Position 571: 1.7493257444932147e-10
Position 347: 1.540760869548285e-10
Position 365: 6.359604148056066e-11
Position 334: 3.74659351709598e-11
Position 362: 2.9477372197695455e-11
Position 850: 2.0058742448742714e-12
Position 1142: 9.537143052762703e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15281: 0.4026669153387025
Position 7527: 0.39573542014796576
Position 18361: 0.34627867791220934
Position 5306: 0.25318909482691815
Position 7784: 0.07548253437327272
Position 16151: 0.06872458616735397
Position 6912: 0.06746407156891081
Position 12143: 0.05963541220959214
Position 13836: 0.05631846643859294
Position 7096: 0.04929098883395489
Position 1859: 0.04619166124273637
Position 10261: 0.03582368214042546
Position 12656: 0.03532128340086723
Position 7760: 0.02908895498161606
Position 13321: 0.023882974243312077
Position 15332: 0.020475819818067547
Position 14230: 0.020414580200690487
Position 12838: 0.02026218541683959
Position 7575: 0.01853788426382124
Position 10719: 0.017961245092539997
Position 5401: 0.015946729510707264
Position 7125: 0.015689737088599148
Position 7910: 0.015541048463828823
Position 3604: 0.012770935377865925
Position 12126: 0.012645283242772178
Position 11643: 0.010176123565498256
Position 13068: 0.009697967803234621
Position 3690: 0.008159010385687638
Position 4753: 0.00795728623615101
Position 1706: 0.007809969091980052
Position 5092: 0.007156983323960785
Position 7424: 0.006981398500788315
Position 9754: 0.006867217398312283
Position 9112: 0.006615732195686156
Position 12072: 0.006327860911263988
Position 7618: 0.005403774009297696
Position 11073: 0.004848062177054983
Position 12954: 0.004750609525007081
Position 5114: 0.004378499910718205
Position 2860: 0.004065923242549754
Position 3753: 0.0038677043228295205
Position 10205: 0.0037175220230628264
Position 7936: 0.0036324099379280114
Position 13351: 0.0035684207256602325
Position 9132: 0.0033945532893274078
Position 5159: 0.0031696814451630893
Position 7253: 0.0030360726477644717
Position 5889: 0.0025010446386469834
Position 10365: 0.002434750212628402
Position 8825: 0.002309885372389047
Position 9185: 0.002115989793419842
Position 9634: 0.0021111379322887192
Position 3044: 0.0020789318679533906
Position 8845: 0.001968077680290357
Position 5274: 0.001940514677537687
Position 9509: 0.0019283587169099674
Position 12192: 0.0018179445301307283
Position 8842: 0.0017611730079539617
Position 12318: 0.0017373522660961327
Position 1863: 0.0017170113162372084
Position 12974: 0.0016121688085709795
Position 11926: 0.0015996627695140462
Position 5358: 0.001410419247785359
Position 7110: 0.0013891637575938693
Position 6925: 0.0013019386014302171
Position 7939: 0.0009660303479501291
Position 1681: 0.0008969633992353987
Position 3285: 0.0008520924494037207
Position 3451: 0.0007628467840238417
Position 7885: 0.0007568061107142109
Position 10874: 0.0007439445278681347
Position 4184: 0.0007429568706492648
Position 7736: 0.0007323918003287358
Position 7655: 0.0006986117259580867
Position 3608: 0.0006977076576544886
Position 10966: 0.0006785137324899286
Position 5444: 0.0006231411027349997
Position 1735: 0.0005940313128315764
Position 8234: 0.0005708573527910466
Position 362: 0.0005498319093962405
Position 8120: 0.0005448194560759055
Position 3725: 0.0005229734300125487
Position 4771: 0.0005149504354928921
Position 10515: 0.0004834823553177889
Position 4704: 0.0004641236806393752
Position 7863: 0.00046411532667196907
Position 3051: 0.0004555362383017384
Position 7141: 0.0004466698448670533
Position 1159: 0.00042338156899199877
Position 9605: 0.0004172374085457066
Position 2350: 0.00037565935802067146
Position 1306: 0.00037490139939310466
Position 3422: 0.0003695968894895311
Position 5961: 0.00036409999022139967
Position 5547: 0.00034809183777044863
Position 3106: 0.0003462605126410605
Position 5987: 0.00034586793543479286
Position 3239: 0.00031758201942927103
Position 3022: 0.00030009274075076396
Position 4998: 0.00028378850552048554
Position 3272: 0.0002830965536846503
Position 5908: 0.0002793552781377875
Position 1804: 0.0002667607160013717
Position 1661: 0.0002612533170701302
Position 4013: 0.00025346635956230516
Position 5937: 0.00025091479711901026
Position 1720: 0.0002445175480867754
Position 3948: 0.00021532076787245477
Position 4730: 0.00021147615226548637
Position 4296: 0.0002019260236243267
Position 9316: 0.00019770740678654787
Position 3255: 0.00019536197468623224
Position 2454: 0.00019359472635417977
Position 6455: 0.00019163466733407398
Position 3989: 0.00018909155549460508
Position 2540: 0.00018477212517558885
Position 3499: 0.0001776865203470379
Position 8189: 0.00014788829878104823
Position 8202: 0.00014776148740012625
Position 8866: 0.00014731996308803947
Position 8606: 0.00014275154932365456
Position 8258: 0.00014098082959852025
Position 7063: 0.00013984805172100336
Position 4482: 0.00013489032066470164
Position 462: 0.0001345145671048927
Position 8540: 0.00013206124189174125
Position 2718: 0.00012050189956333
Position 1463: 0.00011958107732442985
Position 8374: 0.00011594366866259144
Position 3242: 0.00011009227222892717
Position 2323: 0.00010666075626487897
Position 186: 0.00010039299291984217
Position 3799: 8.96398129383558e-05
Position 169: 8.847144580948494e-05
Position 727: 8.800691101861196e-05
Position 3624: 8.75508742048767e-05
Position 1491: 8.383270835747164e-05
Position 3102: 8.36288946860112e-05
Position 4279: 8.212601464996122e-05
Position 1802: 7.859518610885051e-05
Position 3019: 7.389286484275326e-05
Position 3403: 6.607461738451424e-05
Position 662: 6.39007225704177e-05
Position 5222: 6.207243918844627e-05
Position 4429: 6.144368873637628e-05
Position 4642: 5.8338524964590274e-05
Position 3071: 5.5116965334563376e-05
Position 1743: 5.1740730442059915e-05
Position 6755: 4.612233005081498e-05
Position 3066: 4.6110810681239556e-05
Position 6531: 4.591313130544745e-05
Position 2676: 4.296191369976305e-05
Position 1570: 4.277044959475574e-05
Position 308: 3.5453333332748753e-05
Position 6932: 3.5295724946570974e-05
Position 563: 3.5179706700938156e-05
Position 4620: 3.168940089035121e-05
Position 2576: 3.1539968803201376e-05
Position 3874: 2.8876819541138707e-05
Position 2272: 2.7881038958852477e-05
Position 347: 2.736760553820624e-05
Position 4981: 2.6290874947844232e-05
Position 4440: 2.3719198074552058e-05
Position 815: 2.264303130646178e-05
Position 1324: 2.2055470633110853e-05
Position 1921: 2.185269302928216e-05
Position 2038: 2.010076090535063e-05
Position 2142: 1.873185950173872e-05
Position 2110: 1.801376784248992e-05
Position 587: 1.7700264779353103e-05
Position 2001: 1.5632224125189547e-05
Position 2918: 1.5080353670983385e-05
Position 4451: 1.484528782892461e-05
Position 131: 1.40571940455218e-05
Position 2895: 1.3897216222428369e-05
Position 1234: 1.3171434193386198e-05
Position 4516: 1.285505770556279e-05
Position 4461: 1.276424959437978e-05
Position 5170: 1.2730423837243192e-05
Position 1959: 1.2706442536699951e-05
Position 1065: 1.1099799429557556e-05
Position 4033: 1.0976607926782419e-05
Position 2592: 1.0415055601053678e-05
Position 4062: 9.56201515167018e-06
Position 6433: 9.371607959053665e-06
Position 3758: 9.339196149371312e-06
Position 2296: 9.133656923127695e-06
Position 6492: 8.732459374379241e-06
Position 5095: 8.1760240568115e-06
Position 621: 8.055891598446743e-06
Position 188: 7.82116411396803e-06
Position 7714: 7.227097239958597e-06
Position 502: 6.930180341266538e-06
Position 1556: 6.922801561883227e-06
Position 1264: 6.831201243431009e-06
Position 6354: 6.813120614912654e-06
Position 6279: 6.712284771225747e-06
Position 549: 6.562886688372462e-06
Position 3542: 6.541918595103412e-06
Position 831: 6.012943266622076e-06
Position 2320: 5.578543556005937e-06
Position 2727: 5.162584132005038e-06
Position 214: 5.128968811177227e-06
Position 3545: 5.121515558658833e-06
Position 2218: 4.416687766017373e-06
Position 602: 3.7449324087801484e-06
Position 5188: 3.333958771052721e-06
Position 219: 2.6349952738815236e-06
Position 5130: 2.5622292177738347e-06
Position 1005: 2.3325159466034264e-06
Position 2399: 2.2190466571315535e-06
Position 1624: 2.1812377326045313e-06
Position 371: 2.0258594388655457e-06
Position 158: 1.925519768615782e-06
Position 1115: 1.853804780325431e-06
Position 504: 1.58904110813499e-06
Position 567: 1.5808857083710367e-06
Position 294: 1.5770219430560083e-06
Position 682: 1.2969343464041725e-06
Position 258: 1.0362869808630757e-06
Position 145: 1.0179248336445698e-06
Position 3561: 4.2936934036968713e-07
Position 3081: 3.613787024601992e-07
Position 3473: 3.438005073088205e-07
Position 2774: 2.949915114725525e-07
Position 1867: 2.2421401994526822e-07
Position 1553: 1.54211170763593e-07
Position 2868: 1.19009127415383e-07
Position 1480: 1.0780681069581232e-07
Position 2257: 9.97223728138189e-08
Position 204: 9.072740078997117e-08
Position 754: 6.886788648446836e-08
Position 135: 6.415509444932376e-08
Position 670: 5.7587643262678676e-08
Position 642: 4.037757661416546e-08
Position 804: 3.8013507758981256e-08
Position 740: 3.6487667149943286e-08
Position 2791: 3.344027005428847e-08
Position 746: 2.532084456116614e-08
Position 242: 1.8453783265735158e-08
Position 781: 1.7265961392699752e-08
Position 1575: 1.4539028478849804e-08
Position 863: 1.1823418113485203e-08
Position 1925: 1.0118319224138966e-08
Position 1041: 9.531317887955155e-09
Position 1395: 9.152406950284805e-09
Position 837: 8.337617861239515e-09
Position 1027: 8.298127801347903e-09
Position 1250: 6.569057261534453e-09
Position 617: 5.9507001667115764e-09
Position 1095: 5.7736990153969126e-09
Position 221: 5.472724563681806e-09
Position 237: 4.744900739478439e-09
Position 775: 4.371442368804409e-09
Position 431: 3.85814034362472e-09
Position 1073: 3.6846134860695212e-09
Position 396: 3.5904149118249932e-09
Position 277: 2.893637261234942e-09
Position 2947: 2.829823419509484e-09
Position 1815: 2.823530549222259e-09
Position 2293: 2.1576829422147953e-09
Position 2425: 2.0173784158982486e-09
Position 1887: 6.30599431801008e-10
Position 233: 6.174474498454696e-10
Position 1902: 6.078941640455192e-10
Position 264: 5.432989936506106e-10
Position 262: 5.094998719412255e-10
Position 267: 4.731215069495335e-10
Position 121: 1.0688999350241916e-10
Position 105: 6.956389163142758e-11
Position 119: 6.573163393634132e-11
Position 2276: 3.7508014721286494e-11
