Gene = D1Ertd622e
Position 10102: 0.0040550153408883795
Position 7502: 0.003968317371938763
Position 8097: 0.00394594407823368
Position 10841: 0.003899091701737966
Position 4528: 0.0038675479986041914
Position 6334: 0.0038549847433704274
Position 11651: 0.0037980493808099265
Position 2566: 0.003637686496888524
Position 991: 0.0035364132940416105
Position 9485: 0.003448279401120374
Position 12260: 0.003405090788564384
Position 1857: 0.003316928370107627
Position 5943: 0.0031932549234512794
Position 3081: 0.0031568475048087325
Position 3932: 0.0029200021068202836
Position 3107: 0.002864949695155723
Position 2349: 0.002687366409847613
Position 8206: 0.0025076716916505185
Position 2202: 0.002443552036326469
Position 429: 0.002376698174858968
Position 7120: 0.00231736318802043
Position 2418: 0.002050890790052957
Position 3055: 0.0020082763398602483
Position 9095: 0.0019187263616519416
Position 5241: 0.0017567838075677265
Position 5905: 0.0017519001713407743
Position 15652: 0.0015475939452589188
Position 2415: 0.001545295844829214
Position 6096: 0.0015301138764397073
Position 3192: 0.0014883152270721695
Position 368: 0.0013643657712742283
Position 1596: 0.0013509424381098478
Position 2619: 0.0013153488087207267
Position 7583: 0.00126201818893145
Position 3905: 0.0011311845212809164
Position 7990: 0.0011054332948162242
Position 1633: 0.0010235459836013326
Position 8106: 0.0010205557030182404
Position 3482: 0.0010149631894399022
Position 2546: 0.0009560285381907488
Position 3127: 0.0009418195789603177
Position 606: 0.0009264086420351123
Position 2254: 0.0008921445842995911
Position 843: 0.0008056790574027224
Position 342: 0.0007732876887090967
Position 434: 0.0007230042505649996
Position 2467: 0.0005699047441455634
Position 3150: 0.000557240062681197
Position 4698: 0.000383154692063261
Position 7799: 0.0003255142956312951
Position 362: 0.00031408944920830725
Position 9045: 0.00030866488906142805
Position 7559: 0.0002861670615391307
Position 2626: 0.0002688164603942672
Position 3188: 0.0002684366741543767
Position 7884: 0.00026459604734116915
Position 5996: 0.00025955793921078173
Position 11151: 0.00025686861572060357
Position 8835: 0.0002448015459702032
Position 682: 0.0002363880908200182
Position 9394: 0.00022463444377839845
Position 3596: 0.00021759118230698765
Position 3001: 0.00021405514891655866
Position 10298: 0.00020851399644639847
Position 2481: 0.00020164863473480738
Position 4054: 0.00017124582473210392
Position 3202: 0.00016237472948117193
Position 3249: 0.00016145510123095915
Position 8949: 0.00015298151605785729
Position 3254: 0.00015025507821559794
Position 2652: 0.00013153618287934938
Position 1614: 0.00013020545173219168
Position 4288: 0.0001269134942997528
Position 3190: 0.00011521698605721425
Position 2869: 0.00010589202012636739
Position 946: 9.937401429027465e-05
Position 2221: 9.898482766566646e-05
Position 849: 9.78027075379043e-05
Position 346: 9.214676341435416e-05
Position 9233: 8.709041054923546e-05
Position 1599: 8.645210925737082e-05
Position 5056: 6.956850260355369e-05
Position 5094: 6.928474039926961e-05
Position 3007: 6.78663586855249e-05
Position 1015: 6.736370529890572e-05
Position 2301: 6.654095729823365e-05
Position 8380: 6.472652211316428e-05
Position 573: 6.140517270763456e-05
Position 4158: 6.111802563831509e-05
Position 3715: 6.030008574114287e-05
Position 2182: 5.6778736338132406e-05
Position 927: 5.34336239674416e-05
Position 1959: 5.0804904291774745e-05
Position 3908: 4.744027248225695e-05
Position 3542: 4.5283681153758025e-05
Position 2573: 4.442137558086039e-05
Position 1763: 4.12267051968363e-05
Position 1635: 3.882793565823542e-05
Position 2010: 3.533865954712287e-05
Position 686: 3.069985394916325e-05
Position 8033: 2.8707544332558782e-05
Position 2588: 2.8377496027836897e-05
Position 1021: 2.694731096277644e-05
Position 3924: 2.464443918288081e-05
Position 2420: 2.4150124518781327e-05
Position 1767: 1.840393898031e-05
Position 5720: 1.424434506444642e-05
Position 5137: 1.3780361523141278e-05
Position 5195: 1.2968090167030155e-05
Position 1048: 1.0847633353309729e-05
Position 786: 1.0187731876875533e-05
Position 514: 8.544804185205285e-06
Position 629: 8.344090189754482e-06
Position 165: 2.8057272545087213e-06
Position 1541: 2.6818160381134404e-06
Position 1643: 2.1478256716573747e-06
Position 3345: 1.928879727944202e-06
Position 593: 1.6969676740677657e-06
Position 2232: 1.6189561548491637e-06
Position 3624: 1.6079574004613165e-06
Position 439: 1.5878943958970045e-06
Position 555: 1.378887179167184e-06
Position 2209: 1.1589427136331549e-06
Position 1942: 9.930736610529823e-07
Position 950: 9.668841889490973e-07
Position 2104: 9.045828390029374e-07
Position 216: 8.139963071904624e-07
Position 2391: 6.897574767350153e-07
Position 2323: 6.679478053958285e-07
Position 1071: 5.389730817346618e-07
Position 1294: 5.256134983293194e-07
Position 2016: 4.448154101944078e-07
Position 690: 4.437629590020273e-07
Position 1224: 3.618922648800012e-07
Position 2824: 2.9936960902245656e-07
Position 856: 2.9346562340000607e-07
Position 1348: 2.856505911567366e-07
Position 497: 2.7576482364639133e-07
Position 823: 2.740670713238352e-07
Position 2359: 2.73454167150451e-07
Position 328: 2.236806184984217e-07
Position 1400: 2.0586134752629837e-07
Position 963: 1.9825228647329943e-07
Position 819: 1.759420872836016e-07
Position 765: 1.2472433536515606e-07
Position 1268: 1.2463961414685236e-07
Position 1068: 1.2225441084116762e-07
Position 2239: 1.1440798690035596e-07
Position 1775: 9.05685052893271e-08
Position 1655: 8.140857273537842e-08
Position 1110: 7.884967687622746e-08
Position 694: 7.488348220795371e-08
Position 1250: 7.169486978433817e-08
Position 2139: 5.3941738604227376e-08
Position 1210: 5.075965102506507e-08
Position 584: 4.864931248079372e-08
Position 350: 4.623855818685401e-08
Position 1658: 3.993949834625003e-08
Position 2073: 3.608535141982177e-08
Position 2376: 3.427826627148345e-08
Position 646: 2.5654517779505312e-08
Position 877: 2.369109592857228e-08
Position 218: 2.308067160781445e-08
Position 292: 1.967638497691849e-08
Position 1259: 1.6830696460824258e-08
Position 586: 1.5323970944932978e-08
Position 867: 1.1476834607180546e-08
Position 2044: 1.0664479760008341e-08
Position 2924: 1.021344059912869e-08
Position 2064: 9.997453107329173e-09
Position 3016: 8.934034813137271e-09
Position 880: 4.848992544587586e-09
Position 1118: 2.9708116624186615e-10
Position 959: 2.3639494887287126e-10
Position 1125: 2.343805797543218e-10
Position 795: 1.808445844930966e-10
