Gene = Crym
Position 331: 0.00036258160599477704
Position 2226: 0.00033201914514672035
Position 12356: 0.00029826420023557526
Position 334: 0.0002963024701410493
Position 12434: 0.00028542142554797116
Position 975: 0.0002786688449006191
Position 5137: 0.00027019535100806846
Position 5242: 0.00026696178405646225
Position 3837: 0.00026381759807496527
Position 5195: 0.0002616307166595353
Position 3367: 0.00025496786461821317
Position 4952: 0.00022688893770620515
Position 2411: 0.00021970467887244804
Position 3386: 0.00019795109726610666
Position 1776: 0.0001810496582570486
Position 690: 0.00017847090544017988
Position 151: 0.00017130276313266055
Position 1224: 0.00016796585891414007
Position 2175: 0.00013148617661501736
Position 6086: 0.0001190956738772757
Position 146: 9.890762607062703e-05
Position 2141: 9.287509850766458e-05
Position 671: 8.495750930746619e-05
Position 1600: 8.423554029103635e-05
Position 1323: 8.11199612560748e-05
Position 1440: 7.96050460557324e-05
Position 1131: 7.940172410841565e-05
Position 13051: 6.898138578497636e-05
Position 1042: 6.082919966723646e-05
Position 1138: 5.920044787658144e-05
Position 5647: 5.785320875907211e-05
Position 1783: 5.67599880756881e-05
Position 817: 5.201709211294805e-05
Position 744: 4.924282875006194e-05
Position 13000: 4.464458128554058e-05
Position 115: 4.299324642904223e-05
Position 4466: 4.187807484915219e-05
Position 2390: 4.019410196973259e-05
Position 4472: 3.83428624596366e-05
Position 4698: 3.663091777884826e-05
Position 13067: 3.611189830169939e-05
Position 4881: 3.438202902260818e-05
Position 452: 3.382164844240811e-05
Position 1634: 2.497964186632299e-05
Position 1233: 2.2632842265032536e-05
Position 644: 2.261623111064348e-05
Position 657: 1.9832407854443468e-05
Position 4571: 1.212984549298752e-05
Position 155: 1.0963126954628073e-05
Position 361: 1.034732469848999e-05
Position 555: 6.049954117303792e-06
Position 204: 5.442411366566248e-06
Position 594: 3.950368444832003e-06
Position 655: 3.0375440599342413e-06
Position 582: 2.5699071292589105e-06
Position 153: 2.3290525321645595e-06
Position 24: 2.1994997369080407e-06
Position 3006: 1.7192122046228712e-06
Position 4416: 7.098813023826969e-07
Position 942: 4.967676375966518e-08
Position 1184: 3.49033651566187e-09
Position 4384: 1.438882523105056e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2800: 0.9690760627459248
Position 883: 0.9387695257610539
Position 11537: 0.8791764197785631
Position 12300: 0.7593145890357534
Position 6602: 0.7064381679051491
Position 4359: 0.6954752045481866
Position 4566: 0.4546488919296427
Position 15412: 0.2525549690436333
Position 9744: 0.23170183042543116
Position 4249: 0.22540252978140934
Position 12921: 0.22340618539161666
Position 6268: 0.2008038826766226
Position 12219: 0.15834414117052847
Position 5131: 0.1367982532761709
Position 4595: 0.1287366267018962
Position 594: 0.10818047033111
Position 14452: 0.08799748236251284
Position 472: 0.08619186313604549
Position 14757: 0.0805225978217163
Position 5111: 0.07312458416350302
Position 13187: 0.06924459861571776
Position 14193: 0.06432974409098562
Position 2629: 0.06009879420551187
Position 9334: 0.0575216246804659
Position 15093: 0.054620669749736055
Position 6561: 0.05307595672637411
Position 527: 0.05276945299356482
Position 6461: 0.049946177218553295
Position 5690: 0.04627497881148402
Position 13689: 0.040441518062869934
Position 6684: 0.03940520007713951
Position 14261: 0.03917265541593038
Position 566: 0.0297971773172329
Position 14160: 0.028401158994834107
Position 14372: 0.027450779901597264
Position 5056: 0.02662249796370468
Position 14323: 0.026169663627002817
Position 5084: 0.025910586724997187
Position 4688: 0.021684616436253707
Position 13463: 0.020848252038985018
Position 2000: 0.01983733525785193
Position 1291: 0.018848683010498916
Position 2572: 0.01805260458299164
Position 6532: 0.017301268363355892
Position 7316: 0.016251030936818026
Position 14472: 0.01554288135941656
Position 1642: 0.014406339218746348
Position 1221: 0.014146795609639856
Position 12613: 0.013590491089307174
Position 634: 0.013306633906111628
Position 7727: 0.010572363600390447
Position 12058: 0.010108924001403084
Position 15652: 0.01010077239054705
Position 2591: 0.010019222586358742
Position 910: 0.009479495307398384
Position 10067: 0.009336848549385284
Position 1112: 0.009072564965321224
Position 6723: 0.008742738252123078
Position 1544: 0.008634410282021582
Position 6220: 0.00851788455846447
Position 15112: 0.008372086842399262
Position 676: 0.008264715853993852
Position 4046: 0.007792707295117679
Position 15689: 0.007578195669744297
Position 13704: 0.0075272763583638415
Position 295: 0.007394560737075008
Position 9049: 0.0073739606930087985
Position 4670: 0.007026731779581195
Position 3530: 0.006726266279048547
Position 13558: 0.006697261413308886
Position 3466: 0.0060860001986343965
Position 484: 0.006010489917593987
Position 9313: 0.005953144413677134
Position 15267: 0.00546325713654988
Position 14584: 0.005341061163072927
Position 11992: 0.004908665805837475
Position 14732: 0.004718331475587997
Position 12241: 0.004442157356927171
Position 7754: 0.004264247207132399
Position 4375: 0.0042298995613043264
Position 513: 0.0039286593950668
Position 570: 0.003889444171065601
Position 3516: 0.003716972834706298
Position 4329: 0.0036150502372916766
Position 3893: 0.003544701317852441
Position 2477: 0.003542524162972774
Position 14336: 0.0035153942753802883
Position 6474: 0.003375490426130036
Position 2314: 0.0031695504227091872
Position 12170: 0.003087374338424595
Position 1421: 0.003029952003529617
Position 4610: 0.0029359900210273403
Position 3539: 0.0028804926704766544
Position 14999: 0.0028627427149241864
Position 14427: 0.002749591324503889
Position 2555: 0.002574955968458092
Position 3478: 0.0025573958868037785
Position 4413: 0.002468475617971851
Position 13160: 0.0023838160185728923
Position 6307: 0.002375731576451103
Position 13701: 0.002314243476753794
Position 6689: 0.0021775244574457437
Position 1203: 0.002072476524139056
Position 4178: 0.001901625379471528
Position 9265: 0.0018671519807543033
Position 1119: 0.0018485760116367762
Position 13616: 0.0018102608722409786
Position 2352: 0.0017975219640616771
Position 12272: 0.0017164886443656975
Position 13758: 0.0016929786666429727
Position 14729: 0.0016840704613065452
Position 12492: 0.0016709638391161222
Position 13411: 0.0016428649743537814
Position 964: 0.001582962937375505
Position 1351: 0.0015683071005610934
Position 4292: 0.0015358910035707723
Position 1959: 0.0015149624001492452
Position 15321: 0.0014818288954240638
Position 15212: 0.0014155592735596702
Position 517: 0.0014062888187296354
Position 1856: 0.0013172233900485505
Position 4368: 0.001276571761754352
Position 13397: 0.0012547423997965883
Position 577: 0.0011648921666148103
Position 12780: 0.001162223099017018
Position 2759: 0.0011246302135740783
Position 12536: 0.0011150158821243944
Position 5059: 0.0011051693344267123
Position 12469: 0.001098217819123037
Position 2441: 0.0010862473312281476
Position 4402: 0.0010789749455741159
Position 989: 0.0010532219519202534
Position 1015: 0.001009717188571261
Position 9462: 0.0009760883999926995
Position 13042: 0.0009618488358035832
Position 13695: 0.0009508993442824803
Position 7369: 0.0009133813216615758
Position 3567: 0.0009107371087611729
Position 2729: 0.0007810325528357035
Position 2738: 0.0007700555593837381
Position 5013: 0.0007545679831955366
Position 4633: 0.0007372629484090373
Position 14435: 0.0007085911799314571
Position 6998: 0.0007005100933175118
Position 2003: 0.0006895946735149095
Position 1697: 0.0006742068632851413
Position 4251: 0.0006679799550234963
Position 612: 0.00063132733203005
Position 5173: 0.0006281804974751388
Position 3298: 0.0006207020095660265
Position 4441: 0.0005882309092390876
Position 3518: 0.0005794824537628102
Position 13755: 0.0005193957020857023
Position 13728: 0.0005172028653357647
Position 3287: 0.0005029497988733505
Position 4379: 0.0004968354644790384
Position 12810: 0.0004944034395353994
Position 5731: 0.0004886203233735671
Position 3423: 0.0004805740697764658
Position 11786: 0.0004713506131110258
Position 4712: 0.00042866749323979816
Position 614: 0.00042662175505902585
Position 4960: 0.00041894685638582885
Position 3345: 0.00039912971506491393
Position 2184: 0.0003979091722965112
Position 15116: 0.0003932998471972457
Position 938: 0.0003870889605636606
Position 1190: 0.00037361861743045506
Position 3490: 0.00035641284711844805
Position 2157: 0.0003554786357510627
Position 5266: 0.0003457914287087095
Position 608: 0.0003416242486550153
Position 3753: 0.0003401211692543772
Position 1514: 0.00033251844833212687
Position 1932: 0.000324257535930146
Position 9079: 0.0002793158931967358
Position 3273: 0.0002714046428548928
Position 161: 0.0002463925237534943
Position 10192: 0.00024474202247014016
Position 6430: 0.00024324712791766651
Position 1320: 0.00024224198365896705
Position 3935: 0.00022799215306721076
Position 606: 0.00021874909095943553
Position 12337: 0.0002062074573318488
Position 13698: 0.00019177472143585355
Position 7790: 0.00019090831213742094
Position 682: 0.0001843872764487822
Position 4161: 0.00017641636440996402
Position 7075: 0.00016853492473024425
Position 1323: 0.0001646939752275682
Position 6234: 0.0001609966073204997
Position 3562: 0.00015866588890877458
Position 343: 0.00015738646671635697
Position 678: 0.00015727156045618738
Position 431: 0.00015666725775876313
Position 3932: 0.00014985361479754222
Position 2031: 0.00014610047956282971
Position 3482: 0.00013483943916125856
Position 5017: 0.00013203933386610647
Position 11806: 0.0001311590437587283
Position 4260: 0.00012888570192074323
Position 2527: 0.00012693982657601796
Position 7101: 0.00012682404620252468
Position 8093: 0.00012616960184500965
Position 8254: 0.00012503676273314653
Position 4115: 0.0001235711635968806
Position 627: 0.00012318487336307265
Position 1244: 0.0001213398262987976
Position 13296: 0.00011607234820962584
Position 10140: 0.00011281288205929356
Position 270: 0.00011200151402758879
Position 128: 0.00011026734548252266
Position 4575: 0.0001081208851393495
Position 1961: 0.00010607442327644388
Position 1308: 9.196674777408847e-05
Position 942: 9.080469271068285e-05
Position 6537: 8.25655917672782e-05
Position 1332: 7.775580671487775e-05
Position 8810: 7.613448935056322e-05
Position 242: 7.441583942887335e-05
Position 4458: 7.42398219446062e-05
Position 5966: 7.019519538994434e-05
Position 10556: 6.962227823082556e-05
Position 1738: 6.900976770692757e-05
Position 1367: 6.80679493477255e-05
Position 5328: 6.147173393403167e-05
Position 4446: 5.984503521445895e-05
Position 3897: 5.2375708919052306e-05
Position 3349: 4.930604884428223e-05
Position 5930: 4.890047848733131e-05
Position 12975: 4.7886746281955295e-05
Position 9520: 4.780397040665835e-05
Position 441: 4.315283465016672e-05
Position 1373: 4.294616399100323e-05
Position 248: 4.006795795802812e-05
Position 894: 3.8940000544938535e-05
Position 219: 3.613395240167629e-05
Position 5710: 3.264287527034545e-05
Position 5434: 3.224269641871695e-05
Position 6849: 3.149393747747848e-05
Position 1301: 3.116359186545862e-05
Position 1878: 3.093968105919416e-05
Position 12062: 2.9063831653156622e-05
Position 111: 2.5270384496598792e-05
Position 750: 2.3821827629670768e-05
Position 217: 2.2177553173162233e-05
Position 3792: 2.166187152195584e-05
Position 446: 1.747384948711438e-05
Position 318: 1.6796405495020743e-05
Position 228: 1.5066618157561737e-05
Position 4642: 1.3409547819476702e-05
Position 222: 1.3097221570325503e-05
Position 444: 1.2520476223482824e-05
Position 178: 1.169710367537559e-05
Position 135: 1.1356834698780996e-05
Position 437: 8.994151084974014e-06
Position 636: 8.65582109088668e-06
Position 307: 8.16233660949024e-06
Position 6960: 7.420999266922048e-06
Position 6867: 7.378145382804419e-06
Position 1062: 6.220868436154071e-06
Position 2382: 5.950125516315443e-06
Position 174: 4.9482203588568745e-06
Position 7312: 4.612608221468603e-06
Position 972: 3.875179464234757e-06
Position 3682: 3.6734837718555517e-06
Position 1153: 3.6669633080555676e-06
Position 1160: 3.5959430377950936e-06
Position 425: 3.401057795051799e-06
Position 701: 3.107228759417732e-06
Position 7750: 3.0791030428204256e-06
Position 348: 3.0133162857631734e-06
Position 7841: 3.008655971634155e-06
Position 2863: 2.790076185216565e-06
Position 5307: 2.767135911188853e-06
Position 1585: 2.669067091046093e-06
Position 420: 2.5901733609080326e-06
Position 801: 2.5281366055551857e-06
Position 641: 2.294615408693803e-06
Position 434: 2.241680454285241e-06
Position 956: 2.1193812447820678e-06
Position 652: 2.0499339824348484e-06
Position 755: 1.7058756111750277e-06
Position 1164: 1.64183525277787e-06
Position 202: 1.5549129456559957e-06
Position 391: 1.2860441661368536e-06
Position 644: 1.2515328250800346e-06
Position 115: 1.1934522652784166e-06
Position 1124: 9.827124181748912e-07
Position 402: 9.710504090523427e-07
Position 151: 9.606964123359956e-07
Position 920: 9.294537899015049e-07
Position 1326: 9.214758845820833e-07
Position 322: 9.165092901157604e-07
Position 355: 6.860423701446763e-07
Position 1167: 6.193298318932565e-07
Position 398: 5.699014570504813e-07
Position 12955: 5.487768946361873e-07
Position 1555: 5.241245752736255e-07
Position 774: 4.793915962952861e-07
Position 2830: 3.0545609891025254e-07
Position 377: 2.3418744673717535e-07
Position 2636: 2.2626220405753256e-07
Position 1582: 2.0361551665002958e-07
Position 186: 1.7641003976508384e-07
Position 1706: 1.743039221101044e-07
Position 1131: 1.6770975063539438e-07
Position 2837: 1.586626929188343e-07
Position 192: 1.4914067990274365e-07
Position 1092: 1.443527439150446e-07
Position 1064: 1.301860494037853e-07
Position 1247: 1.262849126033489e-07
Position 1379: 1.211643082446513e-07
Position 814: 1.1737779172399517e-07
Position 2840: 1.1441864925076937e-07
Position 2059: 1.1373629781931488e-07
Position 212: 1.094443423463563e-07
Position 769: 9.451084943349762e-08
Position 728: 7.461776120217003e-08
Position 711: 6.557482396282855e-08
Position 766: 5.00213913278154e-08
Position 695: 3.8683036391013974e-08
Position 2009: 2.9951816146117184e-08
Position 1763: 2.5598668832771963e-08
Position 706: 2.51083582410151e-08
Position 1940: 2.475533983582348e-08
Position 1973: 2.1960409786372204e-08
Position 714: 9.470890454675021e-09
Position 374: 9.15390887147848e-09
Position 410: 8.758553411391148e-09
Position 361: 6.755608630709378e-09
Position 367: 3.018815341982799e-09
Position 1138: 2.3104241767344803e-09
Position 387: 1.8049914301751437e-09
Position 721: 1.76036955755305e-09
Position 719: 7.237894831862167e-10
Position 88: 5.389459627745059e-10
