Gene = Pdcd1
Position 8209: 0.0011608576668950953
Position 7441: 0.0011353272559619185
Position 3358: 0.0011088086771359718
Position 12546: 0.0009867059155980824
Position 1677: 0.0009811825477851234
Position 1598: 0.0009357160829552105
Position 4680: 0.0009044027795927996
Position 355: 0.000883924142065873
Position 4007: 0.0008211676975807179
Position 5511: 0.0007812558426023625
Position 2725: 0.0006826101312055056
Position 13261: 0.0006558333577832593
Position 13120: 0.0006471852756402568
Position 234: 0.0005678467261328685
Position 6392: 0.0005656235771085197
Position 6767: 0.0005548061898094866
Position 8167: 0.0005448394314069432
Position 3156: 0.0005443470189664848
Position 13074: 0.0005129273051952935
Position 229: 0.0004702395035390441
Position 4600: 0.00046083435191068454
Position 1125: 0.0004532727199915595
Position 5894: 0.0003894533966546182
Position 1053: 0.00037762735106414136
Position 3141: 0.0003642462882748588
Position 4152: 0.0003621315624238601
Position 2840: 0.00033340324746943933
Position 2120: 0.00030636667915539726
Position 5358: 0.0002988543804196991
Position 12037: 0.0002802409409745912
Position 1567: 0.00027288147824011796
Position 1626: 0.0002685093378334413
Position 9189: 0.00022349548963912863
Position 4714: 0.0001947667066570867
Position 1913: 0.00017844219638334398
Position 198: 0.0001738167451756889
Position 1861: 0.00017352025964017736
Position 1012: 0.00016741968739249633
Position 3428: 0.0001623634226732286
Position 648: 0.00016204710378931006
Position 1426: 0.00014109366869823975
Position 415: 0.00013715344278510545
Position 1476: 0.00013216027565527937
Position 7480: 9.677472856287765e-05
Position 1231: 9.655729308159056e-05
Position 291: 9.350163997303007e-05
Position 3668: 8.127717493401339e-05
Position 1741: 7.842304638837839e-05
Position 723: 7.517190030584621e-05
Position 3165: 7.085778309965376e-05
Position 688: 6.351019779040486e-05
Position 1148: 6.150736270915651e-05
Position 3841: 6.0781700809361185e-05
Position 6993: 5.304894172701577e-05
Position 3362: 5.244568507882504e-05
Position 544: 5.219930353965423e-05
Position 2548: 4.9867256853198896e-05
Position 3192: 4.8009136680021055e-05
Position 2625: 4.332550930554826e-05
Position 7151: 3.878917847844132e-05
Position 1454: 3.6845084550995834e-05
Position 6264: 3.393619917218327e-05
Position 1872: 3.163636049235162e-05
Position 1822: 2.9137624837002454e-05
Position 2176: 2.624225381220368e-05
Position 1129: 2.4475235808258626e-05
Position 989: 2.43176413710308e-05
Position 4367: 2.1564038164419117e-05
Position 2219: 2.1437512694778018e-05
Position 974: 1.8543879852717273e-05
Position 6870: 1.4959475960125074e-05
Position 1826: 1.0692561632032346e-05
Position 822: 7.421012985217324e-06
Position 1649: 7.272293018648498e-06
Position 4036: 6.672016771914301e-06
Position 1181: 5.817095670961943e-06
Position 451: 5.417589656463237e-06
Position 4829: 4.7373962089313555e-06
Position 861: 4.018668027714246e-06
Position 4400: 3.116032194205343e-06
Position 2522: 2.6197831066387766e-06
Position 2257: 1.9646680425592466e-06
Position 1390: 1.346230488333049e-06
Position 2740: 1.2148632116358957e-06
Position 900: 7.257846627040602e-07
Position 138: 1.363638607901937e-08
Position 359: 1.0051584426005815e-08
Position 1655: 7.409544310720242e-09
Position 1198: 7.297670086807022e-09
Position 1279: 3.491476989672292e-09
Position 682: 3.0018429401971783e-09
Position 439: 2.834790129013837e-09
Position 824: 2.0935809180901356e-09
Position 1078: 1.7913974611225057e-09
Position 788: 1.0978714886381955e-09
Position 523: 1.0343132710907646e-09
Position 425: 4.006186864871643e-10
Position 462: 3.4559505447626953e-10
Position 593: 3.2189313007013214e-10
Position 606: 3.063844654761012e-10
Position 627: 2.3711840999293045e-10
Position 680: 2.117818722220863e-10
Position 803: 1.4978075547761246e-10
Position 554: 9.742363322964891e-11
Position 427: 2.393015433426783e-12
