Gene = Il12a
Position 2967: 2.103692579097536e-06
Position 376: 1.6968751765680287e-06
Position 3225: 1.5485824513627311e-06
Position 4988: 1.4841492712061395e-06
Position 3115: 1.2901729164522169e-06
Position 3196: 1.209893419811324e-06
Position 3340: 1.0427617906568292e-06
Position 186: 1.028508021363332e-06
Position 3111: 8.156588681713468e-07
Position 3089: 7.755791039359465e-07
Position 2850: 7.176444135500726e-07
Position 104: 7.09458002473082e-07
Position 381: 6.726335396656803e-07
Position 943: 6.121047880204829e-07
Position 101: 5.213775837880497e-07
Position 420: 4.194310627534871e-07
Position 894: 3.9061148016532537e-07
Position 1708: 3.5527126650021157e-07
Position 1706: 3.4753481886979865e-07
Position 1950: 3.130275208724041e-07
Position 155: 2.951114074760359e-07
Position 1162: 2.577102767893708e-07
Position 125: 2.297860705747301e-07
Position 1045: 1.854254421354367e-07
Position 196: 1.618429568418044e-07
Position 200: 1.4038597231360156e-07
Position 847: 1.0134762618006983e-07
Position 1971: 9.582084870941034e-08
Position 114: 8.230264382884791e-08
Position 183: 6.756045104828518e-08
Position 181: 6.310271200866482e-08
Position 82: 4.150251258771042e-08
Position 4745: 3.733893960265726e-08
Position 570: 3.10991186360634e-08
Position 3117: 2.2718684199197527e-08
Position 4462: 2.0680221018020158e-08
Position 1234: 1.9581752009162607e-08
Position 2593: 1.84817628231892e-08
Position 4331: 1.608089462710886e-08
Position 2476: 1.5055415332183804e-08
Position 4911: 1.4537621310250966e-08
Position 1732: 1.2248024926930133e-08
Position 838: 1.0865547299799208e-08
Position 1218: 8.653310064735096e-09
Position 1083: 8.258871975265014e-09
Position 4510: 7.392355980609897e-09
Position 4329: 4.373385301035764e-09
Position 4232: 4.070669886226876e-09
Position 4370: 2.4994978600548093e-09
Position 4452: 2.3695821567957307e-09
Position 2445: 1.836059898645816e-09
Position 2442: 1.4615636808217091e-09
Position 2435: 1.3964978744335488e-09
Position 2438: 1.285440477886544e-09
Position 4176: 1.1451475310686765e-11
