Gene = Ufc1
Position 378: 8.36767195070546e-05
Position 196: 8.308592713480127e-05
Position 82: 8.281937130113816e-05
Position 5174: 7.747917926825556e-05
Position 3461: 7.46430140528797e-05
Position 5095: 5.401671364593055e-05
Position 1162: 4.792226039904062e-05
Position 6279: 4.782664676144858e-05
Position 483: 4.462775707255256e-05
Position 418: 4.332973986749325e-05
Position 4970: 4.0754602330814345e-05
Position 5815: 3.628431839781007e-05
Position 5862: 3.4808568814352e-05
Position 395: 3.068203436641187e-05
Position 5145: 2.9316488022026736e-05
Position 788: 2.508567739241461e-05
Position 5823: 2.4425081496981026e-05
Position 4807: 2.3472683219027982e-05
Position 1564: 2.28735759123945e-05
Position 6341: 2.1564258330269515e-05
Position 292: 2.0215456700816876e-05
Position 21: 1.750559785205737e-05
Position 1175: 1.5271285718840843e-05
Position 591: 1.4408788999855857e-05
Position 467: 1.4048629362166783e-05
Position 491: 1.1540645221243556e-05
Position 790: 1.0429908879479727e-05
Position 1771: 1.0280735749415308e-05
Position 221: 7.568568741909071e-06
Position 640: 6.858224950393829e-06
Position 429: 6.079813927005012e-06
Position 1222: 5.072080776700377e-06
Position 297: 4.592621432218829e-06
Position 406: 4.045610152323616e-06
Position 261: 3.3068808509007008e-06
Position 5571: 3.2068597756053804e-06
Position 924: 3.124688438719877e-06
Position 716: 3.000952671244303e-06
Position 5134: 2.977707094043248e-06
Position 1299: 2.8957174816644637e-06
Position 1066: 2.8240586593474854e-06
Position 446: 2.796281956027411e-06
Position 5317: 2.5561588079287665e-06
Position 5059: 2.457841740199276e-06
Position 622: 1.8233901587945657e-06
Position 714: 1.6437334931510487e-06
Position 962: 1.5254733553158226e-06
Position 1575: 1.475677762008859e-06
Position 5614: 1.3202363843805759e-06
Position 954: 1.259366870414222e-06
Position 720: 1.170576917119899e-06
Position 295: 1.1694906503362286e-06
Position 686: 1.1351670175867957e-06
Position 910: 1.0996741808653813e-06
Position 930: 7.92538334505126e-07
Position 1031: 4.242581589019804e-07
Position 1240: 1.7646569335232808e-07
Position 245: 1.1909839253782973e-08
Position 5974: 9.130823047864488e-09
Position 5949: 4.719535947075728e-09
Position 6101: 3.89277979903508e-09
Position 547: 3.801498077495488e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5076: 0.984667990973074
Position 4807: 0.865118663374754
Position 5429: 0.8265097490167217
Position 5762: 0.7914790903002652
Position 3309: 0.7873121494417172
Position 196: 0.7359777734562462
Position 6052: 0.6401306491271892
Position 3603: 0.3248892384476495
Position 2259: 0.19338690154291932
Position 1369: 0.10936935750877562
Position 5958: 0.10497673818266691
Position 4787: 0.08221645202116704
Position 3846: 0.07333281855813246
Position 6202: 0.07079652966971597
Position 2346: 0.06696918854801473
Position 5305: 0.06558965411964378
Position 657: 0.06214291129768529
Position 2052: 0.04836941591196778
Position 4691: 0.03354748369110065
Position 245: 0.03335215157503821
Position 2280: 0.030554357067963202
Position 2318: 0.028323530339566715
Position 3273: 0.019307941507739686
Position 3365: 0.018182225983054277
Position 267: 0.016084194291934785
Position 6071: 0.015143010107062446
Position 491: 0.015137752924845265
Position 6094: 0.014926001041263926
Position 4125: 0.009883916072786198
Position 1652: 0.00985686550124566
Position 4171: 0.009593071202124057
Position 6033: 0.009554396051336607
Position 201: 0.00802064359419218
Position 5046: 0.007956729645541113
Position 4765: 0.007293067995290038
Position 3004: 0.007162383722754764
Position 1429: 0.007141832940171557
Position 5469: 0.005626141563147333
Position 5810: 0.005419815910348116
Position 6097: 0.005359273001260691
Position 4654: 0.005152450155444322
Position 3701: 0.005094320472042575
Position 5702: 0.004417183276473302
Position 3607: 0.0043658599626645155
Position 5381: 0.0041213191774352054
Position 2195: 0.003579419194061028
Position 4220: 0.0035566309563096516
Position 682: 0.003396821215933137
Position 3850: 0.003194910166861749
Position 5994: 0.0029058149352206614
Position 303: 0.0025490109226020473
Position 1038: 0.002181726263808883
Position 4070: 0.0020354232884125024
Position 4771: 0.0019211799897085864
Position 2261: 0.001863821829557873
Position 5923: 0.001613287414347015
Position 3537: 0.0015883617286790571
Position 560: 0.0015189053824203273
Position 2072: 0.0014795508312546116
Position 3974: 0.0014109483179776889
Position 5965: 0.001332600146251427
Position 3341: 0.0012444100732885036
Position 6337: 0.0011925019399517468
Position 2552: 0.0011483966564580313
Position 4747: 0.0011182792307640205
Position 3344: 0.0010971933956538762
Position 6404: 0.0010665858333002993
Position 2350: 0.0010300515681528639
Position 5634: 0.0009980511561503234
Position 5720: 0.0009627917788607883
Position 5580: 0.0008811674861331007
Position 1336: 0.0008510274992205819
Position 1388: 0.0007965426482723381
Position 6363: 0.0007918313951193467
Position 3660: 0.0007820551147620923
Position 170: 0.0006679949222842628
Position 4965: 0.0006385732699743788
Position 5704: 0.0006368091959178378
Position 6308: 0.0006310105265298177
Position 2977: 0.0006096746710727995
Position 5245: 0.000604936415915198
Position 318: 0.0005950420769888742
Position 5007: 0.0005432872776258548
Position 3029: 0.0005361957845789111
Position 3739: 0.000526513717734052
Position 5675: 0.00047552215988847445
Position 1452: 0.000415161606012143
Position 5274: 0.00040782290471157894
Position 3503: 0.0004025473913769731
Position 6022: 0.00038564342722020205
Position 3218: 0.00038519271126998965
Position 4954: 0.00037438421437141137
Position 156: 0.00036296603979534773
Position 3374: 0.0003588418764493155
Position 1162: 0.00034837097601514585
Position 4668: 0.00033967295871394586
Position 2946: 0.00033278110154216214
Position 2493: 0.00031472881428568517
Position 5219: 0.00031380831687636673
Position 337: 0.00029532240207177566
Position 107: 0.0002924923388110942
Position 6360: 0.00028639830879721473
Position 1077: 0.0002858812429699819
Position 3051: 0.00026643075179589985
Position 4968: 0.0002595418556416804
Position 1431: 0.0002538715658211206
Position 2324: 0.0002526769985929462
Position 5386: 0.00023195153412887182
Position 1998: 0.00021046298984229287
Position 3663: 0.00019969767991206798
Position 702: 0.0001974870262948997
Position 567: 0.00019527892361466897
Position 1446: 0.00019222246188521722
Position 421: 0.000187976717403648
Position 5024: 0.0001875757543744324
Position 4403: 0.0001874996266788528
Position 6272: 0.0001625249313837909
Position 3397: 0.00015304217028334509
Position 6240: 0.00014547324255866618
Position 1426: 0.00014178096788509866
Position 5348: 0.00013915456883077063
Position 279: 0.00013648659288597264
Position 583: 0.00013410045850928087
Position 2992: 0.00013213652200116054
Position 6077: 0.0001111508565455756
Position 5601: 0.00010688374292086286
Position 3534: 0.0001058943990766398
Position 2523: 0.00010240307693360253
Position 6109: 0.0001010328415187155
Position 3708: 9.99524256128638e-05
Position 5351: 9.234602981266927e-05
Position 556: 9.004407665350647e-05
Position 5258: 8.8548396554326e-05
Position 2199: 8.389742125641934e-05
Position 5988: 8.30179994738267e-05
Position 2137: 8.144691303680844e-05
Position 6446: 7.643447284213072e-05
Position 6428: 7.540888248299757e-05
Position 634: 6.945083628672793e-05
Position 4447: 6.642843830413946e-05
Position 2215: 5.6090993378193234e-05
Position 424: 5.42996284289364e-05
Position 6214: 5.23072673595972e-05
Position 1782: 5.0025796420111205e-05
Position 6126: 4.187680459340624e-05
Position 5592: 4.1420375704029424e-05
Position 2205: 4.084934808524359e-05
Position 1240: 3.233755493676692e-05
Position 4418: 3.142239811720505e-05
Position 5283: 2.9749004251981965e-05
Position 6174: 2.5271362314417555e-05
Position 3512: 2.0022440480228497e-05
Position 5122: 1.8804081979129057e-05
Position 357: 1.846824307294807e-05
Position 6278: 1.6841922078353027e-05
Position 619: 1.6718585102309042e-05
Position 473: 1.6154442397359985e-05
Position 1658: 1.5299215222402878e-05
Position 5021: 1.5056415025864446e-05
Position 5640: 1.4412344958381533e-05
Position 3555: 1.3781249388185864e-05
Position 3443: 1.3727369545884652e-05
Position 5252: 1.3393512342639461e-05
Position 1537: 1.2073074038313708e-05
Position 5285: 1.0505128761680909e-05
Position 3579: 9.960494338146858e-06
Position 5058: 8.967213363961089e-06
Position 842: 7.583756842254435e-06
Position 692: 7.103814397571224e-06
Position 5489: 6.742739524319109e-06
Position 591: 6.268648931649702e-06
Position 221: 6.070884174062695e-06
Position 3561: 5.535665376882347e-06
Position 5833: 5.426075212623092e-06
Position 4999: 4.197014150866948e-06
Position 5608: 4.135043281114484e-06
Position 594: 3.7873577562027416e-06
Position 570: 3.623604106758114e-06
Position 1113: 3.5754329427302355e-06
Position 609: 3.422099606660059e-06
Position 913: 3.197804125603016e-06
Position 5271: 2.9227365266608125e-06
Position 586: 2.802410250852871e-06
Position 5236: 2.7380194947305075e-06
Position 711: 2.2192978881889303e-06
Position 217: 1.7220737772526804e-06
Position 4975: 1.718708072632e-06
Position 5141: 1.6744906865189175e-06
Position 443: 1.4851764641802947e-06
Position 5207: 1.4362847036730064e-06
Position 1051: 1.1694870962647712e-06
Position 5223: 1.1493354491256824e-06
Position 395: 1.0482229760943568e-06
Position 5493: 9.848715696980475e-07
Position 910: 8.704559797207915e-07
Position 366: 8.510627728365252e-07
Position 622: 7.322488769345865e-07
Position 5134: 6.661447163610868e-07
Position 772: 5.856259121937949e-07
Position 714: 5.795978634840974e-07
Position 5603: 5.325520461123233e-07
Position 228: 5.235354044988868e-07
Position 378: 5.094115364061846e-07
Position 1339: 4.4083126376435045e-07
Position 5582: 3.9676055661741255e-07
Position 5153: 1.8886665434958663e-08
Position 369: 1.1254431848399914e-08
Position 5477: 1.907423134741982e-09
Position 1097: 9.253128738254323e-10
Position 965: 8.734571918402493e-10
Position 600: 4.2434574576548783e-10
Position 426: 2.3243888887987861e-10
Position 572: 7.633264959054754e-11
