Gene = 1700025G04Rik
Position 2535: 8.40777112999718e-05
Position 2547: 7.285003750065794e-05
Position 1025: 6.874849943978166e-05
Position 1142: 5.5073102189576855e-05
Position 875: 5.415645774554951e-05
Position 412: 4.369608536944277e-05
Position 1481: 4.334293252738953e-05
Position 1415: 4.251653911115341e-05
Position 944: 3.7902757595686764e-05
Position 1324: 3.77327847515069e-05
Position 1106: 2.9985319350603987e-05
Position 617: 2.8968351403516208e-05
Position 1282: 2.7725645935381473e-05
Position 1311: 2.6552046996618503e-05
Position 691: 2.291576744956885e-05
Position 1064: 1.8513800322172402e-05
Position 840: 1.8123816265055435e-05
Position 722: 1.6624904785239432e-05
Position 708: 1.6424882576945833e-05
Position 543: 1.5674846028487148e-05
Position 625: 1.4908494036402621e-05
Position 104: 1.3781183008568048e-05
Position 6131: 1.1744965389698222e-05
Position 661: 1.1134441297827137e-05
Position 1257: 1.0758540533640702e-05
Position 1198: 1.0758187405685569e-05
Position 462: 1.0275644661040591e-05
Position 257: 9.815914182577823e-06
Position 391: 8.949581969019566e-06
Position 1981: 8.296585151013843e-06
Position 28: 7.883178405364328e-06
Position 957: 7.714243418836151e-06
Position 1625: 7.6275634720139406e-06
Position 1892: 7.620860714389806e-06
Position 378: 7.6095849712044676e-06
Position 1262: 6.3226005625900994e-06
Position 746: 6.228491673296203e-06
Position 937: 6.086944528007172e-06
Position 783: 5.908905224360897e-06
Position 1149: 5.571472737321083e-06
Position 2087: 5.461840210920237e-06
Position 831: 5.33613659521986e-06
Position 1652: 4.415886735326509e-06
Position 1210: 4.394102343380747e-06
Position 948: 3.134466924562072e-06
Position 946: 2.734684916483992e-06
Position 1059: 2.705914249290661e-06
Position 744: 2.2963521963566716e-06
Position 1630: 2.2786866175373555e-06
Position 259: 2.0910509270482184e-06
Position 1644: 2.0762635191060153e-06
Position 659: 2.043123266383197e-06
Position 2267: 2.004432307490466e-06
Position 790: 1.6787432768700792e-06
Position 1129: 1.5635043361115771e-06
Position 1208: 1.182443912448459e-06
Position 1678: 1.1005764323563963e-06
Position 2735: 1.067646663433591e-06
Position 637: 9.144015609788358e-07
Position 1234: 8.29905414079734e-07
Position 715: 8.176990965157531e-07
Position 1236: 8.091209287312372e-07
Position 1904: 4.353220697089807e-07
Position 552: 3.9813084219040275e-07
Position 1694: 3.457914193911742e-07
Position 759: 3.357494934050976e-07
Position 793: 2.9343285522918285e-07
Position 734: 2.2406047072421586e-07
Position 1156: 2.173437049559405e-07
Position 445: 9.466489268458722e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10542: 0.6739471920437593
Position 1410: 0.42072631699233565
Position 3398: 0.31599386246188266
Position 3268: 0.3006739034803968
Position 10038: 0.19604411717639172
Position 5934: 0.16423142522537748
Position 7124: 0.11339208009432229
Position 3142: 0.09883803042209349
Position 4370: 0.07187147763163845
Position 2640: 0.05080888012814873
Position 8534: 0.04268246431474468
Position 11897: 0.04099541720615199
Position 6333: 0.03854149696543879
Position 9873: 0.027889683994533506
Position 827: 0.021719864811876155
Position 2392: 0.020297403422559666
Position 2679: 0.020175335681012378
Position 16335: 0.019737185181374045
Position 10784: 0.019634424708738874
Position 6467: 0.016985485595566077
Position 15756: 0.014889575340051754
Position 6034: 0.014033986892534284
Position 6495: 0.0136802507969377
Position 4035: 0.01179058716812328
Position 9770: 0.009088377385481032
Position 9072: 0.007222768291027542
Position 3176: 0.006705588124155764
Position 3095: 0.00658072055559698
Position 12268: 0.006512957215537792
Position 6464: 0.006051216323764193
Position 5428: 0.005681927456102233
Position 4057: 0.005588225748512085
Position 3309: 0.005306250061077755
Position 4819: 0.005079317226247555
Position 10426: 0.005029091681551306
Position 3289: 0.004685283518569087
Position 4777: 0.004527193808842729
Position 8381: 0.004429822697771261
Position 6947: 0.004360192498535093
Position 3110: 0.004123300192019053
Position 3965: 0.0038175258772717695
Position 11103: 0.0034331738422637304
Position 7859: 0.003245746683143507
Position 5127: 0.0032395356223954863
Position 3359: 0.002851966006510837
Position 3520: 0.002821402761756704
Position 911: 0.0023862526943136016
Position 7145: 0.0023592163465744535
Position 1004: 0.0023408969098505077
Position 2941: 0.0023112361142252837
Position 2809: 0.00216533452064143
Position 1156: 0.001891237653065946
Position 3146: 0.0017721408165220773
Position 4799: 0.0015227701183633273
Position 3021: 0.0014956953949857349
Position 5498: 0.001414636621932346
Position 1692: 0.0013190336104248993
Position 2799: 0.0012999929213839438
Position 3313: 0.0012745226353072692
Position 2517: 0.0012685544157836175
Position 4085: 0.0012087842384256556
Position 5664: 0.0011901434632800743
Position 9951: 0.0011755617734585378
Position 9160: 0.0010890389871328321
Position 1106: 0.0010806922575027408
Position 5587: 0.0010653045497585661
Position 4269: 0.0009620786474542249
Position 4202: 0.0008883373849327122
Position 2982: 0.0007819589244621683
Position 3092: 0.0006589536983842672
Position 2172: 0.0006141024511247262
Position 5726: 0.0006075622260430129
Position 2245: 0.0006043233691297212
Position 3158: 0.0006023391987977971
Position 7956: 0.0005650316620232623
Position 5447: 0.0005493021973606697
Position 7758: 0.000524790857366468
Position 1472: 0.0005055684937390705
Position 775: 0.00048497991173628436
Position 3245: 0.00045791602023141284
Position 7594: 0.00045638283427640135
Position 3403: 0.00045620804025897903
Position 5300: 0.00043964322315967334
Position 807: 0.0003501910219063368
Position 1078: 0.00034262309618499786
Position 5141: 0.0003409274592064745
Position 1064: 0.0003271910090033225
Position 5459: 0.00031795882331799177
Position 3561: 0.00031558368017180406
Position 7846: 0.00029811388462441444
Position 2645: 0.00028243568774728744
Position 2448: 0.00027585163249860387
Position 2395: 0.00021887014739182552
Position 5052: 0.00021819780461159103
Position 4043: 0.00021172633254001866
Position 957: 0.00020697798544866463
Position 1124: 0.0002060028952323924
Position 3180: 0.000191045827189567
Position 1120: 0.00019042786864639633
Position 3228: 0.0001817603475290968
Position 2331: 0.0001813744878827358
Position 2285: 0.000165033441240082
Position 534: 0.00016232819486433457
Position 2422: 0.0001573353025660203
Position 1729: 0.00012257641877914108
Position 1020: 0.00012100270912233993
Position 5031: 0.00011742813796207488
Position 2413: 0.00010491732473698135
Position 5824: 9.750943931991955e-05
Position 2558: 9.132136296364899e-05
Position 2772: 8.978463570771438e-05
Position 5870: 8.969124566082619e-05
Position 1175: 8.779238985703381e-05
Position 4697: 8.764062131599713e-05
Position 831: 8.127301007428771e-05
Position 2562: 7.91795794951005e-05
Position 2748: 7.161241657127897e-05
Position 3620: 5.9429757600231115e-05
Position 964: 5.686175968839669e-05
Position 2490: 5.4964471228617295e-05
Position 3768: 5.456919833583657e-05
Position 2642: 5.416251717509983e-05
Position 2754: 5.253825440598062e-05
Position 269: 5.238862758132169e-05
Position 4247: 5.193788439092562e-05
Position 1163: 4.943899728378652e-05
Position 402: 4.579139963307215e-05
Position 1371: 4.397686339216757e-05
Position 3340: 4.114588502491105e-05
Position 567: 3.777016919111493e-05
Position 1802: 3.77457561046702e-05
Position 1116: 3.7178878711443895e-05
Position 1129: 3.706687986564554e-05
Position 2686: 3.299335532822377e-05
Position 913: 2.9256597532642932e-05
Position 515: 2.9086776819455396e-05
Position 3946: 2.8578262476636783e-05
Position 1303: 2.5942233283259704e-05
Position 2693: 2.4605537473109963e-05
Position 781: 2.3828531112279078e-05
Position 4903: 2.380336151060558e-05
Position 2535: 2.239651002032956e-05
Position 546: 1.809586697532916e-05
Position 1953: 1.799934622867529e-05
Position 2416: 1.682049554209472e-05
Position 804: 1.5602426851228965e-05
Position 3582: 1.1967350008288654e-05
Position 2524: 1.1769991259335755e-05
Position 455: 1.0166002240683727e-05
Position 954: 1.0095655230003708e-05
Position 603: 9.735113956662567e-06
Position 1221: 9.69733130650388e-06
Position 1273: 7.9621654244421e-06
Position 4312: 7.800951181356073e-06
Position 1997: 7.491860168384916e-06
Position 4065: 6.892476119012906e-06
Position 4295: 6.6490868913528904e-06
Position 1720: 6.591936082879887e-06
Position 2094: 6.167037162341588e-06
Position 1142: 6.00293568263005e-06
Position 1694: 5.956693319017244e-06
Position 1689: 5.945733894424226e-06
Position 917: 5.282067857897387e-06
Position 4350: 5.102909690082294e-06
Position 4324: 4.207312093165775e-06
Position 1799: 3.945608239989012e-06
Position 1501: 3.28206729490367e-06
Position 1246: 2.2692643966271e-06
Position 971: 2.1864308166133894e-06
Position 915: 1.4987662611147449e-06
Position 1538: 1.3571968382545295e-06
Position 2291: 1.234106829010399e-06
Position 564: 1.161460054058906e-06
Position 278: 1.1327434377130727e-06
Position 1619: 1.0655621856322059e-06
Position 1223: 9.466324767540564e-07
Position 4385: 7.852057596817376e-07
Position 409: 7.663892504572754e-07
Position 1135: 6.756230100343066e-07
Position 617: 5.875414711995364e-07
Position 1825: 5.179484472233172e-07
Position 1892: 5.04281226740965e-07
Position 171: 4.4150269662802603e-07
Position 427: 3.9996339578288627e-07
Position 1198: 3.659772178302814e-07
Position 2004: 3.5892005571493506e-07
Position 1861: 3.538951713336734e-07
Position 1250: 3.41174079112487e-07
Position 355: 3.0392699826947634e-07
Position 1806: 2.8098025434602406e-07
Position 1178: 2.2557980705329357e-07
Position 691: 2.241577172169724e-07
Position 1841: 2.133346242566449e-07
Position 570: 2.1153595665738224e-07
Position 1876: 1.9864012287366197e-07
Position 368: 1.7407023497705811e-07
Position 840: 1.3055686880577267e-07
Position 1311: 1.284391651101273e-07
Position 1574: 1.1900676031278317e-07
Position 973: 1.0651233683935898e-07
Position 2823: 6.831768880114963e-08
Position 185: 3.093164091272136e-08
Position 1419: 1.2145706429797205e-08
Position 1453: 8.746594828547608e-09
Position 1914: 7.031710474805624e-09
Position 1980: 4.556782799340743e-09
Position 1343: 3.8531959397407835e-09
Position 1282: 2.898679332130527e-09
Position 1422: 2.61609474172903e-09
Position 1430: 2.5640126077197054e-09
Position 1514: 1.841873923006528e-09
Position 1599: 1.6848974808880613e-09
Position 1595: 1.36237193291945e-11
Position 1636: 9.515901276629101e-12
Position 1711: 1.1253230558403653e-12
Position 1616: 6.671150066345863e-13
Position 1642: 1.2728687439160302e-13
Position 681: 5.207034396928034e-15
