Gene = A330070K13Rik
Position 371: 1.3529980608640154e-05
Position 910: 1.2565710123296147e-05
Position 344: 1.1376838422230472e-05
Position 1305: 1.0839082707391578e-05
Position 1871: 9.518029759167059e-06
Position 2398: 9.452884198909479e-06
Position 398: 9.399831203085186e-06
Position 305: 7.575113389457289e-06
Position 773: 6.5127178297649916e-06
Position 360: 6.070964333868256e-06
Position 1309: 5.558515662256206e-06
Position 1926: 5.332033961144604e-06
Position 878: 5.171245958157058e-06
Position 568: 5.008315911653611e-06
Position 446: 4.750006070471399e-06
Position 1102: 4.575512169748784e-06
Position 980: 4.2889131341227115e-06
Position 1532: 4.127822172671462e-06
Position 830: 3.78353559114029e-06
Position 2156: 1.6034238319289454e-06
Position 574: 1.04946066039576e-07
Position 582: 1.031167841967074e-07
Position 391: 7.291289720942523e-08
Position 45: 5.995224292951099e-08
Position 509: 5.969892120577694e-08
Position 486: 5.800658998432735e-08
Position 440: 4.4501051596458614e-08
Position 548: 4.3140866312452434e-08
Position 562: 3.4838206083599555e-08
Position 580: 2.1889428338185798e-08
Position 687: 9.11906587559099e-09
Position 468: 1.0872844116477427e-09
Position 1069: 1.6035527960112357e-10
Position 675: 6.591369759226751e-11
Position 823: 1.3479849751794336e-11
Position 718: 8.770502290415636e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5504: 0.532870793922912
Position 2316: 0.32513968957273687
Position 3304: 0.2753286692194801
Position 3261: 0.13885676114437828
Position 2979: 0.07094137606661285
Position 5507: 0.04527971303409193
Position 3335: 0.03786786922542938
Position 3063: 0.037782456928048
Position 5310: 0.028378539246128116
Position 5703: 0.022511243532651826
Position 2046: 0.018654175290760477
Position 2356: 0.01784828543295215
Position 3067: 0.017252451341683187
Position 3789: 0.015548588552812244
Position 3551: 0.012486144252220478
Position 768: 0.011413171798419693
Position 3958: 0.008537016768465836
Position 745: 0.006578503521834327
Position 3031: 0.006448628397020878
Position 5237: 0.006275312639815223
Position 1619: 0.005922758737441025
Position 3509: 0.004283379667556883
Position 5077: 0.0040404558941212095
Position 1972: 0.004025256480899422
Position 2283: 0.0037897573365001176
Position 3484: 0.003716902501632025
Position 5650: 0.003567856575102392
Position 3274: 0.003433907578252135
Position 945: 0.0030779878579091165
Position 3410: 0.002797192517453551
Position 3624: 0.0026092690376309665
Position 2989: 0.0025462331814297286
Position 3337: 0.0025458453001608113
Position 1747: 0.0025160784043252063
Position 3088: 0.002502218355157293
Position 1305: 0.00235434129668555
Position 1545: 0.002350503324158241
Position 3146: 0.0022949279888904266
Position 4957: 0.0022174330920230077
Position 2319: 0.002216377879272251
Position 1158: 0.0021704449581216264
Position 4112: 0.0021484918779560614
Position 1531: 0.002148369262468167
Position 2174: 0.002141950122560045
Position 1788: 0.0019896745830389464
Position 5164: 0.001968668252214885
Position 3196: 0.0019349660895592933
Position 2253: 0.0019272033694978622
Position 1034: 0.001835484256323701
Position 4995: 0.0017141816643390722
Position 4143: 0.0017124599499042496
Position 3825: 0.0016741414206307775
Position 3211: 0.0016479062713094595
Position 3446: 0.0016175479741736994
Position 3912: 0.001593267168213724
Position 5002: 0.0015628131945346986
Position 1259: 0.001310939201903221
Position 3770: 0.0012713155250701571
Position 173: 0.001150516511888874
Position 2637: 0.0011484797729452633
Position 1908: 0.0010834076760095975
Position 5393: 0.001059547389196819
Position 5056: 0.0010254292415786273
Position 1663: 0.0009498471470566537
Position 2641: 0.000938610606721979
Position 3111: 0.0009157205845702919
Position 1449: 0.0008654485570893954
Position 2146: 0.0008510966570028234
Position 3580: 0.0007475648242176134
Position 3308: 0.0007446310943079273
Position 1023: 0.0007318639110127188
Position 2220: 0.0007135507377547029
Position 3352: 0.0007027093266385488
Position 1733: 0.0006725098936010724
Position 2633: 0.000670854265813096
Position 1097: 0.0006613158514996404
Position 5530: 0.0006586006583231834
Position 2060: 0.0006104701293581279
Position 2649: 0.0005586808874277992
Position 3733: 0.0005390225836023056
Position 253: 0.00049909357340536
Position 4054: 0.0004845301643747788
Position 1795: 0.00046990479739031805
Position 1237: 0.0004231481095805338
Position 1753: 0.00042268733323386275
Position 2645: 0.00042054247266709854
Position 798: 0.00041574707814804256
Position 2239: 0.0004020462762177561
Position 1332: 0.0003991215135094505
Position 2625: 0.0003786132705610762
Position 3960: 0.00036913056120254793
Position 897: 0.0003614510457457623
Position 3306: 0.00036055387177648396
Position 2184: 0.00035480131176742266
Position 2131: 0.00035269895798401186
Position 2732: 0.00034956676090291104
Position 5104: 0.00034680807181013584
Position 5286: 0.000336559538211394
Position 4038: 0.00032696417284447046
Position 4890: 0.00030375293896119413
Position 1067: 0.00030198043046571443
Position 5125: 0.0002882822552253252
Position 1014: 0.00027688376383733514
Position 1933: 0.00025772993421900684
Position 837: 0.00024675734149187325
Position 2653: 0.00024180665072438346
Position 1392: 0.00023404735758757617
Position 5083: 0.00023291957630146935
Position 3863: 0.00022842661472104834
Position 5599: 0.00021904064380010236
Position 1117: 0.00021866908632779347
Position 3384: 0.0002142034348434726
Position 3635: 0.00021329295143372409
Position 1581: 0.0002102867953225422
Position 1981: 0.00020343903984313994
Position 1287: 0.00020301795982890413
Position 4927: 0.0001975420262636123
Position 5592: 0.0001936871685037416
Position 5666: 0.0001936454049762007
Position 1882: 0.00018482903895568223
Position 904: 0.00018057796771180483
Position 1045: 0.0001775007527102697
Position 3495: 0.0001741675045914434
Position 1309: 0.00015605993430146741
Position 1921: 0.00015441745963804687
Position 4008: 0.0001543715745663119
Position 1008: 0.0001479895486220389
Position 4059: 0.00013542338651408378
Position 2113: 0.00013074036833837517
Position 2657: 0.00010776843757307219
Position 5634: 0.00010612762872707551
Position 3528: 0.00010608038306413819
Position 1552: 0.00010585284244999074
Position 394: 9.392271651457643e-05
Position 5062: 9.078692565585404e-05
Position 4019: 8.922677511671524e-05
Position 475: 8.253796756995368e-05
Position 2661: 8.061132165401244e-05
Position 3662: 7.153025826543833e-05
Position 2629: 6.905666456952918e-05
Position 2432: 6.667028273286838e-05
Position 2086: 6.142908758253858e-05
Position 1722: 5.609634147751471e-05
Position 1458: 5.5946879599278535e-05
Position 1952: 5.464502148765724e-05
Position 205: 5.0534628806782855e-05
Position 2451: 4.862479278326428e-05
Position 2620: 4.592295121040339e-05
Position 3914: 4.2108651204647603e-05
Position 317: 4.1935566195710465e-05
Position 2627: 3.941983010296402e-05
Position 1684: 3.839146057565607e-05
Position 2616: 3.7948122444569e-05
Position 2596: 3.6528021978114505e-05
Position 2600: 2.7484791100619295e-05
Position 842: 2.7440200787475986e-05
Position 3851: 2.7077612135470837e-05
Position 1054: 2.541167256872242e-05
Position 1193: 2.011506673643452e-05
Position 878: 1.8283641892076964e-05
Position 200: 1.7655330669426183e-05
Position 326: 1.7461496615430996e-05
Position 1474: 1.6767787752302758e-05
Position 1075: 1.3378897544817084e-05
Position 515: 1.1792891308375357e-05
Position 493: 8.609674175544047e-06
Position 215: 7.835035581151224e-06
Position 1885: 3.649548810672768e-06
Position 1587: 3.455790313050466e-06
Position 1241: 2.807795939581669e-06
Position 1569: 2.5719707004441965e-06
Position 1810: 2.5299831517217363e-06
Position 1829: 2.274851439601017e-06
Position 781: 2.0265160410657455e-06
Position 1401: 1.603246170422466e-06
Position 257: 9.733116063970349e-07
Position 260: 9.325219361822341e-07
Position 809: 1.4136895970587595e-07
Position 1069: 1.3825961555011638e-07
Position 1399: 1.3620420668016264e-07
Position 1394: 1.208896106505056e-07
Position 1357: 1.1023108045390916e-07
Position 1063: 1.0950426308812458e-07
Position 1935: 3.744555803477752e-08
Position 1984: 3.64261014541892e-08
Position 827: 2.5289704862408602e-08
Position 820: 2.1594947252855176e-08
Position 687: 1.0434412260218646e-08
Position 813: 8.649532518478726e-09
Position 811: 7.893463702135974e-10
Position 593: 7.710530951196902e-10
Position 535: 7.409968379564644e-10
Position 839: 5.700479349207343e-10
Position 816: 5.097639640322331e-10
Position 1086: 1.3735297422800414e-10
Position 1120: 8.506725215269795e-11
Position 1138: 8.358638406611251e-11
