Gene = Dap3
Position 506: 2.1100450826250112e-05
Position 4136: 1.9270430143988194e-05
Position 5302: 1.7532962596028434e-05
Position 200: 1.7206265853672116e-05
Position 6261: 1.555437257400734e-05
Position 1745: 1.3687967519749738e-05
Position 641: 8.7497295648159e-06
Position 2140: 7.588184851223019e-06
Position 279: 6.649388111555945e-06
Position 897: 6.382700478955333e-06
Position 737: 4.909060702404239e-06
Position 535: 4.4751856079925176e-06
Position 601: 4.0280761819684936e-06
Position 747: 3.033855322134601e-06
Position 504: 2.6482333159702794e-06
Position 858: 2.531732627552188e-06
Position 977: 2.1674167040273132e-06
Position 934: 1.9999688850409083e-06
Position 403: 1.7598900013897289e-06
Position 825: 1.7278133709056847e-06
Position 400: 1.5889344878800278e-06
Position 425: 7.577157894306555e-07
Position 846: 5.614512646974305e-07
Position 533: 4.183934703002514e-07
Position 929: 2.6652880192001874e-07
Position 1024: 1.6342653620040724e-07
Position 599: 1.4772580336454422e-07
Position 1063: 1.3575864087940468e-07
Position 1067: 1.315997646112088e-07
Position 753: 7.657403989891753e-08
Position 962: 7.3166848932839e-08
Position 639: 6.059867736900825e-08
Position 776: 4.760709949485183e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14160: 0.993361456653105
Position 13739: 0.8477095695394582
Position 20887: 0.7986862694059276
Position 16747: 0.7613716469778959
Position 19393: 0.7242207215386043
Position 25002: 0.6899303855908093
Position 26500: 0.6568312440011527
Position 7585: 0.5212228614434207
Position 22046: 0.4355343820520673
Position 21886: 0.3693381117209948
Position 24414: 0.32484953576051784
Position 24715: 0.17595926328827474
Position 27206: 0.16595152789180273
Position 27586: 0.13922788382458023
Position 15419: 0.13580024506794106
Position 19694: 0.13269351168814122
Position 409: 0.13183624673488917
Position 19845: 0.12009562846384443
Position 28569: 0.0991347939791711
Position 810: 0.09308748394241718
Position 29526: 0.08933739857226976
Position 5328: 0.08033377794564063
Position 24052: 0.07981397363033577
Position 27606: 0.0612865381694557
Position 7474: 0.05705851978756294
Position 29014: 0.0501153092409683
Position 29253: 0.04922497731376858
Position 19786: 0.04082338170831426
Position 23343: 0.0405671442830176
Position 6781: 0.0397196594827215
Position 26727: 0.03381913154816434
Position 14823: 0.031225530064056935
Position 9048: 0.025710174952380635
Position 472: 0.02490638127170965
Position 17983: 0.023363841396800745
Position 17102: 0.022585579005985505
Position 21347: 0.02105800508525647
Position 2014: 0.019936184175983855
Position 19738: 0.017625424259618654
Position 2071: 0.017027331333377128
Position 12136: 0.01628807947053925
Position 7669: 0.01575111340925896
Position 14948: 0.015558281447456591
Position 18740: 0.014420486411831602
Position 20962: 0.01334061137244151
Position 15922: 0.013130805757560992
Position 21801: 0.013106245094351465
Position 27545: 0.012962065309830136
Position 14792: 0.012838363601481596
Position 3523: 0.012777649289370243
Position 26922: 0.011893316960973413
Position 28292: 0.011292128342872751
Position 26053: 0.010308491581860363
Position 6798: 0.009948808671460177
Position 16034: 0.009684197843387272
Position 6387: 0.009458674917891628
Position 7234: 0.008713406488839271
Position 26106: 0.008540995991197706
Position 16798: 0.008164053838400126
Position 7550: 0.00800142919635684
Position 4836: 0.007818661144773403
Position 14699: 0.007803717328774556
Position 7001: 0.007489450050944621
Position 15462: 0.007020929430687098
Position 29319: 0.0059091259696647455
Position 16356: 0.00580084193862599
Position 29110: 0.0055540727554036495
Position 25526: 0.005033558239009834
Position 25327: 0.005028294079446919
Position 27248: 0.004810313742513995
Position 1972: 0.004637478343531734
Position 25812: 0.004627241518020675
Position 6947: 0.004625376819584531
Position 26302: 0.004557141751268107
Position 25529: 0.0043369331348853705
Position 25480: 0.003992113611215511
Position 1119: 0.0037731251432967725
Position 15176: 0.003651239122861157
Position 7629: 0.003410701293356053
Position 21267: 0.0033384628066343014
Position 1057: 0.003108676733293626
Position 2112: 0.003093416401791414
Position 15215: 0.0029971892033730714
Position 19935: 0.002792546371993258
Position 20705: 0.002680663682486152
Position 6728: 0.0026551093062993883
Position 15374: 0.0026262928443010008
Position 21381: 0.002443607330439914
Position 27657: 0.0024008358604359014
Position 25228: 0.002302943206956211
Position 433: 0.002285708319792619
Position 16105: 0.0021431792008997893
Position 7315: 0.0021415078091914373
Position 16242: 0.002104876844175415
Position 17003: 0.00209382354958182
Position 16127: 0.002074524435919309
Position 839: 0.0020236094670937643
Position 25710: 0.0019894898699313666
Position 16074: 0.0019355775609957656
Position 21418: 0.001923184655832475
Position 25394: 0.0018795145837041454
Position 14891: 0.001858447599081081
Position 20925: 0.0018510824217920071
Position 18025: 0.001847401259000329
Position 14888: 0.0016645693102766367
Position 14971: 0.001651039890531439
Position 17158: 0.0016457122607080033
Position 24516: 0.0016361083424433788
Position 21747: 0.0015161040520328894
Position 5272: 0.0015080377442201632
Position 17227: 0.0014064780123898746
Position 19484: 0.0013299969645163509
Position 26181: 0.0012698361002553022
Position 4812: 0.0012461701882195207
Position 18181: 0.0010467312278591243
Position 623: 0.0009010651022877575
Position 23471: 0.0008914148601922301
Position 1994: 0.0008518662766082624
Position 454: 0.0008171599427686072
Position 287: 0.0007498977748087588
Position 24193: 0.0007391212509430101
Position 1192: 0.0007370493651227141
Position 15447: 0.0007051367575069953
Position 6665: 0.000699374802844054
Position 24711: 0.0006826434860537999
Position 16986: 0.0006666420300993598
Position 16353: 0.0006510192261963108
Position 4799: 0.0006327041262920218
Position 22840: 0.0005837128294893113
Position 18338: 0.0005757710287406025
Position 19690: 0.0005143186287471815
Position 15151: 0.0005142237670935939
Position 27214: 0.0005130304580112235
Position 19906: 0.0004997903371208787
Position 22403: 0.00043785363986781085
Position 14986: 0.0004332429399788326
Position 3325: 0.0004117042299814153
Position 657: 0.00039980761147610105
Position 20698: 0.00038565801858308466
Position 21321: 0.00037803881651258056
Position 16643: 0.0003587862613725293
Position 3473: 0.00033922754356959054
Position 5175: 0.0003262432315543583
Position 14584: 0.00032463401908133473
Position 3395: 0.00031368105623692555
Position 252: 0.00030501105034188024
Position 2050: 0.000293418310720521
Position 492: 0.0002892876536252892
Position 2150: 0.00027778143297550934
Position 2028: 0.000275903123247259
Position 619: 0.00027086480263711335
Position 23929: 0.0002617077923976838
Position 19428: 0.00026080667403755953
Position 524: 0.000258086311471084
Position 737: 0.0002554151024898652
Position 1781: 0.00024014768774421663
Position 1138: 0.00019601904878948696
Position 995: 0.00018461681226962897
Position 24018: 0.00014844254502237154
Position 4067: 0.00014493648977365907
Position 753: 0.00013097918026604225
Position 2121: 0.00011286944993276789
Position 2776: 9.8860243779573e-05
Position 14663: 4.2780943112742735e-05
Position 2495: 3.681881388771203e-05
Position 2586: 2.745691220704811e-05
Position 4253: 2.121075971517619e-05
Position 2839: 2.054492072143384e-05
Position 3340: 1.9649073452686168e-05
Position 6168: 1.555437257400733e-05
Position 3369: 1.4457192040604675e-05
Position 671: 1.3848769520194709e-05
Position 1680: 1.2836489847244695e-05
Position 3463: 1.1800199427710003e-05
Position 2077: 1.1273302125571996e-05
Position 639: 9.607188844052175e-06
Position 2801: 9.562638129231474e-06
Position 1931: 8.950119544762028e-06
Position 343: 6.263548754459308e-06
Position 4009: 5.961468409714516e-06
Position 1557: 5.618066920446911e-06
Position 759: 5.416827705035587e-06
Position 3978: 4.720670297831645e-06
Position 16973: 4.643926408647162e-06
Position 17600: 4.633017275553488e-06
Position 2603: 4.495993555289006e-06
Position 15722: 3.731686056399598e-06
Position 1879: 3.2386712946196765e-06
Position 2872: 2.476260904108155e-06
Position 527: 2.1644707219155704e-06
Position 1849: 2.043948955901409e-06
Position 659: 1.8333902768894483e-06
Position 14415: 1.778725398191346e-06
Position 289: 1.4891808729608514e-06
Position 631: 1.2668489972173225e-06
Position 14430: 1.1053238118696321e-06
Position 594: 1.0851306381699978e-06
Position 1855: 1.0510413667309413e-06
Position 1022: 1.0488017324636402e-06
Position 1470: 9.746938860704122e-07
Position 636: 9.212673005036925e-07
Position 1031: 8.98432188633706e-07
Position 1595: 8.472560933149878e-07
Position 1693: 8.234154287986951e-07
Position 1285: 6.935219486927139e-07
Position 521: 6.724782944375002e-07
Position 3543: 6.510520406573617e-07
Position 1733: 5.879815753497621e-07
Position 533: 5.488886596588627e-07
Position 2295: 5.315401618424389e-07
Position 293: 4.240601066775589e-07
Position 14450: 3.7708129892740656e-07
Position 235: 3.609642598428205e-07
Position 892: 3.4788713370213203e-07
Position 585: 3.3143443215432975e-07
Position 1923: 3.1690792553852347e-07
Position 1633: 3.112868227055822e-07
Position 257: 2.958221882972368e-07
Position 699: 1.0080698903751333e-07
Position 306: 7.507306727017016e-08
Position 298: 5.768959771339723e-08
Position 568: 5.7010393366192574e-08
Position 232: 5.245370484920368e-08
Position 850: 5.225720673807706e-08
Position 597: 3.575319713006104e-08
Position 867: 3.208469571453794e-08
Position 712: 2.6573851014158135e-08
Position 855: 2.2908388778086573e-08
Position 551: 1.6334740250846104e-08
Position 132: 1.0319418415477948e-08
Position 588: 6.387707129186711e-09
Position 560: 5.7669493248802015e-09
Position 897: 5.339302472501469e-09
Position 929: 4.199800087872982e-09
Position 761: 1.3147839541914732e-09
Position 852: 7.479330868700156e-11
