Gene = Ptma
Position 1688: 1.060693758458015e-05
Position 3057: 8.284416635923216e-06
Position 882: 7.461687690168319e-06
Position 1578: 6.457410504777282e-06
Position 1139: 6.407617248676241e-06
Position 1407: 6.319162792851469e-06
Position 3141: 6.177594478043185e-06
Position 2660: 6.156200975564124e-06
Position 2586: 5.977550927559393e-06
Position 3962: 5.71197500387027e-06
Position 2604: 5.680357207064428e-06
Position 2553: 5.470154987054492e-06
Position 1017: 5.330770059706271e-06
Position 2804: 5.246068927496743e-06
Position 2810: 5.169844676787777e-06
Position 2813: 4.957423180690843e-06
Position 640: 4.78283069574559e-06
Position 1453: 4.774644340296985e-06
Position 3840: 4.752871230584588e-06
Position 2199: 4.675763495804565e-06
Position 2468: 4.269447540264675e-06
Position 656: 3.904338244618572e-06
Position 529: 2.7069744671219066e-06
Position 2781: 2.52726390704523e-06
Position 1679: 2.468537518535715e-06
Position 492: 2.283765281800358e-06
Position 2877: 2.146351430247852e-06
Position 3807: 2.0678613982450857e-06
Position 3028: 1.8557510873587106e-06
Position 3290: 1.7576572917286092e-06
Position 849: 1.7265722078352929e-06
Position 3296: 1.710133374889464e-06
Position 2787: 1.6042822246191622e-06
Position 3033: 1.5471130304923595e-06
Position 990: 1.4440379522971575e-06
Position 2783: 1.4236115248212098e-06
Position 907: 1.3683273700100325e-06
Position 1580: 1.2607237612998634e-06
Position 437: 1.163145439003037e-06
Position 605: 9.427637467860539e-07
Position 2820: 9.119460013884915e-07
Position 2883: 8.946526312416806e-07
Position 1251: 8.444344295400107e-07
Position 2479: 8.292768855878624e-07
Position 981: 7.35618710006414e-07
Position 2807: 6.928718656597437e-07
Position 2130: 6.338022673939551e-07
Position 3037: 4.891342269027783e-07
Position 3042: 4.4726034535592693e-07
Position 312: 2.387621354936506e-07
Position 186: 2.1471169452254812e-07
Position 485: 9.926748359996997e-08
Position 894: 7.989462513091452e-08
Position 3064: 4.251716569323756e-08
Position 407: 1.3616335536961777e-08
Position 205: 8.547297059882074e-09
Position 892: 8.49852835697657e-09
Position 195: 6.6460576240423765e-09
Position 117: 6.09333339346425e-09
Position 916: 4.239448860436051e-10
Position 2201: 1.1600524537264366e-10
Position 212: 4.17700796945042e-11
Position 105: 3.5703612041921456e-11
Position 119: 8.25196200005999e-12
Position 224: 1.3458300899222108e-12
Position 229: 7.453842501361228e-15
