Gene = Mosmo
Position 12142: 7.09190027495989e-05
Position 12018: 6.566079063005073e-05
Position 9481: 6.113860703243369e-05
Position 11152: 5.808167643163215e-05
Position 13010: 5.466235563483734e-05
Position 508: 5.3902107939185517e-05
Position 1190: 4.6852974353773335e-05
Position 3924: 4.28289586226869e-05
Position 4367: 4.2032435747461056e-05
Position 4321: 3.7079834649384494e-05
Position 9300: 3.5981913682190053e-05
Position 1413: 3.1465870574180424e-05
Position 1219: 3.119798239680312e-05
Position 1795: 3.096884527949707e-05
Position 8697: 2.980229969865152e-05
Position 1357: 2.920264594557995e-05
Position 4654: 2.8685308790211365e-05
Position 4317: 2.8454548913310844e-05
Position 1338: 2.7940361943393707e-05
Position 1432: 2.764575732322423e-05
Position 2911: 2.6289810595958075e-05
Position 4147: 2.6160676774892343e-05
Position 1528: 2.5623609133733293e-05
Position 627: 2.2290939929007756e-05
Position 4406: 2.156486193814946e-05
Position 1455: 2.1376110066737547e-05
Position 2028: 1.712567391104472e-05
Position 10949: 1.6998056795428717e-05
Position 1404: 1.556566342570457e-05
Position 1604: 1.317786008901567e-05
Position 1563: 1.2316548017293798e-05
Position 2760: 1.1698079150139405e-05
Position 3540: 1.0626753337894212e-05
Position 2926: 1.0276271181216921e-05
Position 1385: 1.0004201972948473e-05
Position 820: 8.914780149049245e-06
Position 9927: 8.675754479757703e-06
Position 731: 8.208963241142778e-06
Position 5638: 8.145875916816716e-06
Position 1835: 7.932598545612015e-06
Position 1866: 7.1924885324344284e-06
Position 2425: 6.7905124176860426e-06
Position 535: 6.6692958033702685e-06
Position 7746: 6.578268810307e-06
Position 1340: 5.744945647977816e-06
Position 1877: 5.719612645201967e-06
Position 1292: 5.530247377063334e-06
Position 2321: 5.453330133371998e-06
Position 2501: 5.431103069376833e-06
Position 368: 4.9422180462894535e-06
Position 5469: 4.5097341930133374e-06
Position 784: 4.501789552025812e-06
Position 1508: 4.427525916069766e-06
Position 3496: 4.3037450441184155e-06
Position 692: 4.154395777001082e-06
Position 2977: 4.13257510141736e-06
Position 511: 4.00527271431214e-06
Position 3775: 3.6198997177740945e-06
Position 924: 3.615157170375498e-06
Position 1904: 3.537059381972443e-06
Position 777: 3.310745627464961e-06
Position 1572: 3.22382316353133e-06
Position 6360: 3.1133106116186834e-06
Position 8102: 3.081428517971977e-06
Position 585: 2.7900036099339426e-06
Position 1535: 2.6986615793354917e-06
Position 1269: 2.502930280455678e-06
Position 1626: 2.397564500313055e-06
Position 2951: 2.1281195472166684e-06
Position 5870: 2.0781184698309923e-06
Position 6278: 2.034959379316362e-06
Position 5802: 1.9667595064455764e-06
Position 2343: 1.8680901810322447e-06
Position 2849: 1.8078597456343411e-06
Position 6470: 1.6794887914982403e-06
Position 936: 1.6501727521355006e-06
Position 1504: 1.6226006060363326e-06
Position 3373: 1.5327876044655516e-06
Position 1880: 1.512205947662025e-06
Position 1640: 1.4627854819423688e-06
Position 1821: 1.3556397118861235e-06
Position 1478: 1.3382088159933283e-06
Position 1634: 1.2440177566710732e-06
Position 1033: 1.2022828775776516e-06
Position 1417: 1.199490637310615e-06
Position 1549: 1.167082766564535e-06
Position 6440: 1.1415262240841022e-06
Position 1227: 1.1318503461137343e-06
Position 633: 1.1079729331438643e-06
Position 2118: 1.0901392233871195e-06
Position 631: 1.0334311901542045e-06
Position 1514: 1.0277677535401408e-06
Position 6135: 1.0142120979824937e-06
Position 5659: 9.434233351238252e-07
Position 5309: 8.510057174118637e-07
Position 1631: 8.074642107061538e-07
Position 1122: 7.412255854638516e-07
Position 5432: 7.289534072205162e-07
Position 1062: 7.175215210985296e-07
Position 1087: 7.16476880572665e-07
Position 4425: 5.799256517060791e-07
Position 450: 5.65162826021165e-07
Position 4998: 5.101089238973433e-07
Position 3658: 4.2880344218725963e-07
Position 3085: 3.7362789955695507e-07
Position 3390: 3.6469067177636575e-07
Position 4056: 2.8622019323016155e-07
Position 3154: 2.259981319456002e-07
Position 3159: 2.1521160538053302e-07
Position 3543: 2.1174022564722157e-07
Position 2181: 1.880823719619167e-07
Position 1668: 6.290378380234827e-08
Position 383: 3.8835736471162977e-08
Position 2033: 3.089052778951303e-08
Position 2983: 3.0375212379100826e-08
Position 2957: 2.6064776670769448e-08
Position 1427: 1.755117397138163e-08
Position 1658: 1.598742571768551e-08
Position 537: 1.5102110646944532e-08
Position 543: 1.2455794008823012e-08
Position 1144: 1.0166904253143946e-08
Position 553: 1.0075174120676465e-08
Position 896: 8.895441355903769e-09
Position 496: 8.491959639239133e-09
Position 1011: 7.452856955946604e-09
Position 303: 7.371460020482151e-09
Position 1608: 7.369522440402467e-09
Position 1590: 6.766370303768054e-09
Position 767: 6.538587524773205e-09
Position 1581: 6.173073803633717e-09
Position 1512: 5.786101602301273e-09
Position 1587: 5.78595101575387e-09
Position 1314: 5.117449365392777e-09
Position 515: 5.114834785282535e-09
Position 1309: 5.009015731177608e-09
Position 906: 4.030620974349325e-09
Position 232: 1.909049457367935e-09
Position 1093: 1.622326330063238e-09
Position 559: 1.1691517969653812e-09
Position 826: 9.78730816445398e-10
Position 966: 8.024789554494083e-10
Position 547: 5.823796222609041e-10
Position 555: 3.7805669516493816e-10
Position 2622: 2.972653783820637e-10
Position 1758: 2.7607173767104575e-10
Position 1945: 1.1641337640324368e-10
Position 2819: 7.189412131692985e-11
Position 264: 5.7421839550292606e-11
Position 333: 2.842685795661659e-11
Position 413: 2.3668803430315027e-11
Position 835: 1.4527791749727997e-11
Position 244: 1.945674843256296e-13
Position 295: 1.7312567845654362e-13
