Gene = Acp5
Position 696: 8.232605588079951e-05
Position 6251: 7.51558739327391e-05
Position 2859: 7.356613519105786e-05
Position 1099: 7.304609220061383e-05
Position 1949: 7.237698981721726e-05
Position 8153: 6.383050603201373e-05
Position 4421: 6.0115226950058955e-05
Position 5320: 5.528357348644097e-05
Position 2793: 4.840072408818202e-05
Position 7162: 4.5360591418137255e-05
Position 7343: 3.8218588138470765e-05
Position 201: 3.4249956638929135e-05
Position 6459: 3.274447774081815e-05
Position 6140: 3.204085201585951e-05
Position 6249: 3.109035682444584e-05
Position 103: 2.6980663192991784e-05
Position 367: 2.6630344093965554e-05
Position 1274: 2.4970296983198873e-05
Position 2471: 2.3436601101817536e-05
Position 5853: 2.1987688909215974e-05
Position 1122: 2.1603817240722364e-05
Position 2516: 1.998499473069107e-05
Position 438: 1.936217930930036e-05
Position 2408: 1.6187002240960997e-05
Position 2521: 1.575886515621899e-05
Position 2253: 1.541664963194191e-05
Position 1299: 1.4883234595159359e-05
Position 1236: 1.4616342687213008e-05
Position 560: 1.3921558884244964e-05
Position 1719: 1.163761283547746e-05
Position 408: 1.076286097927236e-05
Position 1146: 8.836227390461872e-06
Position 129: 7.5688126477087e-06
Position 1277: 7.024145912025031e-06
Position 2181: 5.835889523165044e-06
Position 1259: 5.351507777884074e-06
Position 206: 5.228657000593225e-06
Position 2448: 5.069591320394652e-06
Position 1749: 4.779018331753817e-06
Position 2008: 4.733301869411238e-06
Position 1126: 4.555755482829944e-06
Position 508: 4.48986756855697e-06
Position 2429: 4.485701827763765e-06
Position 2274: 4.4289686075082405e-06
Position 2353: 4.063104368143648e-06
Position 2327: 3.912552334036735e-06
Position 338: 3.873562220282711e-06
Position 2398: 3.270656271156049e-06
Position 1773: 2.7580066523467263e-06
Position 842: 2.697028614941791e-06
Position 959: 2.674588511058974e-06
Position 231: 2.6409153772812105e-06
Position 939: 2.3418045193164593e-06
Position 2541: 2.203466147062197e-06
Position 211: 1.9255412365686324e-06
Position 1101: 1.8141850773164664e-06
Position 1794: 1.5228404979497853e-06
Position 1978: 1.1308600916602732e-06
Position 1222: 1.0431188435847419e-06
Position 1786: 9.141859315524302e-07
Position 312: 6.318916597790292e-07
Position 853: 6.029793885232894e-07
Position 1983: 5.986652383854059e-07
Position 7905: 5.636964554671931e-07
Position 1691: 5.214601052506137e-07
Position 644: 4.990829580234077e-07
Position 466: 4.90080008717666e-07
Position 1860: 4.499882275742837e-07
Position 806: 4.4034035088206886e-07
Position 511: 4.1241545937745236e-07
Position 709: 2.653744698822389e-07
Position 963: 2.3808094969491332e-07
Position 967: 1.6835378850292806e-07
Position 892: 1.2030298227782223e-07
Position 45: 4.995178255376738e-09
Position 283: 2.878264622197595e-09
Position 374: 1.710210185944351e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6052: 0.8891887736251481
Position 5720: 0.8840817097577136
Position 7690: 0.7536360588007402
Position 8448: 0.576053230665146
Position 5581: 0.49605045482048904
Position 3619: 0.37646443414085484
Position 3846: 0.3441117864867828
Position 3905: 0.2849828640983419
Position 5102: 0.204828368566864
Position 5187: 0.1963155759923946
Position 1031: 0.11278030678255756
Position 4075: 0.08343648327069954
Position 980: 0.0748428689288459
Position 3851: 0.0738109405795779
Position 7214: 0.06841087136643383
Position 5002: 0.06615152608416229
Position 5159: 0.05333926877393413
Position 6478: 0.0469365731083595
Position 5552: 0.04656651504911587
Position 5528: 0.04321307900172609
Position 2318: 0.0388984882958069
Position 6629: 0.032244773193301705
Position 2944: 0.024733601670838698
Position 1444: 0.02328341911103508
Position 3216: 0.01913375605022691
Position 3592: 0.019108964112170928
Position 6055: 0.018294736982444704
Position 3676: 0.017174437112201558
Position 4157: 0.016259475723238277
Position 6663: 0.01602896966490302
Position 5138: 0.014166789488782312
Position 948: 0.013365110413386016
Position 3933: 0.012261524964656474
Position 4073: 0.012061758631740327
Position 8457: 0.012031042833696805
Position 6380: 0.010993220704350598
Position 2771: 0.008830615896923686
Position 6648: 0.008527807801680077
Position 2962: 0.008448410547752801
Position 7874: 0.008268271429329076
Position 8845: 0.007866848488995761
Position 5375: 0.007385328046643807
Position 5411: 0.006704706745483377
Position 4896: 0.006516740939936662
Position 3352: 0.006355483209312305
Position 7773: 0.0061072585163767885
Position 4095: 0.005776004943651378
Position 3012: 0.00534521949830862
Position 2983: 0.005049685842679026
Position 3458: 0.004860054530669055
Position 6151: 0.004785527466343991
Position 4144: 0.004496184518055093
Position 4990: 0.004188778504349224
Position 7871: 0.0032867543626721803
Position 7794: 0.0031128520756819635
Position 8117: 0.002721406339592353
Position 2968: 0.0026320880180512054
Position 3478: 0.002604819860733017
Position 4304: 0.0025667125650528193
Position 7037: 0.0024347886501501
Position 6005: 0.0023693964487108915
Position 4177: 0.002359331528467496
Position 8532: 0.002116684913704391
Position 7807: 0.00211233908367095
Position 8256: 0.002026783093864775
Position 257: 0.0020204568592541287
Position 6386: 0.0019186881011483302
Position 5999: 0.0017750748914346214
Position 6555: 0.0017131925528915775
Position 5104: 0.0016879268242216705
Position 6728: 0.0016236558153289058
Position 8812: 0.0015822495587058
Position 7853: 0.0015601274543448555
Position 6023: 0.0015301433143243566
Position 8898: 0.001499408057680676
Position 5035: 0.0014957892949509785
Position 7967: 0.0013621164618347462
Position 8036: 0.0013027946562510888
Position 8661: 0.0012739984269392814
Position 3263: 0.0012397414599367228
Position 5925: 0.0012125932025961789
Position 5754: 0.001187305436263607
Position 6025: 0.0011439567995595423
Position 3770: 0.0011178690173685817
Position 1045: 0.0009955913263047116
Position 8933: 0.0009638671984202086
Position 881: 0.0009194611579246094
Position 3034: 0.0008796148965064151
Position 918: 0.0008335530214468327
Position 3563: 0.0008264599004257599
Position 8393: 0.0007937121636948255
Position 3093: 0.0007744168033899752
Position 860: 0.0006581158281729017
Position 5440: 0.0006532553456732687
Position 3170: 0.000637322184544592
Position 5764: 0.0005958657715760136
Position 7219: 0.0005765289384945046
Position 3144: 0.0005639162567655131
Position 6519: 0.0005631955921829461
Position 3723: 0.0005598423195625853
Position 1549: 0.0005247208374554283
Position 8206: 0.0004827951622663864
Position 6679: 0.0004705737430471907
Position 8130: 0.0004630931783289144
Position 8294: 0.00045801238945044617
Position 994: 0.00044724379910677717
Position 3115: 0.00044119287187746993
Position 387: 0.00044018407311966683
Position 6699: 0.0004377159369934129
Position 5744: 0.00042210017821205716
Position 2964: 0.00041710325412794644
Position 7702: 0.00040534738763493735
Position 6324: 0.00037903155919147464
Position 5648: 0.0003595858466128284
Position 199: 0.0003593740997470494
Position 6672: 0.0003562456052329492
Position 6028: 0.0003555225686039172
Position 7544: 0.000324691114531092
Position 6589: 0.0003184680447281495
Position 2850: 0.00031465048504530896
Position 6337: 0.00030498259382284927
Position 1001: 0.0002911707045233655
Position 7814: 0.00029101525878800745
Position 8401: 0.0002755012748220067
Position 1097: 0.00026637860913353745
Position 8879: 0.00025529420822917407
Position 2661: 0.00024675913364517234
Position 8340: 0.00024651667411596347
Position 3567: 0.00023111091068824162
Position 6064: 0.0002288534732157956
Position 5667: 0.00019459742290158706
Position 3765: 0.0001861848930268271
Position 6943: 0.00018487442046250928
Position 8787: 0.00018187266613586936
Position 3150: 0.00018120941566704263
Position 8405: 0.000153943032309211
Position 8666: 0.00014950156889385874
Position 7364: 0.00013584874860170397
Position 8355: 0.0001346394567609681
Position 214: 0.0001325009057764854
Position 4965: 0.0001293045479467879
Position 4920: 0.00012573683601335253
Position 780: 0.00011435506116134895
Position 3036: 0.00011091851763506694
Position 3175: 0.00010164520807305066
Position 2206: 9.083981741549059e-05
Position 3445: 7.634654602618822e-05
Position 7586: 6.629365128074607e-05
Position 2792: 6.387953476694216e-05
Position 528: 6.103076160091217e-05
Position 4750: 5.9903164638361726e-05
Position 1718: 5.58807043080208e-05
Position 870: 5.404630538962814e-05
Position 6966: 5.338507305585192e-05
Position 2799: 5.213524177924874e-05
Position 2273: 5.063626289128419e-05
Position 2797: 4.903710340836847e-05
Position 2704: 4.253377959643529e-05
Position 2372: 3.9671570283316454e-05
Position 1557: 3.790535442277598e-05
Position 3140: 3.6992562631061485e-05
Position 4348: 3.0170873811572694e-05
Position 6686: 3.0123774644211877e-05
Position 2352: 1.7170677083110865e-05
Position 1863: 1.2690133409851663e-05
Position 328: 9.97706636584748e-06
Position 1619: 9.12757971679907e-06
Position 1922: 8.774775087321198e-06
Position 1117: 6.3768266178565874e-06
Position 308: 6.0348789775429844e-06
Position 1667: 5.862717702600705e-06
Position 6344: 5.554730277749106e-06
Position 2581: 4.939068812430622e-06
Position 650: 4.605795295083344e-06
Position 455: 4.5112155725800645e-06
Position 6561: 4.0820790922466215e-06
Position 1834: 4.0102521248665e-06
Position 1887: 3.2823400380601843e-06
Position 6604: 3.163966525001152e-06
Position 5928: 2.88552956745906e-06
Position 2194: 2.339486126038122e-06
Position 566: 2.1458361516752104e-06
Position 1509: 2.0995035198910127e-06
Position 2723: 2.037464932612759e-06
Position 6362: 1.8035059342720173e-06
Position 4776: 1.7299491096862457e-06
Position 6342: 1.625601007923523e-06
Position 2632: 1.4518751119442821e-06
Position 483: 1.4449773367189197e-06
Position 832: 1.3932798823078248e-06
Position 370: 1.3645286302035699e-06
Position 267: 1.3078231539806655e-06
Position 186: 1.2097231335319966e-06
Position 1131: 1.2003278557968608e-06
Position 796: 9.90049023089911e-07
Position 398: 9.124552357114186e-07
Position 6205: 7.890265620704056e-07
Position 163: 6.879732797865522e-07
Position 6166: 6.747003968515578e-07
Position 2617: 6.30790850600898e-07
Position 466: 6.259319041174076e-07
Position 271: 5.908591537593207e-07
Position 129: 4.439274189675778e-07
Position 614: 4.323387373902591e-07
Position 261: 4.124947348888067e-07
Position 535: 3.836882987135533e-07
Position 538: 3.367568798916042e-07
Position 153: 3.1711483983750943e-07
Position 617: 3.118863226412637e-07
Position 1179: 2.0172636735148937e-07
Position 403: 1.5843962736957377e-07
Position 157: 9.647815487135378e-08
Position 169: 8.9025210357979e-08
Position 172: 8.735354753802376e-08
Position 143: 8.034798721837569e-08
Position 686: 6.91825335960268e-08
Position 557: 6.789660332117825e-08
Position 280: 5.915664355413116e-08
Position 211: 5.7468153023430534e-08
Position 1214: 5.733649159724434e-08
Position 758: 5.043269853987678e-08
Position 691: 3.880353525548968e-08
Position 312: 3.720840302499261e-08
Position 415: 3.262075343209041e-08
Position 352: 3.2461956027338547e-08
Position 338: 2.8669886727985585e-08
Position 837: 2.800163746308709e-08
Position 150: 2.7665865159603197e-08
Position 179: 2.7551720192114912e-08
Position 541: 2.492429676460451e-08
Position 176: 1.8812540203999475e-08
Position 294: 1.2847188451998168e-08
Position 147: 1.217688254230344e-08
Position 552: 1.0669937609791713e-08
Position 289: 9.751191733256342e-09
Position 624: 3.1622991911636393e-09
Position 174: 2.439012436957212e-09
Position 423: 2.228627661575805e-09
Position 136: 3.28457483467234e-10
Position 275: 2.4340711405082846e-10
Position 5922: 2.270693324488758e-11
Position 1523: 2.5306227203207757e-12
