Gene = Eed
Position 2171: 0.00040353434481530894
Position 14496: 0.0003668433495813376
Position 2529: 0.0003611224159586248
Position 87: 0.00029973407921041623
Position 11701: 0.00023685735758512296
Position 11: 0.00016759255359625636
Position 404: 0.00013848000095862713
Position 11407: 0.00013336104025388237
Position 1832: 0.00012627737391788388
Position 126: 0.00012594357771314143
Position 5170: 0.0001245426710498648
Position 612: 0.00010420191012923032
Position 801: 0.00010183077206671798
Position 4229: 9.734941734472748e-05
Position 97: 9.427243052036111e-05
Position 963: 8.08109790492452e-05
Position 49: 6.231931049336212e-05
Position 178: 6.21782711408993e-05
Position 16809: 6.097350113517246e-05
Position 4974: 5.913788869492751e-05
Position 176: 4.931819480563448e-05
Position 5352: 4.908875026001081e-05
Position 17040: 3.574324961414818e-05
Position 5027: 3.519949845831145e-05
Position 590: 3.266850829687966e-05
Position 13259: 1.5795442226242767e-05
Position 13266: 1.3621597227559117e-05
Position 5573: 1.3290095449965236e-05
Position 523: 1.295133639709454e-05
Position 576: 1.1421433875984104e-05
Position 289: 9.803875361703481e-06
Position 601: 7.868159029860313e-06
Position 606: 7.435386930959843e-06
Position 12198: 5.477443840179956e-06
Position 13275: 5.157781707769156e-06
Position 13478: 4.100212285562904e-06
Position 391: 3.88696341983329e-06
Position 4889: 3.5706604412429506e-06
Position 8865: 3.4579016644173154e-06
Position 351: 2.6535582834931293e-06
Position 281: 2.592888266390292e-06
Position 279: 2.5149414778483343e-06
Position 333: 2.137558057335365e-06
Position 13455: 1.9011115055181332e-06
Position 636: 1.4810006248678314e-06
Position 460: 1.198071271121917e-06
Position 406: 5.059250788825905e-07
Position 1020: 6.750272168081938e-08
Position 676: 2.0618646872184264e-08
Position 473: 1.8602811142715404e-08
Position 475: 5.025573314083038e-09
Position 1086: 2.5813110031698305e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8659: 0.9810881399916194
Position 16120: 0.9566417599162595
Position 3933: 0.932337380701287
Position 13178: 0.9114290971665401
Position 11330: 0.880676591534431
Position 12893: 0.6824261581952108
Position 24569: 0.6800971336573152
Position 25919: 0.6185319823879176
Position 10551: 0.6108877622779068
Position 25378: 0.414076841604811
Position 19802: 0.40177679541885586
Position 18621: 0.33933193283627644
Position 19840: 0.2727805351167419
Position 2165: 0.18452025592824714
Position 2047: 0.1456529775560191
Position 9469: 0.13352190672488762
Position 5769: 0.11263940132038443
Position 9377: 0.10455315707495985
Position 21398: 0.09650813467928093
Position 4610: 0.09116080503756846
Position 11269: 0.09065151276493738
Position 11578: 0.07273097524682998
Position 4350: 0.07043227388889728
Position 13344: 0.06634021719907372
Position 25871: 0.06413609882319178
Position 9540: 0.06331143952906627
Position 14804: 0.05917602520664516
Position 2058: 0.05580067283745424
Position 497: 0.048375079040748684
Position 2866: 0.04743788998533286
Position 692: 0.04473605387217736
Position 2704: 0.038908449334629155
Position 6420: 0.03624741675797749
Position 6860: 0.034459364883873495
Position 377: 0.03269488705255385
Position 11599: 0.03171972641803681
Position 4778: 0.03162433370094482
Position 20043: 0.030444291826120354
Position 9191: 0.028750277894629833
Position 10555: 0.028666009755380664
Position 26144: 0.028223787844350826
Position 24972: 0.02815665196372462
Position 152: 0.027714579462227787
Position 7685: 0.02341089318895423
Position 9945: 0.023009341339072665
Position 702: 0.022885502357131784
Position 15585: 0.02256712501807247
Position 5437: 0.022095676766550523
Position 22924: 0.019013095173144357
Position 16635: 0.018282133351304672
Position 9187: 0.018138466185829722
Position 14779: 0.01805916375638038
Position 15129: 0.017769081269127074
Position 675: 0.01749224879591672
Position 18637: 0.01718273131466224
Position 25566: 0.016890642203715805
Position 2095: 0.015742494445275566
Position 4452: 0.013702641353288249
Position 21767: 0.01363727885218944
Position 1904: 0.01362341924259444
Position 276: 0.013591533758530203
Position 9762: 0.013515917156528374
Position 24537: 0.013454333202672876
Position 14464: 0.013303418721193415
Position 4577: 0.012982182093983337
Position 13367: 0.012696733491926574
Position 18178: 0.012470175778734893
Position 155: 0.01227541314364518
Position 4551: 0.012096856928723192
Position 7611: 0.011866867182420759
Position 7875: 0.01163034773983444
Position 9225: 0.010529349259321497
Position 13752: 0.010129114794973072
Position 4892: 0.010104908022172045
Position 754: 0.00963583133027323
Position 8346: 0.009570325823825394
Position 21284: 0.009464459325666807
Position 10395: 0.009303943507465797
Position 21945: 0.009044565204666894
Position 18666: 0.009036205400027293
Position 5601: 0.00903414967864875
Position 16663: 0.009000533560486463
Position 18143: 0.0085615139594048
Position 14383: 0.008531301997473952
Position 4425: 0.008307345905633553
Position 22014: 0.00791488689868706
Position 6396: 0.007814500025467444
Position 2235: 0.007628565344728376
Position 366: 0.007626638007991174
Position 8964: 0.0076234679216436825
Position 333: 0.007559504875339293
Position 17172: 0.007204160549895683
Position 520: 0.007198309034229432
Position 1441: 0.006763265767273506
Position 2281: 0.0066893118454919315
Position 9273: 0.00645888359866128
Position 2395: 0.006383556901417824
Position 2120: 0.006099205782955029
Position 819: 0.005922682839155319
Position 13211: 0.005634632919643537
Position 20388: 0.005545354307030593
Position 473: 0.00536654834221579
Position 1381: 0.005335860915557236
Position 9840: 0.00533294159252257
Position 799: 0.0052659617394069545
Position 12541: 0.00508938280755905
Position 426: 0.005034142706458887
Position 1782: 0.005032643006052223
Position 6074: 0.0048259402959455605
Position 9526: 0.004792689145361786
Position 14404: 0.0046175041751807325
Position 14428: 0.0045949949133065274
Position 1530: 0.004418830581838969
Position 8692: 0.004382146392917605
Position 2128: 0.004352285863527364
Position 12043: 0.004303462741329973
Position 8970: 0.004130992154584317
Position 12581: 0.004114294858763556
Position 1819: 0.003989773929387664
Position 1399: 0.003920878549420864
Position 9595: 0.0039058003073552386
Position 14764: 0.0035633669637939484
Position 11650: 0.003561718213111321
Position 11300: 0.0035030947890220547
Position 11565: 0.003483305647018107
Position 13578: 0.003440456418082465
Position 3908: 0.0034078238174494032
Position 12774: 0.0033593309467949456
Position 790: 0.003354737334701231
Position 2168: 0.003261911927926962
Position 3112: 0.003192418572782252
Position 1565: 0.003165079609623335
Position 517: 0.003032906322309834
Position 453: 0.003004206112097681
Position 5566: 0.0029803352260501163
Position 12654: 0.0029367187800216667
Position 12244: 0.002915906321570704
Position 1728: 0.002854184561439782
Position 13855: 0.0028268489947806106
Position 11251: 0.0027787386485408445
Position 414: 0.0027545298659197477
Position 279: 0.002740598466714625
Position 5240: 0.0026875995474102635
Position 25715: 0.002683663941014214
Position 12023: 0.0026571288884098972
Position 2863: 0.0026297673239749123
Position 3947: 0.0026242519603316104
Position 3275: 0.0025996483137632727
Position 4176: 0.002539945780430171
Position 3258: 0.0025254714449415884
Position 695: 0.0024451056905841514
Position 9806: 0.0022955174806912394
Position 24780: 0.002202830044748087
Position 12779: 0.002183359321832781
Position 9544: 0.0021810280075183477
Position 13726: 0.0021788553999913898
Position 4559: 0.0020172976894817073
Position 14782: 0.0019677650820248116
Position 10615: 0.0019374271209010969
Position 23251: 0.0019109557651421256
Position 14694: 0.001896466146171361
Position 6630: 0.0018783155928173046
Position 22240: 0.0016965296989617617
Position 14666: 0.001691119387505197
Position 2133: 0.001663208272930951
Position 25079: 0.0015992479736362687
Position 22456: 0.001597044027962616
Position 5074: 0.0015917519324296487
Position 12835: 0.0015220775548582225
Position 5195: 0.0015196101613380458
Position 11517: 0.0014525518763727223
Position 16907: 0.0014361999458586529
Position 13607: 0.0014348268331996826
Position 7917: 0.0014319000543110178
Position 3863: 0.0013302005248943109
Position 22310: 0.0013191702494627384
Position 8992: 0.0012925895398956003
Position 15188: 0.0012336016749333848
Position 22474: 0.0012152632639792372
Position 2928: 0.0011739476763011226
Position 3140: 0.0011722720691873518
Position 2946: 0.0011325321837502478
Position 434: 0.001098772121656881
Position 9933: 0.001060273995564289
Position 4954: 0.0010545824496140767
Position 1708: 0.0010292398782417477
Position 4318: 0.0009986659818639009
Position 2509: 0.0009897009125078022
Position 11525: 0.0009731503804032391
Position 10618: 0.0009447237399052093
Position 739: 0.0009079909701963989
Position 9921: 0.0009037677401899005
Position 20575: 0.0008984981335403788
Position 22528: 0.000892044379170754
Position 21619: 0.00086651051679625
Position 9404: 0.0008504602824848665
Position 22510: 0.0008479630541603953
Position 2580: 0.0008450423638338431
Position 2284: 0.000832231664507342
Position 9435: 0.0008267436580524024
Position 468: 0.0007784124491407707
Position 11514: 0.0007741120885480365
Position 809: 0.0007625168198965039
Position 1116: 0.0007577342777144672
Position 905: 0.0007451025995725605
Position 3629: 0.0006709466113589856
Position 4195: 0.0006694209884814836
Position 19057: 0.0006458517460205268
Position 1472: 0.0006184548437704071
Position 3240: 0.0005860202301356694
Position 22619: 0.0005784655625463993
Position 3801: 0.0005747498679819854
Position 514: 0.0005595670120806736
Position 3272: 0.0005540367168610367
Position 148: 0.0005487825071952994
Position 8851: 0.000544361305495679
Position 216: 0.0005199090451196985
Position 2198: 0.000515493454760181
Position 20105: 0.0005153868260815052
Position 12292: 0.00048068591739870345
Position 1204: 0.0004530828701407612
Position 12814: 0.0004507998465864188
Position 1674: 0.00045022204344105876
Position 1081: 0.0004456372553555418
Position 12126: 0.000439893538946415
Position 5452: 0.0004373162986805264
Position 18923: 0.0004333788086211101
Position 9481: 0.00042718439110127967
Position 2171: 0.00042070352722850757
Position 18904: 0.0004195120275113003
Position 20366: 0.0004184935382876615
Position 12600: 0.0004021478507518517
Position 13769: 0.0003695082473352063
Position 2369: 0.000354055571333889
Position 2796: 0.00031267802266784437
Position 176: 0.00030354940395126845
Position 14713: 0.00026583364434887996
Position 4382: 0.00025839237238062983
Position 17787: 0.0002546022468463707
Position 715: 0.0002468368496676278
Position 2892: 0.00024231727955402005
Position 758: 0.0002361662045090856
Position 2102: 0.0002328833837455361
Position 11501: 0.00020572957081606782
Position 2466: 0.0002050471253886579
Position 18961: 0.00020387151490928928
Position 523: 0.0002033776872294984
Position 13463: 0.0001923204317371752
Position 843: 0.000190883205591026
Position 466: 0.0001845826260701277
Position 1605: 0.0001834867426919406
Position 17319: 0.00017949088581807883
Position 4220: 0.00017673304254654503
Position 11403: 0.0001721616967397738
Position 11528: 0.0001677005229382052
Position 17233: 0.00016548949569196198
Position 780: 0.00016102380260304096
Position 12751: 0.0001586464721673068
Position 19105: 0.00015632792015678353
Position 2425: 0.00014279825433042065
Position 12019: 0.00014076913612320213
Position 12591: 0.00012874507987598507
Position 12957: 0.00011509914263007396
Position 12576: 0.00011292581601906719
Position 9996: 0.00011215819097548768
Position 19428: 0.00011075879459703266
Position 765: 0.00010186033800070528
Position 9425: 0.00010118960004566234
Position 543: 9.970300461665266e-05
Position 12101: 9.930409613622708e-05
Position 2632: 9.625277980356829e-05
Position 447: 9.134935280466855e-05
Position 2529: 8.376547591672056e-05
Position 883: 7.446457208937671e-05
Position 837: 7.242077523258906e-05
Position 14502: 6.883036726443233e-05
Position 16339: 6.780381260011071e-05
Position 5039: 6.6757405933621e-05
Position 11656: 6.667684177242955e-05
Position 3647: 6.485678727345925e-05
Position 1704: 6.413908703620576e-05
Position 9037: 5.9141390908145055e-05
Position 5351: 5.5714735225360535e-05
Position 9230: 5.300866264327887e-05
Position 16444: 5.290070812357127e-05
Position 8919: 4.8323779908181844e-05
Position 17702: 4.792773501737806e-05
Position 8947: 4.4690261421304994e-05
Position 1221: 4.40588424870322e-05
Position 10877: 4.154477136169142e-05
Position 3759: 3.961428688508709e-05
Position 17389: 3.797747170663612e-05
Position 5079: 3.792539808292402e-05
Position 1483: 3.676245158567038e-05
Position 4782: 3.364447940650446e-05
Position 4272: 3.1366282167412846e-05
Position 4460: 2.9339245016340897e-05
Position 1789: 2.7852547598993413e-05
Position 9053: 2.6988230008175375e-05
Position 5433: 2.6194789520709935e-05
Position 1404: 2.3553820932660622e-05
Position 563: 1.964807837701726e-05
Position 992: 1.3488521140941509e-05
Position 14104: 1.323236289396331e-05
Position 4079: 1.3157214866008364e-05
Position 183: 1.12221310365664e-05
Position 939: 1.1172288859634328e-05
Position 12987: 1.0726370806058637e-05
Position 10921: 1.059731420709486e-05
Position 13063: 1.0437295201790215e-05
Position 1122: 9.931910741181525e-06
Position 669: 9.849137317208538e-06
Position 1011: 9.481735876093467e-06
Position 104: 8.18249972146901e-06
Position 129: 7.7466124777129e-06
Position 17349: 7.0682562814208575e-06
Position 443: 6.776312392270603e-06
Position 11007: 5.059442029507263e-06
Position 13401: 4.722337777515214e-06
Position 10892: 4.385609474486407e-06
Position 2567: 4.286783514447584e-06
Position 1910: 3.596461072529006e-06
Position 1497: 3.4822840384249365e-06
Position 12991: 3.466583251937852e-06
Position 10873: 2.8163384396332853e-06
Position 4284: 2.632972118111144e-06
Position 762: 2.355394201893717e-06
Position 14949: 1.9220292383166137e-06
Position 4327: 1.9106283856592385e-06
Position 5881: 1.293547902055052e-06
Position 11605: 1.1699919625972462e-06
Position 531: 1.0247297805380994e-06
Position 229: 8.150564384400024e-07
Position 944: 5.430939708595828e-07
Position 528: 5.369464993902426e-07
Position 11987: 4.141977204875991e-07
Position 1980: 3.699071277401642e-07
Position 618: 3.513001709440101e-07
Position 1934: 3.401035510945991e-07
Position 11470: 2.4420098482622415e-07
Position 1119: 2.0851894848974242e-07
Position 538: 1.4471285065801828e-07
Position 609: 1.1429015746070594e-07
Position 237: 1.03251528268639e-07
Position 226: 1.0118032725828399e-07
Position 1162: 9.961108066124955e-08
Position 3428: 8.353413674147528e-08
Position 581: 6.372166397725646e-08
Position 1168: 5.876580139274338e-08
Position 248: 5.774739182407428e-08
Position 769: 4.03645639348707e-08
Position 185: 3.298350083911381e-08
Position 1214: 5.204032384630909e-09
Position 119: 5.578016893453015e-10
Position 916: 4.417184370270472e-10
Position 87: 5.16593364782356e-11
Position 78: 1.3924857442868394e-11
Position 923: 3.2205615398611413e-12
Position 75: 4.1103784338758145e-13
