Gene = Ndufc2
Position 127: 2.2817877971465832e-05
Position 151: 1.9036458832177394e-05
Position 1796: 1.3605942589055624e-05
Position 2403: 1.2584421281135358e-05
Position 397: 4.784973686664509e-06
Position 145: 4.255701216619075e-06
Position 10: 2.0499165371179593e-06
Position 120: 1.9523175209867463e-06
Position 279: 9.750086988894185e-07
Position 417: 7.044932545195407e-07
Position 524: 5.66828182232356e-07
Position 133: 4.627967764943826e-07
Position 293: 4.494715904638786e-07
Position 485: 3.765529787368666e-07
Position 687: 3.4273867740164855e-07
Position 501: 2.071559871495991e-07
Position 169: 9.982093996466168e-08
Position 910: 8.93648619309228e-08
Position 469: 7.412007943143839e-08
Position 561: 7.397069901020061e-08
Position 736: 7.035822477659372e-08
Position 712: 5.9242276105902455e-08
Position 657: 5.780939662374562e-08
Position 731: 9.392285831991896e-09
Position 529: 7.968394694050871e-09
Position 619: 4.773520720198198e-09
Position 742: 2.8855625500561607e-09
Position 602: 2.720604235384972e-09
Position 599: 2.660018201110399e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6862: 0.5676243495815481
Position 7615: 0.40138056209731743
Position 4523: 0.17222408944047832
Position 3873: 0.1232684685486904
Position 7168: 0.06094502996525448
Position 7260: 0.041838401176866734
Position 5104: 0.03728497050474871
Position 6178: 0.036281120961510434
Position 7346: 0.03514634006927784
Position 6285: 0.03314413018775532
Position 4470: 0.03240655447523159
Position 7070: 0.02730737528954896
Position 492: 0.02484746692418983
Position 5984: 0.024337140599519386
Position 3890: 0.023724744846618226
Position 2876: 0.013631926571035327
Position 2856: 0.010380948913237924
Position 3841: 0.009946356517034051
Position 6765: 0.009563268306304072
Position 7542: 0.008908739892165457
Position 2257: 0.00871209073652989
Position 3773: 0.008176210759146546
Position 5298: 0.00670865939271165
Position 5244: 0.006653766915000887
Position 6027: 0.006623903546291468
Position 1281: 0.0066179203193037425
Position 5015: 0.006615713020123741
Position 2142: 0.006332091704284543
Position 5418: 0.005582341084603221
Position 6075: 0.005340973767788611
Position 7784: 0.005256854356233101
Position 1171: 0.005231771850681296
Position 1903: 0.0039291283919627796
Position 1421: 0.003899448375477968
Position 1111: 0.0037956522059220997
Position 5707: 0.0036472162785478497
Position 641: 0.00350088555403452
Position 5818: 0.0033979856702030567
Position 6876: 0.003193210235414242
Position 3923: 0.0028971644379740154
Position 465: 0.0028946901391805236
Position 185: 0.002353117611995084
Position 5119: 0.0023219944703170253
Position 7620: 0.002222557372775995
Position 7393: 0.00218343321148009
Position 5836: 0.002181779674588896
Position 145: 0.001886887707883575
Position 2359: 0.0018705773585160166
Position 442: 0.0018654628600862056
Position 820: 0.001816921618923717
Position 1779: 0.0017546843181779474
Position 7077: 0.001700844539838441
Position 7657: 0.0016424453472459622
Position 260: 0.0015973088254847096
Position 4704: 0.001509800198066976
Position 5998: 0.0014448816444790516
Position 2083: 0.0014212964709333265
Position 4122: 0.0014167473540100987
Position 5638: 0.001414206842034184
Position 6424: 0.0013509057741072092
Position 7118: 0.0012725366899181481
Position 1847: 0.0011849815565275368
Position 5356: 0.0011527208743739952
Position 4008: 0.0011469144706098488
Position 6151: 0.0011065199966728563
Position 1288: 0.0010886750060173393
Position 236: 0.0010794593299983707
Position 3302: 0.0010462569690194196
Position 5321: 0.001033717873492416
Position 6951: 0.000997055684982139
Position 1534: 0.0009898192956280443
Position 5710: 0.0009652038187214527
Position 3733: 0.0009189160180380337
Position 1197: 0.0007564847145879319
Position 6118: 0.0007552871324390894
Position 2201: 0.0007125072106601408
Position 7744: 0.0006957204099137767
Position 4830: 0.0006733952386733847
Position 5600: 0.0006453586862596047
Position 2122: 0.0006423550137003788
Position 1260: 0.000634143284370833
Position 1698: 0.0006163552324893437
Position 6200: 0.0006067267933295789
Position 1037: 0.0005902027884154809
Position 4537: 0.0005848397119085428
Position 561: 0.0005843898206359412
Position 6988: 0.0005801696398580329
Position 2666: 0.00056073570027843
Position 2496: 0.0005121803059875472
Position 1295: 0.000503606079194559
Position 5269: 0.0005023249912402706
Position 5153: 0.0004988188359199802
Position 5859: 0.0004872235680164971
Position 884: 0.0004798907319190306
Position 2821: 0.00047372876930227464
Position 7284: 0.00043298716622935214
Position 1350: 0.0004093020476637688
Position 7144: 0.00040807994240466423
Position 627: 0.00039321349061612136
Position 2173: 0.0003899709509682837
Position 5737: 0.0003890584833931652
Position 593: 0.00038359472593280244
Position 7496: 0.0003748451682687588
Position 4073: 0.00037198300632971626
Position 7265: 0.0003477835852120833
Position 1405: 0.0003470111697354033
Position 5431: 0.0003457536441688527
Position 7554: 0.0003435843824474707
Position 2832: 0.0003152829573764149
Position 3404: 0.000313182332745397
Position 4214: 0.0002943647827690584
Position 1468: 0.0002940306835145399
Position 3365: 0.0002891021846855972
Position 1830: 0.0002815143808868447
Position 2374: 0.0002769972261287736
Position 1374: 0.00024726442270213336
Position 4574: 0.0002286227706229015
Position 3632: 0.0002218185421284451
Position 7667: 0.00022150592132125826
Position 4542: 0.00021593438594843232
Position 3267: 0.00021190639391712327
Position 1396: 0.00020658786607536563
Position 6621: 0.000199639715390844
Position 6773: 0.00019739283042451372
Position 2412: 0.00019702888996438593
Position 5198: 0.00019659425611424062
Position 4186: 0.00018621606662960164
Position 1088: 0.0001718545111755977
Position 2558: 0.00017037035307341483
Position 1760: 0.00016985862768316404
Position 2646: 0.00016120447681407753
Position 2003: 0.0001602243210098205
Position 6258: 0.00015776320548398332
Position 5172: 0.00015250684171818176
Position 2923: 0.00015189219177158246
Position 1796: 0.00015072818291812326
Position 2469: 0.00014441752061415276
Position 1138: 0.00014029634008346206
Position 2395: 0.00013539243925226257
Position 2416: 0.00013036777024916978
Position 2315: 0.0001243348551352235
Position 1134: 0.00012002565718819653
Position 1432: 0.00011937580711689574
Position 3078: 0.00011734754997433375
Position 5057: 0.00011687588386082258
Position 2594: 0.00011520026793723769
Position 2071: 0.0001097175813862332
Position 3385: 0.00010604977919569352
Position 244: 0.00010414988122960671
Position 2092: 0.0001018831660603258
Position 2019: 9.744118098566052e-05
Position 3237: 9.739766388827637e-05
Position 1367: 9.318037419505297e-05
Position 4308: 9.023686517531978e-05
Position 1440: 8.790684635077873e-05
Position 1309: 8.409508109055266e-05
Position 5100: 7.691107530197925e-05
Position 4717: 7.218059744281074e-05
Position 1504: 7.030921285654789e-05
Position 4977: 6.872190016122627e-05
Position 855: 6.475919107489397e-05
Position 212: 6.408119317322068e-05
Position 4796: 6.405050551793521e-05
Position 751: 6.235841028621951e-05
Position 4221: 5.981330014446359e-05
Position 4341: 5.708106145144259e-05
Position 499: 5.691112730998453e-05
Position 4261: 4.976105614662536e-05
Position 2671: 4.7762180628948215e-05
Position 2532: 3.8284983917082156e-05
Position 920: 3.5695646510022346e-05
Position 712: 3.470936185970719e-05
Position 3597: 3.164660599612242e-05
Position 648: 2.7494401204798447e-05
Position 2318: 2.692568407556247e-05
Position 795: 2.632543002222918e-05
Position 2971: 2.4341070483689543e-05
Position 1383: 2.1202897122705023e-05
Position 2836: 2.115615449832628e-05
Position 570: 2.0068286823072968e-05
Position 1997: 1.9262142308997085e-05
Position 2021: 1.925376484876933e-05
Position 2207: 1.8672749250753376e-05
Position 428: 1.8374616645817657e-05
Position 524: 1.3922157005376651e-05
Position 4546: 5.486559797601811e-06
Position 1248: 4.168444778623589e-06
Position 4013: 2.9165761684529434e-06
Position 529: 2.554525536879453e-06
Position 151: 1.980880824672776e-06
Position 1201: 5.842859810163261e-07
Position 515: 2.5921580569837553e-07
Position 82: 1.4559701907154828e-07
Position 1378: 1.3501995886894617e-07
Position 156: 1.305673850160454e-07
Position 1487: 1.1937249538057816e-07
Position 1512: 1.0626963341447916e-07
Position 1329: 8.717218831365744e-08
Position 1319: 8.143951121247952e-08
Position 652: 7.615281894381599e-08
Position 1064: 5.966435592202076e-08
Position 2096: 5.942236068545493e-08
Position 504: 3.144094369922068e-08
Position 1550: 3.139359910672251e-08
Position 1302: 3.054971709347583e-08
Position 127: 2.5252722850135575e-08
Position 354: 2.0217061082789402e-08
Position 1446: 1.956827513807922e-08
Position 1475: 1.7665197732939614e-08
Position 581: 1.752284010191927e-08
Position 578: 1.6956680810682242e-08
Position 395: 1.3788149155001665e-08
Position 675: 9.736023934459518e-09
Position 973: 9.512622355829544e-09
Position 685: 7.201017892536362e-09
Position 389: 5.278089433644441e-09
Position 501: 4.538576700402426e-09
Position 718: 4.128650699548725e-09
Position 667: 3.763414902354212e-09
Position 682: 3.646979085654114e-09
Position 349: 3.0646182054383994e-09
Position 87: 2.528445239812377e-09
Position 107: 1.6931794265043797e-09
Position 409: 1.0356647897593816e-09
Position 669: 9.34074664948994e-10
Position 693: 9.049143563147001e-10
Position 351: 6.466672635984856e-10
Position 386: 4.3249638896620275e-10
Position 89: 2.8240329079092353e-10
Position 96: 1.203767212312574e-10
Position 99: 8.767927516478711e-11
Position 359: 7.97638945409173e-11
