Gene = Sdhd
Position 3168: 1.4349413942387143e-05
Position 562: 1.4039888779193153e-05
Position 3248: 1.3421853164825685e-05
Position 29: 1.0974171633388881e-05
Position 346: 1.0888297903578777e-05
Position 1578: 1.0214847049739482e-05
Position 82: 9.977553452398407e-06
Position 344: 9.640549431213463e-06
Position 901: 8.924483125153386e-06
Position 3384: 7.291444395611977e-06
Position 3372: 7.23665583565639e-06
Position 47: 6.871056908630823e-06
Position 3323: 6.20912196570984e-06
Position 3226: 6.002439478658278e-06
Position 642: 5.4299108989165505e-06
Position 3949: 4.33134203575675e-06
Position 4342: 2.776414978211521e-06
Position 584: 1.6368973495618926e-06
Position 382: 1.5779010836192499e-06
Position 3711: 1.5494109731519198e-06
Position 394: 1.4194812539798153e-06
Position 610: 1.348540720100168e-06
Position 422: 1.3420272562212065e-06
Position 652: 1.3034888024958026e-06
Position 458: 1.2654945927909408e-06
Position 3569: 1.0863804445728131e-06
Position 163: 1.012767526839574e-06
Position 57: 1.0080435264386996e-06
Position 363: 9.671975852407433e-07
Position 375: 6.6615125998414e-07
Position 3664: 5.907283516581679e-07
Position 647: 5.681167468052526e-07
Position 608: 3.743082522004776e-07
Position 3624: 3.0026372075617015e-07
Position 189: 2.910017440693769e-07
Position 402: 2.641448521653827e-07
Position 677: 1.1676185054951621e-07
Position 909: 1.1008319569752317e-07
Position 3923: 9.718654815509608e-08
Position 392: 8.095053922184031e-08
Position 397: 6.588103592475419e-08
Position 645: 3.199337959500465e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3147: 0.951044125381923
Position 6561: 0.47363130485653354
Position 2918: 0.3370094506044837
Position 2740: 0.2221127852809652
Position 4906: 0.15444063040702147
Position 3497: 0.14238781758120966
Position 4714: 0.11963900584713892
Position 1841: 0.06875524265016184
Position 723: 0.0606400800896377
Position 5847: 0.049580354955715104
Position 5893: 0.049289802918053585
Position 1890: 0.049078889516147195
Position 3556: 0.048122148277140855
Position 3787: 0.03631458532277324
Position 4265: 0.034253488435983324
Position 5398: 0.03356570994603568
Position 5763: 0.0334686692505932
Position 2660: 0.03321534636109368
Position 3595: 0.033093122739014415
Position 5972: 0.03105588624256215
Position 2134: 0.022398478549683274
Position 2896: 0.021302830855385108
Position 5953: 0.021140391298543993
Position 2845: 0.0194890708636863
Position 990: 0.018078053975146276
Position 3519: 0.01729075544328281
Position 3370: 0.01587926829492899
Position 2950: 0.013419493765827017
Position 3113: 0.01296116173865905
Position 4022: 0.010854264446540937
Position 5029: 0.010712828254329879
Position 4063: 0.009929651831720388
Position 4291: 0.008921908096564573
Position 4802: 0.008443291758202909
Position 5549: 0.008325682837544066
Position 1111: 0.007970974375084428
Position 6644: 0.00724552436072745
Position 7140: 0.0067225004208035155
Position 4173: 0.005592238040044399
Position 2517: 0.005306864685348515
Position 1017: 0.005182394530850006
Position 4742: 0.005154714018614422
Position 655: 0.0047019608579737275
Position 4769: 0.004539692203436053
Position 6277: 0.004440244615601301
Position 4635: 0.004294553744203283
Position 5543: 0.004270824822970422
Position 1075: 0.003982186599170773
Position 917: 0.0035930480970018685
Position 5812: 0.0035511962220169157
Position 2282: 0.003389333353428009
Position 2359: 0.0033073658345544083
Position 6859: 0.003286257222642723
Position 3500: 0.0032745021158835028
Position 5149: 0.0029413613334214822
Position 1915: 0.0029074734875503823
Position 6699: 0.0027238294566334594
Position 4044: 0.00270454019844804
Position 3163: 0.0023444457679274206
Position 2689: 0.0023267280892967958
Position 4838: 0.0022210963359729427
Position 417: 0.0020927051584374735
Position 2698: 0.0019156261161261262
Position 699: 0.001899165315555481
Position 5916: 0.0018948864433934835
Position 199: 0.0018804662531031022
Position 5364: 0.0018175967419263345
Position 1186: 0.001801689146040831
Position 7174: 0.0016539848254475112
Position 3942: 0.0014053119765707737
Position 2956: 0.0013940396567239369
Position 2522: 0.0013631165669563585
Position 6793: 0.001296080406675123
Position 4690: 0.0012529250075259811
Position 3816: 0.001214960330653234
Position 901: 0.0011990832487636907
Position 2994: 0.0011661708171430897
Position 5118: 0.0011528949143803566
Position 1188: 0.0011311084961051576
Position 2473: 0.0011134109138310824
Position 4084: 0.000955906744271528
Position 1024: 0.0009380947602522127
Position 622: 0.0008809503670320294
Position 2295: 0.000835552039562834
Position 1851: 0.0008265256372116153
Position 2870: 0.0008255959254256098
Position 6382: 0.0007968154345609558
Position 2361: 0.0007595796426562338
Position 2344: 0.0007505960232525898
Position 1848: 0.0006859304374364425
Position 2071: 0.0006841923192968547
Position 7013: 0.0006666390934793466
Position 546: 0.0006263746997625735
Position 2044: 0.0005850879944594844
Position 7087: 0.000577853076068572
Position 235: 0.0005734444539589951
Position 2656: 0.0005729470110962793
Position 1797: 0.0005194998270893328
Position 1070: 0.0005152610584905927
Position 2366: 0.000489341879300389
Position 4018: 0.00043263396091127614
Position 528: 0.00038934601192683994
Position 3888: 0.0003836024951358104
Position 7345: 0.0003794953260346547
Position 3558: 0.0003789867759270384
Position 4402: 0.0003479784248792479
Position 2973: 0.00033706200705924675
Position 1144: 0.0003091464099000379
Position 3679: 0.00028929503028947385
Position 2480: 0.0002563928725215375
Position 4940: 0.0002395037166395952
Position 740: 0.00023814711840446169
Position 2819: 0.00022042057360500275
Position 1956: 0.00021970248768338115
Position 2814: 0.00019456959061454516
Position 504: 0.00015604994814779832
Position 2761: 0.00015457869638854524
Position 3697: 0.0001255601386479794
Position 1383: 0.0001247084109559951
Position 1870: 0.0001167662035891681
Position 599: 0.0001163306473008492
Position 1204: 0.00010680670744254886
Position 4382: 9.509398533006355e-05
Position 3020: 9.202691655330416e-05
Position 1155: 8.827019506351609e-05
Position 1163: 7.958665260035526e-05
Position 2382: 7.632157461448985e-05
Position 4412: 7.561847365412672e-05
Position 2178: 6.812577237859141e-05
Position 2702: 6.592734485223332e-05
Position 397: 6.527750638835835e-05
Position 4035: 6.383462101321347e-05
Position 1919: 6.023415582236642e-05
Position 1182: 6.000477674105741e-05
Position 2222: 5.9369411676374e-05
Position 2440: 5.7255225623999525e-05
Position 3117: 5.411599939186859e-05
Position 2426: 5.33593573141617e-05
Position 584: 5.2347641617081987e-05
Position 276: 4.78186848940775e-05
Position 2048: 4.679100154421751e-05
Position 1127: 4.2947087321969514e-05
Position 1138: 3.844927841020295e-05
Position 1133: 3.79731682278109e-05
Position 814: 3.212387297688261e-05
Position 3203: 3.114402541750676e-05
Position 4647: 2.935351266049505e-05
Position 1649: 2.7452029181471364e-05
Position 3529: 2.41587305187366e-05
Position 1532: 2.401496855568746e-05
Position 3192: 2.3006817089375865e-05
Position 472: 2.081989490797546e-05
Position 1411: 1.9268690791661102e-05
Position 1442: 1.9143122019070706e-05
Position 1093: 1.674089888899237e-05
Position 671: 1.616628994778827e-05
Position 1029: 6.2870177673081835e-06
Position 1191: 6.257378392138831e-06
Position 1221: 5.442539452535557e-06
Position 1342: 4.9305102407818795e-06
Position 753: 2.9354843100908165e-06
Position 3701: 2.873606890064028e-06
Position 2249: 2.798510611073564e-06
Position 871: 2.6293705799614424e-06
Position 175: 2.2153633820268386e-06
Position 1217: 2.1468406078352833e-06
Position 3642: 1.8009723367102818e-06
Position 3402: 1.7986475001516131e-06
Position 3567: 1.7247654386913913e-06
Position 3377: 1.6876136050548848e-06
Position 845: 1.2159525367067468e-06
Position 1121: 1.1161957500751018e-06
Position 1628: 1.0485412977711979e-06
Position 1244: 1.014576627092872e-06
Position 1450: 9.909960611289622e-07
Position 2015: 9.286084116130062e-07
Position 1801: 7.927937238625527e-07
Position 946: 7.240370397094216e-07
Position 242: 7.163633665031258e-07
Position 1964: 7.012987516578766e-07
Position 1944: 5.000497495675016e-07
Position 788: 4.04695118163407e-07
Position 2097: 3.8810213064826273e-07
Position 1248: 3.8064884177737104e-07
Position 425: 2.5979539337769713e-07
Position 172: 2.1762084836658336e-07
Position 780: 2.174896917861444e-07
Position 835: 1.587321636612962e-07
Position 382: 1.150886410000778e-07
Position 829: 1.0263672975334351e-07
Position 170: 8.41154614387755e-08
Position 3071: 8.344687563142145e-08
Position 673: 5.429013050266522e-08
Position 440: 2.8876339600170405e-08
Position 430: 2.7461356356918724e-08
Position 249: 2.7053348535909933e-08
Position 555: 1.7127680176192604e-08
Position 453: 1.4707044963555243e-08
Position 1546: 1.4287640872819384e-08
Position 562: 1.4271064678981291e-08
Position 557: 9.032976220862993e-09
Position 849: 8.789201108790142e-09
Position 356: 7.0573865868585526e-09
Position 344: 1.9106733207776936e-09
Position 666: 2.2318845139156153e-10
Position 138: 1.772018358513266e-12
Position 140: 8.121482135869608e-13
Position 442: 2.406914904436321e-13
