Gene = 1700008O03Rik
Position 5060: 0.00012586353925008023
Position 848: 0.00011234636622563968
Position 13565: 0.00010531500434254898
Position 5832: 0.00010127027384333677
Position 781: 9.650360197388093e-05
Position 8832: 8.523870840068486e-05
Position 1275: 8.45623379820543e-05
Position 5954: 8.45013258649062e-05
Position 477: 8.264867466851504e-05
Position 13002: 7.721287031559607e-05
Position 568: 6.426792603981886e-05
Position 327: 5.1055872442168475e-05
Position 333: 4.8534588702094905e-05
Position 1034: 4.492939473525123e-05
Position 12372: 4.470360604810401e-05
Position 646: 4.183709849959325e-05
Position 14269: 3.74261841304308e-05
Position 562: 3.566069678854744e-05
Position 14213: 3.390089821418569e-05
Position 924: 3.0396654806059067e-05
Position 1066: 2.0684199945313382e-05
Position 12939: 2.0495628898923938e-05
Position 406: 1.9019741723378008e-05
Position 1480: 1.6324423404006563e-05
Position 1008: 1.605008223581321e-05
Position 14144: 1.3716087921138815e-05
Position 2687: 1.2854142496497716e-05
Position 343: 1.0107395805420018e-05
Position 1048: 9.476621640095393e-06
Position 2779: 7.904068061429325e-06
Position 766: 7.339798645647709e-06
Position 337: 7.324866960132473e-06
Position 14090: 7.076300526691697e-06
Position 2731: 6.285352492546973e-06
Position 2125: 6.076423225967937e-06
Position 3282: 5.866249017997892e-06
Position 484: 5.280716273624871e-06
Position 386: 5.042098574345662e-06
Position 1075: 4.6848483028421605e-06
Position 594: 4.433533815340383e-06
Position 1965: 4.044765458971835e-06
Position 1895: 3.553719650230262e-06
Position 341: 3.290749065445775e-06
Position 436: 3.103890825648129e-06
Position 1760: 2.9763502186004147e-06
Position 14593: 2.9348409702339357e-06
Position 3159: 2.922475196191148e-06
Position 2318: 2.251116135072321e-06
Position 2153: 1.8036222120113783e-06
Position 217: 1.3232313384701808e-06
Position 392: 1.0497744584064238e-06
Position 329: 8.705120894642604e-07
Position 157: 8.528439685636276e-07
Position 274: 8.263532718814261e-07
Position 707: 7.672112164323653e-07
Position 2337: 7.518946555412898e-07
Position 868: 7.098928499792665e-07
Position 395: 5.133615375336575e-07
Position 167: 5.004170365834477e-07
Position 261: 4.620039300653911e-07
Position 304: 3.8599473945611667e-07
Position 318: 2.9071582322729847e-07
Position 378: 2.851503195297251e-07
Position 412: 2.5574093181651226e-07
Position 444: 2.0798106353582137e-07
Position 390: 1.8058414096557518e-07
Position 418: 1.6727372842888882e-07
Position 402: 1.5244425654952624e-07
Position 256: 1.310511892064988e-07
Position 241: 1.2620330126928844e-07
Position 283: 1.1362392202611603e-07
Position 281: 9.025639949565676e-08
Position 124: 8.145357967893374e-08
Position 13446: 6.201363328491892e-08
Position 276: 5.6314442374774074e-08
Position 464: 5.4249262597127916e-08
Position 229: 5.3516411992291034e-08
Position 294: 4.8375581911046256e-08
Position 190: 4.535349631333418e-08
Position 250: 3.486512318147035e-08
Position 703: 3.463455144200204e-08
Position 1907: 3.2030067829817275e-08
Position 472: 3.0333755037283806e-08
Position 410: 2.734108991160087e-08
Position 428: 2.5735363195054094e-08
Position 570: 2.232106341501487e-08
Position 265: 1.8090842790405025e-08
Position 652: 1.7787061823247718e-08
Position 202: 1.5980209986503432e-08
Position 118: 1.5629453175111485e-08
Position 1013: 1.1448787566646823e-08
Position 658: 1.0625890571582713e-08
Position 761: 1.0527922746102071e-08
Position 650: 1.038195087745656e-08
Position 425: 1.0381250139215069e-08
Position 180: 9.997227532244716e-09
Position 171: 9.798502151029441e-09
Position 142: 9.273995420927679e-09
Position 139: 9.188974754411321e-09
Position 1106: 5.92283147996701e-09
Position 116: 5.8044445519390574e-09
Position 169: 5.607093276271332e-09
Position 1109: 5.606951790643621e-09
Position 161: 4.4206160074467286e-09
Position 114: 3.0477437222399006e-09
Position 447: 2.732129419304932e-09
Position 784: 2.6681987912337785e-09
Position 715: 2.2323694550599954e-09
Position 205: 2.1284366530194523e-09
Position 80: 1.708591276063986e-09
Position 96: 1.7044284405230401e-09
Position 102: 1.2749999307241033e-09
Position 105: 1.11108638318201e-09
Position 430: 8.10627280104217e-10
Position 74: 5.880833963809705e-10
