Gene = Prc1
Position 6020: 0.0003013394561981114
Position 348: 0.000284252743357302
Position 16869: 0.0002694601282077823
Position 11502: 0.00026273336112867435
Position 563: 0.00025288791558055536
Position 426: 0.00024893418270636097
Position 2407: 0.0002401157211621971
Position 4441: 0.00023662001151731916
Position 5080: 0.0002227252260943317
Position 17753: 0.00022000587739741422
Position 3265: 0.00019129128134457834
Position 209: 0.00018127819421779622
Position 399: 0.00017679280377259812
Position 1397: 0.0001767656223430052
Position 183: 0.00015190133192514042
Position 16354: 0.00014813687879024657
Position 1199: 0.00011526435837682215
Position 469: 0.00011323657900703154
Position 5045: 7.652589473485648e-05
Position 1255: 6.951575691274532e-05
Position 478: 6.703988262091133e-05
Position 69: 6.4294008585898e-05
Position 10955: 6.42622283332218e-05
Position 19222: 6.258637619044796e-05
Position 19340: 6.175280250077669e-05
Position 124: 6.14785606343208e-05
Position 933: 5.691618167643312e-05
Position 11260: 4.9769588142971876e-05
Position 18817: 4.834389573228643e-05
Position 85: 4.414772465934182e-05
Position 11542: 3.8127272604587845e-05
Position 13153: 3.7688980223875494e-05
Position 63: 3.5616686339931787e-05
Position 11630: 3.461371410546377e-05
Position 614: 3.234348595798866e-05
Position 49: 3.175385099672804e-05
Position 19004: 3.112255647592551e-05
Position 11842: 3.0130455778590983e-05
Position 275: 2.8858447693458322e-05
Position 571: 2.7304582191188736e-05
Position 10689: 2.4030197827702555e-05
Position 535: 1.94703553640668e-05
Position 10752: 1.8666207605678627e-05
Position 10831: 1.8046681002992994e-05
Position 10389: 1.783628537858899e-05
Position 10346: 1.5861871805163982e-05
Position 789: 1.107246266897815e-05
Position 1377: 1.0864011060140315e-05
Position 743: 9.935269173440756e-06
Position 1382: 8.778773728348086e-06
Position 1268: 8.447372832210867e-06
Position 217: 8.132153332743384e-06
Position 519: 7.792412184633851e-06
Position 233: 6.44199949172204e-06
Position 366: 6.235779896389283e-06
Position 1161: 5.559439805400415e-06
Position 772: 4.490481545529961e-06
Position 319: 4.479102652045718e-06
Position 11997: 4.390462693065857e-06
Position 474: 4.3138387992228916e-06
Position 449: 4.089296924574562e-06
Position 909: 3.4460103765461517e-06
Position 1216: 3.413083591372119e-06
Position 884: 2.5930187792139813e-06
Position 237: 1.6745552722699572e-06
Position 12023: 1.4514331666644368e-06
Position 12025: 1.3745636918607397e-06
Position 424: 9.586539350386595e-07
Position 538: 8.275007710255267e-07
Position 11945: 6.200046168767713e-07
Position 27: 5.267787254423202e-07
Position 352: 3.9713149608585424e-07
Position 1250: 3.455275662166602e-07
Position 12655: 3.387386397690859e-07
Position 11: 3.1383547967722706e-07
Position 640: 2.3212120524709036e-07
Position 945: 2.069604326089274e-07
Position 659: 1.7606853993367838e-08
Position 12077: 2.620625110079681e-09
Position 685: 8.368369386134383e-11
Position 12169: 8.172077951551547e-11
Position 12338: 3.9992290265057645e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10230: 0.9812021343032341
Position 11924: 0.9606312039487703
Position 16290: 0.9463357627624975
Position 18581: 0.8563425168698018
Position 11467: 0.8484653292030421
Position 13108: 0.8139977126006545
Position 5850: 0.7235435709824405
Position 16619: 0.6761347431999349
Position 14942: 0.6401750216348534
Position 6586: 0.6322540526206325
Position 20663: 0.5053632234663129
Position 17766: 0.47291493526657974
Position 7880: 0.35439953109036865
Position 6859: 0.3428845218051983
Position 9186: 0.2066554190576833
Position 5617: 0.18290428286092258
Position 1563: 0.15658297733723184
Position 19821: 0.1500270524674033
Position 5887: 0.1490518359040009
Position 17711: 0.14477194276847855
Position 19099: 0.14116171476039863
Position 640: 0.12842159384277416
Position 8162: 0.12692604503414717
Position 2773: 0.11098012868886102
Position 8155: 0.10845979896381064
Position 16559: 0.09088281751842682
Position 17789: 0.08104068023078329
Position 21529: 0.0714769280840336
Position 9910: 0.07096208626587963
Position 17473: 0.06695753065345428
Position 7970: 0.06554756160985326
Position 9079: 0.054447730022504935
Position 14314: 0.05411589467872727
Position 18786: 0.050456722179802904
Position 18995: 0.04920110512567441
Position 21509: 0.047462760546579955
Position 5288: 0.045421528143265534
Position 19076: 0.04165485299970866
Position 11399: 0.03724659156388816
Position 1327: 0.034947598328845364
Position 21050: 0.0343769145609706
Position 20376: 0.03340208766068372
Position 16684: 0.033301210433777095
Position 8929: 0.030227767270978007
Position 9465: 0.02710645135569496
Position 17833: 0.025912651912237742
Position 17628: 0.025238871327512964
Position 18334: 0.024509707697208782
Position 7654: 0.024024652900763353
Position 21217: 0.023174594558294546
Position 3583: 0.022555864381946258
Position 5303: 0.022037152548442702
Position 6890: 0.021633298131113483
Position 13004: 0.02012873867585156
Position 16537: 0.019210200672281057
Position 20181: 0.019024240730448096
Position 5320: 0.018739521093017474
Position 5620: 0.01846493432492181
Position 6775: 0.017660786017290913
Position 14861: 0.015216969862077727
Position 17659: 0.01428005574075542
Position 7936: 0.01427965338898419
Position 18585: 0.014013599703778998
Position 15530: 0.013400384229363339
Position 5247: 0.012957923658042445
Position 18611: 0.012609128184676464
Position 14800: 0.01252484337476289
Position 13110: 0.012485617192604135
Position 14349: 0.012188272338464588
Position 18829: 0.011785719180752774
Position 11541: 0.011064715015721722
Position 3502: 0.010907840233516196
Position 16261: 0.010203936077923768
Position 19118: 0.010188101750175657
Position 6978: 0.010158754049585977
Position 17718: 0.01013203779785832
Position 7446: 0.009086578671160741
Position 19195: 0.008385197213881335
Position 9576: 0.008274227683340359
Position 9127: 0.008115902765677216
Position 14028: 0.007802982129171733
Position 19662: 0.007759150527757155
Position 3419: 0.007665233492415293
Position 11246: 0.007355663072220725
Position 20524: 0.006909959724228115
Position 6921: 0.0065447359228645256
Position 18804: 0.0061969636319426855
Position 20855: 0.006001669708860193
Position 13120: 0.005902342787383827
Position 1301: 0.005751455054175215
Position 17639: 0.005403722378717705
Position 16666: 0.005362768435217687
Position 21297: 0.00530411637748649
Position 3443: 0.0051374739281065205
Position 224: 0.00499455944080859
Position 3381: 0.004892219214761106
Position 14140: 0.00462283272571766
Position 10094: 0.004522895091193513
Position 18838: 0.00439160918569956
Position 2863: 0.004281733051297214
Position 19865: 0.004261769506215016
Position 7565: 0.004232578931973433
Position 20321: 0.0035999811469035145
Position 7680: 0.0035881629229399894
Position 5936: 0.003579118026487997
Position 18234: 0.003573077062024078
Position 3506: 0.003534053908304418
Position 19079: 0.0035074187636583683
Position 13311: 0.0035045866585503922
Position 16387: 0.0034887848114945916
Position 6559: 0.0033677424067504055
Position 9941: 0.0032188330017358328
Position 16925: 0.0030768311892742004
Position 20379: 0.0030115519703100713
Position 2603: 0.002970348592753344
Position 11498: 0.002874190235015202
Position 16109: 0.0027955101619330553
Position 14949: 0.0027768588709907393
Position 5351: 0.0026867563618715663
Position 17436: 0.0026241866465927955
Position 14910: 0.0025076725114772103
Position 13149: 0.0024667985330811535
Position 1509: 0.002440529255434472
Position 1523: 0.0023564819572258057
Position 14395: 0.0023552997932756435
Position 20417: 0.002345143997913649
Position 16365: 0.0023301820116416517
Position 14819: 0.002279491342895994
Position 17430: 0.0022600884386779225
Position 16323: 0.0022039812049225085
Position 13883: 0.0021853159245036604
Position 3425: 0.0020730688412836694
Position 19372: 0.002070247049019072
Position 17410: 0.0020362028834553405
Position 5634: 0.0020333080091137217
Position 2685: 0.0020224264970004906
Position 5752: 0.0019925685055644693
Position 15897: 0.00195948552880389
Position 15702: 0.0018798461099356174
Position 13939: 0.0018409804607800622
Position 5668: 0.0017938137161404273
Position 13050: 0.0017605385320272164
Position 8175: 0.0017233069329184204
Position 20238: 0.0016677173703603867
Position 4876: 0.0015670755765127774
Position 20036: 0.0015546767683630542
Position 17492: 0.0015188160920747453
Position 19842: 0.0015131354310717535
Position 19793: 0.0015106706034915573
Position 16640: 0.0014785081496086745
Position 2571: 0.0014566375003446496
Position 13263: 0.0014108163282248157
Position 17804: 0.0012582028566079481
Position 12833: 0.0012285696026467854
Position 11178: 0.0012228481259327652
Position 13086: 0.0012157564471868
Position 7588: 0.00121515366562914
Position 14926: 0.0012133700540072092
Position 14067: 0.001205784401733893
Position 16634: 0.001181838548910312
Position 15465: 0.0011508612264507848
Position 2662: 0.0011286733255946794
Position 3202: 0.0010656505385128686
Position 14003: 0.0010564970693540277
Position 17339: 0.001052620003717021
Position 8567: 0.0010350908651387853
Position 12976: 0.0010163295985421033
Position 12927: 0.0010161473771268738
Position 20686: 0.0009706772957531043
Position 12117: 0.000961157822454224
Position 18434: 0.0009427828620751737
Position 17807: 0.0009043527705623327
Position 16628: 0.0008947399219877675
Position 11290: 0.0008593878152819274
Position 14874: 0.0008530108733140708
Position 663: 0.0008456844885294386
Position 3729: 0.0008270461938237771
Position 6600: 0.0008152600688966443
Position 18485: 0.0008117208273329481
Position 18555: 0.0008076966442084859
Position 19943: 0.0008010410394277749
Position 2724: 0.0007809865515888764
Position 18917: 0.0007625444254049005
Position 12741: 0.0007521469430656507
Position 10604: 0.0007081499943722468
Position 18365: 0.0006850599170329072
Position 15796: 0.0006124751036781753
Position 13037: 0.0005903209752718263
Position 13163: 0.0005778991847212477
Position 3391: 0.0005765678229620342
Position 18033: 0.000574882981522774
Position 16964: 0.0005543446903100115
Position 16332: 0.0005539836130253832
Position 16140: 0.0005452112137938395
Position 16859: 0.0005294410148840775
Position 4847: 0.00052885708119334
Position 11414: 0.0005184351117953652
Position 16507: 0.0005142959838821096
Position 3057: 0.0004999239059981791
Position 919: 0.0004982762285534664
Position 14775: 0.0004937922113557356
Position 358: 0.00048715759194787776
Position 13185: 0.0004863548944233328
Position 9121: 0.0004838150491672122
Position 18928: 0.00047332437782113913
Position 18207: 0.00046441504562401274
Position 18251: 0.0004567960401346406
Position 11416: 0.0004320785326090103
Position 8971: 0.00042109695378812485
Position 18670: 0.000417292496687108
Position 15723: 0.00040924244633114255
Position 13052: 0.0003851095827720918
Position 11691: 0.00038387256636874433
Position 16561: 0.0003537691230438464
Position 4828: 0.0003512237046843978
Position 3335: 0.00034343237551035964
Position 17873: 0.0003230556038562782
Position 13338: 0.0003181267703718407
Position 18400: 0.00029875376540403216
Position 10580: 0.00029081654486094846
Position 18637: 0.00028377289221631245
Position 14222: 0.00026481959304932505
Position 11934: 0.000249669642839655
Position 1479: 0.00024325375268659978
Position 16171: 0.00022954973461766502
Position 605: 0.00022349021900507245
Position 1570: 0.00020088381729492117
Position 17314: 0.0002002624654993931
Position 4247: 0.00019368930962032358
Position 14193: 0.00018507600215989396
Position 1038: 0.00018406280208629961
Position 14843: 0.0001833817969061124
Position 2727: 0.00017506697753236092
Position 16690: 0.00017156368540942877
Position 13090: 0.0001533570055331241
Position 11708: 0.00014866679510088315
Position 255: 0.00014304283815831848
Position 12082: 0.00014115126680968711
Position 15498: 0.00013107357352134283
Position 10541: 0.00013090733096237172
Position 13725: 0.0001179601728756373
Position 13980: 0.00011790554100464808
Position 18710: 0.00011695089587098736
Position 2990: 0.00011620024293548681
Position 16952: 0.00011552718922695651
Position 659: 0.00010997215063352193
Position 11297: 0.00010606969270273326
Position 9596: 0.00010499385297336661
Position 2349: 0.00010279317801424355
Position 14644: 0.0001011021539132065
Position 16862: 0.00010007129410706238
Position 2161: 9.846562387140494e-05
Position 13188: 9.59593280326857e-05
Position 16219: 9.129517677255644e-05
Position 978: 9.048067381127417e-05
Position 16650: 8.555065785041765e-05
Position 18632: 7.725966083330863e-05
Position 13963: 7.68590766323217e-05
Position 12906: 7.643845128449315e-05
Position 16500: 7.424969230055023e-05
Position 17675: 7.008147600731653e-05
Position 11789: 6.55378154527027e-05
Position 10822: 6.42622283332218e-05
Position 16967: 5.95780486243285e-05
Position 3162: 5.596005851947346e-05
Position 3006: 5.527760283105132e-05
Position 13237: 5.344997861180558e-05
Position 3607: 5.3091804748869225e-05
Position 2119: 4.556322530692792e-05
Position 14586: 4.297455637146223e-05
Position 4427: 4.2930701896995506e-05
Position 4983: 4.073496261080975e-05
Position 11106: 3.876589322580738e-05
Position 10707: 3.6712888608671655e-05
Position 11260: 3.5473030715847696e-05
Position 17043: 3.4095354742671786e-05
Position 14429: 3.314439812621556e-05
Position 12084: 3.2866701578329815e-05
Position 11975: 2.9081692869723352e-05
Position 983: 2.7460085522258662e-05
Position 17422: 2.3276983128627663e-05
Position 884: 2.2142337656458484e-05
Position 1070: 2.192665725867726e-05
Position 12172: 2.1595607438979493e-05
Position 12023: 2.127066787299683e-05
Position 2622: 2.0619534530310402e-05
Position 1044: 1.6868106043985355e-05
Position 337: 1.6305984549069347e-05
Position 291: 1.4781400063397943e-05
Position 17298: 1.4709757692939382e-05
Position 19219: 1.4271528959260395e-05
Position 2098: 1.353581528266822e-05
Position 2132: 1.3388907989761718e-05
Position 1629: 1.3187029213387178e-05
Position 13970: 1.105597637860025e-05
Position 369: 1.0094022741870971e-05
Position 3400: 9.153384164730968e-06
Position 11937: 8.809102115080163e-06
Position 1449: 8.133650006741218e-06
Position 1184: 8.114326129809235e-06
Position 194: 7.707355209078662e-06
Position 980: 6.663070679587799e-06
Position 1342: 5.8373235686716e-06
Position 1689: 5.246774829720427e-06
Position 2183: 5.002967943114125e-06
Position 16998: 4.987667817478984e-06
Position 1355: 4.917945788481357e-06
Position 927: 4.511260932629309e-06
Position 12785: 3.8874242011978096e-06
Position 386: 3.7863908910192734e-06
Position 2910: 3.700375976507781e-06
Position 1525: 3.67224869093826e-06
Position 13362: 3.583026589416533e-06
Position 1136: 3.370603844702901e-06
Position 850: 3.357308167213557e-06
Position 474: 3.3041504122171654e-06
Position 1001: 2.9583914828334895e-06
Position 726: 2.2284304577756246e-06
Position 6748: 2.2229416640511014e-06
Position 3010: 2.1421488252446424e-06
Position 1377: 2.0749744445361546e-06
Position 283: 1.7963651064373692e-06
Position 502: 1.7134689719255444e-06
Position 1082: 1.3650797441357818e-06
Position 18493: 1.2829067159112801e-06
Position 730: 1.2273774987069195e-06
Position 667: 1.2134186227326997e-06
Position 204: 1.0497211287449588e-06
Position 524: 8.906161154125828e-07
Position 16821: 8.706772724348186e-07
Position 12629: 8.356903091815095e-07
Position 720: 7.474483658015943e-07
Position 12847: 7.032796305959882e-07
Position 1119: 6.659833219177423e-07
Position 312: 6.373308462194819e-07
Position 12514: 4.602838349504995e-07
Position 12034: 4.283433609225067e-07
Position 156: 4.225963642176385e-07
Position 303: 3.914945851535536e-07
Position 685: 3.776869947942451e-07
Position 115: 3.011789889548886e-07
Position 399: 1.2206211319469689e-07
Position 497: 1.0959349933958691e-07
Position 12867: 8.783559831889953e-08
Position 16574: 7.43100131164051e-08
Position 13356: 6.990711224196357e-08
Position 1205: 6.06009927929421e-08
Position 12756: 5.877842517010437e-08
Position 854: 5.425556445106549e-08
Position 3069: 5.1775692523602443e-08
Position 267: 4.054873447738064e-08
Position 141: 3.821517655917911e-08
Position 12145: 2.8971154654287796e-08
Position 381: 2.2981401627038094e-08
Position 469: 1.1587294454204855e-08
Position 437: 9.620536864904203e-09
Position 135: 8.745810272611069e-09
Position 122: 5.646119213878429e-09
Position 11952: 4.346819761302814e-09
Position 176: 3.518839811790787e-09
Position 571: 2.258864268874127e-09
Position 677: 1.9295267172092274e-09
Position 300: 1.7949350527352231e-09
Position 529: 5.007477735762699e-10
Position 544: 4.975086795055865e-10
Position 138: 4.3993009373505696e-10
Position 538: 3.6581888380890606e-10
Position 11949: 3.3351477541807263e-10
Position 11771: 1.5170682518896492e-10
Position 567: 3.3252657349006704e-11
Position 563: 2.209721008205429e-11
Position 588: 1.1563213272567827e-11
Position 12221: 8.391951372771323e-12
Position 858: 7.161705663039308e-12
Position 12301: 3.85051577930466e-12
Position 12038: 2.809005865625817e-12
Position 1015: 1.7142823234328356e-12
Position 1011: 1.6334917929945197e-12
Position 950: 1.3081555580460238e-12
Position 960: 1.2890327586876677e-12
