Gene = Snapc5
Position 596: 0.00037064271736566873
Position 681: 0.0003616723374078374
Position 1606: 0.00032546849860687625
Position 850: 0.0003161882606713498
Position 2287: 0.00030634043710168443
Position 459: 0.00028820938324129926
Position 1820: 0.00027519788117557866
Position 893: 0.0002184929949311396
Position 853: 0.00016916073979981357
Position 401: 0.00016405808006128501
Position 1319: 9.80297518911441e-05
Position 1644: 9.473306913344784e-05
Position 808: 8.500205113275512e-05
Position 184: 7.736321192611802e-05
Position 1860: 7.380683072223956e-05
Position 1756: 6.967942536398206e-05
Position 1555: 6.777546992916032e-05
Position 1824: 5.913052749101961e-05
Position 1817: 5.852155658141945e-05
Position 223: 5.5969566702588765e-05
Position 1811: 4.8336910674368414e-05
Position 998: 4.805310329894057e-05
Position 2120: 4.7834985531525694e-05
Position 1123: 4.723260280822554e-05
Position 1432: 3.216174268358853e-05
Position 891: 2.4972313202784252e-05
Position 331: 2.3827742599823865e-05
Position 1393: 2.3395794146262763e-05
Position 862: 2.127207574493447e-05
Position 1350: 1.8977745648070264e-05
Position 1040: 1.8485569214911703e-05
Position 685: 1.6409237507037917e-05
Position 1008: 1.49754937417131e-05
Position 806: 1.446807971802925e-05
Position 1037: 1.0566938483358758e-05
Position 1028: 9.793417437922685e-06
Position 482: 9.361599886412172e-06
Position 1281: 8.15257397728483e-06
Position 812: 7.633442949531974e-06
Position 1963: 7.4618585012004925e-06
Position 585: 7.264629581288986e-06
Position 59: 6.296307533403008e-06
Position 683: 5.493292363487156e-06
Position 545: 5.380912484173885e-06
Position 1324: 5.210915229085558e-06
Position 2339: 4.842052269435214e-06
Position 488: 4.463679992005133e-06
Position 1842: 4.1928603141479215e-06
Position 2362: 3.95792989709801e-06
Position 394: 3.891299295290771e-06
Position 3118: 3.0563819844267762e-06
Position 319: 2.8447054863552446e-06
Position 291: 2.3935171084213543e-06
Position 64: 2.32530384745017e-06
Position 906: 1.4628607014106484e-06
Position 47: 1.2326139680411113e-06
Position 1470: 7.44122355483717e-07
Position 24: 6.490745041718742e-07
Position 6: 6.112310154078296e-07
Position 1413: 4.716826174498674e-07
Position 384: 4.2348077534887835e-07
Position 367: 3.128201360511843e-07
Position 106: 2.870193235779749e-07
Position 317: 9.671124251893794e-08
Position 593: 5.77072455716979e-08
Position 322: 3.853339586057667e-08
Position 1828: 1.7932435686021958e-08
Position 1639: 3.9172666399414867e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9933697397382172
Position 2867: 0.7510783443093946
Position 1383: 0.42330860565459555
Position 658: 0.3689321238261914
Position 1907: 0.1371810500605636
Position 1950: 0.13069166302131674
Position 2206: 0.12847884259439377
Position 3068: 0.06194660170808486
Position 1727: 0.04106548865697536
Position 2840: 0.04081005786416118
Position 2883: 0.03307717441648956
Position 2053: 0.02604760462509667
Position 331: 0.02592199492461915
Position 1932: 0.023792829317310644
Position 3553: 0.021324233322644128
Position 977: 0.02034240533261693
Position 950: 0.02015040280298078
Position 1755: 0.01988926808971405
Position 1867: 0.01384968621029534
Position 2657: 0.013544150024082418
Position 1781: 0.012793848093584605
Position 1979: 0.0125989300010565
Position 1413: 0.012462563501782058
Position 2474: 0.010618874365541054
Position 344: 0.010490697375147946
Position 419: 0.010177751951508853
Position 2426: 0.009405354878130786
Position 3057: 0.00721559617283583
Position 624: 0.006377224058338485
Position 3202: 0.0054098967003035035
Position 1703: 0.00491698376870875
Position 1484: 0.003862584527310365
Position 2280: 0.003615179795610403
Position 465: 0.0034628381442209873
Position 401: 0.003458380419521878
Position 2537: 0.0033377060827316403
Position 305: 0.0033242157811208
Position 1420: 0.0029095976090612813
Position 2155: 0.002769258981859648
Position 778: 0.002473531042141502
Position 991: 0.0024032489180364513
Position 821: 0.002280549505924227
Position 355: 0.002271570799784019
Position 2906: 0.002249419668816718
Position 3730: 0.002207330904891765
Position 1708: 0.0021876053453154264
Position 691: 0.0015289746669397183
Position 2145: 0.0014229216977460315
Position 3699: 0.001322306400247637
Position 3537: 0.0012876047651023733
Position 443: 0.001229006162751343
Position 2430: 0.001000715655516508
Position 266: 0.0010000237198940476
Position 1118: 0.0009886408422721531
Position 367: 0.0009358295777982962
Position 614: 0.0008953862621417889
Position 726: 0.0008712199263425336
Position 437: 0.0008676797363022129
Position 1550: 0.0007541823914720265
Position 1043: 0.0006818347389274339
Position 709: 0.0006152040930247077
Position 3443: 0.0005638915197548992
Position 394: 0.000537410383377558
Position 2318: 0.0005337550624158858
Position 3797: 0.00041907545920131633
Position 1290: 0.0004041510657096834
Position 3486: 0.00039721539198229333
Position 1851: 0.0003444182068298734
Position 2445: 0.0003345876067499026
Position 994: 0.00033010016922688576
Position 2599: 0.00032134910060464843
Position 421: 0.00029053444211874386
Position 1639: 0.0002831540059760881
Position 317: 0.00027653900590086917
Position 955: 0.00027424880418442895
Position 1075: 0.00026914963295275986
Position 3740: 0.0002654033100395038
Position 671: 0.00023804193400414465
Position 231: 0.00020611657634205167
Position 1848: 0.00018611195761225344
Position 1231: 0.00015675898145254543
Position 794: 0.0001567213828959612
Position 1432: 0.00015455286083205347
Position 516: 0.00014652995067692656
Position 1762: 0.00014206473283215977
Position 1018: 0.00013539744213448827
Position 3851: 0.0001317159252105309
Position 377: 9.816622139853138e-05
Position 471: 9.559063650998744e-05
Position 3082: 7.731783784953338e-05
Position 2015: 7.008975792205902e-05
Position 889: 6.0860311079158205e-05
Position 2812: 5.854178507170533e-05
Position 1023: 5.353233613225024e-05
Position 307: 5.193602789755555e-05
Position 1584: 5.085023573711344e-05
Position 1991: 5.024693789618272e-05
Position 1123: 3.58474241471278e-05
Position 1268: 3.341133792263529e-05
Position 775: 3.079343600047258e-05
Position 220: 3.0648665795817325e-05
Position 873: 2.5972490775679917e-05
Position 901: 2.361133676879824e-05
Position 1712: 1.8293326003207024e-05
Position 1673: 1.784713682556262e-05
Position 987: 1.651575420540841e-05
Position 212: 1.4439657718346326e-05
Position 998: 1.409487197261171e-05
Position 1172: 1.4000237972040926e-05
Position 838: 1.0933288358648944e-05
Position 3178: 9.630185863376184e-06
Position 237: 9.267973488954313e-06
Position 1872: 8.919471540413253e-06
Position 1264: 8.633873025570481e-06
Position 1153: 8.22526871997356e-06
Position 3139: 7.658781120910208e-06
Position 1791: 7.507737016759907e-06
Position 545: 6.205486064706366e-06
Position 1555: 5.5158916158972414e-06
Position 1533: 5.289518713045418e-06
Position 2064: 4.847390861071982e-06
Position 1183: 4.753191353786282e-06
Position 1497: 4.387812753032202e-06
Position 530: 4.236829138669736e-06
Position 783: 4.187258619483487e-06
Position 842: 3.5321909429203456e-06
Position 1371: 3.42560984009804e-06
Position 1275: 2.293121084708922e-06
Position 3214: 2.112211735207131e-06
Position 1305: 1.9054680144675872e-06
Position 2009: 1.3735343293049975e-06
Position 1120: 1.1242880402246816e-06
Position 1237: 1.0298412484613193e-06
Position 1192: 1.0104271079409186e-06
Position 113: 4.184685169444135e-07
Position 228: 3.866561543363388e-07
Position 560: 2.6383353855534897e-07
Position 1081: 1.321178463785862e-07
Position 1342: 8.875527360387777e-08
Position 1085: 5.959802231316552e-08
Position 554: 5.64584275578072e-08
Position 1101: 5.1823170677586224e-08
Position 74: 4.614166147926154e-08
Position 1319: 4.33731398280113e-08
Position 146: 3.6745511168884225e-08
Position 565: 2.6258413762831525e-08
Position 245: 2.2800108215103508e-08
Position 896: 2.1127421255694606e-08
Position 1517: 4.905195349154503e-09
Position 1591: 4.489779400425455e-09
Position 562: 3.920476007530671e-09
Position 86: 3.85288075542649e-09
Position 92: 3.6155963410953034e-09
Position 206: 1.2759282398380361e-09
Position 77: 1.2367914563659728e-09
Position 89: 1.0394019253098798e-09
Position 166: 2.2098900998841923e-10
Position 1037: 4.6153672366545996e-11
Position 172: 4.864533979087678e-12
Position 1502: 2.7624217485649705e-12
Position 158: 2.359125874348353e-12
Position 151: 1.1081038532191154e-12
Position 193: 7.633623608424047e-13
