Gene = Fip1l1
Position 1348: 5.873158125121904e-07
Position 195: 5.859594477447758e-07
Position 679: 2.470590548195428e-07
Position 900: 1.9992529908430345e-07
Position 927: 1.9551913954590598e-07
Position 700: 1.3523515246295242e-07
Position 750: 8.843731788967163e-09
Position 857: 6.056654137434905e-09
Position 863: 5.206663482206252e-09
Position 6788: 3.6750261280990387e-09
Position 963: 1.4965054815974166e-10
Position 911: 9.924910531936218e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6559: 0.973925785841299
Position 21590: 0.9509711637118285
Position 25071: 0.934102016719878
Position 5482: 0.931602600286435
Position 11245: 0.8289010762583187
Position 17274: 0.8239351752091599
Position 10555: 0.6031871090105609
Position 37049: 0.5335711184632951
Position 29069: 0.49816064956178424
Position 36979: 0.45849751839195224
Position 22174: 0.4557058384132848
Position 13948: 0.44203222342032167
Position 8025: 0.4266494553527561
Position 9962: 0.41836125680437003
Position 49224: 0.41802042168832143
Position 10603: 0.3832037894253047
Position 35649: 0.24385040089696383
Position 7630: 0.19135293981179574
Position 13079: 0.16366668178230012
Position 11657: 0.16076535853512572
Position 7548: 0.15826916943041253
Position 23606: 0.1489942323292799
Position 29666: 0.13226083652060364
Position 41421: 0.1141213008350265
Position 642: 0.09126288500161385
Position 10299: 0.0852845336324946
Position 1492: 0.07554392161741602
Position 20597: 0.07223575888920562
Position 8351: 0.06406573852606917
Position 3625: 0.056373539729248634
Position 37328: 0.05510614926413604
Position 7634: 0.05506469307052436
Position 45451: 0.05180007640055499
Position 43156: 0.05155277636470857
Position 7180: 0.05096568541441111
Position 11114: 0.04918028307035437
Position 24921: 0.04703892706877434
Position 13715: 0.04690149054610443
Position 40511: 0.04657116771820353
Position 5441: 0.04148382419046303
Position 21562: 0.04041686231052315
Position 11087: 0.038289621928815507
Position 13123: 0.034600442523469534
Position 460: 0.03455187386164502
Position 18265: 0.0341646530212016
Position 5616: 0.032630080691978966
Position 13149: 0.030393563610569056
Position 1811: 0.02991065420596279
Position 40869: 0.028772668881646545
Position 44373: 0.026641858242204032
Position 715: 0.02515394820705418
Position 21848: 0.023812407094248617
Position 23557: 0.021967977730548288
Position 7397: 0.02189822620251956
Position 10931: 0.02166500435112193
Position 10192: 0.021381472334058564
Position 24657: 0.017661232672323755
Position 43021: 0.0173608695752408
Position 39171: 0.017066992303147743
Position 40069: 0.015866286030030246
Position 8062: 0.015606434449402525
Position 21818: 0.015154530447289954
Position 40047: 0.015111793243109765
Position 23575: 0.014811498424325305
Position 37756: 0.014538350962633768
Position 42760: 0.014342573749782185
Position 1096: 0.014034282212872265
Position 1567: 0.013404039879211741
Position 13152: 0.012798634183946585
Position 19833: 0.012793595407218647
Position 12033: 0.012434994510342306
Position 11287: 0.012244891391461883
Position 28375: 0.011517200928341421
Position 3425: 0.01123664305774909
Position 11961: 0.011172655240513321
Position 942: 0.011034691283186954
Position 15952: 0.011002805711011294
Position 1304: 0.010890937092507151
Position 4995: 0.010574094354102734
Position 1351: 0.009994144121443367
Position 40891: 0.009951635332840984
Position 7943: 0.009124398651010364
Position 38850: 0.008820944468016949
Position 1267: 0.008590288340972398
Position 8363: 0.008531832142416396
Position 42490: 0.008191997937270457
Position 28455: 0.008178877794456238
Position 28415: 0.007904891282835553
Position 37918: 0.007888764472278618
Position 41674: 0.007798566581416206
Position 12466: 0.007696587116610721
Position 42390: 0.007630411176198545
Position 39232: 0.006996860985596654
Position 8514: 0.0068656951136519
Position 7978: 0.006714567444155099
Position 245: 0.0066574678749930965
Position 43282: 0.006060333261654603
Position 10901: 0.0059609714114151734
Position 22133: 0.00590065105713372
Position 29501: 0.0055357569295060565
Position 1007: 0.005483140748292621
Position 419: 0.005460541760567978
Position 16496: 0.005454042434373559
Position 41474: 0.005225107381998105
Position 1867: 0.005147635700119732
Position 40798: 0.005104289687916286
Position 5444: 0.005007846760170912
Position 38097: 0.0045591245640074505
Position 10643: 0.004493513720842537
Position 6482: 0.004492552096298789
Position 1829: 0.004470921971531904
Position 41037: 0.004469335502872627
Position 9329: 0.00419333358113275
Position 40526: 0.004166076378005569
Position 7813: 0.003652795592939532
Position 7904: 0.003300924335778141
Position 8920: 0.0030180267163969375
Position 1422: 0.0030120713091242425
Position 1210: 0.0027725544561796587
Position 10235: 0.0027477972391538956
Position 12128: 0.002727656606198244
Position 18134: 0.0026944382893370517
Position 1325: 0.0026774482134962036
Position 18183: 0.002636063324722257
Position 758: 0.0026257605481609238
Position 13963: 0.002618934260801993
Position 11566: 0.0025576629633152245
Position 37977: 0.0025430790090241765
Position 39957: 0.002532370145828514
Position 11319: 0.0024342001101557557
Position 39247: 0.0024011999800916755
Position 37838: 0.0023735916384269727
Position 12064: 0.0023224870220213277
Position 605: 0.0022634287178434696
Position 11204: 0.002232314699476798
Position 9861: 0.0021881771821514757
Position 11664: 0.0021557061218004307
Position 6569: 0.0021524288585929264
Position 39112: 0.0021228343016403434
Position 38119: 0.0020524224881358307
Position 8577: 0.0020497099233610294
Position 4753: 0.0020208595603774075
Position 3817: 0.002018460405840724
Position 23328: 0.001968178358951714
Position 39480: 0.0019611488818512255
Position 1125: 0.0019506910174015633
Position 6632: 0.0019199792550522365
Position 18304: 0.0017848885402372624
Position 37532: 0.0017704556352839782
Position 38795: 0.0017520532865930958
Position 4670: 0.001733105867598887
Position 4818: 0.0017306600000870514
Position 37958: 0.0017305017810275568
Position 8278: 0.0016568763154410546
Position 10785: 0.0016300408955432616
Position 4641: 0.0016269566951322518
Position 6563: 0.0016246160859004128
Position 11461: 0.0015406271247778696
Position 8068: 0.001513502685440678
Position 12230: 0.001503683274797854
Position 11299: 0.0013803111691663066
Position 5645: 0.0013406930836621033
Position 10571: 0.001316581768924666
Position 12322: 0.0012921562680134572
Position 38173: 0.0012726948102346758
Position 1069: 0.0012548967406056375
Position 662: 0.0012364180044246611
Position 10315: 0.0012223186062566642
Position 15553: 0.0011784703338302686
Position 1580: 0.0011682505807315596
Position 12633: 0.0010784271540312095
Position 12259: 0.0010444323757778909
Position 12749: 0.001017405926561086
Position 9940: 0.0010062361881879348
Position 5648: 0.0009775516229189784
Position 7673: 0.0009769838920732734
Position 7513: 0.0009306820389097077
Position 9032: 0.0009007450291907413
Position 12989: 0.0008478958746134072
Position 38374: 0.0008319678884707572
Position 12806: 0.0007905064326262512
Position 38339: 0.0007893850729574286
Position 7652: 0.0007821559974127164
Position 13010: 0.0007727498309131549
Position 7076: 0.0007629242046742361
Position 21994: 0.0007600923561475895
Position 3348: 0.0007447995764192443
Position 3965: 0.0007127548547792016
Position 37807: 0.0007108589875224069
Position 4000: 0.0006705757876056835
Position 4737: 0.0006662511732346612
Position 1306: 0.0006399268860400478
Position 4858: 0.0006208462953167245
Position 28619: 0.0006162340375865167
Position 3464: 0.0006120002074232714
Position 665: 0.0005999137383433669
Position 5844: 0.0005544347887716946
Position 3364: 0.0005354060155743128
Position 10806: 0.000523261924921467
Position 5447: 0.0005037360062715962
Position 2636: 0.00048451905605464827
Position 9336: 0.000479316652196663
Position 10870: 0.000448306637982908
Position 9360: 0.0004402289105587754
Position 30317: 0.0004370465214804746
Position 10046: 0.0004271075141623106
Position 3369: 0.0004062194868389184
Position 13630: 0.00039488981871397985
Position 1681: 0.0003790195597130437
Position 4143: 0.00037282488299480765
Position 8257: 0.0003650006488074745
Position 3156: 0.0003446473627431378
Position 6585: 0.0003411326332319436
Position 35603: 0.00033989877050822915
Position 11229: 0.0003354705554603303
Position 12752: 0.00033206029345590407
Position 893: 0.00032071324896192375
Position 2145: 0.00031308534388724637
Position 11535: 0.0003097810584644721
Position 7363: 0.000306203358103848
Position 13039: 0.00030064271063984867
Position 10390: 0.00029117374717344354
Position 2366: 0.0002882001267332363
Position 3721: 0.0002790511093218919
Position 6611: 0.0002666444709646659
Position 5890: 0.0002626108578971114
Position 12182: 0.00025503873209117996
Position 5421: 0.00023132222767444915
Position 11688: 0.0002288904607427598
Position 1736: 0.0002278961666354155
Position 12331: 0.0002246208735142338
Position 7497: 0.00021308528429448304
Position 6591: 0.00021010853626673122
Position 6597: 0.00020646761469030213
Position 785: 0.00020596569073189568
Position 11119: 0.0001958313423420695
Position 772: 0.0001879379615624241
Position 1447: 0.00018182409659441476
Position 7200: 0.00018063092850720977
Position 5340: 0.00016290652813868346
Position 1041: 0.00015537583925217199
Position 10423: 0.00015317014659658302
Position 6578: 0.00014897876058821168
Position 7156: 0.00014675861706877824
Position 5371: 0.00014171936891472885
Position 12225: 0.00013860887072668276
Position 32994: 0.00013782988148922963
Position 8962: 0.0001315337677995152
Position 6369: 0.0001221927255002618
Position 5782: 0.00011732298462303237
Position 6413: 0.00011699231303302219
Position 6163: 0.0001148979604864169
Position 738: 0.00010753028636128722
Position 580: 0.00010736846971557552
Position 8421: 0.00010692493891589917
Position 251: 0.00010229365445078376
Position 6144: 0.00010017702549127383
Position 7760: 9.898461361079203e-05
Position 7104: 9.584190167229383e-05
Position 33315: 9.521042338710662e-05
Position 22147: 9.311983060094028e-05
Position 791: 8.51035114988514e-05
Position 31786: 8.062740072886026e-05
Position 9298: 7.774042347097696e-05
Position 13369: 7.435708467267628e-05
Position 31652: 7.315145994398e-05
Position 11841: 7.220795122602761e-05
Position 169: 7.203745859677349e-05
Position 7404: 7.115987226754869e-05
Position 6333: 7.063484269807576e-05
Position 268: 6.482672330604932e-05
Position 5869: 6.252184877659349e-05
Position 5792: 6.116270441970863e-05
Position 12140: 5.8712896784290114e-05
Position 11142: 5.639026148540498e-05
Position 7185: 5.5658100942892284e-05
Position 7668: 5.182611512659673e-05
Position 11041: 5.15521283090349e-05
Position 25663: 5.035096063496467e-05
Position 26356: 5.0128177052916326e-05
Position 13025: 4.868026485925636e-05
Position 26840: 4.5303021363793814e-05
Position 10998: 4.4076609287436174e-05
Position 12431: 4.395582009511846e-05
Position 12551: 4.264761244186665e-05
Position 31349: 4.21400557615429e-05
Position 6484: 3.6638828429397324e-05
Position 5508: 3.5202382099913565e-05
Position 10958: 2.997780618997214e-05
Position 8009: 2.973537540671175e-05
Position 1159: 2.8811880729788273e-05
Position 6330: 2.6935443239560607e-05
Position 4648: 2.6339648766152657e-05
Position 12400: 2.6295400176863396e-05
Position 11437: 2.4889374427941253e-05
Position 27125: 2.320972457292563e-05
Position 1098: 2.1909244254779495e-05
Position 3407: 2.1350971297816107e-05
Position 6435: 2.1267112871260032e-05
Position 26451: 1.95356620382761e-05
Position 11321: 1.8511555880969147e-05
Position 25771: 1.8358582993289372e-05
Position 31899: 1.6959142818330612e-05
Position 3186: 1.6920809734870708e-05
Position 29993: 1.6876294997829006e-05
Position 1167: 1.5667752142708993e-05
Position 490: 1.5377855061662163e-05
Position 6295: 1.4205365053743175e-05
Position 3467: 1.3954049255264542e-05
Position 28021: 1.364528672627375e-05
Position 27626: 1.3587583832222778e-05
Position 11370: 1.1575603124322495e-05
Position 370: 1.1294634937173894e-05
Position 6307: 1.121606820015334e-05
Position 3310: 1.1130552015256126e-05
Position 31215: 1.0896034050147974e-05
Position 27643: 1.0716076429481115e-05
Position 6977: 1.0444859285498394e-05
Position 1838: 1.029359297840639e-05
Position 11576: 1.0058111952734695e-05
Position 7718: 9.600449112270346e-06
Position 11794: 7.615625634711706e-06
Position 3084: 7.5402243957766715e-06
Position 25828: 7.131988205427754e-06
Position 1376: 6.969525855911388e-06
Position 8172: 6.4453151573798474e-06
Position 29290: 6.2162271043707005e-06
Position 7295: 6.118459145250891e-06
Position 25875: 5.896044144141435e-06
Position 362: 5.873877956784851e-06
Position 11726: 5.8372077939835005e-06
Position 180: 5.5012238601836085e-06
Position 11384: 5.371754686160709e-06
Position 11771: 5.3608545157654595e-06
Position 376: 5.253576873524921e-06
Position 7996: 4.464683851181637e-06
Position 1147: 4.416383126924339e-06
Position 6874: 3.7014162170610792e-06
Position 6752: 3.626316227407992e-06
Position 27064: 3.5904883669122288e-06
Position 29301: 3.569327796849538e-06
Position 11482: 3.2381743535046608e-06
Position 7836: 3.167351881747426e-06
Position 27314: 3.091884066349072e-06
Position 26554: 3.0815797753799517e-06
Position 188: 3.0802888537737274e-06
Position 425: 2.8958052633620117e-06
Position 27832: 2.833334776722713e-06
Position 22603: 2.7677317969248146e-06
Position 1156: 2.5976421577394876e-06
Position 11570: 2.5200861231149517e-06
Position 8206: 2.268833296650951e-06
Position 25625: 2.1374466930295703e-06
Position 12039: 2.0422860964804636e-06
Position 816: 2.0101669216544083e-06
Position 1217: 1.9183011205223633e-06
Position 26059: 1.8998195292552936e-06
Position 1532: 1.8962673867349982e-06
Position 1634: 1.7982075844993708e-06
Position 27720: 1.6224515186570805e-06
Position 22520: 1.5429752267286703e-06
Position 11679: 1.421110028414038e-06
Position 7908: 1.4064528686736e-06
Position 22409: 1.308280655285489e-06
Position 1396: 1.069621248439971e-06
Position 1221: 1.037859739935295e-06
Position 25209: 1.0372853027034723e-06
Position 12294: 9.873304880697044e-07
Position 11583: 8.860056092640636e-07
Position 6824: 8.048102760346915e-07
Position 192: 7.936418520730839e-07
Position 297: 7.401724240058358e-07
Position 1497: 5.759313713462624e-07
Position 22878: 5.454241143825075e-07
Position 8817: 3.983902739665477e-07
Position 12151: 3.231633108028768e-07
Position 6190: 2.750421038847797e-07
Position 282: 1.6943544839127056e-07
Position 22802: 1.683100884994333e-07
Position 190: 1.4965973934389782e-07
Position 6231: 1.4066960369254112e-07
Position 263: 1.3032640422524592e-07
Position 844: 1.25172430155816e-07
Position 290: 1.2149933868435657e-07
Position 1078: 9.188927111725782e-08
Position 11479: 7.563151124166243e-08
Position 22442: 6.673336129512779e-08
Position 21963: 6.104841330822467e-08
Position 493: 4.8724708410651884e-08
Position 502: 4.732917337708777e-08
Position 299: 3.4543421009753094e-08
Position 385: 2.67440378547942e-08
Position 675: 1.839198673684786e-08
Position 99: 1.785542716805716e-08
Position 679: 1.5037659351807815e-08
Position 7258: 1.219409726969599e-08
Position 293: 5.860628922206657e-09
Position 14153: 2.9018690827727053e-09
Position 14928: 2.0180092396000032e-09
Position 895: 1.3168029332139615e-09
Position 88: 1.2888997664231813e-09
Position 22215: 7.849529104895157e-10
Position 14659: 3.4201800619074244e-10
Position 106: 1.1335397285465183e-10
Position 6124: 5.4963543426987136e-11
Position 6087: 2.454820673875893e-11
Position 13944: 1.074428053650455e-12
