Gene = 1700012B09Rik
Position 57: 1.5073340370141653e-05
Position 4750: 1.4941569604135592e-05
Position 4700: 1.4617899952200802e-05
Position 4615: 1.4377942820869704e-05
Position 1583: 1.3119688448692927e-05
Position 223: 1.2905151753687693e-05
Position 34: 1.1249961572984572e-05
Position 340: 9.042753765718867e-06
Position 5007: 8.78771527904175e-06
Position 4928: 7.977228835767155e-06
Position 165: 7.300147767239708e-06
Position 26: 7.026422380982583e-06
Position 739: 4.405589603391098e-06
Position 4796: 4.278706123149694e-06
Position 4906: 3.6237644381211984e-06
Position 4944: 3.107806573826894e-06
Position 153: 2.985687418789406e-06
Position 4952: 2.8744880970227226e-06
Position 1170: 2.6099627095962376e-06
Position 5037: 2.585335094162965e-06
Position 5072: 2.338330565414522e-06
Position 4709: 1.752733531216394e-06
Position 1185: 1.178902377072217e-06
Position 4744: 1.111150182697764e-06
Position 323: 8.904456719819756e-07
Position 356: 8.048930716064451e-07
Position 4660: 5.743475634965342e-07
Position 4723: 4.588603461621294e-07
Position 569: 4.3299613229228515e-07
Position 588: 3.664360977217314e-07
Position 45: 3.2349214822487714e-07
Position 846: 3.121212224514674e-07
Position 908: 1.2484847937003854e-07
Position 624: 1.0391351303280565e-07
Position 5755: 9.073323169850211e-08
Position 1166: 8.900574990251898e-08
Position 791: 6.701723244725929e-08
Position 931: 6.373616390554514e-08
Position 11: 5.819554154546427e-08
Position 1164: 5.651643772213101e-08
Position 602: 2.7176549701044944e-08
Position 423: 1.6453183858498187e-08
Position 4447: 6.708536286100494e-09
Position 571: 1.5197705851181578e-09
Position 894: 9.264666193184019e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 0.9973601441199128
Position 12574: 0.6912216808693173
Position 4563: 0.5810480297622926
Position 8115: 0.23702295734788048
Position 432: 0.13720149816244367
Position 4642: 0.11583469996372625
Position 10139: 0.11238159675222002
Position 4299: 0.10825415819571406
Position 455: 0.09600506656940735
Position 4594: 0.08680677337130217
Position 4835: 0.08349817417007362
Position 4489: 0.07826213573773681
Position 9299: 0.07196649778648742
Position 4525: 0.05586232309524811
Position 6784: 0.040394416948299386
Position 11442: 0.039316029688077264
Position 9777: 0.03775599730071608
Position 4591: 0.032368191987757484
Position 2860: 0.032199229974436826
Position 5318: 0.031140257937053245
Position 4341: 0.02924726620271178
Position 10090: 0.028007388671112375
Position 3264: 0.02640332075641691
Position 1758: 0.021493097565533335
Position 5636: 0.019589914358932398
Position 8468: 0.018096399576594778
Position 4619: 0.017426337522941777
Position 1722: 0.015577747750439852
Position 8745: 0.014661781575636763
Position 8550: 0.014246086215810748
Position 2832: 0.013975112480060496
Position 698: 0.012932561521106294
Position 1692: 0.011832733710920269
Position 12600: 0.010485914522018197
Position 10924: 0.009952248399010533
Position 4283: 0.009940438352987122
Position 2896: 0.0085589525368968
Position 2258: 0.008379944953838874
Position 4650: 0.007900973257794692
Position 10969: 0.0078414594030591
Position 2445: 0.007681020273602621
Position 6523: 0.007641765507784553
Position 1659: 0.007629506672361519
Position 4541: 0.007266700669707836
Position 2176: 0.006807258770456376
Position 5231: 0.006778674490875452
Position 5655: 0.006048573033922875
Position 8022: 0.005717614997132721
Position 6181: 0.0057134645094414445
Position 529: 0.005507852809137973
Position 9782: 0.00527539406661062
Position 1725: 0.005196998764286467
Position 4276: 0.004856593030976675
Position 330: 0.0047570608723766575
Position 5971: 0.004704236270251897
Position 2616: 0.004660276393184587
Position 9454: 0.004541004604109304
Position 4959: 0.0043260051131958355
Position 4279: 0.0042416587884189965
Position 405: 0.004157682585578016
Position 6705: 0.004101204826143069
Position 8385: 0.003881120547459415
Position 8758: 0.003747715769629229
Position 926: 0.003744800954990346
Position 10028: 0.0034276606618514407
Position 9359: 0.0034191952109949254
Position 2337: 0.0033915888521745268
Position 7015: 0.0033541758859319316
Position 6666: 0.003146281462060306
Position 2431: 0.0030061732486982105
Position 7602: 0.0029484859867725927
Position 12538: 0.00288197533756476
Position 7751: 0.0026738797157378922
Position 6143: 0.0025699768734064586
Position 1514: 0.0024822743456145374
Position 6481: 0.0024454602399950607
Position 4630: 0.0024315666683420918
Position 8895: 0.002428526311645485
Position 6256: 0.0024077558691602487
Position 8562: 0.002406224325635347
Position 3474: 0.0023774450698730814
Position 6681: 0.002246323889805255
Position 1638: 0.0021883408560981993
Position 6211: 0.0020962584941094857
Position 5266: 0.002078428097146333
Position 11994: 0.0020312555005594026
Position 392: 0.0020057356592842624
Position 8807: 0.0019165169958085156
Position 1234: 0.0019061696354546321
Position 335: 0.0018803213486656201
Position 5169: 0.001847947586727531
Position 7822: 0.0017651332579255857
Position 435: 0.0017532630410037793
Position 607: 0.001693354745534575
Position 10372: 0.0016844668330061167
Position 8165: 0.001677899891452384
Position 2318: 0.0016516282395075159
Position 1454: 0.0015841363037853134
Position 4565: 0.001511001691493701
Position 7398: 0.001476695458422203
Position 1671: 0.0014630524717283138
Position 8781: 0.0014071976111424368
Position 7534: 0.0013627974216934228
Position 6403: 0.0013342964788505447
Position 4447: 0.0013152934924222878
Position 4343: 0.0013105338433973127
Position 11550: 0.001215712459002532
Position 2013: 0.0011623187586440385
Position 2961: 0.0011496504818677671
Position 2752: 0.0010442838399940054
Position 10995: 0.0010094538906006611
Position 654: 0.001000847733207146
Position 2404: 0.000997038805406259
Position 2669: 0.0009793401806766763
Position 10731: 0.0009704569092201852
Position 5562: 0.0009581015699003657
Position 2322: 0.0009529647269924128
Position 2393: 0.0009247654630456961
Position 6570: 0.000902336134130548
Position 4911: 0.0008879059473641135
Position 8500: 0.0008667500487467901
Position 5596: 0.0008541434330092733
Position 6686: 0.0008491082018599349
Position 4678: 0.0008152599857241785
Position 3214: 0.0007720114346777577
Position 471: 0.0007644848330388721
Position 10543: 0.0007177421500567908
Position 8590: 0.0007086953876964943
Position 1470: 0.0007015899355451616
Position 2400: 0.0006939570097902411
Position 365: 0.0006712467619417213
Position 1422: 0.0006632137897520644
Position 6793: 0.0006570160762086309
Position 9812: 0.0006461764993866838
Position 4235: 0.0006412710933037569
Position 788: 0.0006133606455534724
Position 4419: 0.0006069438350154982
Position 5145: 0.0005557991574004559
Position 2531: 0.0005514294281459733
Position 7194: 0.0004668658414526824
Position 7852: 0.0004527633604576507
Position 680: 0.00045040295749522365
Position 4838: 0.000441344577939271
Position 1829: 0.0004411172642642117
Position 7881: 0.00042824883470100693
Position 2158: 0.00042488320364957467
Position 5607: 0.0004149113772218123
Position 11366: 0.0004028323528516069
Position 6991: 0.00038381977113063556
Position 956: 0.0003403896744662157
Position 4873: 0.0003389084892139041
Position 8446: 0.00033657479915567644
Position 371: 0.00032123695884631764
Position 5194: 0.0003180618324637437
Position 2621: 0.0003167433941700954
Position 1287: 0.0003143384273956867
Position 7063: 0.00031273419993352726
Position 7977: 0.00028954361672073016
Position 9666: 0.00028022911214279755
Position 10869: 0.00027472709701462946
Position 6441: 0.00026031297830586726
Position 4459: 0.00024233740848054783
Position 6214: 0.00024135035763951204
Position 4716: 0.0002332939436760213
Position 1401: 0.00021598123017220477
Position 397: 0.00021385413902496304
Position 294: 0.00020734181136182855
Position 552: 0.00020719102043558258
Position 7235: 0.0002051923961482447
Position 7199: 0.00019984484489634193
Position 7249: 0.000190186251825933
Position 7146: 0.0001857814587933618
Position 2277: 0.00018548209618440094
Position 4534: 0.00018037672433656227
Position 2558: 0.000179684952238033
Position 3152: 0.00017594009797284175
Position 7681: 0.00017534580390251176
Position 4416: 0.0001722645748602997
Position 4892: 0.00016656627893374352
Position 5683: 0.00015499879306979326
Position 2185: 0.00015405297793495053
Position 616: 0.00014638520456352472
Position 5033: 0.00013357053662264395
Position 791: 0.00013228823760217865
Position 6764: 0.00013153871243036627
Position 934: 0.00012859959409955687
Position 8351: 0.00012833407809262985
Position 3182: 0.00012497987012977118
Position 6894: 0.00012497361755633188
Position 1786: 0.0001230434740582572
Position 5614: 0.00012257158989295773
Position 3821: 0.00012207793446605708
Position 2089: 0.0001134381075462703
Position 4173: 0.00011176270446950102
Position 2465: 0.00011142266494679591
Position 1534: 0.00010727669312447534
Position 6259: 0.00010707594161959438
Position 4807: 0.00010539158288639693
Position 7543: 0.00010321691189627752
Position 1358: 0.00010212328411407633
Position 1435: 9.367677316765703e-05
Position 1335: 9.145403905784987e-05
Position 2674: 9.07598379919585e-05
Position 5121: 8.46243487455443e-05
Position 1473: 8.124808601652893e-05
Position 7155: 8.089471732913048e-05
Position 7351: 7.923836622773643e-05
Position 6011: 7.7933987162825e-05
Position 5917: 7.683480462797492e-05
Position 4795: 7.600052081344735e-05
Position 1889: 7.539465936879755e-05
Position 959: 7.3728179380793e-05
Position 1516: 6.814059554828086e-05
Position 1524: 6.77966739298161e-05
Position 5824: 6.642955002841296e-05
Position 5174: 6.539791803626613e-05
Position 6279: 6.212264162032722e-05
Position 581: 6.17733324179813e-05
Position 6083: 5.9847508779218827e-05
Position 1276: 5.762459461449419e-05
Position 280: 5.508901446225191e-05
Position 8071: 5.419774288214824e-05
Position 4845: 5.065232562947734e-05
Position 5105: 5.0205500249621943e-05
Position 4100: 5.0091556990345534e-05
Position 821: 4.824980892081162e-05
Position 271: 4.638080718888167e-05
Position 718: 4.536054337838952e-05
Position 514: 4.3069233951329864e-05
Position 6430: 4.160053234395652e-05
Position 7606: 4.1026803746930905e-05
Position 6297: 3.8606826336997976e-05
Position 7353: 3.7105009686453176e-05
Position 6148: 3.578523327644555e-05
Position 3877: 3.173142627875211e-05
Position 7196: 3.150714832549701e-05
Position 4682: 1.7075548851343973e-05
Position 3613: 1.5352228186305793e-05
Position 1394: 1.0948368863412143e-05
Position 6234: 8.929115764981216e-06
Position 223: 8.047565249873078e-06
Position 712: 6.460567163771221e-06
Position 362: 6.175611834412128e-06
Position 500: 6.089175742559349e-06
Position 2977: 6.063943328668141e-06
Position 1531: 5.556507050016876e-06
Position 5241: 5.028377634145892e-06
Position 254: 4.930747458384337e-06
Position 905: 4.849828047291082e-06
Position 315: 4.769754544450981e-06
Position 307: 4.754260868760571e-06
Position 5367: 3.6740758711106597e-06
Position 495: 3.5426836931786143e-06
Position 648: 3.4029255541337764e-06
Position 1375: 3.3574877805087426e-06
Position 465: 3.090251567640291e-06
Position 5110: 2.637923520442063e-06
Position 554: 2.493293978484424e-06
Position 1970: 2.396225321631427e-06
Position 5188: 2.377946530123801e-06
Position 4918: 2.264325201677284e-06
Position 6848: 1.990610281644231e-06
Position 5420: 1.702499355324863e-06
Position 4888: 1.5514404318976668e-06
Position 1292: 1.4948812515920787e-06
Position 4848: 1.2697265379422955e-06
Position 4763: 1.2118913142645413e-06
Position 5521: 1.1851903232193056e-06
Position 286: 1.1184944552950432e-06
Position 1241: 1.0797558828260628e-06
Position 583: 1.0315191125731487e-06
Position 4856: 9.672922228159824e-07
Position 262: 8.745490141018453e-07
Position 5528: 8.61257635066466e-07
Position 346: 7.218672641065144e-07
Position 885: 6.821106841532249e-07
Position 201: 5.91301909340474e-07
Position 1478: 5.531256744011837e-07
Position 1059: 5.524496724731223e-07
Position 343: 5.207807655713072e-07
Position 1202: 4.546411650953178e-07
Position 5493: 4.333967663322685e-07
Position 4906: 4.148023530916073e-07
Position 176: 3.583591900419285e-07
Position 5123: 2.4591561316543775e-07
Position 3643: 2.3831996968595637e-07
Position 276: 2.1964693648913356e-07
Position 5698: 1.47749401031226e-07
Position 235: 1.0064365856847272e-07
Position 245: 9.893722891560913e-08
Position 379: 9.291848814660552e-08
Position 317: 9.1415812713892e-08
Position 160: 5.7069011869117856e-08
Position 723: 5.421687222920631e-08
Position 178: 4.784198551099255e-08
Position 340: 4.6021455624590364e-08
Position 121: 4.4040702428790506e-08
Position 4982: 1.7973676309322157e-08
Position 134: 1.1835787241145993e-08
Position 350: 1.034480929089514e-08
Position 660: 7.905578329071072e-09
Position 126: 7.851520971801002e-09
Position 196: 6.067609768367796e-09
Position 113: 3.6063257504908244e-09
Position 890: 3.4270550584899134e-09
Position 733: 2.8466124413635283e-09
Position 730: 2.4067485473626775e-09
Position 92: 1.0341440725679854e-09
Position 98: 8.409802973629029e-10
Position 720: 6.558333361362462e-10
Position 118: 2.6214097144449756e-10
Position 100: 1.3250043127070254e-10
Position 86: 4.562906985166611e-11
Position 73: 3.89388886231857e-11
Position 1767: 3.42100667784955e-11
Position 76: 1.5144804035308492e-11
