Gene = Lipt1
Position 1893: 6.040895102721895e-07
Position 1781: 5.342014098424494e-07
Position 1131: 4.7229978294978097e-07
Position 1100: 4.4334855278406335e-07
Position 597: 3.728919151743453e-07
Position 720: 3.5684819532092304e-07
Position 462: 3.202794247674611e-07
Position 551: 3.0642535055552417e-07
Position 866: 2.7135244029973517e-07
Position 594: 2.629392033726296e-07
Position 474: 2.4765094731094465e-07
Position 470: 2.4330026375372175e-07
Position 458: 5.802128788676381e-08
Position 1160: 2.8508119389021088e-08
Position 422: 1.7949411089735338e-08
Position 672: 1.7647786798330298e-08
Position 684: 1.3425135064892957e-08
Position 200: 1.0579248408897298e-08
Position 444: 9.04942589881057e-09
Position 1449: 8.639190030859222e-09
Position 1779: 5.657651153324486e-09
Position 202: 3.4323637466734624e-09
Position 168: 1.460309769124496e-09
Position 427: 1.4104744252597822e-09
Position 145: 9.840699227479585e-10
Position 124: 2.6486466119968804e-10
Position 139: 1.520464326180777e-10
Position 601: 1.484903878269496e-10
Position 691: 1.4573200495223175e-10
Position 136: 8.005179363621695e-11
Position 119: 7.001153532798639e-11
Position 180: 5.086258090428977e-11
Position 454: 3.907803846596542e-11
Position 129: 3.1978004805702804e-11
Position 434: 1.2155367190215976e-11
Position 113: 5.215065975705335e-12
Position 91: 1.1222244758910421e-12
