Gene = Sgcb
Position 12205: 0.0038001640489406983
Position 12230: 0.0037975963092105693
Position 2988: 0.003771568263283927
Position 2281: 0.003649495935421602
Position 6230: 0.0036004416658568486
Position 12795: 0.0031091166546496005
Position 6431: 0.0028683344817020053
Position 1626: 0.002791397969193816
Position 5896: 0.002636458575852575
Position 4737: 0.0025022780119095906
Position 9572: 0.0024919919824837617
Position 1466: 0.0024796160099303972
Position 460: 0.002220735008094388
Position 7705: 0.0022150904491817116
Position 6237: 0.00219398082456759
Position 973: 0.0019952155622698763
Position 6662: 0.001939949647749184
Position 1496: 0.0019392601866402173
Position 12627: 0.0019123245431505293
Position 6582: 0.0018074509800210057
Position 3588: 0.0017528495115561682
Position 574: 0.0017426450994987217
Position 4639: 0.001574300976509683
Position 9493: 0.001524849580574034
Position 6800: 0.0015117419939981195
Position 2067: 0.001421627405772058
Position 1344: 0.0013061322127423866
Position 2337: 0.0011951418306537112
Position 8652: 0.001163299424059834
Position 2307: 0.0011588514655345265
Position 12166: 0.001131327805046065
Position 8796: 0.001118875996093624
Position 8880: 0.001099253036079728
Position 2665: 0.0010940311447495286
Position 3002: 0.0010709975717485627
Position 819: 0.0010281479483387637
Position 1436: 0.0010258283458805205
Position 7596: 0.0009247542226002346
Position 2899: 0.0009030474866069114
Position 7299: 0.0008979285279226024
Position 2941: 0.0008699246584425466
Position 7005: 0.0008465135484483739
Position 4500: 0.0008311849548672928
Position 8664: 0.0007942729630516132
Position 529: 0.0007279916120961178
Position 159: 0.0007182120720351938
Position 5616: 0.0006698589562833792
Position 737: 0.0006578196178647869
Position 11292: 0.0006515649308205062
Position 11872: 0.0006224957324433655
Position 2324: 0.0006223814426975564
Position 8412: 0.0006170637545635593
Position 354: 0.0006108467583243418
Position 1661: 0.0005938863097511297
Position 6895: 0.0005905936903547192
Position 2698: 0.0005836126762651323
Position 5608: 0.0005764049607296575
Position 7393: 0.0005537083975195414
Position 3014: 0.0005366755553334319
Position 708: 0.0005306192391388142
Position 383: 0.0005214785720964026
Position 2720: 0.0005097874840765381
Position 345: 0.0005059370394618981
Position 7130: 0.00047533846887839033
Position 490: 0.00043157967154398543
Position 13951: 0.0004063214266898489
Position 7474: 0.00038228909293819995
Position 2571: 0.0003581391626520495
Position 631: 0.00034645127577225085
Position 7112: 0.0003026398940427007
Position 3243: 0.0002911876608360751
Position 8393: 0.0002875775198459388
Position 3024: 0.00028040398923564065
Position 2957: 0.00025616638063551535
Position 9564: 0.0002432666008589994
Position 3160: 0.000238925129044709
Position 526: 0.00022767810740453626
Position 7534: 0.0002191981056596905
Position 8805: 0.00021682670311754475
Position 2911: 0.0002116925188263516
Position 749: 0.00020971245205271088
Position 6995: 0.0001975067939630334
Position 713: 0.00019286138131458064
Position 9418: 0.00018874592349494532
Position 2309: 0.00018082836340071022
Position 1097: 0.00017596980144286668
Position 3028: 0.00017444025706638084
Position 2057: 0.00017356537893796972
Position 7084: 0.00017096525196087423
Position 2357: 0.00016837022794154543
Position 1035: 0.00016669530476659704
Position 463: 0.00015159649059615527
Position 3119: 0.00014757245618283007
Position 1874: 0.00014728814227019335
Position 696: 0.0001459374380782647
Position 2979: 0.0001424416823561956
Position 2712: 0.0001420094117081039
Position 675: 0.00013691208252768674
Position 2364: 0.0001333187520588435
Position 2493: 0.00011915061575817139
Position 2892: 0.0001151699070230085
Position 3006: 0.00011326121889479827
Position 3145: 0.00010883859920232969
Position 2007: 0.00010762972077511429
Position 874: 0.00010645028027430554
Position 26: 7.968254227856174e-05
Position 2150: 6.471249607625104e-05
Position 1432: 6.463185333460621e-05
Position 2341: 6.433006053489162e-05
Position 8398: 6.254994031996074e-05
Position 8899: 5.808183617718141e-05
Position 8426: 5.16339700378793e-05
Position 698: 5.146254908567308e-05
Position 8612: 5.08179910433558e-05
Position 8477: 4.5257291763025487e-05
Position 1555: 4.24411295762969e-05
Position 2290: 4.1645158689096225e-05
Position 740: 4.081461148227481e-05
Position 473: 4.074939697880333e-05
Position 1066: 4.049947917322278e-05
Position 2514: 4.043166731144834e-05
Position 331: 3.737087670772619e-05
Position 8809: 3.653267849895255e-05
Position 918: 3.476217204140471e-05
Position 614: 3.0042549482969885e-05
Position 8912: 2.306612607180901e-05
Position 3477: 1.8756620343094386e-05
Position 2025: 1.739920141159586e-05
Position 483: 1.689447048967231e-05
Position 4547: 1.0325080200852699e-05
Position 9511: 1.0068267786480376e-05
Position 8424: 8.298187495602422e-06
Position 4347: 7.013607088575202e-06
Position 8330: 5.79788403833334e-06
Position 8822: 4.450306928627081e-06
Position 4087: 3.979787593995452e-06
Position 1318: 2.108346743803476e-06
Position 3973: 1.7680231924186955e-06
Position 3772: 1.6968203414943924e-06
Position 256: 1.107258873320188e-06
Position 24: 1.054966406455832e-06
Position 3713: 8.623636378415197e-07
Position 3537: 5.379971573089248e-07
Position 3491: 5.310903732129062e-07
Position 1576: 5.034410445930685e-07
Position 427: 1.3102314290222917e-07
Position 628: 1.0855028905827014e-07
Position 567: 7.35425308615123e-08
Position 11: 6.680968529692302e-08
Position 702: 6.018813446392722e-08
Position 569: 5.744603863156132e-08
Position 612: 5.368636239993601e-08
Position 717: 3.0871185432315685e-08
Position 578: 1.4673875892682222e-08
Position 41: 1.3639248633349454e-08
Position 882: 1.0361259031571753e-08
Position 700: 7.536721094445851e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8275: 0.9913393305086571
Position 3308: 0.9532104886112417
Position 6921: 0.8886661791321131
Position 12091: 0.7398928056608658
Position 14868: 0.5845262007221301
Position 10975: 0.3374245087881147
Position 2780: 0.3157748304107287
Position 7821: 0.22530409903430507
Position 11036: 0.1564035395657115
Position 8702: 0.12956259576276966
Position 9214: 0.10329035920251421
Position 6108: 0.07870094877285362
Position 7809: 0.06839463919056914
Position 9066: 0.05922859005294013
Position 9455: 0.05681229739638023
Position 14187: 0.050479863905436864
Position 13047: 0.046425690731796476
Position 8795: 0.04374544192068176
Position 12906: 0.0401401989843812
Position 15000: 0.030013982876859857
Position 1465: 0.02262548439583424
Position 12712: 0.016767221940448062
Position 10236: 0.01564924719394124
Position 396: 0.015497520040270715
Position 13234: 0.0141947834669258
Position 2198: 0.013858396261691398
Position 1411: 0.012913981764675465
Position 1451: 0.012809535809396207
Position 12590: 0.011953773965663021
Position 9250: 0.011436543306082007
Position 4822: 0.01088088894497488
Position 12928: 0.010664973302425976
Position 9322: 0.010641325729016366
Position 7585: 0.01063758814486669
Position 9277: 0.010313826592553988
Position 12451: 0.010256357904225914
Position 9288: 0.008841620452838293
Position 14452: 0.008576838883731282
Position 6414: 0.008564300816457426
Position 3312: 0.008487828963491532
Position 10999: 0.008377025809317772
Position 11837: 0.007914755009241312
Position 10539: 0.0070717247836068866
Position 1986: 0.006882577814891683
Position 6136: 0.006732358730742574
Position 10183: 0.006361249461004963
Position 14356: 0.006143369568310301
Position 3862: 0.006133167691062037
Position 8705: 0.006001818852997221
Position 13663: 0.005936226326229142
Position 13016: 0.005811229636541213
Position 13094: 0.0056460419486066196
Position 2280: 0.005484894508176592
Position 10463: 0.0054722562867206385
Position 1399: 0.0054629081384697745
Position 4182: 0.0053946237400946595
Position 12816: 0.005365585126991688
Position 6763: 0.005088521547985634
Position 1944: 0.004945363283533009
Position 7727: 0.004858850430765305
Position 8577: 0.004341689736465056
Position 1342: 0.004257282427672535
Position 7378: 0.00417950122581889
Position 7871: 0.004006389714716167
Position 3660: 0.0035798714278651314
Position 7704: 0.0034872446823936932
Position 2541: 0.0034806182717209548
Position 9279: 0.0034417489768038966
Position 7327: 0.0033922188107060156
Position 6372: 0.0029249255819403033
Position 6070: 0.002923043481205274
Position 245: 0.0028113688995071227
Position 12353: 0.0028100363435234334
Position 7050: 0.0027646650576234194
Position 2148: 0.0025992002938011742
Position 7782: 0.002589629034513162
Position 9011: 0.0025354174273764097
Position 11732: 0.002505186152449175
Position 15026: 0.0024490224889271908
Position 9492: 0.0024087930155138825
Position 5814: 0.002358269016411708
Position 6557: 0.002293224438016222
Position 8246: 0.0022642402574791992
Position 8921: 0.0022145320130730873
Position 9808: 0.0021841959820791666
Position 7314: 0.0021800771774666233
Position 8929: 0.0021109495797807143
Position 1197: 0.0020816887639300403
Position 14328: 0.0020737105393090678
Position 6467: 0.001882538484669446
Position 301: 0.0017064027996676208
Position 1168: 0.0016919384144303679
Position 4529: 0.001687586810160894
Position 7546: 0.0016283200687971088
Position 12310: 0.001615015259322412
Position 319: 0.0016084754975879774
Position 7011: 0.0015991766920669293
Position 8283: 0.001555397727055026
Position 10573: 0.0015471913683488686
Position 841: 0.0015435862569675499
Position 13512: 0.001530874723180851
Position 1509: 0.0015034902450745083
Position 12485: 0.001501386329641438
Position 10400: 0.0014886329892498818
Position 12558: 0.0014884862832798766
Position 263: 0.0014510296060297283
Position 6327: 0.001282460170871003
Position 5451: 0.001246263917013036
Position 12009: 0.001218399578937239
Position 400: 0.0012090298510528258
Position 4696: 0.0011937531935378904
Position 1162: 0.0011841701248415976
Position 7178: 0.001097136776168477
Position 7901: 0.001087816508700864
Position 10068: 0.0010704293141065508
Position 5965: 0.001047102730926134
Position 1364: 0.0010396669992311582
Position 8968: 0.001027843027370636
Position 13264: 0.0010021673054197195
Position 969: 0.000981524957653392
Position 10283: 0.000980949670883606
Position 8941: 0.0009528777504139937
Position 9169: 0.0009329896070038505
Position 1075: 0.0008921568199372566
Position 13710: 0.0008675847048274672
Position 4669: 0.0008502983110616995
Position 8295: 0.0008254185133567998
Position 10286: 0.000785289056252814
Position 12262: 0.0007811457646933003
Position 14899: 0.0007652228557443073
Position 11771: 0.00075527421901699
Position 6391: 0.0007262114377442684
Position 10383: 0.0006391584355826082
Position 13124: 0.0006312569887945749
Position 6408: 0.0005974884579414525
Position 7292: 0.0005945079599120829
Position 8817: 0.000586556085705704
Position 8747: 0.000553093718262438
Position 1089: 0.0005284993140920123
Position 3437: 0.0005254075274184839
Position 8312: 0.0004895090733421906
Position 4562: 0.0004683077817531397
Position 2297: 0.0004451172721677923
Position 12379: 0.0004405622817714298
Position 4380: 0.0004376853191654035
Position 3350: 0.00041742488571318986
Position 2252: 0.00041446488604427286
Position 3881: 0.00039853498274650877
Position 12508: 0.00039329119339975166
Position 664: 0.0003915990732761675
Position 5786: 0.0003805870307391457
Position 10718: 0.00036248575823435747
Position 7857: 0.00035544027330137735
Position 7922: 0.00033724403792879275
Position 12295: 0.0003324874192029664
Position 1143: 0.0003112098752541812
Position 10486: 0.00031019252603880576
Position 3094: 0.00029804800766600344
Position 427: 0.00027392095870911083
Position 2341: 0.00026205402950725884
Position 3624: 0.0002615282163372542
Position 11043: 0.0002507082382291375
Position 3327: 0.0002387391956295747
Position 3388: 0.0002189222552224382
Position 4955: 0.00021620891963897808
Position 4552: 0.00021400546424608057
Position 345: 0.00021071244506810303
Position 3273: 0.00020101698230413873
Position 2586: 0.0001962302030835002
Position 3973: 0.00019404687872449938
Position 2789: 0.00018642982909177752
Position 321: 0.00017909064797391768
Position 1425: 0.0001746505130371731
Position 8477: 0.0001736763204104538
Position 9997: 0.00017100002564350661
Position 2866: 0.00016845129165744395
Position 8884: 0.0001632934822973626
Position 179: 0.0001620156435488868
Position 933: 0.000161986258589555
Position 232: 0.00015864661041506767
Position 4413: 0.0001575859227296438
Position 4639: 0.00014979050287859932
Position 2798: 0.00014647473636880993
Position 9185: 0.00014369417799030328
Position 6144: 0.00013890235328786323
Position 6208: 0.00013463522921827056
Position 3399: 0.00013256654168939888
Position 8094: 0.00012840295986634928
Position 819: 0.00012668891560347926
Position 9952: 0.000121693530320352
Position 10116: 0.00012102338390435988
Position 7825: 0.00011862321851114408
Position 8710: 0.00011725333917864365
Position 2443: 0.00011421005770596126
Position 11958: 0.0001042717305693322
Position 4863: 9.954675419349257e-05
Position 280: 9.708326568062682e-05
Position 4795: 9.459674560207829e-05
Position 9298: 9.408331005341693e-05
Position 268: 8.999695339467553e-05
Position 3757: 8.976911478791631e-05
Position 3119: 8.956823874439035e-05
Position 323: 7.285640110915637e-05
Position 1472: 6.979431219559142e-05
Position 9725: 6.726261826891045e-05
Position 4923: 6.649929246658645e-05
Position 328: 6.32928155517629e-05
Position 1568: 5.5725504030395206e-05
Position 2614: 5.2995726307165774e-05
Position 3378: 5.0989713848433804e-05
Position 640: 5.065269499904647e-05
Position 574: 4.378684577976972e-05
Position 8508: 4.144383248846126e-05
Position 1689: 4.1359993179835514e-05
Position 3276: 4.0124559098902365e-05
Position 1717: 3.991518424656421e-05
Position 8725: 3.8145014699401806e-05
Position 1199: 3.664799218599527e-05
Position 1214: 3.203076933505865e-05
Position 9301: 3.196028641142196e-05
Position 225: 3.11212865674497e-05
Position 7514: 2.9731794187948035e-05
Position 497: 2.9337024478869446e-05
Position 440: 2.6797490148597468e-05
Position 6791: 2.655201787541692e-05
Position 8630: 2.0415679019871323e-05
Position 8256: 1.533077632969359e-05
Position 8739: 1.5007205466825591e-05
Position 8536: 1.1412263665465017e-05
Position 1694: 1.068618283644572e-05
Position 1775: 9.242454522606233e-06
Position 781: 7.415145452862144e-06
Position 369: 6.409318350568643e-06
Position 9149: 4.950361837653398e-06
Position 5692: 3.976284855097733e-06
Position 5657: 3.8692789327944015e-06
Position 8559: 3.1936515022110985e-06
Position 1252: 1.8825545307200445e-06
Position 1030: 1.865885227243156e-06
Position 3183: 1.645251378897465e-06
Position 3160: 1.5087725318790375e-06
Position 597: 1.3942519011490262e-06
Position 7490: 1.3107132723188953e-06
Position 939: 1.3079902719922813e-06
Position 985: 1.263934788965134e-06
Position 8047: 1.2445366164343974e-06
Position 3281: 1.2137364410202935e-06
Position 253: 1.1305237040423678e-06
Position 4386: 1.1293432271395444e-06
Position 7410: 1.0889791561930156e-06
Position 3230: 9.659877481591318e-07
Position 1625: 8.809038301363984e-07
Position 8070: 8.475127628812732e-07
Position 455: 6.352910077643718e-07
Position 1101: 6.222542055319875e-07
Position 221: 6.045830999934074e-07
Position 2012: 5.689675631051637e-07
Position 7463: 5.643467288393229e-07
Position 460: 5.200775396485055e-07
Position 1723: 5.158349806430716e-07
Position 4048: 5.131272844167537e-07
Position 1429: 4.993092360558629e-07
Position 8668: 4.991999766310228e-07
Position 3829: 4.784754796982808e-07
Position 6744: 4.0884869464463515e-07
Position 3097: 4.0199441985560095e-07
Position 635: 3.7628936774925435e-07
Position 957: 3.5134670397423213e-07
Position 3743: 3.512029249987315e-07
Position 545: 2.793167169158744e-07
Position 3122: 2.642178467370452e-07
Position 3587: 2.624025506028065e-07
Position 584: 2.4687189160374896e-07
Position 1112: 2.4659447079182265e-07
Position 1698: 2.458637825704815e-07
Position 1721: 2.3921780302242664e-07
Position 1837: 2.340470478749425e-07
Position 8579: 2.2365763126454572e-07
Position 3283: 2.1913685720588488e-07
Position 909: 2.1472190259321608e-07
Position 672: 1.7271753715254202e-07
Position 823: 1.6800076320011877e-07
Position 1284: 1.4762827695859536e-07
Position 205: 1.138702097774156e-07
Position 4079: 1.0610924499235296e-07
Position 3717: 8.987445117189349e-08
Position 8651: 8.191334743643378e-08
Position 3865: 8.156084895649019e-08
Position 874: 7.793286775184403e-08
Position 3594: 7.336024766229653e-08
Position 769: 5.967451877335198e-08
Position 197: 2.9589010688084225e-08
Position 539: 1.0606011383853126e-08
Position 713: 7.658272370631506e-09
Position 918: 7.104468420408046e-09
Position 645: 6.694703276373955e-09
Position 684: 5.594452138895029e-09
Position 612: 5.556137216710045e-09
Position 740: 4.5014417923977745e-09
Position 652: 3.0759139280817073e-09
Position 470: 6.724182513673898e-10
Position 7983: 4.79807998981641e-10
Position 181: 1.704056319150186e-10
Position 1223: 1.2654002802244603e-11
