Gene = C130074G19Rik
Position 2644: 0.0006319407435710467
Position 1581: 0.0005653578841126818
Position 212: 0.0005642391264223752
Position 6070: 0.0005502604999988259
Position 7614: 0.0005345822515848474
Position 5817: 0.0005223350702954046
Position 3409: 0.0004947268234041472
Position 5918: 0.0004882632899742933
Position 1994: 0.00047026302654607085
Position 323: 0.0004556255402080593
Position 4053: 0.00037490425899981255
Position 5312: 0.00033619013229449913
Position 3494: 0.0003108769818924489
Position 5215: 0.0002849606375657273
Position 7990: 0.00026908990834123526
Position 7892: 0.0002575978779495284
Position 482: 0.00025118534320726265
Position 5102: 0.0002400928986767225
Position 2701: 0.00021583332962419731
Position 7510: 0.000213921905628207
Position 3776: 0.00020230320823952502
Position 2091: 0.00019691725157412133
Position 1629: 0.00019146050884364678
Position 676: 0.00018516042927560583
Position 1185: 0.00018283558784970208
Position 1963: 0.0001825421192801501
Position 1154: 0.0001740608211163842
Position 7000: 0.00017327592793694963
Position 1050: 0.00016748944618060879
Position 1460: 0.00014716707393109036
Position 1255: 0.00013264097187146645
Position 3791: 0.00012957753693436808
Position 2133: 0.00012669047113247146
Position 2051: 0.00012465599510259206
Position 1509: 0.00011687456806981488
Position 1054: 0.00011625110289688362
Position 2007: 0.00010718395201157158
Position 256: 9.824393343888627e-05
Position 417: 9.407716447876046e-05
Position 4571: 9.357054116563868e-05
Position 3206: 9.353290475908648e-05
Position 319: 8.90593765198628e-05
Position 1252: 8.733946590295177e-05
Position 1656: 7.08300987465602e-05
Position 682: 6.620550974711688e-05
Position 2507: 6.385026123235711e-05
Position 3613: 6.327833975213746e-05
Position 1212: 6.214341231060748e-05
Position 2860: 5.629838825488922e-05
Position 316: 5.299206423167628e-05
Position 2013: 4.7978716142452746e-05
Position 1761: 4.720431144208396e-05
Position 3921: 3.5968510877031236e-05
Position 1680: 3.4429804977347704e-05
Position 862: 3.136476480329089e-05
Position 2423: 3.006067260741019e-05
Position 1861: 2.9690602839887766e-05
Position 2186: 2.9328278112459123e-05
Position 3712: 2.8226107458320868e-05
Position 252: 2.6863511132476368e-05
Position 2297: 2.5439920267684144e-05
Position 661: 2.4638321496390352e-05
Position 2451: 2.440805972164701e-05
Position 1608: 2.1396135195462003e-05
Position 1280: 2.0238674952015592e-05
Position 1207: 1.879791628261726e-05
Position 1539: 1.648158889344286e-05
Position 2939: 1.480109054649235e-05
Position 737: 1.4458804231616369e-05
Position 282: 1.4100859463970568e-05
Position 968: 1.3152784081495854e-05
Position 751: 1.2777097236518958e-05
Position 1240: 6.444967299467463e-06
Position 1703: 5.749325805914232e-06
Position 1974: 5.28644416463585e-06
Position 2326: 5.085438436648393e-06
Position 1652: 5.069850022311622e-06
Position 1685: 4.968146271553993e-06
Position 1543: 4.629667884165122e-06
Position 1161: 4.310625962603225e-06
Position 877: 3.99291153314369e-06
Position 799: 3.851316040401669e-06
Position 1944: 3.6585396289096536e-06
Position 1836: 3.017828420425583e-06
Position 1589: 2.7596825755784625e-06
Position 1393: 2.696312850001766e-06
Position 1614: 2.6569960407617187e-06
Position 2056: 2.5388248163660016e-06
Position 358: 2.3644133407145437e-06
Position 4933: 2.2370770500491988e-06
Position 1458: 2.2104368807075677e-06
Position 496: 2.1904912756781264e-06
Position 1586: 2.174863047137711e-06
Position 1060: 1.868455887396302e-06
Position 352: 1.8191144089541308e-06
Position 976: 1.7759196910286466e-06
Position 389: 1.763567726689193e-06
Position 152: 1.5897622259285627e-06
Position 490: 1.5066907332935387e-06
Position 195: 1.4909913610718628e-06
Position 267: 1.4595224868808018e-06
Position 499: 1.4498573885360714e-06
Position 565: 1.128814766762941e-06
Position 214: 9.925498380383653e-07
Position 700: 8.76417517618051e-07
Position 810: 3.335581612706527e-07
Position 2048: 2.7336005985102407e-07
Position 866: 2.4600268558163667e-07
Position 1717: 1.786506364554881e-07
Position 970: 1.1151776167239165e-07
Position 501: 1.0102540646249951e-07
Position 346: 9.581365321878063e-08
Position 1304: 9.066631956044776e-08
Position 382: 8.984919423760745e-08
Position 569: 8.2996728423369e-08
Position 715: 8.064397371016072e-08
Position 369: 5.6079739426874e-08
Position 272: 5.537872836682859e-08
Position 520: 5.2273572307636806e-08
Position 1335: 4.075636163394767e-08
Position 756: 3.943516638515109e-08
Position 1285: 3.385250513828605e-08
Position 337: 3.074961680850847e-08
Position 802: 2.5943963229123615e-08
Position 1074: 2.5169253204644586e-08
Position 645: 2.1795583977439302e-08
Position 650: 1.5553356156217524e-08
Position 1467: 1.4812026502339969e-08
Position 183: 9.539879525772707e-09
Position 636: 9.402754557290137e-09
Position 1740: 9.34135524966284e-09
Position 134: 8.30078786335437e-09
Position 161: 5.740711587607575e-09
Position 523: 5.265630437657725e-09
Position 264: 5.201386753677914e-09
Position 391: 4.561661887027153e-09
Position 158: 4.280120026485605e-09
Position 725: 3.5403326691800047e-09
Position 710: 2.8284398445961004e-09
Position 819: 2.696468468915373e-09
Position 178: 2.5145794996854303e-09
Position 825: 9.744827360848586e-10
Position 532: 8.759386674770182e-10
Position 536: 1.9762618346900153e-11
Position 745: 2.0577511302308676e-13
Position 127: 1.0719002801281201e-13
Position 593: 3.218801381734824e-14
Position 171: 1.8692876631904457e-14
