Gene = Iqch
Position 2777: 0.0033641443238896906
Position 7792: 0.002847550541140508
Position 553: 0.0021569873910990975
Position 346: 0.0021061948850416546
Position 15715: 0.002089166792849884
Position 17216: 0.0019880046459510034
Position 8850: 0.001770776792019701
Position 7961: 0.0017010960929929593
Position 16475: 0.0016430156820329603
Position 1227: 0.0016272600957494847
Position 3090: 0.0015070988980465715
Position 9113: 0.0014489010052286737
Position 9146: 0.0014239447491570388
Position 183: 0.001166165566380625
Position 17180: 0.001039907580015282
Position 292: 0.0008736108303875557
Position 5311: 0.0007831283501779793
Position 1871: 0.0007234272307330103
Position 8348: 0.0006999789235029366
Position 2760: 0.0005832260850041201
Position 2023: 0.0005630652880838276
Position 1221: 0.0004606821364976712
Position 8046: 0.0004284412884716134
Position 2221: 0.0004283226141471761
Position 443: 0.00039505834942296994
Position 1829: 0.00039362611734462653
Position 1824: 0.0003826608366527853
Position 397: 0.0003490206418618623
Position 7925: 0.0003466439034323389
Position 7771: 0.00030927670355705423
Position 17226: 0.00029789182580420214
Position 8436: 0.0002795821655404704
Position 1266: 0.0002445734328625562
Position 9159: 0.00024123250310412625
Position 8352: 0.00019361325193027453
Position 4107: 0.0001799324528247597
Position 563: 0.00012346839001428427
Position 3456: 0.00010820959337129662
Position 3161: 8.39656146944935e-05
Position 783: 8.338480345169737e-05
Position 459: 8.26887369299405e-05
Position 906: 6.412787438671137e-05
Position 3382: 5.4467751133901265e-05
Position 14513: 4.8377684209997444e-05
Position 2941: 3.545481682080323e-05
Position 592: 2.8870488960236337e-05
Position 73: 2.243095712724444e-05
Position 56: 1.8943411697554786e-05
Position 261: 1.4632319694924941e-05
Position 356: 1.4474848100642914e-05
Position 1013: 1.1287523282446302e-05
Position 924: 1.1279011559245568e-05
Position 766: 1.0345765863409141e-05
Position 612: 9.72751799168448e-06
Position 914: 9.614535377334714e-06
Position 523: 5.854844902763772e-06
Position 54: 5.797954992133173e-06
Position 8394: 4.897369761233722e-06
Position 955: 4.107306254061605e-06
Position 686: 1.7071158652784523e-06
Position 319: 1.6543484241018118e-06
Position 2478: 1.0310944391915114e-06
Position 2455: 1.0142435369547107e-06
Position 1192: 9.533809831704017e-07
Position 502: 7.941731232599029e-07
Position 918: 7.142984549549725e-07
Position 676: 6.281925523392665e-07
Position 2475: 5.864100009719315e-07
Position 495: 4.809654979318391e-07
Position 698: 3.6136980205587403e-07
Position 787: 2.6523487938814344e-07
Position 1207: 2.5672059754811797e-07
Position 1053: 2.5432568877316474e-07
Position 1181: 2.3382943011783106e-07
Position 1324: 2.2342203802386233e-07
Position 904: 2.0750265989356802e-07
Position 1218: 1.99184064829585e-07
Position 715: 1.5737966145613906e-07
Position 1949: 1.2378916814964372e-08
Position 2112: 1.179152669819382e-08
Position 3283: 1.0305485703313563e-08
Position 684: 2.801258432111561e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14051: 0.9573801503321046
Position 7624: 0.9339094477154437
Position 8225: 0.8760135930446805
Position 24002: 0.3372243558288454
Position 16043: 0.2966334491380941
Position 4919: 0.2802626820815834
Position 13835: 0.2779447513071414
Position 6643: 0.2623359210309421
Position 3013: 0.21253017631497095
Position 16908: 0.2036430559699534
Position 3132: 0.13921293827742232
Position 21924: 0.1289256182750686
Position 2957: 0.11827516755461864
Position 17884: 0.11802798784244868
Position 15951: 0.1125887384354233
Position 4940: 0.10596237935477804
Position 9301: 0.08286371077996439
Position 1012: 0.08280312448525062
Position 20901: 0.07791275689649849
Position 9145: 0.07081022826545519
Position 4812: 0.0536897485544939
Position 13709: 0.05290118367227279
Position 9655: 0.05188333995470089
Position 3160: 0.04818221869856489
Position 9329: 0.04262404008422741
Position 14387: 0.03899806869121259
Position 4355: 0.03391804127277148
Position 15109: 0.030302273261186445
Position 3518: 0.029164360293352436
Position 6305: 0.027459701733074326
Position 3141: 0.02739188634231019
Position 3363: 0.026247259513341663
Position 19555: 0.025396781843769582
Position 4039: 0.025229106982577625
Position 13012: 0.024022734492939127
Position 18448: 0.020757479793699345
Position 6773: 0.01972574651759352
Position 16071: 0.01967597610454838
Position 14478: 0.01957948317194079
Position 18486: 0.0177135800848784
Position 14597: 0.01748102931202036
Position 6202: 0.017253244841343104
Position 19241: 0.01715095952551675
Position 7342: 0.01614049508368803
Position 8418: 0.0154567780491362
Position 19927: 0.015393135833842553
Position 14405: 0.014047969102463982
Position 20073: 0.013972284230623255
Position 17145: 0.013790895254839081
Position 2836: 0.01363293585411461
Position 17954: 0.01341011529097282
Position 3152: 0.013082834388551894
Position 15247: 0.01228200803614535
Position 9604: 0.011731532719889175
Position 16007: 0.010687954786908427
Position 7868: 0.010253763109870508
Position 6617: 0.010223733431699697
Position 4966: 0.009458683042027743
Position 3213: 0.008895738744611867
Position 5364: 0.008627471082370134
Position 674: 0.007888224724259072
Position 1763: 0.00783645004630316
Position 4045: 0.007751188482949483
Position 15892: 0.007705722564211837
Position 16133: 0.007629581089218873
Position 9713: 0.007206987611901219
Position 16585: 0.006880912384800733
Position 16417: 0.0068596500784808365
Position 8378: 0.006449692894171987
Position 19993: 0.006337230815935263
Position 3176: 0.005842128143815473
Position 19330: 0.005822521524986535
Position 2937: 0.0055063547626782346
Position 7821: 0.005432885269732587
Position 3267: 0.005377677995316091
Position 2988: 0.004922671237965634
Position 3429: 0.004897295915614937
Position 2577: 0.004451317859393682
Position 8080: 0.004439212265756638
Position 15488: 0.004378503240582555
Position 9024: 0.004214618749480652
Position 17636: 0.004095337397545295
Position 502: 0.003999244150719921
Position 9315: 0.0038619649961386146
Position 4323: 0.00382785952035853
Position 15347: 0.0037694781008966788
Position 16934: 0.003764515211194847
Position 14076: 0.0037049405881457173
Position 342: 0.0034980080398900565
Position 4861: 0.003469036748479839
Position 2776: 0.0030744523675445916
Position 3287: 0.002978830832093854
Position 17904: 0.0027816077647117117
Position 872: 0.0027638037365731983
Position 9395: 0.0026579394366771114
Position 14572: 0.002633672049513076
Position 18338: 0.0025776689414725
Position 6555: 0.0025383226894051263
Position 6269: 0.0024833185351653022
Position 16272: 0.0023705059012404267
Position 1665: 0.0023664485832184763
Position 13653: 0.0023444398516468024
Position 9368: 0.0022957292093386712
Position 15303: 0.0022678455854699677
Position 18629: 0.0020663684187843118
Position 1045: 0.002037994381059692
Position 16092: 0.0020228132475900704
Position 19089: 0.0018657132929430819
Position 8485: 0.0018543024807620317
Position 9496: 0.0017370420406015645
Position 3464: 0.0016895431312936233
Position 8685: 0.0016417130954956246
Position 16849: 0.0015275526576243475
Position 16529: 0.0013100975204308884
Position 8917: 0.0012885169497659716
Position 4712: 0.0012564812303096115
Position 414: 0.0012533933594450464
Position 306: 0.0012508049771231516
Position 5351: 0.001250719449702705
Position 16617: 0.001212939387440968
Position 15653: 0.001209246432462509
Position 15776: 0.0011919494177116898
Position 16790: 0.001171773201445231
Position 1048: 0.0010367656578206277
Position 452: 0.0010160015993401644
Position 7399: 0.001003053623533144
Position 2866: 0.0009719290483640223
Position 9809: 0.0009059649284562192
Position 9033: 0.0008991517687506015
Position 3951: 0.0008931004253541154
Position 9120: 0.0008794357486098462
Position 16379: 0.0008591199992344407
Position 5402: 0.0008134362203819682
Position 3221: 0.0007943918762276754
Position 1084: 0.0007890517051451638
Position 222: 0.0007746302249791273
Position 9418: 0.0006561451167199374
Position 16075: 0.0006282606928158551
Position 9267: 0.0006281982298426166
Position 15059: 0.0005782460703327512
Position 528: 0.0005701835114295799
Position 1029: 0.0005596689335528874
Position 9172: 0.000554889399397233
Position 7888: 0.0005507072671034972
Position 8261: 0.0005427335124215389
Position 15430: 0.000537969893530554
Position 1244: 0.0005201755387347771
Position 15069: 0.0005189021907713963
Position 16466: 0.00047749756948309427
Position 8445: 0.0004557084835487092
Position 3405: 0.000438922754232642
Position 381: 0.00043814782304697585
Position 14763: 0.0004225448674946816
Position 549: 0.0004203660208033391
Position 8592: 0.00039795074986220905
Position 689: 0.00036434565009055124
Position 2039: 0.00035576402205000224
Position 449: 0.0003481438561107887
Position 5181: 0.0003433516463017051
Position 4326: 0.00033307252165364754
Position 5219: 0.00033258339100203713
Position 807: 0.00032685362167022
Position 15008: 0.0002982229312802155
Position 718: 0.000292378324442744
Position 271: 0.0002746581843260536
Position 1165: 0.00026495241171740593
Position 4296: 0.0002572453916196998
Position 8779: 0.0002488132268843552
Position 7832: 0.00024635397674954745
Position 8434: 0.0002024029997618918
Position 537: 0.00019610729931085868
Position 766: 0.00018789178107478485
Position 2371: 0.00018356383571826353
Position 670: 0.0001804572578023826
Position 1629: 0.00017226198971835122
Position 15183: 0.00014339947696525
Position 1779: 0.00012229852632234176
Position 5151: 0.00010719331287423478
Position 4786: 0.00010496023334070353
Position 1192: 0.00010283271853071706
Position 1956: 0.00010048534848784046
Position 12563: 9.664728523975303e-05
Position 12234: 8.966424927081917e-05
Position 12215: 7.835450544227643e-05
Position 225: 7.21569384300424e-05
Position 8164: 7.158252258651724e-05
Position 8742: 7.08738848672771e-05
Position 8562: 7.03983124115165e-05
Position 8464: 6.847906176134903e-05
Position 10429: 6.46911253384185e-05
Position 8247: 6.060603406555264e-05
Position 385: 5.935448229412533e-05
Position 1197: 5.730928140601405e-05
Position 2112: 5.338016031905267e-05
Position 2760: 5.2229423810011287e-05
Position 780: 4.896398366163033e-05
Position 531: 4.5094369397029545e-05
Position 12660: 4.361039781744271e-05
Position 2662: 4.315277825128714e-05
Position 1823: 3.736016108453174e-05
Position 9454: 3.626394202887823e-05
Position 1918: 3.5833050485853874e-05
Position 2810: 3.226763336631834e-05
Position 12541: 3.1810449686445824e-05
Position 2817: 3.139796674730986e-05
Position 1227: 3.0485985642956694e-05
Position 2863: 2.885045099015925e-05
Position 1096: 2.705580610256958e-05
Position 12261: 2.4683991060145524e-05
Position 8398: 2.4453298509399593e-05
Position 10690: 2.3979824625536118e-05
Position 243: 2.2248820325913186e-05
Position 1601: 2.1020552443763016e-05
Position 364: 1.8900301926090793e-05
Position 3018: 1.8796765571937775e-05
Position 676: 1.785532621026311e-05
Position 1392: 1.6196801388492017e-05
Position 3310: 1.605062502670868e-05
Position 2491: 1.5791124499766218e-05
Position 1057: 1.3488209105511742e-05
Position 10461: 1.2864381421835713e-05
Position 1337: 1.2339621160536564e-05
Position 904: 1.0309103179043725e-05
Position 10055: 1.0289342228676925e-05
Position 467: 1.0125294422212376e-05
Position 1863: 9.748535380479735e-06
Position 2116: 9.604240842925107e-06
Position 2072: 9.590850982221682e-06
Position 3520: 9.482856921566009e-06
Position 1859: 8.878534129457618e-06
Position 10003: 6.82506378583283e-06
Position 2597: 5.336693418054079e-06
Position 8290: 3.1099553213155946e-06
Position 8285: 2.257585324090435e-06
Position 3377: 1.9776409987001043e-06
Position 1248: 2.8065837103830626e-07
Position 723: 1.200624706641987e-07
Position 552: 1.142897781249763e-07
Position 612: 9.547657981941074e-08
Position 740: 8.847838709528375e-08
Position 281: 7.029632187755923e-08
Position 1473: 5.815252003924482e-08
Position 292: 3.8032812892238116e-08
Position 193: 3.1615980710550585e-08
Position 1202: 2.631183116440955e-08
Position 1914: 2.6045332407713842e-08
Position 2022: 2.5709841001739123e-08
Position 1230: 2.380242628638556e-08
Position 1150: 2.0166778344135663e-08
Position 1123: 1.9632965233238513e-08
Position 1121: 1.826625114425881e-08
Position 946: 1.4871211516000423e-08
Position 1341: 1.123821634245879e-08
Position 1169: 7.500853296358327e-09
Position 288: 4.2738243578609705e-09
Position 850: 3.1488499969072204e-09
Position 876: 2.748701501095011e-09
Position 642: 2.7271473288066004e-09
Position 880: 2.0984605352682685e-09
Position 914: 1.6719880962758815e-09
Position 924: 1.490065714362145e-09
Position 563: 1.3393660157560636e-09
Position 126: 1.0912475559533512e-09
Position 423: 9.306286904836094e-10
Position 1667: 6.524198489776749e-10
Position 1691: 5.624371578668421e-10
Position 1485: 5.512472440774841e-10
Position 889: 2.159455935265161e-10
Position 1285: 1.0007332532290062e-10
Position 570: 2.327888340320148e-12
Position 158: 8.89507078616095e-13
