Gene = Defb41
Position 373: 1.3854492971554856e-07
Position 96: 7.410915744157635e-08
Position 450: 2.4335718595248737e-08
Position 543: 2.2218741390507526e-08
Position 963: 2.177125637649674e-08
Position 605: 2.101554714229956e-08
Position 617: 1.5003265527133882e-08
Position 621: 9.893195636828437e-09
Position 607: 5.990424887636116e-09
Position 486: 2.447450336740546e-09
Position 488: 1.574945713311829e-09
Position 625: 5.470204617608899e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2431: 0.31405560812330857
Position 4413: 0.2673192829797442
Position 2417: 0.19853222465090958
Position 3039: 0.14717726834120762
Position 634: 0.07465787355677031
Position 4194: 0.04803757200760319
Position 2875: 0.03740538112673632
Position 4348: 0.03252991463967701
Position 3417: 0.03092944089515733
Position 1686: 0.025272173332498492
Position 971: 0.023447306723075628
Position 506: 0.01946971918823856
Position 3067: 0.0179890648586954
Position 323: 0.017300562217723494
Position 2769: 0.01415365098166762
Position 2729: 0.01370178741794665
Position 3600: 0.013241106771111658
Position 3119: 0.012208241825680024
Position 3788: 0.01130786286202135
Position 467: 0.011067296953806113
Position 4393: 0.009593526881706135
Position 1960: 0.009447598460467386
Position 3377: 0.008137181351940246
Position 1577: 0.007709059255612628
Position 4037: 0.006625042098013793
Position 2247: 0.005458842237556997
Position 1715: 0.00528786576634003
Position 3403: 0.005050931271009084
Position 3019: 0.00487561098088585
Position 1424: 0.004260035459938864
Position 946: 0.004255144075135079
Position 4279: 0.004196756039274663
Position 3447: 0.003995105573668508
Position 796: 0.0039864461466406305
Position 353: 0.0033942611327979727
Position 3392: 0.003381406920270797
Position 4310: 0.0032206848590343464
Position 3444: 0.003100378986926133
Position 153: 0.002866956994346685
Position 1372: 0.0027580902488251358
Position 4087: 0.0026948524596171384
Position 700: 0.0023523096726703776
Position 530: 0.00225931476842655
Position 4115: 0.0020990827369756025
Position 1393: 0.0019107623849420553
Position 1462: 0.0018977607210913065
Position 1653: 0.0015670338843335697
Position 1502: 0.0014599173147309785
Position 3565: 0.001426736658205777
Position 1547: 0.0013386244699681998
Position 1365: 0.0012919397325664994
Position 4149: 0.001266153201775729
Position 4094: 0.0011718150756747177
Position 3464: 0.0010850322811386559
Position 1049: 0.001059952009418798
Position 202: 0.0009781688776776996
Position 4081: 0.000888696743345436
Position 2441: 0.0007659847609767957
Position 2995: 0.0007603357376825533
Position 1471: 0.0007330586076414043
Position 1125: 0.0005985540090495767
Position 4043: 0.0005465483672348458
Position 3339: 0.0005026082637032225
Position 1350: 0.0004943353388916312
Position 3932: 0.0004807961003301599
Position 2229: 0.0004669967540483919
Position 1246: 0.00044090559802982207
Position 2116: 0.00043938919859255965
Position 1100: 0.00043239486212054537
Position 3178: 0.0003719495329575472
Position 1353: 0.00036579695795113394
Position 2295: 0.0003437599267339371
Position 3094: 0.00033498551999468326
Position 4066: 0.0003258761930501257
Position 337: 0.00028594096803022015
Position 3791: 0.00027388546095834037
Position 1148: 0.00026700512970852204
Position 1995: 0.000257182959609726
Position 1488: 0.00024542711335499986
Position 1976: 0.00021697773101988306
Position 2560: 0.00020824783061818697
Position 1511: 0.00019630354825730213
Position 743: 0.00016669579966555916
Position 471: 0.00014760797157620638
Position 1797: 0.00014609719383331694
Position 2182: 0.0001386328947332354
Position 1263: 0.00013839471540753867
Position 413: 0.00013630251071509783
Position 731: 0.00013504323571497448
Position 1475: 0.00013479452519010008
Position 1839: 0.00012627328260158465
Position 2290: 0.00012333797662301057
Position 397: 0.0001111457517843746
Position 1908: 0.00011099923129739706
Position 1761: 0.0001070523879781464
Position 4244: 0.00010249095178210767
Position 1725: 0.00010229660484700382
Position 1514: 9.636588265490884e-05
Position 828: 9.430262087219073e-05
Position 1892: 8.466397084043567e-05
Position 1868: 8.426089026476743e-05
Position 150: 6.088898449722422e-05
Position 486: 5.718857159714068e-05
Position 1982: 5.445189846157414e-05
Position 3282: 5.3454013101333705e-05
Position 2554: 5.317507381662619e-05
Position 1736: 5.138333274308302e-05
Position 1426: 5.054584071272675e-05
Position 576: 4.7020647508155994e-05
Position 4513: 4.690523100295409e-05
Position 2629: 4.148389681379785e-05
Position 2044: 4.121660867225921e-05
Position 2259: 3.7888832990347666e-05
Position 2050: 3.335291954736371e-05
Position 1172: 2.6740434542433437e-05
Position 2157: 2.332457541318585e-05
Position 208: 2.0581104136761143e-05
Position 2503: 1.9442181769958763e-05
Position 1966: 1.669403239063625e-05
Position 410: 1.6289915018178807e-05
Position 2446: 1.2678409483073408e-05
Position 215: 1.243736880157228e-05
Position 2469: 9.107822952928586e-06
Position 1745: 9.05237607672621e-06
Position 2153: 8.463952128410082e-06
Position 1434: 7.901186326221045e-06
Position 1614: 6.700135101377705e-06
Position 2529: 6.5158607305085105e-06
Position 2458: 5.2240618882004575e-06
Position 2256: 5.02118856936816e-06
Position 248: 4.201902173731124e-06
Position 543: 3.918367776259181e-06
Position 2057: 2.0592246401824345e-06
Position 2046: 1.8217665315745216e-06
Position 2466: 1.2405633598355052e-06
Position 77: 1.1828615341306035e-06
Position 2397: 9.765815479494263e-07
Position 253: 8.178019892112604e-07
Position 1207: 3.894727682894802e-07
Position 1203: 3.744150784520463e-07
Position 1801: 1.1393373530970948e-07
Position 88: 9.546760555047463e-08
Position 218: 9.122637114914713e-08
Position 1194: 6.609567030664323e-08
Position 745: 4.470327762108346e-08
Position 111: 1.5591013759445447e-08
Position 1248: 8.659315577246751e-09
Position 2305: 8.021835028975005e-09
Position 236: 7.981054009625263e-09
Position 79: 6.95339073327623e-09
Position 231: 3.482460718067428e-09
Position 104: 1.0161431425107024e-10
Position 96: 6.277169632310211e-11
Position 804: 1.286716454237908e-11
