Gene = E130311K13Rik
Position 3476: 0.0004070541100216904
Position 3164: 0.0003983703126275974
Position 2786: 0.0003809701997249038
Position 2213: 0.00037917310779669877
Position 1031: 0.0003749681181035957
Position 179: 0.00037310790607240733
Position 890: 0.00035176417609346285
Position 3885: 0.0003057298483010062
Position 3220: 0.00026908102581123554
Position 3928: 0.00025864832417485406
Position 852: 0.000256158852651703
Position 2248: 0.0002440632029400195
Position 504: 0.0002337606600147722
Position 3821: 0.00023084799668915675
Position 3446: 0.0001973284497324556
Position 1695: 0.00019589639116393694
Position 1070: 0.00019181392595748263
Position 6951: 0.000191155280343828
Position 858: 0.000178154350767919
Position 1567: 0.00017180825199777293
Position 3606: 0.0001698940065134361
Position 1564: 0.00016704703973547804
Position 7183: 0.0001605540653099643
Position 917: 0.00012748387798431016
Position 987: 0.00012554914940941363
Position 2625: 0.00012470718027550703
Position 1110: 0.00012178364723045423
Position 1658: 0.00011494510360109942
Position 3467: 0.00011335840029176094
Position 1756: 0.00010911176011276386
Position 2280: 9.843257073848517e-05
Position 3668: 9.050470441575595e-05
Position 3565: 8.49160200845549e-05
Position 1941: 8.197248769269078e-05
Position 253: 7.85215976945853e-05
Position 984: 7.452694799423653e-05
Position 542: 7.167862036567765e-05
Position 1131: 7.14465724096636e-05
Position 876: 6.0340510499513466e-05
Position 7293: 5.837483983675657e-05
Position 2681: 5.819111947234284e-05
Position 419: 5.786583637060615e-05
Position 3709: 4.960855172548553e-05
Position 2633: 4.5312805941886934e-05
Position 2324: 4.5257979614834425e-05
Position 887: 4.2877914800784016e-05
Position 3727: 4.266129714933671e-05
Position 4548: 4.025161778353865e-05
Position 1663: 3.919528273664582e-05
Position 2110: 3.8754205529993404e-05
Position 3868: 3.7306491451760545e-05
Position 4928: 3.467159981131517e-05
Position 2069: 2.9920192532567012e-05
Position 6328: 2.2034378156335855e-05
Position 5237: 2.1709572916677463e-05
Position 1245: 2.0280963527013244e-05
Position 4553: 1.912802969195696e-05
Position 824: 1.871103892165071e-05
Position 4412: 1.841218293509227e-05
Position 4733: 1.6467853128182814e-05
Position 5819: 1.5728973359843832e-05
Position 595: 1.5395995919123365e-05
Position 769: 1.352235070013886e-05
Position 1675: 1.3262647311157647e-05
Position 4433: 1.3009453951392973e-05
Position 571: 1.0655279880651768e-05
Position 1006: 9.991027375486707e-06
Position 1545: 9.47753964560776e-06
Position 4765: 8.143500067604084e-06
Position 4222: 7.300614881638015e-06
Position 1065: 6.725872305262872e-06
Position 2452: 5.402268166620993e-06
Position 4558: 5.1784850802690555e-06
Position 4491: 5.0784789143749825e-06
Position 4972: 4.776860028628881e-06
Position 4045: 4.445774755844929e-06
Position 4995: 4.147267997072055e-06
Position 2089: 3.633415267905834e-06
Position 3050: 3.1153221982949414e-06
Position 8156: 2.912622725076284e-06
Position 2200: 2.8601014700513425e-06
Position 2117: 2.8143181796893326e-06
Position 3160: 2.781089942342432e-06
Position 8487: 2.7362614189210242e-06
Position 2815: 2.2762277651972767e-06
Position 3041: 2.220740546998453e-06
Position 5006: 2.083393435612473e-06
Position 3223: 1.3978036420863593e-06
Position 587: 2.921425854602543e-07
Position 545: 2.765774892149678e-07
Position 4779: 2.1425752091347534e-07
Position 38: 1.686798157935553e-07
Position 580: 1.670788030647899e-07
Position 4085: 3.512563596146931e-08
Position 616: 1.5024581778475774e-08
Position 676: 6.307688908301364e-09
Position 632: 4.526548272729268e-09
Position 574: 4.295872434717372e-09
Position 4178: 4.054743837410467e-09
Position 4055: 3.4803361443784884e-09
Position 668: 3.4145290567384113e-09
Position 636: 3.130244543140114e-09
Position 4181: 2.903732505025635e-09
Position 640: 2.2783827454458626e-09
Position 4080: 2.2535176358185442e-09
Position 690: 2.206848566236482e-09
Position 598: 8.774936560171215e-10
Position 653: 7.462398186852557e-10
Position 707: 1.773037420478427e-10
Position 720: 1.3419795119839185e-12
Position 756: 1.4547692045544752e-13
Position 3356: 2.0821433814106556e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2148: 0.9420092256177185
Position 3990: 0.8730675025793462
Position 13733: 0.2910312534606332
Position 3382: 0.10317295073277576
Position 10490: 0.07446305861500647
Position 13177: 0.06763928658420836
Position 3927: 0.06462697130990533
Position 5144: 0.05122312429844278
Position 8045: 0.045732141245338066
Position 10971: 0.043805631220364454
Position 4015: 0.04187490744016316
Position 8821: 0.04135139298721451
Position 769: 0.03662682256637249
Position 9110: 0.03477528937146173
Position 2085: 0.03402908242639489
Position 10616: 0.03155403228174784
Position 14753: 0.030709713676801545
Position 6579: 0.02911024288433117
Position 7536: 0.02835717496099618
Position 1425: 0.0253201375080179
Position 4870: 0.023576630934241994
Position 13806: 0.021744953697581636
Position 13364: 0.02131706761705253
Position 9081: 0.02024134601068173
Position 13246: 0.019985375429346735
Position 12614: 0.018860249595448467
Position 10953: 0.01780418620129338
Position 4850: 0.014667798375766388
Position 9551: 0.01370167141250801
Position 2471: 0.012834050657563725
Position 3353: 0.012520592616622868
Position 6817: 0.011695533391542133
Position 3125: 0.011552474868822748
Position 14592: 0.011542306495600119
Position 8383: 0.011533908210978524
Position 4335: 0.011277001684627171
Position 9513: 0.011261879504346635
Position 13199: 0.011174169707999688
Position 12535: 0.011020638586482511
Position 2445: 0.01043075482236321
Position 7910: 0.010219618879127134
Position 12849: 0.009473388401592344
Position 9220: 0.00881025440239192
Position 11003: 0.007206498536464777
Position 405: 0.0065911494205454935
Position 7012: 0.006415061143385676
Position 10935: 0.0062285931667238
Position 11035: 0.006094076587013172
Position 10651: 0.005606338041901133
Position 11648: 0.005567417240714825
Position 11321: 0.0053975672647901774
Position 10164: 0.005355617508521988
Position 4456: 0.005351353698124509
Position 3956: 0.0051623653996235655
Position 8109: 0.004942992366462695
Position 10404: 0.004743466805126544
Position 14095: 0.004622951860834625
Position 5003: 0.004563706617899016
Position 8054: 0.0045524610587411056
Position 9449: 0.0045519805277477905
Position 9943: 0.004465923498416143
Position 9738: 0.004354323164956306
Position 5093: 0.004234857269814499
Position 2419: 0.004052201866718446
Position 2396: 0.0034754595419887943
Position 13659: 0.003466563846018512
Position 13846: 0.003405072878651619
Position 5383: 0.003399471352866438
Position 13986: 0.0033722609060085093
Position 9042: 0.003358988066483693
Position 4691: 0.0033163098110191263
Position 666: 0.0033129397035503755
Position 990: 0.0029560747853666744
Position 1662: 0.0027740319531411933
Position 4359: 0.002771511494808944
Position 7365: 0.0026483310691547885
Position 13880: 0.0025771807816297207
Position 6862: 0.0025411615885530983
Position 4068: 0.0024581241246159125
Position 887: 0.0024531887677758874
Position 1778: 0.0024269741115115267
Position 6744: 0.002231466020874451
Position 1387: 0.0021006554153611572
Position 1333: 0.001932050690303368
Position 9453: 0.0018111171741403659
Position 9758: 0.0016739547754752709
Position 5188: 0.0016717946927848298
Position 1022: 0.0016161306100060816
Position 984: 0.0015453761908181588
Position 10537: 0.0014703583644098935
Position 12907: 0.0014410060496235413
Position 1935: 0.0013763644117936364
Position 9113: 0.0013476084711551335
Position 10432: 0.0013459763999318316
Position 8826: 0.0013226358078914757
Position 6971: 0.0011989539223349712
Position 285: 0.0011769615628856925
Position 4207: 0.001172862477131641
Position 5202: 0.0011722905494875317
Position 6489: 0.0011207181812719427
Position 8419: 0.0010631957181318587
Position 7551: 0.0010100464341644393
Position 11606: 0.0010044589787671261
Position 434: 0.0009699481558769709
Position 8402: 0.0009627576723742273
Position 4027: 0.0009508537414891906
Position 11578: 0.0009145390614874475
Position 3745: 0.0009013083437677121
Position 1395: 0.0008982352096060249
Position 11122: 0.0008797976750588626
Position 710: 0.0008743473881999949
Position 1291: 0.0008041705348091269
Position 5330: 0.0007687591864531868
Position 6535: 0.0007529539899025437
Position 5264: 0.0007380981838385109
Position 1381: 0.0007228513183443165
Position 4024: 0.0007067212348308477
Position 6017: 0.0006966408194336733
Position 6257: 0.0006609266297255315
Position 6167: 0.0006562443650376642
Position 10178: 0.0006153514060783018
Position 10806: 0.0006134667667097102
Position 455: 0.0005971870975284373
Position 11382: 0.0005928801436520532
Position 2156: 0.0005881713068790542
Position 835: 0.0005668971622607296
Position 5935: 0.0005648695508186053
Position 5994: 0.0005604894737429614
Position 5459: 0.0005584907963734288
Position 5527: 0.0005502507953330758
Position 2372: 0.000517821206443995
Position 970: 0.0005041089148405843
Position 6186: 0.0004732615330554009
Position 310: 0.0004554034695154751
Position 7028: 0.0004380713873873264
Position 9946: 0.0004376027104881826
Position 8470: 0.00042973951892750627
Position 962: 0.00042361934966383556
Position 7305: 0.0004215047991397021
Position 1481: 0.0003989944341162172
Position 6722: 0.00038045536766101397
Position 4819: 0.00037548015823875145
Position 2054: 0.00037074102707080524
Position 4556: 0.00035894226159908073
Position 9672: 0.00035752106271708036
Position 3366: 0.0003513103573830555
Position 5598: 0.0003453422215193209
Position 7580: 0.00033569059323030833
Position 1004: 0.00033163109824663217
Position 2488: 0.000292172470887414
Position 958: 0.00028304203210597614
Position 8860: 0.00027414553506846
Position 803: 0.0002677980767373312
Position 6242: 0.0002626409763731411
Position 732: 0.0002572006251732941
Position 6327: 0.00023465762104528512
Position 5116: 0.0002339625385838934
Position 4623: 0.00023276616832617968
Position 5493: 0.00022451641713528212
Position 2663: 0.00021418507076374573
Position 8280: 0.0002118300357261318
Position 4363: 0.00021133847481590305
Position 6939: 0.00020855156578388455
Position 6890: 0.00020216164005798114
Position 1741: 0.0001986510563166096
Position 2680: 0.00018989028609187134
Position 945: 0.00018844622714461303
Position 5401: 0.0001881569006120372
Position 979: 0.00018411713533329305
Position 388: 0.00018192810433154103
Position 2173: 0.00018160469153952186
Position 1792: 0.0001812715276438261
Position 6586: 0.0001805164972175342
Position 4518: 0.00017588094401422395
Position 6137: 0.00017526046542204463
Position 2297: 0.0001727186545269051
Position 8113: 0.00016385275431691845
Position 8061: 0.0001629760984958154
Position 6221: 0.00016171646481280143
Position 6556: 0.00016046153435676674
Position 681: 0.0001557540141567103
Position 1822: 0.0001524843732960108
Position 1836: 0.00014871155963224898
Position 417: 0.00014729843219400224
Position 3160: 0.00014725657191600207
Position 5562: 0.0001470338848891176
Position 2428: 0.00014436685067870575
Position 2329: 0.00014359389224367051
Position 8220: 0.00014061721564770352
Position 3302: 0.00012982511790673862
Position 914: 0.00012744947172193925
Position 8527: 0.00012666294247037435
Position 4582: 0.00011928024110051569
Position 3479: 0.00011851823836437684
Position 1036: 0.00011423469212899305
Position 6201: 0.00011368312351989054
Position 7141: 0.00011136616188958895
Position 2317: 0.00010329354862346167
Position 5051: 0.00010328993923939892
Position 5270: 9.887633804228151e-05
Position 370: 9.794134296226586e-05
Position 1433: 9.74802546711663e-05
Position 1338: 9.581456410143275e-05
Position 7532: 9.570826074153615e-05
Position 4547: 9.569426854967057e-05
Position 2942: 8.804456374861882e-05
Position 5997: 8.786219802825647e-05
Position 4475: 8.752373919221144e-05
Position 5568: 8.42752108776223e-05
Position 7290: 8.088448676739386e-05
Position 1794: 7.925223493713742e-05
Position 920: 7.771129728740474e-05
Position 1114: 7.705817764868608e-05
Position 6549: 7.628732556319234e-05
Position 4712: 7.612736058469832e-05
Position 3398: 7.429660762636552e-05
Position 4911: 7.156672233027906e-05
Position 1817: 6.971529155323966e-05
Position 4702: 6.925184911820955e-05
Position 884: 6.663693847856266e-05
Position 3333: 6.601796931190708e-05
Position 3384: 6.43920253182283e-05
Position 4222: 6.141460198935133e-05
Position 6172: 6.024347034205473e-05
Position 1675: 6.011535662221047e-05
Position 7144: 5.872347198646931e-05
Position 2785: 5.786529877596677e-05
Position 4225: 5.778142542020043e-05
Position 1846: 5.652749123593386e-05
Position 1798: 5.650888308617803e-05
Position 7451: 5.559746116771562e-05
Position 265: 5.423250946127948e-05
Position 7473: 5.411257534583416e-05
Position 4315: 5.244673730512239e-05
Position 4293: 5.1443483455257654e-05
Position 1976: 5.1100142289246746e-05
Position 487: 5.014305977761673e-05
Position 2493: 4.921570294707324e-05
Position 1079: 4.723539993834237e-05
Position 2810: 4.655287119953759e-05
Position 4392: 4.510809280035899e-05
Position 4347: 4.3762251014966204e-05
Position 5962: 4.2863923669924515e-05
Position 5782: 4.2339503115661236e-05
Position 997: 4.182733264301676e-05
Position 6662: 4.0189427554585165e-05
Position 2335: 3.926220338918341e-05
Position 5674: 3.6676082234068987e-05
Position 5976: 3.573468627381498e-05
Position 1473: 3.5442872931375375e-05
Position 1644: 3.4740535629951704e-05
Position 4880: 3.4487856353886224e-05
Position 422: 3.368582457954835e-05
Position 5791: 3.360158736977644e-05
Position 893: 3.269069982094566e-05
Position 1094: 3.250041244868619e-05
Position 2195: 3.1450916801796764e-05
Position 5214: 3.0378671515967262e-05
Position 5355: 3.0125287834354428e-05
Position 1306: 2.9888673633189187e-05
Position 5410: 2.958966221773359e-05
Position 323: 2.937673351406279e-05
Position 1865: 2.90556516721608e-05
Position 3331: 2.900202047431888e-05
Position 5095: 2.7892959676198613e-05
Position 3668: 2.6571054790737716e-05
Position 1287: 2.5755229757707095e-05
Position 4522: 2.2543537134271242e-05
Position 513: 2.224166621309092e-05
Position 5761: 2.2120881608365966e-05
Position 1564: 2.1663801245553317e-05
Position 459: 2.117393290227674e-05
Position 5515: 2.0634274314097454e-05
Position 2198: 1.897220345774193e-05
Position 3860: 1.8631355127968975e-05
Position 215: 1.76806325398602e-05
Position 1750: 1.6131457331449124e-05
Position 378: 1.3781331279456882e-05
Position 4972: 1.3315665358795734e-05
Position 3606: 1.2907948752125848e-05
Position 4939: 1.2423925509430092e-05
Position 662: 1.1807137581658508e-05
Position 295: 1.1574609518306925e-05
Position 1355: 1.1461729687873486e-05
Position 461: 1.1228569448853152e-05
Position 1699: 1.111140774809114e-05
Position 841: 9.946578356717572e-06
Position 464: 9.095667183718649e-06
Position 1620: 9.030340983221205e-06
Position 4090: 8.9879785442908e-06
Position 1529: 8.780972159664494e-06
Position 1051: 8.393746753995336e-06
Position 299: 7.911396885948256e-06
Position 1070: 7.440086635860973e-06
Position 806: 6.9781970195107505e-06
Position 715: 6.845385204295057e-06
Position 1453: 6.763559977847896e-06
Position 419: 6.106107678155935e-06
Position 327: 5.265944206064414e-06
Position 2744: 4.8286007962037705e-06
Position 492: 4.429987148560882e-06
Position 6632: 2.0798004645691443e-06
Position 3752: 1.34086993603883e-06
Position 3104: 1.1004459501888664e-06
Position 1995: 1.0611987647663849e-06
Position 2255: 9.823845719018243e-07
Position 3828: 9.601561401327399e-07
Position 1731: 8.396234273590688e-07
Position 5706: 7.818535136088988e-07
Position 2543: 7.634529079302186e-07
Position 5724: 7.016092206924796e-07
Position 2709: 6.906872105905813e-07
Position 2340: 5.689167399914002e-07
Position 2509: 4.962195108560424e-07
Position 2498: 4.953521642871284e-07
Position 2628: 4.5447503922896066e-07
Position 2516: 3.5220418458910737e-07
Position 2520: 3.36846332839044e-07
Position 1047: 3.0711886011124127e-07
Position 498: 1.522420886191229e-07
Position 466: 8.817931418431306e-08
Position 816: 8.045248657766396e-08
Position 3689: 7.97373538569725e-08
Position 1085: 7.493710209459026e-08
Position 242: 6.912233091904383e-08
Position 494: 6.868816853439526e-08
Position 852: 6.826326635209254e-08
Position 736: 5.4100064790189415e-08
Position 1170: 5.3290500512417124e-08
Position 1457: 3.895158692045257e-08
Position 469: 3.3413014381713274e-08
Position 475: 1.8783267667956017e-08
Position 1403: 1.7790802133068357e-08
Position 224: 1.5608452832967507e-08
Position 489: 1.4226749705084549e-08
Position 274: 7.364561725766653e-09
Position 248: 6.104850945498233e-09
Position 778: 4.634266270700099e-09
Position 253: 3.313170677031009e-09
Position 276: 3.1605214764354655e-09
Position 808: 2.8485834401040698e-09
Position 477: 2.7796747004870452e-09
Position 1118: 2.6524081579371344e-09
Position 1041: 1.9498553414750823e-09
Position 3755: 1.9390312204349433e-09
Position 1199: 1.8313429087547823e-09
Position 3731: 1.4351094040829724e-09
Position 545: 1.1952136867455943e-09
Position 4138: 1.1881423070265216e-09
Position 783: 8.514344339746597e-10
Position 192: 2.6455770748680625e-10
Position 537: 2.498822988378692e-10
Position 134: 9.153326610657925e-11
Position 3424: 1.1257065841446638e-11
Position 571: 5.7588097928062114e-12
Position 121: 1.594817724213925e-12
Position 158: 8.272974318353386e-14
